B_digital_(T)	B_analog_(T)	I_s	V_nv	R_nv
2.00152E+0	1.95677E+0	9.99986E-5	-3.69604E-5	-3.69609E-1
2.00185E+0	1.95673E+0	9.99987E-5	-3.67592E-5	-3.67597E-1
2.00200E+0	1.95674E+0	9.99986E-5	-3.67621E-5	-3.67626E-1
2.00200E+0	1.95674E+0	9.99985E-5	-3.68408E-5	-3.68413E-1
2.00200E+0	1.95674E+0	9.99986E-5	-3.65261E-5	-3.65266E-1
2.00200E+0	1.95674E+0	9.99986E-5	-3.63188E-5	-3.63193E-1
2.00177E+0	1.95674E+0	9.99986E-5	-3.65754E-5	-3.65759E-1
2.00152E+0	1.95677E+0	9.99985E-5	-3.66476E-5	-3.66482E-1
2.00126E+0	1.95677E+0	9.99986E-5	-3.65250E-5	-3.65255E-1
2.00133E+0	1.95677E+0	9.99985E-5	-3.67616E-5	-3.67621E-1
2.00184E+0	1.95677E+0	9.99985E-5	-3.67635E-5	-3.67640E-1
2.00234E+0	1.95677E+0	9.99986E-5	-3.67482E-5	-3.67487E-1
2.00215E+0	1.95677E+0	9.99986E-5	-3.67166E-5	-3.67171E-1
2.00200E+0	1.95677E+0	9.99987E-5	-3.64545E-5	-3.64550E-1
2.00200E+0	1.95679E+0	9.99985E-5	-3.66078E-5	-3.66083E-1
2.00170E+0	1.95679E+0	9.99986E-5	-3.64311E-5	-3.64316E-1
2.00182E+0	1.95679E+0	9.99986E-5	-3.62188E-5	-3.62193E-1
2.00200E+0	1.95682E+0	9.99986E-5	-3.65329E-5	-3.65334E-1
2.00146E+0	1.95682E+0	9.99985E-5	-3.66941E-5	-3.66946E-1
2.00105E+0	1.95682E+0	9.99985E-5	-3.67785E-5	-3.67791E-1
2.00135E+0	1.95682E+0	9.99984E-5	-3.70476E-5	-3.70482E-1
2.00123E+0	1.95682E+0	9.99985E-5	-3.69009E-5	-3.69014E-1
2.00155E+0	1.95682E+0	9.99985E-5	-3.64428E-5	-3.64434E-1
2.00200E+0	1.95679E+0	9.99985E-5	-3.63928E-5	-3.63933E-1
2.00170E+0	1.95677E+0	9.99985E-5	-3.65799E-5	-3.65804E-1
2.00152E+0	1.95679E+0	9.99985E-5	-3.65013E-5	-3.65018E-1
2.00182E+0	1.95682E+0	9.99985E-5	-3.67128E-5	-3.67134E-1
2.00200E+0	1.95684E+0	9.99985E-5	-3.69271E-5	-3.69276E-1
2.00172E+0	1.95684E+0	9.99986E-5	-3.65271E-5	-3.65276E-1
2.00124E+0	1.95682E+0	9.99986E-5	-3.63086E-5	-3.63092E-1
2.00200E+0	1.95682E+0	9.99985E-5	-3.62027E-5	-3.62032E-1
2.00169E+0	1.95684E+0	9.99985E-5	-3.63242E-5	-3.63247E-1
2.00122E+0	1.95684E+0	9.99985E-5	-3.66501E-5	-3.66507E-1
2.00161E+0	1.95682E+0	9.99985E-5	-3.67576E-5	-3.67581E-1
2.00170E+0	1.95687E+0	9.99985E-5	-3.65481E-5	-3.65486E-1
2.00152E+0	1.95689E+0	9.99986E-5	-3.64852E-5	-3.64857E-1
2.00123E+0	1.95687E+0	9.99985E-5	-3.65420E-5	-3.65425E-1
2.00105E+0	1.95687E+0	9.99986E-5	-3.65657E-5	-3.65662E-1
2.00134E+0	1.95687E+0	9.99985E-5	-3.69660E-5	-3.69665E-1
2.00123E+0	1.95684E+0	9.99985E-5	-3.69046E-5	-3.69051E-1
2.00163E+0	1.95684E+0	9.99984E-5	-3.65297E-5	-3.65302E-1
2.00170E+0	1.95684E+0	9.99985E-5	-3.67847E-5	-3.67852E-1
2.00121E+0	1.95684E+0	9.99986E-5	-3.67430E-5	-3.67435E-1
2.00168E+0	1.95687E+0	9.99986E-5	-3.67919E-5	-3.67924E-1
2.00200E+0	1.95687E+0	9.99985E-5	-3.68780E-5	-3.68785E-1
2.00142E+0	1.95687E+0	9.99986E-5	-3.67547E-5	-3.67553E-1
2.00105E+0	1.95690E+0	9.99985E-5	-3.66470E-5	-3.66476E-1
2.00135E+0	1.95692E+0	9.99985E-5	-3.64769E-5	-3.64775E-1
2.00185E+0	1.95689E+0	9.99986E-5	-3.64542E-5	-3.64547E-1
2.00165E+0	1.95687E+0	9.99985E-5	-3.64220E-5	-3.64226E-1
2.00182E+0	1.95687E+0	9.99985E-5	-3.65758E-5	-3.65763E-1
2.00200E+0	1.95687E+0	9.99985E-5	-3.67784E-5	-3.67790E-1
2.00171E+0	1.95690E+0	9.99985E-5	-3.66175E-5	-3.66181E-1
2.00175E+0	1.95690E+0	9.99985E-5	-3.63833E-5	-3.63838E-1
2.00168E+0	1.95687E+0	9.99985E-5	-3.63011E-5	-3.63016E-1
2.00180E+0	1.95689E+0	9.99985E-5	-3.64427E-5	-3.64432E-1
2.00177E+0	1.95692E+0	9.99985E-5	-3.64271E-5	-3.64277E-1
2.00152E+0	1.95689E+0	9.99986E-5	-3.65529E-5	-3.65534E-1
2.00187E+0	1.95687E+0	9.99986E-5	-3.67177E-5	-3.67183E-1
2.00134E+0	1.95689E+0	9.99986E-5	-3.69098E-5	-3.69103E-1
2.00137E+0	1.95692E+0	9.99986E-5	-3.69382E-5	-3.69387E-1
2.00152E+0	1.95692E+0	9.99985E-5	-3.69267E-5	-3.69273E-1
2.00183E+0	1.95689E+0	9.99984E-5	-3.66777E-5	-3.66782E-1
2.00200E+0	1.95692E+0	9.99985E-5	-3.66860E-5	-3.66866E-1
2.00168E+0	1.95695E+0	9.99986E-5	-3.70430E-5	-3.70436E-1
2.00152E+0	1.95695E+0	9.99987E-5	-3.71217E-5	-3.71222E-1
2.00185E+0	1.95695E+0	9.99986E-5	-3.69270E-5	-3.69276E-1
2.00167E+0	1.95692E+0	9.99985E-5	-3.64582E-5	-3.64588E-1
2.00152E+0	1.95689E+0	9.99985E-5	-3.64221E-5	-3.64226E-1
2.00122E+0	1.95689E+0	9.99986E-5	-3.65301E-5	-3.65306E-1
2.00169E+0	1.95692E+0	9.99986E-5	-3.67709E-5	-3.67714E-1
2.00200E+0	1.95695E+0	9.99984E-5	-3.67698E-5	-3.67704E-1
2.00144E+0	1.95694E+0	9.99985E-5	-3.65733E-5	-3.65738E-1
2.00133E+0	1.95695E+0	9.99986E-5	-3.66878E-5	-3.66883E-1
2.00181E+0	1.95695E+0	9.99985E-5	-3.66322E-5	-3.66328E-1
2.00172E+0	1.95694E+0	9.99985E-5	-3.64229E-5	-3.64234E-1
2.00182E+0	1.95697E+0	9.99985E-5	-3.64512E-5	-3.64518E-1
2.00139E+0	1.95697E+0	9.99985E-5	-3.65898E-5	-3.65904E-1
2.00164E+0	1.95694E+0	9.99985E-5	-3.67483E-5	-3.67489E-1
2.00200E+0	1.95695E+0	9.99985E-5	-3.67718E-5	-3.67723E-1
2.00200E+0	1.95697E+0	9.99985E-5	-3.70022E-5	-3.70028E-1
2.00144E+0	1.95694E+0	9.99985E-5	-3.73124E-5	-3.73130E-1
2.00160E+0	1.95692E+0	9.99986E-5	-3.69037E-5	-3.69042E-1
2.00173E+0	1.95695E+0	9.99986E-5	-3.64976E-5	-3.64982E-1
2.00179E+0	1.95697E+0	9.99985E-5	-3.69447E-5	-3.69453E-1
2.00171E+0	1.95697E+0	9.99984E-5	-3.70361E-5	-3.70367E-1
2.00152E+0	1.95694E+0	9.99985E-5	-3.68204E-5	-3.68210E-1
2.00152E+0	1.95695E+0	9.99985E-5	-3.67954E-5	-3.67960E-1
2.00152E+0	1.95697E+0	9.99984E-5	-3.69392E-5	-3.69398E-1
2.00185E+0	1.95697E+0	9.99984E-5	-3.67470E-5	-3.67476E-1
2.00200E+0	1.95697E+0	9.99985E-5	-3.66851E-5	-3.66857E-1
2.00133E+0	1.95697E+0	9.99984E-5	-3.68154E-5	-3.68160E-1
2.00105E+0	1.95700E+0	9.99984E-5	-3.65762E-5	-3.65768E-1
2.00138E+0	1.95700E+0	9.99985E-5	-3.62832E-5	-3.62837E-1
2.00200E+0	1.95697E+0	9.99984E-5	-3.67564E-5	-3.67570E-1
2.00176E+0	1.95697E+0	9.99984E-5	-3.67210E-5	-3.67216E-1
2.00177E+0	1.95697E+0	9.99985E-5	-3.68196E-5	-3.68202E-1
2.00168E+0	1.95697E+0	9.99984E-5	-3.67021E-5	-3.67027E-1
2.00186E+0	1.95697E+0	9.99985E-5	-3.62427E-5	-3.62433E-1
2.00172E+0	1.95700E+0	9.99985E-5	-3.64484E-5	-3.64489E-1
2.00177E+0	1.95702E+0	9.99985E-5	-3.68021E-5	-3.68027E-1
2.00173E+0	1.95700E+0	9.99985E-5	-3.64358E-5	-3.64364E-1
2.00126E+0	1.95700E+0	9.99985E-5	-3.62545E-5	-3.62551E-1
2.00105E+0	1.95702E+0	9.99984E-5	-3.65965E-5	-3.65971E-1
2.00135E+0	1.95702E+0	9.99984E-5	-3.69355E-5	-3.69360E-1
2.00152E+0	1.95700E+0	9.99986E-5	-3.67348E-5	-3.67353E-1
2.00152E+0	1.95700E+0	9.99987E-5	-3.63699E-5	-3.63704E-1
2.00152E+0	1.95702E+0	9.99986E-5	-3.66434E-5	-3.66439E-1
2.00152E+0	1.95702E+0	9.99984E-5	-3.69521E-5	-3.69526E-1
2.00152E+0	1.95702E+0	9.99985E-5	-3.66440E-5	-3.66446E-1
2.00180E+0	1.95702E+0	9.99985E-5	-3.64952E-5	-3.64957E-1
2.00200E+0	1.95702E+0	9.99985E-5	-3.68122E-5	-3.68128E-1
2.00170E+0	1.95702E+0	9.99986E-5	-3.67384E-5	-3.67389E-1
2.00152E+0	1.95700E+0	9.99986E-5	-3.66294E-5	-3.66299E-1
2.00186E+0	1.95702E+0	9.99986E-5	-3.67486E-5	-3.67492E-1
2.00132E+0	1.95705E+0	9.99986E-5	-3.65771E-5	-3.65777E-1
2.00169E+0	1.95702E+0	9.99986E-5	-3.62935E-5	-3.62940E-1
2.00200E+0	1.95700E+0	9.99986E-5	-3.65909E-5	-3.65914E-1
2.00200E+0	1.95700E+0	9.99985E-5	-3.66530E-5	-3.66535E-1
2.00167E+0	1.95702E+0	9.99985E-5	-3.65579E-5	-3.65585E-1
2.00152E+0	1.95702E+0	9.99984E-5	-3.64179E-5	-3.64185E-1
2.00120E+0	1.95702E+0	9.99984E-5	-3.64110E-5	-3.64116E-1
2.00137E+0	1.95702E+0	9.99986E-5	-3.65327E-5	-3.65332E-1
2.00152E+0	1.95702E+0	9.99986E-5	-3.67148E-5	-3.67154E-1
2.00152E+0	1.95702E+0	9.99985E-5	-3.66561E-5	-3.66566E-1
2.00125E+0	1.95702E+0	9.99984E-5	-3.63122E-5	-3.63127E-1
2.00105E+0	1.95702E+0	9.99984E-5	-3.66362E-5	-3.66368E-1
2.00129E+0	1.95702E+0	9.99984E-5	-3.70359E-5	-3.70365E-1
2.00152E+0	1.95702E+0	9.99985E-5	-3.69843E-5	-3.69848E-1
2.00152E+0	1.95702E+0	9.99986E-5	-3.67988E-5	-3.67993E-1
2.00152E+0	1.95702E+0	9.99985E-5	-3.65876E-5	-3.65882E-1
2.00152E+0	1.95702E+0	9.99985E-5	-3.63490E-5	-3.63496E-1
2.00180E+0	1.95702E+0	9.99985E-5	-3.63237E-5	-3.63243E-1
2.00173E+0	1.95700E+0	9.99986E-5	-3.64432E-5	-3.64437E-1
2.00152E+0	1.95702E+0	9.99986E-5	-3.65768E-5	-3.65773E-1
2.00119E+0	1.95705E+0	9.99985E-5	-3.70521E-5	-3.70527E-1
2.00162E+0	1.95702E+0	9.99985E-5	-3.68687E-5	-3.68693E-1
2.00200E+0	1.95700E+0	9.99985E-5	-3.65407E-5	-3.65412E-1
2.00200E+0	1.95702E+0	9.99986E-5	-3.65266E-5	-3.65271E-1
2.00175E+0	1.95707E+0	9.99985E-5	-3.68181E-5	-3.68186E-1
2.00152E+0	1.95705E+0	9.99984E-5	-3.69704E-5	-3.69710E-1
2.00128E+0	1.95705E+0	9.99985E-5	-3.66945E-5	-3.66951E-1
2.00152E+0	1.95707E+0	9.99985E-5	-3.65147E-5	-3.65153E-1
2.00176E+0	1.95707E+0	9.99986E-5	-3.68886E-5	-3.68891E-1
2.00127E+0	1.95707E+0	9.99985E-5	-3.67208E-5	-3.67214E-1
2.00162E+0	1.95705E+0	9.99985E-5	-3.66098E-5	-3.66103E-1
2.00171E+0	1.95705E+0	9.99986E-5	-3.66416E-5	-3.66422E-1
2.00152E+0	1.95707E+0	9.99987E-5	-3.65911E-5	-3.65916E-1
2.00179E+0	1.95707E+0	9.99987E-5	-3.65690E-5	-3.65694E-1
2.00175E+0	1.95707E+0	9.99987E-5	-3.64258E-5	-3.64262E-1
2.00126E+0	1.95707E+0	9.99986E-5	-3.65124E-5	-3.65128E-1
2.00131E+0	1.95707E+0	9.99986E-5	-3.65501E-5	-3.65506E-1
2.00178E+0	1.95707E+0	5.51809E-5	-1.90818E-5	1.12980E+1
2.00173E+0	1.95707E+0	4.33579E-5	-1.61194E-5	1.28914E+1
2.00152E+0	1.95707E+0	9.99986E-5	-3.55778E-5	-3.55783E-1
2.00152E+0	1.95710E+0	9.99986E-5	-3.56075E-5	-3.56080E-1
2.00152E+0	1.95707E+0	9.99985E-5	-3.51176E-5	-3.51181E-1
2.00176E+0	1.95705E+0	9.99986E-5	-3.51566E-5	-3.51571E-1
2.00200E+0	1.95707E+0	9.99987E-5	-3.55659E-5	-3.55664E-1
2.00170E+0	1.95705E+0	5.48289E-5	-1.88871E-5	-5.58667E+1
2.00182E+0	1.95705E+0	4.38505E-5	1.65431E-5	-6.21099E+1
2.00146E+0	1.95710E+0	9.99985E-5	3.56028E-5	3.56033E-1
2.00131E+0	1.95707E+0	9.99985E-5	3.51036E-5	3.51041E-1
2.00152E+0	1.95702E+0	9.99985E-5	3.51294E-5	3.51299E-1
2.00125E+0	1.95705E+0	9.99986E-5	3.52836E-5	3.52841E-1
2.00162E+0	1.95707E+0	9.99986E-5	3.52694E-5	3.52699E-1
2.00169E+0	1.95707E+0	9.99986E-5	3.53308E-5	3.53313E-1
2.00186E+0	1.95710E+0	9.99985E-5	3.55002E-5	3.55007E-1
2.00134E+0	1.95707E+0	9.99986E-5	3.53806E-5	3.53811E-1
2.00160E+0	1.95705E+0	9.99986E-5	3.50849E-5	3.50854E-1
2.00200E+0	1.95707E+0	9.99984E-5	3.54546E-5	3.54552E-1
2.00132E+0	1.95710E+0	9.99985E-5	3.56512E-5	3.56517E-1
2.00105E+0	1.95710E+0	9.99986E-5	3.54064E-5	3.54069E-1
2.00105E+0	1.95707E+0	9.99987E-5	3.53609E-5	3.53613E-1
2.00173E+0	1.95707E+0	9.99987E-5	3.53538E-5	3.53543E-1
2.00200E+0	1.95707E+0	9.99985E-5	3.53133E-5	3.53138E-1
2.00200E+0	1.95710E+0	9.99985E-5	3.53754E-5	3.53759E-1
2.00167E+0	1.95710E+0	9.99986E-5	3.52511E-5	3.52516E-1
2.00152E+0	1.95707E+0	9.99986E-5	3.52107E-5	3.52112E-1
2.00122E+0	1.95710E+0	9.99985E-5	3.52099E-5	3.52105E-1
2.00166E+0	1.95713E+0	9.99985E-5	3.53417E-5	3.53423E-1
2.00200E+0	1.95713E+0	9.99984E-5	3.53812E-5	3.53818E-1
2.00134E+0	1.95713E+0	9.99984E-5	3.52439E-5	3.52444E-1
2.00105E+0	1.95710E+0	9.99986E-5	3.52703E-5	3.52708E-1
2.00162E+0	1.95707E+0	9.99986E-5	3.53829E-5	3.53834E-1
2.00145E+0	1.95710E+0	9.99986E-5	3.55618E-5	3.55623E-1
2.00133E+0	1.95713E+0	9.99985E-5	3.57891E-5	3.57896E-1
2.00182E+0	1.95713E+0	9.99984E-5	3.57615E-5	3.57621E-1
2.00136E+0	1.95710E+0	9.99985E-5	3.55512E-5	3.55517E-1
2.00105E+0	1.95707E+0	9.99985E-5	3.54764E-5	3.54769E-1
2.00167E+0	1.95710E+0	9.99985E-5	3.53924E-5	3.53929E-1
2.00170E+0	1.95713E+0	9.99985E-5	3.52069E-5	3.52075E-1
2.00152E+0	1.95713E+0	9.99986E-5	3.52386E-5	3.52391E-1
2.00152E+0	1.95710E+0	9.99986E-5	3.55333E-5	3.55338E-1
2.00152E+0	1.95710E+0	9.99985E-5	3.55428E-5	3.55434E-1
2.00152E+0	1.95713E+0	9.99986E-5	3.52040E-5	3.52045E-1
2.00126E+0	1.95713E+0	9.99987E-5	3.51208E-5	3.51213E-1
2.00134E+0	1.95710E+0	9.99986E-5	3.52290E-5	3.52295E-1
2.00182E+0	1.95707E+0	9.99985E-5	3.55855E-5	3.55861E-1
2.00170E+0	1.95710E+0	9.99987E-5	3.54248E-5	3.54252E-1
2.00152E+0	1.95713E+0	9.99987E-5	3.53100E-5	3.53105E-1
2.00152E+0	1.95713E+0	9.99986E-5	3.56000E-5	3.56004E-1
2.00186E+0	1.95710E+0	9.99986E-5	3.56848E-5	3.56853E-1
2.00200E+0	1.95710E+0	9.99986E-5	3.56876E-5	3.56881E-1
2.00200E+0	1.95713E+0	9.99988E-5	3.55836E-5	3.55840E-1
2.00200E+0	1.95713E+0	9.99988E-5	3.50942E-5	3.50947E-1
2.00165E+0	1.95713E+0	9.99986E-5	3.52472E-5	3.52478E-1
2.00185E+0	1.95713E+0	9.99984E-5	3.55798E-5	3.55803E-1
2.00134E+0	1.95713E+0	9.99985E-5	3.52720E-5	3.52725E-1
2.00160E+0	1.95713E+0	9.99985E-5	3.51253E-5	3.51258E-1
2.00200E+0	1.95715E+0	9.99985E-5	3.54019E-5	3.54024E-1
2.00170E+0	1.95715E+0	9.99985E-5	3.56723E-5	3.56729E-1
2.00152E+0	1.95713E+0	9.99984E-5	3.53879E-5	3.53884E-1
2.00119E+0	1.95713E+0	9.99986E-5	3.52109E-5	3.52114E-1
2.00163E+0	1.95713E+0	9.99986E-5	3.51923E-5	3.51928E-1
2.00200E+0	1.95713E+0	9.99986E-5	3.53226E-5	3.53231E-1
2.00169E+0	1.95713E+0	9.99985E-5	3.53993E-5	3.53998E-1
2.00152E+0	1.95713E+0	9.99985E-5	3.52028E-5	3.52033E-1
2.00152E+0	1.95713E+0	9.99986E-5	3.50174E-5	3.50179E-1
2.00182E+0	1.95713E+0	9.99985E-5	3.50640E-5	3.50645E-1
2.00166E+0	1.95710E+0	9.99985E-5	3.55046E-5	3.55051E-1
2.00184E+0	1.95710E+0	9.99986E-5	3.55273E-5	3.55278E-1
2.00144E+0	1.95713E+0	9.99985E-5	3.51170E-5	3.51175E-1
2.00132E+0	1.95713E+0	9.99986E-5	3.52884E-5	3.52889E-1
2.00152E+0	1.95713E+0	9.99985E-5	3.54130E-5	3.54135E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.54514E-5	3.54520E-1
2.00184E+0	1.95715E+0	9.99985E-5	3.55543E-5	3.55548E-1
2.00170E+0	1.95713E+0	9.99986E-5	3.53115E-5	3.53120E-1
2.00179E+0	1.95713E+0	9.99987E-5	3.52493E-5	3.52497E-1
2.00147E+0	1.95713E+0	9.99987E-5	3.53983E-5	3.53987E-1
2.00132E+0	1.95713E+0	9.99985E-5	3.55269E-5	3.55274E-1
2.00152E+0	1.95713E+0	9.99984E-5	3.55057E-5	3.55063E-1
2.00181E+0	1.95713E+0	9.99985E-5	3.54139E-5	3.54144E-1
2.00171E+0	1.95713E+0	9.99986E-5	3.55039E-5	3.55044E-1
2.00152E+0	1.95713E+0	9.99985E-5	3.55391E-5	3.55397E-1
2.00152E+0	1.95713E+0	9.99985E-5	3.54931E-5	3.54936E-1
2.00178E+0	1.95713E+0	9.99987E-5	3.55388E-5	3.55393E-1
2.00200E+0	1.95713E+0	9.99987E-5	3.55037E-5	3.55041E-1
2.00200E+0	1.95713E+0	9.99987E-5	3.50672E-5	3.50677E-1
2.00200E+0	1.95713E+0	9.99986E-5	3.51095E-5	3.51100E-1
2.00169E+0	1.95713E+0	9.99985E-5	3.53205E-5	3.53211E-1
2.00121E+0	1.95713E+0	9.99985E-5	3.52776E-5	3.52781E-1
2.00137E+0	1.95710E+0	9.99987E-5	3.51852E-5	3.51856E-1
2.00152E+0	1.95710E+0	9.99986E-5	3.51134E-5	3.51139E-1
2.00152E+0	1.95713E+0	9.99984E-5	3.53101E-5	3.53107E-1
2.00152E+0	1.95713E+0	9.99984E-5	3.53287E-5	3.53293E-1
2.00152E+0	1.95713E+0	9.99984E-5	3.52643E-5	3.52648E-1
2.00177E+0	1.95715E+0	9.99985E-5	3.53044E-5	3.53050E-1
2.00150E+0	1.95715E+0	9.99985E-5	3.57550E-5	3.57555E-1
2.00135E+0	1.95713E+0	9.99984E-5	3.57583E-5	3.57588E-1
2.00152E+0	1.95713E+0	9.99985E-5	3.53950E-5	3.53956E-1
2.00152E+0	1.95713E+0	9.99986E-5	3.53912E-5	3.53917E-1
2.00209E+0	1.95713E+0	9.99984E-5	3.55839E-5	3.55844E-1
2.00156E+0	1.95710E+0	9.99985E-5	3.55282E-5	3.55287E-1
2.00163E+0	1.95710E+0	9.99985E-5	3.53488E-5	3.53493E-1
2.00173E+0	1.95713E+0	9.99985E-5	3.54472E-5	3.54477E-1
2.00152E+0	1.95713E+0	9.99985E-5	3.51580E-5	3.51585E-1
2.00152E+0	1.95713E+0	9.99986E-5	3.50950E-5	3.50955E-1
2.00181E+0	1.95713E+0	9.99985E-5	3.52839E-5	3.52844E-1
2.00175E+0	1.95713E+0	9.99985E-5	3.51595E-5	3.51600E-1
2.00176E+0	1.95713E+0	9.99987E-5	3.52850E-5	3.52854E-1
2.00144E+0	1.95715E+0	9.99986E-5	3.53536E-5	3.53541E-1
2.00171E+0	1.95715E+0	9.99986E-5	3.54824E-5	3.54829E-1
2.00167E+0	1.95713E+0	9.99985E-5	3.54038E-5	3.54043E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.51779E-5	3.51784E-1
2.00181E+0	1.95715E+0	9.99986E-5	3.53427E-5	3.53432E-1
2.00170E+0	1.95713E+0	9.99984E-5	3.57095E-5	3.57101E-1
2.00152E+0	1.95713E+0	9.99983E-5	3.56478E-5	3.56484E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.53603E-5	3.53608E-1
2.00152E+0	1.95718E+0	9.99987E-5	3.54629E-5	3.54634E-1
2.00182E+0	1.95715E+0	9.99985E-5	3.52835E-5	3.52841E-1
2.00170E+0	1.95715E+0	9.99983E-5	3.52783E-5	3.52789E-1
2.00185E+0	1.95715E+0	9.99985E-5	3.53667E-5	3.53672E-1
2.00172E+0	1.95713E+0	9.99985E-5	3.51783E-5	3.51788E-1
2.00152E+0	1.95713E+0	9.99984E-5	3.54367E-5	3.54373E-1
2.00152E+0	1.95713E+0	9.99984E-5	3.57801E-5	3.57807E-1
2.00121E+0	1.95713E+0	9.99984E-5	3.56697E-5	3.56703E-1
2.00138E+0	1.95715E+0	9.99985E-5	3.53075E-5	3.53080E-1
2.00186E+0	1.95718E+0	9.99985E-5	3.53498E-5	3.53503E-1
2.00171E+0	1.95718E+0	9.99986E-5	3.52869E-5	3.52874E-1
2.00152E+0	1.95715E+0	9.99986E-5	3.52505E-5	3.52510E-1
2.00178E+0	1.95713E+0	9.99985E-5	3.54687E-5	3.54692E-1
2.00200E+0	1.95713E+0	9.99985E-5	3.53404E-5	3.53409E-1
2.00146E+0	1.95715E+0	9.99984E-5	3.53272E-5	3.53278E-1
2.00105E+0	1.95718E+0	9.99985E-5	3.54486E-5	3.54491E-1
2.00164E+0	1.95715E+0	9.99985E-5	3.55708E-5	3.55713E-1
2.00200E+0	1.95713E+0	9.99983E-5	3.55422E-5	3.55428E-1
2.00137E+0	1.95713E+0	9.99984E-5	3.52979E-5	3.52984E-1
2.00171E+0	1.95713E+0	9.99986E-5	3.52133E-5	3.52138E-1
2.00200E+0	1.95713E+0	9.99985E-5	3.53474E-5	3.53479E-1
2.00174E+0	1.95715E+0	9.99984E-5	3.56856E-5	3.56861E-1
2.00180E+0	1.95715E+0	9.99985E-5	3.54393E-5	3.54398E-1
2.00200E+0	1.95715E+0	9.99985E-5	3.53340E-5	3.53345E-1
2.00143E+0	1.95718E+0	9.99985E-5	3.55328E-5	3.55333E-1
2.00136E+0	1.95718E+0	9.99986E-5	3.54161E-5	3.54166E-1
2.00152E+0	1.95715E+0	9.99986E-5	3.51229E-5	3.51234E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.51841E-5	3.51847E-1
2.00152E+0	1.95718E+0	9.99987E-5	3.57658E-5	3.57663E-1
2.00184E+0	1.95718E+0	9.99988E-5	3.56635E-5	3.56640E-1
2.00200E+0	1.95718E+0	9.99987E-5	3.51572E-5	3.51576E-1
2.00200E+0	1.95718E+0	9.99987E-5	3.51974E-5	3.51979E-1
2.00166E+0	1.95718E+0	9.99985E-5	3.52943E-5	3.52948E-1
2.00152E+0	1.95718E+0	9.99984E-5	3.52896E-5	3.52902E-1
2.00152E+0	1.95718E+0	9.99984E-5	3.56831E-5	3.56837E-1
2.00128E+0	1.95718E+0	9.99984E-5	3.57748E-5	3.57754E-1
2.00130E+0	1.95718E+0	9.99985E-5	3.54545E-5	3.54551E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.52157E-5	3.52162E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.51438E-5	3.51443E-1
2.00124E+0	1.95718E+0	9.99985E-5	3.50478E-5	3.50484E-1
2.00159E+0	1.95718E+0	9.99985E-5	3.51341E-5	3.51346E-1
2.00151E+0	1.95715E+0	9.99985E-5	3.52342E-5	3.52347E-1
2.00137E+0	1.95715E+0	9.99985E-5	3.54271E-5	3.54277E-1
2.00181E+0	1.95718E+0	9.99986E-5	3.55447E-5	3.55452E-1
2.00200E+0	1.95718E+0	9.99986E-5	3.55228E-5	3.55233E-1
2.00175E+0	1.95718E+0	9.99985E-5	3.54697E-5	3.54703E-1
2.00152E+0	1.95720E+0	9.99986E-5	3.54510E-5	3.54515E-1
2.00178E+0	1.95720E+0	9.99987E-5	3.53929E-5	3.53933E-1
2.00173E+0	1.95718E+0	9.99986E-5	3.52789E-5	3.52794E-1
2.00180E+0	1.95718E+0	9.99986E-5	3.53243E-5	3.53248E-1
2.00172E+0	1.95718E+0	9.99985E-5	3.54425E-5	3.54430E-1
2.00124E+0	1.95718E+0	9.99986E-5	3.55521E-5	3.55526E-1
2.00159E+0	1.95718E+0	9.99987E-5	3.56971E-5	3.56976E-1
2.00200E+0	1.95718E+0	9.99985E-5	3.55937E-5	3.55943E-1
2.00150E+0	1.95718E+0	9.99985E-5	3.53960E-5	3.53965E-1
2.00130E+0	1.95718E+0	9.99987E-5	3.55007E-5	3.55011E-1
2.00152E+0	1.95715E+0	9.99986E-5	3.54464E-5	3.54469E-1
2.00118E+0	1.95713E+0	9.99985E-5	3.51719E-5	3.51724E-1
2.00138E+0	1.95713E+0	9.99986E-5	3.50361E-5	3.50366E-1
2.00120E+0	1.95715E+0	9.99986E-5	3.54987E-5	3.54991E-1
2.00105E+0	1.95715E+0	9.99985E-5	3.54738E-5	3.54743E-1
2.00136E+0	1.95715E+0	9.99984E-5	3.52243E-5	3.52249E-1
2.00120E+0	1.95718E+0	9.99985E-5	3.54117E-5	3.54122E-1
2.00132E+0	1.95718E+0	9.99985E-5	3.53933E-5	3.53938E-1
2.00177E+0	1.95715E+0	9.99986E-5	3.52544E-5	3.52549E-1
2.00200E+0	1.95715E+0	9.99986E-5	3.51401E-5	3.51406E-1
2.00172E+0	1.95718E+0	9.99985E-5	3.54641E-5	3.54646E-1
2.00152E+0	1.95718E+0	9.99986E-5	3.58134E-5	3.58139E-1
2.00152E+0	1.95718E+0	9.99987E-5	3.56076E-5	3.56081E-1
2.00177E+0	1.95718E+0	9.99985E-5	3.54370E-5	3.54375E-1
2.00149E+0	1.95718E+0	9.99985E-5	3.53564E-5	3.53569E-1
2.00131E+0	1.95715E+0	9.99986E-5	3.55974E-5	3.55979E-1
