B_digital_(T)	B_analog_(T)	I_s	V_nv	R_nv
-1.93689E+0	-1.86012E+0	9.99986E-5	-3.46626E-5	-3.46630E-1
-1.94947E+0	-1.87259E+0	9.99986E-5	-3.46830E-5	-3.46835E-1
-1.96172E+0	-1.88503E+0	9.99986E-5	-3.47364E-5	-3.47369E-1
-1.97370E+0	-1.89745E+0	9.99986E-5	-3.47175E-5	-3.47180E-1
-1.98686E+0	-1.90996E+0	9.99986E-5	-3.45754E-5	-3.45759E-1
-1.99784E+0	-1.92234E+0	9.99985E-5	-3.45849E-5	-3.45854E-1
-2.00180E+0	-1.93270E+0	9.99986E-5	-3.46088E-5	-3.46093E-1
-2.00200E+0	-1.93976E+0	9.99986E-5	-3.45538E-5	-3.45543E-1
-2.00144E+0	-1.94434E+0	9.99986E-5	-3.45919E-5	-3.45924E-1
-2.00179E+0	-1.94699E+0	9.99986E-5	-3.47665E-5	-3.47669E-1
-2.00161E+0	-1.94832E+0	9.99986E-5	-3.46832E-5	-3.46837E-1
-1.99643E+0	-1.94890E+0	9.99986E-5	-3.45533E-5	-3.45538E-1
-1.98547E+0	-1.94886E+0	9.99985E-5	-3.46203E-5	-3.46209E-1
-1.97333E+0	-1.94803E+0	9.99985E-5	-3.45883E-5	-3.45888E-1
-1.96137E+0	-1.94503E+0	9.99985E-5	-3.45977E-5	-3.45982E-1
-1.94874E+0	-1.93707E+0	9.99986E-5	-3.46444E-5	-3.46449E-1
-1.93629E+0	-1.92499E+0	9.99985E-5	-3.46235E-5	-3.46240E-1
-1.92257E+0	-1.91190E+0	9.99985E-5	-3.45230E-5	-3.45235E-1
-1.91010E+0	-1.89891E+0	9.99987E-5	-3.45307E-5	-3.45312E-1
-1.89840E+0	-1.88619E+0	9.99986E-5	-3.46144E-5	-3.46149E-1
-1.88532E+0	-1.87365E+0	9.99985E-5	-3.45725E-5	-3.45730E-1
-1.87326E+0	-1.86130E+0	9.99986E-5	-3.45584E-5	-3.45589E-1
-1.85979E+0	-1.84888E+0	9.99985E-5	-3.46475E-5	-3.46480E-1
-1.84688E+0	-1.83640E+0	9.99985E-5	-3.47300E-5	-3.47305E-1
-1.83420E+0	-1.82409E+0	9.99985E-5	-3.46614E-5	-3.46620E-1
-1.82128E+0	-1.81175E+0	9.99985E-5	-3.45760E-5	-3.45765E-1
-1.80917E+0	-1.79937E+0	9.99986E-5	-3.45920E-5	-3.45925E-1
-1.79620E+0	-1.78707E+0	9.99986E-5	-3.46827E-5	-3.46832E-1
-1.78389E+0	-1.77469E+0	9.99985E-5	-3.47597E-5	-3.47602E-1
-1.77133E+0	-1.76229E+0	9.99985E-5	-3.46932E-5	-3.46937E-1
-1.75823E+0	-1.74988E+0	9.99986E-5	-3.46635E-5	-3.46640E-1
-1.74611E+0	-1.73745E+0	9.99985E-5	-3.45833E-5	-3.45838E-1
-1.73367E+0	-1.72510E+0	9.99985E-5	-3.45571E-5	-3.45576E-1
-1.72082E+0	-1.71270E+0	9.99985E-5	-3.46010E-5	-3.46015E-1
-1.70746E+0	-1.70019E+0	9.99984E-5	-3.46780E-5	-3.46786E-1
-1.69449E+0	-1.68782E+0	9.99985E-5	-3.46413E-5	-3.46418E-1
-1.68295E+0	-1.67547E+0	9.99985E-5	-3.46101E-5	-3.46106E-1
-1.67015E+0	-1.66300E+0	9.99984E-5	-3.46366E-5	-3.46372E-1
-1.65722E+0	-1.65065E+0	9.99985E-5	-3.46229E-5	-3.46234E-1
-1.64449E+0	-1.63820E+0	9.99986E-5	-3.46552E-5	-3.46557E-1
-1.63186E+0	-1.62582E+0	9.99986E-5	-3.47149E-5	-3.47153E-1
-1.61859E+0	-1.61348E+0	9.99985E-5	-3.47718E-5	-3.47724E-1
-1.60634E+0	-1.60104E+0	9.99985E-5	-3.47033E-5	-3.47039E-1
-1.59470E+0	-1.58865E+0	9.99984E-5	-3.45930E-5	-3.45936E-1
-1.58191E+0	-1.57630E+0	9.99984E-5	-3.46162E-5	-3.46167E-1
-1.56877E+0	-1.56390E+0	9.99986E-5	-3.46504E-5	-3.46508E-1
-1.55572E+0	-1.55151E+0	9.99986E-5	-3.47057E-5	-3.47062E-1
-1.54311E+0	-1.53915E+0	9.99986E-5	-3.46740E-5	-3.46745E-1
-1.53088E+0	-1.52675E+0	9.99986E-5	-3.45786E-5	-3.45791E-1
-1.51790E+0	-1.51431E+0	9.99986E-5	-3.46507E-5	-3.46512E-1
-1.50517E+0	-1.50182E+0	9.99986E-5	-3.47844E-5	-3.47849E-1
-1.49233E+0	-1.48942E+0	9.99985E-5	-3.47634E-5	-3.47639E-1
-1.47974E+0	-1.47711E+0	9.99985E-5	-3.46966E-5	-3.46971E-1
-1.46660E+0	-1.46479E+0	9.99986E-5	-3.47557E-5	-3.47562E-1
-1.45414E+0	-1.45242E+0	9.99987E-5	-3.47489E-5	-3.47493E-1
-1.44220E+0	-1.43999E+0	9.99986E-5	-3.47179E-5	-3.47183E-1
-1.42934E+0	-1.42762E+0	9.99985E-5	-3.47213E-5	-3.47218E-1
-1.41697E+0	-1.41517E+0	9.99985E-5	-3.46899E-5	-3.46904E-1
-1.40445E+0	-1.40274E+0	9.99985E-5	-3.47221E-5	-3.47226E-1
-1.39127E+0	-1.39048E+0	9.99985E-5	-3.47641E-5	-3.47646E-1
-1.37893E+0	-1.37814E+0	9.99986E-5	-3.47557E-5	-3.47562E-1
-1.36603E+0	-1.36564E+0	9.99986E-5	-3.48073E-5	-3.48078E-1
-1.35343E+0	-1.35321E+0	9.99985E-5	-3.48070E-5	-3.48076E-1
-1.34087E+0	-1.34088E+0	9.99985E-5	-3.47104E-5	-3.47109E-1
-1.32826E+0	-1.32857E+0	9.99986E-5	-3.47419E-5	-3.47424E-1
-1.31461E+0	-1.31621E+0	9.99986E-5	-3.48308E-5	-3.48313E-1
-1.30193E+0	-1.30383E+0	9.99985E-5	-3.48275E-5	-3.48280E-1
-1.29040E+0	-1.29147E+0	9.99986E-5	-3.47510E-5	-3.47515E-1
-1.27712E+0	-1.27909E+0	9.99986E-5	-3.48274E-5	-3.48279E-1
-1.26448E+0	-1.26673E+0	9.99986E-5	-3.48390E-5	-3.48395E-1
-1.25188E+0	-1.25444E+0	9.99985E-5	-3.47318E-5	-3.47324E-1
-1.23910E+0	-1.24211E+0	9.99985E-5	-3.47157E-5	-3.47162E-1
-1.22700E+0	-1.22976E+0	9.99986E-5	-3.47402E-5	-3.47407E-1
-1.21453E+0	-1.21739E+0	9.99986E-5	-3.48164E-5	-3.48169E-1
-1.20159E+0	-1.20499E+0	9.99985E-5	-3.47925E-5	-3.47930E-1
-1.18851E+0	-1.19252E+0	9.99985E-5	-3.47697E-5	-3.47703E-1
-1.17587E+0	-1.18016E+0	9.99986E-5	-3.47506E-5	-3.47511E-1
-1.16347E+0	-1.16790E+0	9.99986E-5	-3.47508E-5	-3.47513E-1
-1.15084E+0	-1.15543E+0	9.99986E-5	-3.48001E-5	-3.48006E-1
-1.13805E+0	-1.14286E+0	9.99987E-5	-3.47583E-5	-3.47588E-1
-1.12503E+0	-1.13052E+0	9.99986E-5	-3.47428E-5	-3.47433E-1
-1.11240E+0	-1.11822E+0	9.99985E-5	-3.48014E-5	-3.48019E-1
-1.10049E+0	-1.10578E+0	9.99985E-5	-3.48163E-5	-3.48168E-1
-1.08746E+0	-1.09344E+0	9.99985E-5	-3.47902E-5	-3.47907E-1
-1.07472E+0	-1.08116E+0	9.99986E-5	-3.47992E-5	-3.47997E-1
-1.06189E+0	-1.06869E+0	9.99987E-5	-3.47796E-5	-3.47801E-1
-1.04947E+0	-1.05604E+0	9.99986E-5	-3.47955E-5	-3.47960E-1
-1.03698E+0	-1.04350E+0	9.99985E-5	-3.47983E-5	-3.47989E-1
-1.02415E+0	-1.03099E+0	9.99985E-5	-3.47952E-5	-3.47957E-1
-1.01193E+0	-1.01836E+0	9.99984E-5	-3.47985E-5	-3.47990E-1
-9.99516E-1	-1.00574E+0	9.99985E-5	-3.47324E-5	-3.47329E-1
-9.86756E-1	-9.93109E-1	9.99985E-5	-3.47252E-5	-3.47257E-1
-9.73756E-1	-9.80238E-1	9.99985E-5	-3.48250E-5	-3.48255E-1
-9.61216E-1	-9.67145E-1	9.99986E-5	-3.47951E-5	-3.47957E-1
-9.48914E-1	-9.54247E-1	9.99986E-5	-3.47295E-5	-3.47300E-1
-9.35827E-1	-9.41445E-1	9.99985E-5	-3.47803E-5	-3.47808E-1
-9.23039E-1	-9.28684E-1	9.99985E-5	-3.48155E-5	-3.48160E-1
-9.10106E-1	-9.15972E-1	9.99986E-5	-3.47986E-5	-3.47991E-1
-8.97639E-1	-9.03305E-1	9.99985E-5	-3.47736E-5	-3.47741E-1
-8.84812E-1	-8.90677E-1	9.99984E-5	-3.48052E-5	-3.48058E-1
-8.72248E-1	-8.78122E-1	9.99985E-5	-3.47988E-5	-3.47994E-1
-8.60108E-1	-8.65577E-1	9.99985E-5	-3.47879E-5	-3.47884E-1
-8.47236E-1	-8.52996E-1	9.99986E-5	-3.48161E-5	-3.48166E-1
-8.34286E-1	-8.40566E-1	9.99986E-5	-3.48261E-5	-3.48266E-1
-8.21532E-1	-8.28152E-1	9.99986E-5	-3.47990E-5	-3.47995E-1
-8.09174E-1	-8.15660E-1	9.99985E-5	-3.48519E-5	-3.48524E-1
-7.96861E-1	-8.03225E-1	9.99985E-5	-3.48389E-5	-3.48394E-1
-7.83745E-1	-7.90896E-1	9.99985E-5	-3.48073E-5	-3.48078E-1
-7.71186E-1	-7.78627E-1	9.99986E-5	-3.48073E-5	-3.48078E-1
-7.58596E-1	-7.66405E-1	9.99986E-5	-3.48260E-5	-3.48265E-1
-7.45665E-1	-7.54044E-1	9.99987E-5	-3.49090E-5	-3.49095E-1
-7.32777E-1	-7.41670E-1	9.99985E-5	-3.49086E-5	-3.49091E-1
-7.20231E-1	-7.29400E-1	9.99985E-5	-3.48433E-5	-3.48438E-1
-7.07634E-1	-7.17228E-1	9.99985E-5	-3.48447E-5	-3.48452E-1
-6.95070E-1	-7.04935E-1	9.99985E-5	-3.48334E-5	-3.48339E-1
-6.82514E-1	-6.92598E-1	9.99984E-5	-3.48647E-5	-3.48652E-1
-6.69817E-1	-6.80487E-1	9.99985E-5	-3.48706E-5	-3.48711E-1
-6.56959E-1	-6.68276E-1	9.99986E-5	-3.48682E-5	-3.48687E-1
-6.44408E-1	-6.56057E-1	9.99985E-5	-3.48743E-5	-3.48748E-1
-6.32017E-1	-6.43892E-1	9.99985E-5	-3.48735E-5	-3.48740E-1
-6.19871E-1	-6.31590E-1	9.99985E-5	-3.48921E-5	-3.48926E-1
-6.06881E-1	-6.19378E-1	9.99986E-5	-3.48744E-5	-3.48749E-1
-5.93793E-1	-6.07290E-1	9.99984E-5	-3.48588E-5	-3.48593E-1
-5.80983E-1	-5.95126E-1	9.99985E-5	-3.48350E-5	-3.48355E-1
-5.68408E-1	-5.82819E-1	9.99985E-5	-3.48345E-5	-3.48350E-1
-5.56151E-1	-5.70491E-1	9.99985E-5	-3.48898E-5	-3.48903E-1
-5.43307E-1	-5.58332E-1	9.99985E-5	-3.48915E-5	-3.48920E-1
-5.30306E-1	-5.46116E-1	9.99985E-5	-3.48715E-5	-3.48720E-1
-5.17499E-1	-5.33810E-1	9.99985E-5	-3.48963E-5	-3.48969E-1
-5.05005E-1	-5.21675E-1	9.99985E-5	-3.49005E-5	-3.49010E-1
-4.92782E-1	-5.09437E-1	9.99986E-5	-3.49009E-5	-3.49014E-1
-4.80011E-1	-4.97083E-1	9.99986E-5	-3.49178E-5	-3.49183E-1
-4.67168E-1	-4.84784E-1	9.99985E-5	-3.49237E-5	-3.49243E-1
-4.54468E-1	-4.72585E-1	9.99985E-5	-3.49168E-5	-3.49174E-1
-4.41842E-1	-4.60340E-1	9.99986E-5	-3.49236E-5	-3.49242E-1
-4.29109E-1	-4.47978E-1	9.99985E-5	-3.49176E-5	-3.49181E-1
-4.16366E-1	-4.35762E-1	9.99985E-5	-3.49200E-5	-3.49205E-1
-4.03885E-1	-4.23458E-1	9.99986E-5	-3.49410E-5	-3.49415E-1
-3.91377E-1	-4.10988E-1	9.99985E-5	-3.49417E-5	-3.49422E-1
-3.78531E-1	-3.98630E-1	9.99985E-5	-3.49531E-5	-3.49536E-1
-3.65806E-1	-3.86283E-1	9.99986E-5	-3.49450E-5	-3.49455E-1
-3.53015E-1	-3.73588E-1	9.99984E-5	-3.49512E-5	-3.49517E-1
-3.40455E-1	-3.60902E-1	9.99984E-5	-3.49806E-5	-3.49812E-1
-3.28043E-1	-3.48593E-1	9.99986E-5	-3.49908E-5	-3.49913E-1
-3.15522E-1	-3.36142E-1	9.99985E-5	-3.49561E-5	-3.49566E-1
-3.02890E-1	-3.23698E-1	9.99985E-5	-3.49439E-5	-3.49444E-1
-2.90080E-1	-3.11287E-1	9.99987E-5	-3.49628E-5	-3.49633E-1
-2.77835E-1	-2.98847E-1	9.99986E-5	-3.49503E-5	-3.49508E-1
-2.64934E-1	-2.86364E-1	9.99985E-5	-3.49412E-5	-3.49418E-1
-2.51846E-1	-2.73875E-1	9.99985E-5	-3.49476E-5	-3.49481E-1
-2.39483E-1	-2.61343E-1	9.99985E-5	-3.49231E-5	-3.49236E-1
-2.26841E-1	-2.48715E-1	9.99985E-5	-3.49223E-5	-3.49228E-1
-2.13778E-1	-2.36155E-1	9.99985E-5	-3.49863E-5	-3.49869E-1
-2.01422E-1	-2.23651E-1	9.99986E-5	-3.50255E-5	-3.50260E-1
-1.88755E-1	-2.11049E-1	9.99986E-5	-3.50017E-5	-3.50022E-1
-1.75959E-1	-1.98378E-1	9.99985E-5	-3.49535E-5	-3.49541E-1
-1.63263E-1	-1.85782E-1	9.99984E-5	-3.49742E-5	-3.49748E-1
-1.50447E-1	-1.73096E-1	9.99985E-5	-3.50002E-5	-3.50007E-1
-1.37776E-1	-1.60427E-1	9.99987E-5	-3.49764E-5	-3.49769E-1
-1.25234E-1	-1.47827E-1	9.99987E-5	-3.49693E-5	-3.49697E-1
-1.12900E-1	-1.35148E-1	9.99986E-5	-3.49938E-5	-3.49943E-1
-9.99128E-2	-1.22501E-1	9.99985E-5	-3.49864E-5	-3.49869E-1
-8.73701E-2	-1.09822E-1	9.99986E-5	-3.50006E-5	-3.50011E-1
-7.47913E-2	-9.72260E-2	9.99985E-5	-3.50248E-5	-3.50253E-1
-6.22345E-2	-8.45531E-2	9.99985E-5	-3.50016E-5	-3.50021E-1
-4.95714E-2	-7.18440E-2	9.99985E-5	-3.50116E-5	-3.50122E-1
-3.68598E-2	-5.93019E-2	9.99984E-5	-3.50185E-5	-3.50191E-1
-2.40400E-2	-4.66653E-2	9.99986E-5	-3.50076E-5	-3.50081E-1
-1.13028E-2	-3.42997E-2	9.99986E-5	-3.50279E-5	-3.50284E-1
-3.63648E-3	-2.24435E-2	9.99987E-5	-3.50118E-5	-3.50122E-1
-9.08064E-4	-1.27072E-2	9.99986E-5	-3.50233E-5	-3.50238E-1
-4.70000E-4	-6.40624E-3	9.99986E-5	-3.50360E-5	-3.50365E-1
-7.27888E-4	-2.49689E-3	9.99985E-5	-3.50314E-5	-3.50319E-1
-9.50000E-4	-5.47998E-4	9.99985E-5	-3.50554E-5	-3.50559E-1
-9.50000E-4	3.85837E-4	9.99985E-5	-3.50604E-5	-3.50609E-1
5.57706E-3	1.18677E-3	9.99985E-5	-3.50331E-5	-3.50337E-1
1.49190E-2	2.99569E-3	9.99985E-5	-3.50283E-5	-3.50289E-1
2.77344E-2	8.40177E-3	9.99985E-5	-3.50232E-5	-3.50237E-1
3.99839E-2	1.78447E-2	9.99985E-5	-3.50245E-5	-3.50250E-1
5.29284E-2	2.94064E-2	9.99985E-5	-3.50266E-5	-3.50271E-1
6.58185E-2	4.09677E-2	9.99986E-5	-3.50282E-5	-3.50287E-1
7.78859E-2	5.28695E-2	9.99987E-5	-3.50408E-5	-3.50412E-1
9.06194E-2	6.55046E-2	9.99986E-5	-3.50527E-5	-3.50532E-1
1.03546E-1	7.81892E-2	9.99985E-5	-3.50563E-5	-3.50568E-1
1.16070E-1	9.08161E-2	9.99986E-5	-3.50438E-5	-3.50443E-1
1.28945E-1	1.03375E-1	9.99985E-5	-3.50360E-5	-3.50365E-1
1.41635E-1	1.15919E-1	9.99985E-5	-3.50585E-5	-3.50590E-1
1.54709E-1	1.28213E-1	9.99986E-5	-3.50754E-5	-3.50759E-1
1.66940E-1	1.40308E-1	9.99985E-5	-3.50631E-5	-3.50637E-1
1.79426E-1	1.52396E-1	9.99985E-5	-3.50441E-5	-3.50446E-1
1.92053E-1	1.64395E-1	9.99985E-5	-3.50471E-5	-3.50477E-1
2.04770E-1	1.76221E-1	9.99985E-5	-3.50269E-5	-3.50274E-1
2.17989E-1	1.87863E-1	9.99985E-5	-3.50153E-5	-3.50159E-1
2.30370E-1	1.99587E-1	9.99984E-5	-3.50336E-5	-3.50342E-1
2.42614E-1	2.11494E-1	9.99985E-5	-3.50439E-5	-3.50444E-1
2.55469E-1	2.23582E-1	9.99986E-5	-3.50693E-5	-3.50698E-1
2.68333E-1	2.35656E-1	9.99987E-5	-3.50700E-5	-3.50705E-1
2.80953E-1	2.47878E-1	9.99986E-5	-3.50555E-5	-3.50560E-1
2.93582E-1	2.60346E-1	9.99986E-5	-3.50537E-5	-3.50542E-1
3.06266E-1	2.72953E-1	9.99986E-5	-3.50622E-5	-3.50627E-1
3.18728E-1	2.85437E-1	9.99985E-5	-3.50887E-5	-3.50893E-1
3.31323E-1	2.97795E-1	9.99985E-5	-3.50588E-5	-3.50593E-1
3.44386E-1	3.10106E-1	9.99986E-5	-3.50664E-5	-3.50669E-1
3.56910E-1	3.22466E-1	9.99986E-5	-3.50609E-5	-3.50614E-1
3.68868E-1	3.34775E-1	9.99985E-5	-3.50476E-5	-3.50481E-1
3.81575E-1	3.46868E-1	9.99985E-5	-3.51086E-5	-3.51091E-1
3.94815E-1	3.59034E-1	9.99985E-5	-3.51102E-5	-3.51107E-1
4.07050E-1	3.71196E-1	9.99986E-5	-3.50883E-5	-3.50888E-1
4.20016E-1	3.83327E-1	9.99985E-5	-3.50658E-5	-3.50663E-1
4.33038E-1	3.93957E-1	9.99985E-5	-3.50658E-5	-3.50663E-1
4.45786E-1	4.05497E-1	9.99985E-5	-3.50798E-5	-3.50804E-1
4.58640E-1	4.19381E-1	9.99985E-5	-3.50924E-5	-3.50929E-1
4.71041E-1	4.32624E-1	9.99986E-5	-3.51025E-5	-3.51030E-1
4.83643E-1	4.45084E-1	9.99986E-5	-3.51019E-5	-3.51024E-1
4.96053E-1	4.57369E-1	9.99985E-5	-3.51285E-5	-3.51290E-1
5.08775E-1	4.69553E-1	9.99985E-5	-3.51432E-5	-3.51437E-1
5.21530E-1	4.81515E-1	9.99986E-5	-3.51259E-5	-3.51264E-1
5.33893E-1	4.93407E-1	9.99986E-5	-3.51282E-5	-3.51287E-1
5.47159E-1	5.05374E-1	9.99986E-5	-3.50983E-5	-3.50988E-1
5.59982E-1	5.17464E-1	9.99986E-5	-3.50996E-5	-3.51001E-1
5.72535E-1	5.29458E-1	9.99986E-5	-3.51249E-5	-3.51254E-1
5.84757E-1	5.41393E-1	9.99985E-5	-3.51355E-5	-3.51361E-1
5.96823E-1	5.53496E-1	9.99986E-5	-3.51589E-5	-3.51594E-1
6.09639E-1	5.65564E-1	9.99984E-5	-3.51623E-5	-3.51629E-1
6.21998E-1	5.77517E-1	9.99985E-5	-3.51586E-5	-3.51591E-1
6.34541E-1	5.89571E-1	9.99987E-5	-3.51446E-5	-3.51451E-1
6.48117E-1	6.01808E-1	9.99986E-5	-3.51509E-5	-3.51514E-1
6.60474E-1	6.13953E-1	9.99986E-5	-3.51323E-5	-3.51328E-1
6.73010E-1	6.25948E-1	9.99986E-5	-3.51072E-5	-3.51077E-1
6.86195E-1	6.38040E-1	9.99986E-5	-3.51152E-5	-3.51156E-1
6.98649E-1	6.50199E-1	9.99986E-5	-3.51264E-5	-3.51268E-1
7.10999E-1	6.62311E-1	9.99985E-5	-3.51081E-5	-3.51086E-1
7.24281E-1	6.74453E-1	9.99985E-5	-3.50958E-5	-3.50964E-1
7.36916E-1	6.86693E-1	9.99985E-5	-3.51291E-5	-3.51296E-1
7.48831E-1	6.98885E-1	9.99986E-5	-3.51397E-5	-3.51402E-1
7.61548E-1	7.11125E-1	9.99987E-5	-3.51758E-5	-3.51763E-1
7.74445E-1	7.23355E-1	9.99986E-5	-3.51866E-5	-3.51872E-1
7.87624E-1	7.35509E-1	9.99985E-5	-3.51582E-5	-3.51587E-1
8.00168E-1	7.47682E-1	9.99985E-5	-3.51539E-5	-3.51544E-1
8.12127E-1	7.59936E-1	9.99985E-5	-3.51447E-5	-3.51453E-1
8.24949E-1	7.72304E-1	9.99985E-5	-3.51507E-5	-3.51512E-1
8.37782E-1	7.84558E-1	9.99985E-5	-3.51759E-5	-3.51764E-1
8.50548E-1	7.96884E-1	9.99985E-5	-3.52148E-5	-3.52153E-1
8.63199E-1	8.09240E-1	9.99985E-5	-3.52705E-5	-3.52711E-1
8.75157E-1	8.21667E-1	9.99986E-5	-3.52307E-5	-3.52312E-1
8.88221E-1	8.34056E-1	9.99986E-5	-3.51765E-5	-3.51770E-1
9.01175E-1	8.46458E-1	9.99986E-5	-3.52534E-5	-3.52539E-1
9.14472E-1	8.58923E-1	9.99986E-5	-3.52850E-5	-3.52855E-1
9.27215E-1	8.71375E-1	9.99986E-5	-3.52227E-5	-3.52232E-1
9.40079E-1	8.83934E-1	9.99985E-5	-3.51928E-5	-3.51933E-1
9.52136E-1	8.96638E-1	9.99985E-5	-3.51159E-5	-3.51165E-1
9.64347E-1	9.09252E-1	9.99985E-5	-3.51210E-5	-3.51215E-1
9.76884E-1	9.21805E-1	9.99986E-5	-3.51868E-5	-3.51873E-1
9.89741E-1	9.34552E-1	9.99985E-5	-3.51868E-5	-3.51873E-1
1.00267E+0	9.47254E-1	9.99985E-5	-3.51797E-5	-3.51803E-1
1.01508E+0	9.59977E-1	9.99986E-5	-3.52039E-5	-3.52044E-1
1.02680E+0	9.72856E-1	9.99987E-5	-3.52561E-5	-3.52566E-1
1.03970E+0	9.85728E-1	9.99986E-5	-3.52594E-5	-3.52599E-1
1.05285E+0	9.98479E-1	9.99985E-5	-3.52785E-5	-3.52790E-1
1.06601E+0	1.01124E+0	9.99984E-5	-3.52982E-5	-3.52988E-1
1.07851E+0	1.02387E+0	9.99985E-5	-3.52461E-5	-3.52466E-1
1.09120E+0	1.03620E+0	9.99986E-5	-3.52849E-5	-3.52854E-1
1.10412E+0	1.04846E+0	9.99986E-5	-3.53019E-5	-3.53024E-1
1.11609E+0	1.06071E+0	9.99986E-5	-3.52630E-5	-3.52635E-1
1.12906E+0	1.07293E+0	9.99986E-5	-3.52483E-5	-3.52488E-1
1.14165E+0	1.08521E+0	9.99986E-5	-3.52960E-5	-3.52965E-1
1.15465E+0	1.09741E+0	9.99986E-5	-3.53604E-5	-3.53609E-1
1.16748E+0	1.10963E+0	9.99986E-5	-3.52791E-5	-3.52796E-1
1.17939E+0	1.12191E+0	9.99986E-5	-3.52164E-5	-3.52169E-1
1.19217E+0	1.13424E+0	9.99985E-5	-3.52254E-5	-3.52260E-1
1.20475E+0	1.14659E+0	9.99986E-5	-3.52250E-5	-3.52255E-1
1.21828E+0	1.15884E+0	9.99986E-5	-3.51781E-5	-3.51786E-1
1.23083E+0	1.17102E+0	9.99986E-5	-3.52620E-5	-3.52625E-1
1.24338E+0	1.18337E+0	9.99985E-5	-3.52847E-5	-3.52853E-1
1.25617E+0	1.19565E+0	9.99985E-5	-3.52253E-5	-3.52258E-1
1.26814E+0	1.20783E+0	9.99985E-5	-3.52279E-5	-3.52284E-1
1.28102E+0	1.22017E+0	9.99986E-5	-3.51930E-5	-3.51935E-1
1.29391E+0	1.23249E+0	9.99985E-5	-3.52218E-5	-3.52223E-1
1.30650E+0	1.24475E+0	9.99985E-5	-3.52573E-5	-3.52579E-1
1.31912E+0	1.25705E+0	9.99984E-5	-3.52291E-5	-3.52296E-1
1.33151E+0	1.26940E+0	9.99985E-5	-3.52259E-5	-3.52265E-1
1.34431E+0	1.28170E+0	9.99985E-5	-3.52079E-5	-3.52084E-1
1.35690E+0	1.29389E+0	9.99986E-5	-3.51551E-5	-3.51556E-1
1.37018E+0	1.30623E+0	9.99986E-5	-3.52349E-5	-3.52354E-1
1.38302E+0	1.31874E+0	9.99985E-5	-3.52554E-5	-3.52559E-1
1.39501E+0	1.33115E+0	9.99985E-5	-3.52030E-5	-3.52036E-1
1.40749E+0	1.34340E+0	9.99985E-5	-3.51765E-5	-3.51770E-1
1.41978E+0	1.35578E+0	9.99986E-5	-3.52322E-5	-3.52327E-1
1.43278E+0	1.36810E+0	9.99987E-5	-3.52782E-5	-3.52786E-1
1.44593E+0	1.38036E+0	9.99987E-5	-3.53214E-5	-3.53219E-1
1.45899E+0	1.39272E+0	9.99986E-5	-3.53510E-5	-3.53515E-1
1.47165E+0	1.40512E+0	9.99986E-5	-3.53374E-5	-3.53379E-1
1.48360E+0	1.41739E+0	9.99987E-5	-3.53322E-5	-3.53327E-1
1.49690E+0	1.42967E+0	9.99986E-5	-3.52783E-5	-3.52788E-1
1.50920E+0	1.44204E+0	9.99984E-5	-3.53209E-5	-3.53214E-1
1.52228E+0	1.45432E+0	9.99985E-5	-3.53684E-5	-3.53689E-1
1.53465E+0	1.46660E+0	9.99986E-5	-3.53249E-5	-3.53254E-1
1.54673E+0	1.47905E+0	9.99986E-5	-3.53044E-5	-3.53049E-1
1.55967E+0	1.49153E+0	9.99986E-5	-3.53820E-5	-3.53825E-1
1.57220E+0	1.50390E+0	9.99985E-5	-3.53595E-5	-3.53600E-1
1.58502E+0	1.51628E+0	9.99985E-5	-3.53247E-5	-3.53252E-1
1.59778E+0	1.52862E+0	9.99986E-5	-3.53970E-5	-3.53975E-1
1.61033E+0	1.54089E+0	9.99987E-5	-3.54398E-5	-3.54402E-1
1.62326E+0	1.55318E+0	9.99988E-5	-3.53648E-5	-3.53653E-1
1.63566E+0	1.56554E+0	9.99986E-5	-3.53036E-5	-3.53041E-1
1.64823E+0	1.57787E+0	9.99985E-5	-3.52579E-5	-3.52584E-1
1.66101E+0	1.59021E+0	9.99986E-5	-3.52678E-5	-3.52683E-1
1.67425E+0	1.60267E+0	9.99987E-5	-3.53412E-5	-3.53417E-1
1.68653E+0	1.61516E+0	9.99987E-5	-3.53705E-5	-3.53710E-1
1.69848E+0	1.62759E+0	9.99986E-5	-3.53885E-5	-3.53890E-1
1.71142E+0	1.63988E+0	9.99986E-5	-3.53510E-5	-3.53514E-1
1.72402E+0	1.65216E+0	9.99986E-5	-3.52924E-5	-3.52929E-1
1.73733E+0	1.66452E+0	9.99986E-5	-3.53007E-5	-3.53012E-1
1.75005E+0	1.67694E+0	9.99986E-5	-3.53559E-5	-3.53564E-1
1.76169E+0	1.68942E+0	9.99986E-5	-3.53413E-5	-3.53418E-1
1.77512E+0	1.70188E+0	9.99986E-5	-3.53674E-5	-3.53679E-1
1.78743E+0	1.71417E+0	9.99985E-5	-3.53611E-5	-3.53616E-1
1.80033E+0	1.72649E+0	9.99985E-5	-3.53136E-5	-3.53142E-1
1.81323E+0	1.73888E+0	9.99986E-5	-3.53070E-5	-3.53075E-1
1.82606E+0	1.75138E+0	9.99986E-5	-3.53976E-5	-3.53981E-1
1.83876E+0	1.76382E+0	9.99986E-5	-3.54523E-5	-3.54528E-1
1.85053E+0	1.77617E+0	9.99987E-5	-3.53369E-5	-3.53373E-1
1.86349E+0	1.78866E+0	9.99986E-5	-3.52883E-5	-3.52888E-1
1.87629E+0	1.80111E+0	9.99986E-5	-3.52632E-5	-3.52637E-1
