B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
4.33971E-1	4.69291E-1	2.99213E+2	9.99987E-5	-7.42903E-5	-7.42912E-1
4.14405E-1	4.50281E-1	2.99193E+2	9.99987E-5	-7.42851E-5	-7.42861E-1
3.94575E-1	4.31252E-1	2.99174E+2	9.99987E-5	-7.42753E-5	-7.42762E-1
3.75140E-1	4.12438E-1	2.99156E+2	9.99987E-5	-7.42701E-5	-7.42711E-1
3.55608E-1	3.93463E-1	2.99137E+2	9.99987E-5	-7.42321E-5	-7.42331E-1
3.35912E-1	3.74188E-1	2.99117E+2	9.99988E-5	-7.42305E-5	-7.42314E-1
3.16629E-1	3.54865E-1	2.99100E+2	9.99987E-5	-7.42214E-5	-7.42224E-1
2.97270E-1	3.35831E-1	2.99083E+2	9.99987E-5	-7.41867E-5	-7.41877E-1
2.77499E-1	3.16892E-1	2.99066E+2	9.99987E-5	-7.41820E-5	-7.41830E-1
2.58002E-1	2.97817E-1	2.99050E+2	9.99988E-5	-7.42031E-5	-7.42040E-1
2.38685E-1	2.78542E-1	2.99035E+2	9.99988E-5	-7.41943E-5	-7.41952E-1
2.19179E-1	2.59236E-1	2.99019E+2	9.99987E-5	-7.42107E-5	-7.42117E-1
1.99624E-1	2.39885E-1	2.99004E+2	9.99987E-5	-7.42264E-5	-7.42274E-1
1.80410E-1	2.20346E-1	2.98991E+2	9.99986E-5	-7.42654E-5	-7.42664E-1
1.61406E-1	2.01035E-1	2.98978E+2	9.99987E-5	-7.42527E-5	-7.42537E-1
1.41616E-1	1.81525E-1	2.98966E+2	9.99987E-5	-7.42074E-5	-7.42083E-1
1.21583E-1	1.61804E-1	2.98954E+2	9.99986E-5	-7.41992E-5	-7.42002E-1
1.02065E-1	1.42345E-1	2.98942E+2	9.99986E-5	-7.41820E-5	-7.41830E-1
8.28019E-2	1.22767E-1	2.98930E+2	9.99987E-5	-7.42167E-5	-7.42177E-1
6.37638E-2	1.03213E-1	2.98919E+2	9.99987E-5	-7.42314E-5	-7.42323E-1
4.39527E-2	8.36102E-2	2.98910E+2	9.99986E-5	-7.42066E-5	-7.42076E-1
2.43082E-2	6.40299E-2	2.98901E+2	9.99987E-5	-7.42072E-5	-7.42081E-1
7.85611E-3	4.51060E-2	2.98892E+2	9.99988E-5	-7.42044E-5	-7.42053E-1
1.23116E-3	2.92561E-2	2.98881E+2	9.99988E-5	-7.41900E-5	-7.41909E-1
9.02921E-4	1.85232E-2	2.98873E+2	9.99987E-5	-7.41819E-5	-7.41829E-1
4.70000E-4	1.22341E-2	2.98867E+2	9.99987E-5	-7.41869E-5	-7.41879E-1
