B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
1.03136E+0	9.69334E-1	2.97574E+2	9.99988E-5	2.46519E-2	2.46522E+2
1.05023E+0	9.89103E-1	2.97461E+2	9.99988E-5	2.46434E-2	2.46437E+2
1.07011E+0	1.00874E+0	2.97353E+2	9.99987E-5	2.46342E-2	2.46345E+2
1.08926E+0	1.02806E+0	2.97254E+2	9.99987E-5	2.46259E-2	2.46262E+2
1.10879E+0	1.04726E+0	2.97160E+2	9.99988E-5	2.46186E-2	2.46189E+2
1.12910E+0	1.06636E+0	2.97066E+2	9.99989E-5	2.46124E-2	2.46127E+2
1.14826E+0	1.08520E+0	2.96974E+2	9.99988E-5	2.46074E-2	2.46077E+2
1.16748E+0	1.10414E+0	2.96886E+2	9.99988E-5	2.46024E-2	2.46027E+2
1.18759E+0	1.12315E+0	2.96802E+2	9.99988E-5	2.45981E-2	2.45985E+2
1.20689E+0	1.14213E+0	2.96722E+2	9.99988E-5	2.45951E-2	2.45953E+2
1.22577E+0	1.16113E+0	2.96645E+2	9.99988E-5	2.45930E-2	2.45933E+2
1.24578E+0	1.18005E+0	2.96574E+2	9.99987E-5	2.45922E-2	2.45925E+2
1.26503E+0	1.19913E+0	2.96507E+2	9.99987E-5	2.45928E-2	2.45931E+2
1.28466E+0	1.21821E+0	2.96446E+2	9.99987E-5	2.45947E-2	2.45950E+2
1.30460E+0	1.23709E+0	2.96389E+2	9.99988E-5	2.45971E-2	2.45974E+2
1.32408E+0	1.25627E+0	2.96338E+2	9.99988E-5	2.46000E-2	2.46003E+2
1.34394E+0	1.27533E+0	2.96292E+2	9.99987E-5	2.46030E-2	2.46033E+2
1.36283E+0	1.29441E+0	2.96251E+2	9.99986E-5	2.46061E-2	2.46064E+2
1.38231E+0	1.31374E+0	2.96217E+2	9.99987E-5	2.46095E-2	2.46098E+2
1.40252E+0	1.33293E+0	2.96189E+2	9.99987E-5	2.46131E-2	2.46134E+2
1.42134E+0	1.35190E+0	2.96170E+2	9.99987E-5	2.46171E-2	2.46174E+2
1.44059E+0	1.37081E+0	2.96156E+2	9.99987E-5	2.46218E-2	2.46221E+2
1.46063E+0	1.39010E+0	2.96148E+2	9.99987E-5	2.46266E-2	2.46269E+2
1.47970E+0	1.40935E+0	2.96147E+2	9.99987E-5	2.46312E-2	2.46315E+2
1.49989E+0	1.42837E+0	2.96149E+2	9.99987E-5	2.46365E-2	2.46368E+2
1.52018E+0	1.44741E+0	2.96158E+2	9.99987E-5	2.46420E-2	2.46424E+2
1.53885E+0	1.46645E+0	2.96172E+2	9.99987E-5	2.46475E-2	2.46478E+2
1.55829E+0	1.48552E+0	2.96190E+2	9.99988E-5	2.46532E-2	2.46535E+2
1.57693E+0	1.50461E+0	2.96214E+2	9.99987E-5	2.46589E-2	2.46592E+2
1.59651E+0	1.52388E+0	2.96242E+2	9.99987E-5	2.46648E-2	2.46651E+2
1.61684E+0	1.54319E+0	2.96274E+2	9.99987E-5	2.46709E-2	2.46712E+2
1.63616E+0	1.56209E+0	2.96309E+2	9.99987E-5	2.46770E-2	2.46773E+2
1.65547E+0	1.58117E+0	2.96348E+2	9.99988E-5	2.46831E-2	2.46834E+2
1.67595E+0	1.60028E+0	2.96390E+2	9.99988E-5	2.46893E-2	2.46896E+2
1.69492E+0	1.61931E+0	2.96435E+2	9.99987E-5	2.46954E-2	2.46957E+2
1.71385E+0	1.63864E+0	2.96483E+2	9.99988E-5	2.47017E-2	2.47020E+2
1.73412E+0	1.65788E+0	2.96533E+2	9.99988E-5	2.47078E-2	2.47081E+2
1.75326E+0	1.67699E+0	2.96587E+2	9.99987E-5	2.47138E-2	2.47142E+2
1.77247E+0	1.69619E+0	2.96642E+2	9.99987E-5	2.47198E-2	2.47201E+2
1.79275E+0	1.71529E+0	2.96699E+2	9.99988E-5	2.47258E-2	2.47261E+2
1.81238E+0	1.73433E+0	2.96758E+2	9.99988E-5	2.47318E-2	2.47321E+2
1.83142E+0	1.75353E+0	2.96819E+2	9.99987E-5	2.47376E-2	2.47380E+2
1.85012E+0	1.77270E+0	2.96879E+2	9.99987E-5	2.47433E-2	2.47436E+2
1.87026E+0	1.79202E+0	2.96941E+2	9.99987E-5	2.47490E-2	2.47493E+2
1.89062E+0	1.81131E+0	2.97006E+2	9.99987E-5	2.47546E-2	2.47550E+2
1.90962E+0	1.83032E+0	2.97072E+2	9.99987E-5	2.47601E-2	2.47604E+2
1.92918E+0	1.84949E+0	2.97141E+2	9.99987E-5	2.47654E-2	2.47657E+2
1.94891E+0	1.86895E+0	2.97207E+2	9.99987E-5	2.47705E-2	2.47708E+2
1.96808E+0	1.88831E+0	2.97274E+2	9.99988E-5	2.47758E-2	2.47761E+2
1.98747E+0	1.90752E+0	2.97344E+2	9.99988E-5	2.47808E-2	2.47812E+2
2.00798E+0	1.92681E+0	2.97412E+2	9.99987E-5	2.47856E-2	2.47859E+2
2.02693E+0	1.94604E+0	2.97480E+2	9.99988E-5	2.47903E-2	2.47906E+2
2.04630E+0	1.96524E+0	2.97548E+2	9.99988E-5	2.47951E-2	2.47954E+2
2.06537E+0	1.98446E+0	2.97616E+2	9.99987E-5	2.47998E-2	2.48002E+2
2.08496E+0	2.00371E+0	2.97685E+2	9.99988E-5	2.48044E-2	2.48047E+2
2.10494E+0	2.02293E+0	2.97753E+2	9.99987E-5	2.48089E-2	2.48092E+2
2.12387E+0	2.04232E+0	2.97821E+2	9.99987E-5	2.48131E-2	2.48134E+2
2.14335E+0	2.06165E+0	2.97888E+2	9.99987E-5	2.48173E-2	2.48177E+2
2.16329E+0	2.08083E+0	2.97955E+2	9.99987E-5	2.48213E-2	2.48217E+2
2.18233E+0	2.10021E+0	2.98024E+2	9.99987E-5	2.48252E-2	2.48256E+2
2.20184E+0	2.11960E+0	2.98090E+2	9.99987E-5	2.48289E-2	2.48292E+2
2.22235E+0	2.13880E+0	2.98155E+2	9.99988E-5	2.48324E-2	2.48327E+2
2.24187E+0	2.15815E+0	2.98222E+2	9.99988E-5	2.48359E-2	2.48362E+2
2.26088E+0	2.17764E+0	2.98287E+2	9.99987E-5	2.48394E-2	2.48397E+2
2.28104E+0	2.19701E+0	2.98349E+2	9.99988E-5	2.48427E-2	2.48430E+2
2.30009E+0	2.21637E+0	2.98411E+2	9.99988E-5	2.48459E-2	2.48462E+2
2.31991E+0	2.23564E+0	2.98473E+2	9.99988E-5	2.48489E-2	2.48492E+2
2.33904E+0	2.25485E+0	2.98533E+2	9.99988E-5	2.48518E-2	2.48521E+2
2.35847E+0	2.27421E+0	2.98594E+2	9.99987E-5	2.48548E-2	2.48551E+2
2.37835E+0	2.29361E+0	2.98654E+2	9.99988E-5	2.48575E-2	2.48578E+2
2.39758E+0	2.31299E+0	2.98710E+2	9.99989E-5	2.48600E-2	2.48603E+2
2.41753E+0	2.33228E+0	2.98766E+2	9.99988E-5	2.48622E-2	2.48625E+2
2.43766E+0	2.35181E+0	2.98823E+2	9.99987E-5	2.48645E-2	2.48648E+2
2.45581E+0	2.37143E+0	2.98879E+2	9.99987E-5	2.48667E-2	2.48671E+2
2.47577E+0	2.39078E+0	2.98932E+2	9.99988E-5	2.48689E-2	2.48692E+2
2.49474E+0	2.41015E+0	2.98983E+2	9.99988E-5	2.48711E-2	2.48714E+2
2.51483E+0	2.42954E+0	2.99035E+2	9.99987E-5	2.48733E-2	2.48736E+2
2.53500E+0	2.44881E+0	2.99087E+2	9.99988E-5	2.48752E-2	2.48755E+2
2.55293E+0	2.46821E+0	2.99136E+2	9.99988E-5	2.48769E-2	2.48772E+2
2.57266E+0	2.48757E+0	2.99183E+2	9.99987E-5	2.48785E-2	2.48788E+2
2.59295E+0	2.50698E+0	2.99230E+2	9.99986E-5	2.48802E-2	2.48805E+2
2.61229E+0	2.52646E+0	2.99277E+2	9.99986E-5	2.48818E-2	2.48822E+2
2.63234E+0	2.54595E+0	2.99323E+2	9.99987E-5	2.48834E-2	2.48837E+2
2.65209E+0	2.56540E+0	2.99367E+2	9.99987E-5	2.48849E-2	2.48852E+2
2.67064E+0	2.58481E+0	2.99409E+2	9.99987E-5	2.48862E-2	2.48866E+2
2.68984E+0	2.60426E+0	2.99450E+2	9.99987E-5	2.48874E-2	2.48878E+2
2.71009E+0	2.62355E+0	2.99491E+2	9.99987E-5	2.48885E-2	2.48888E+2
2.72895E+0	2.64293E+0	2.99531E+2	9.99988E-5	2.48896E-2	2.48899E+2
2.74849E+0	2.66238E+0	2.99569E+2	9.99987E-5	2.48906E-2	2.48909E+2
2.76920E+0	2.68181E+0	2.99607E+2	9.99988E-5	2.48915E-2	2.48918E+2
2.78846E+0	2.70132E+0	2.99643E+2	9.99987E-5	2.48923E-2	2.48926E+2
2.80751E+0	2.72083E+0	2.99677E+2	9.99988E-5	2.48932E-2	2.48935E+2
2.82603E+0	2.74028E+0	2.99711E+2	9.99989E-5	2.48941E-2	2.48944E+2
2.84511E+0	2.75966E+0	2.99744E+2	9.99988E-5	2.48948E-2	2.48951E+2
2.86587E+0	2.77911E+0	2.99776E+2	9.99988E-5	2.48953E-2	2.48956E+2
2.88558E+0	2.79869E+0	2.99807E+2	9.99989E-5	2.48959E-2	2.48962E+2
2.90490E+0	2.81817E+0	2.99838E+2	9.99988E-5	2.48963E-2	2.48966E+2
2.92500E+0	2.83764E+0	2.99867E+2	9.99987E-5	2.48967E-2	2.48970E+2
2.94412E+0	2.85708E+0	2.99894E+2	9.99987E-5	2.48971E-2	2.48975E+2
2.96387E+0	2.87664E+0	2.99919E+2	9.99988E-5	2.48974E-2	2.48977E+2
2.98281E+0	2.89617E+0	2.99945E+2	9.99988E-5	2.48975E-2	2.48978E+2
3.00216E+0	2.91560E+0	2.99968E+2	9.99987E-5	2.48976E-2	2.48979E+2
3.02270E+0	2.93508E+0	2.99992E+2	9.99986E-5	2.48977E-2	2.48981E+2
3.04139E+0	2.95445E+0	3.00016E+2	9.99987E-5	2.48979E-2	2.48982E+2
3.06106E+0	2.97389E+0	3.00039E+2	9.99987E-5	2.48981E-2	2.48984E+2
3.08164E+0	2.99344E+0	3.00058E+2	9.99987E-5	2.48980E-2	2.48983E+2
3.10005E+0	3.01296E+0	3.00076E+2	9.99987E-5	2.48978E-2	2.48981E+2
3.11939E+0	3.03251E+0	3.00095E+2	9.99987E-5	2.48976E-2	2.48979E+2
3.14015E+0	3.05200E+0	3.00114E+2	9.99988E-5	2.48975E-2	2.48978E+2
3.15891E+0	3.07141E+0	3.00131E+2	9.99987E-5	2.48974E-2	2.48977E+2
3.17875E+0	3.09088E+0	3.00146E+2	9.99987E-5	2.48974E-2	2.48977E+2
3.19712E+0	3.11049E+0	3.00162E+2	9.99987E-5	2.48972E-2	2.48975E+2
3.21692E+0	3.13014E+0	3.00176E+2	9.99987E-5	2.48967E-2	2.48971E+2
3.23739E+0	3.14967E+0	3.00190E+2	9.99988E-5	2.48963E-2	2.48966E+2
3.25607E+0	3.16908E+0	3.00203E+2	9.99987E-5	2.48959E-2	2.48962E+2
3.27528E+0	3.18857E+0	3.00215E+2	9.99987E-5	2.48956E-2	2.48959E+2
3.29602E+0	3.20807E+0	3.00224E+2	9.99988E-5	2.48950E-2	2.48953E+2
3.31474E+0	3.22758E+0	3.00233E+2	9.99988E-5	2.48945E-2	2.48948E+2
3.33387E+0	3.24707E+0	3.00241E+2	9.99988E-5	2.48939E-2	2.48942E+2
3.35518E+0	3.26658E+0	3.00250E+2	9.99988E-5	2.48933E-2	2.48936E+2
3.37387E+0	3.28612E+0	3.00259E+2	9.99988E-5	2.48929E-2	2.48932E+2
3.39291E+0	3.30554E+0	3.00265E+2	9.99987E-5	2.48922E-2	2.48925E+2
3.41338E+0	3.32509E+0	3.00271E+2	9.99987E-5	2.48914E-2	2.48917E+2
3.43211E+0	3.34456E+0	3.00278E+2	9.99987E-5	2.48907E-2	2.48910E+2
3.45133E+0	3.36395E+0	3.00282E+2	9.99988E-5	2.48900E-2	2.48903E+2
3.47049E+0	3.38341E+0	3.00285E+2	9.99988E-5	2.48894E-2	2.48897E+2
3.48992E+0	3.40282E+0	3.00289E+2	9.99988E-5	2.48887E-2	2.48890E+2
3.51035E+0	3.42252E+0	3.00292E+2	9.99987E-5	2.48878E-2	2.48881E+2
3.52900E+0	3.44203E+0	3.00294E+2	9.99987E-5	2.48870E-2	2.48873E+2
3.54853E+0	3.46158E+0	3.00294E+2	9.99988E-5	2.48862E-2	2.48865E+2
3.56921E+0	3.48120E+0	3.00294E+2	9.99987E-5	2.48853E-2	2.48856E+2
3.58776E+0	3.50052E+0	3.00295E+2	9.99985E-5	2.48846E-2	2.48849E+2
3.60685E+0	3.52010E+0	3.00294E+2	9.99986E-5	2.48838E-2	2.48841E+2
3.62734E+0	3.53959E+0	3.00291E+2	9.99988E-5	2.48827E-2	2.48831E+2
3.64642E+0	3.55893E+0	3.00291E+2	9.99988E-5	2.48819E-2	2.48822E+2
3.66654E+0	3.57862E+0	3.00288E+2	9.99988E-5	2.48811E-2	2.48814E+2
3.68559E+0	3.59822E+0	3.00285E+2	9.99988E-5	2.48800E-2	2.48803E+2
3.70466E+0	3.61766E+0	3.00282E+2	9.99988E-5	2.48791E-2	2.48794E+2
3.72496E+0	3.63717E+0	3.00278E+2	9.99988E-5	2.48783E-2	2.48786E+2
3.74398E+0	3.65672E+0	3.00273E+2	9.99988E-5	2.48773E-2	2.48776E+2
3.76345E+0	3.67619E+0	3.00269E+2	9.99987E-5	2.48764E-2	2.48768E+2
3.78432E+0	3.69562E+0	3.00265E+2	9.99987E-5	2.48754E-2	2.48758E+2
3.80321E+0	3.71506E+0	3.00259E+2	9.99987E-5	2.48743E-2	2.48747E+2
3.82200E+0	3.73454E+0	3.00253E+2	9.99988E-5	2.48734E-2	2.48737E+2
3.84240E+0	3.75410E+0	3.00247E+2	9.99988E-5	2.48723E-2	2.48726E+2
3.86153E+0	3.77354E+0	3.00240E+2	9.99988E-5	2.48713E-2	2.48716E+2
3.88122E+0	3.79301E+0	3.00233E+2	9.99988E-5	2.48704E-2	2.48707E+2
3.89946E+0	3.81250E+0	3.00224E+2	9.99987E-5	2.48694E-2	2.48697E+2
3.91917E+0	3.83194E+0	3.00215E+2	9.99987E-5	2.48685E-2	2.48688E+2
3.93947E+0	3.85164E+0	3.00207E+2	9.99988E-5	2.48675E-2	2.48678E+2
3.95846E+0	3.87114E+0	3.00199E+2	9.99988E-5	2.48665E-2	2.48668E+2
3.97803E+0	3.89045E+0	3.00190E+2	9.99988E-5	2.48655E-2	2.48658E+2
3.99808E+0	3.91011E+0	3.00180E+2	9.99988E-5	2.48645E-2	2.48648E+2
4.01707E+0	3.92975E+0	3.00171E+2	9.99988E-5	2.48635E-2	2.48638E+2
4.03694E+0	3.94927E+0	3.00163E+2	9.99988E-5	2.48625E-2	2.48628E+2
4.05716E+0	3.96875E+0	3.00152E+2	9.99988E-5	2.48615E-2	2.48618E+2
4.07648E+0	3.98826E+0	3.00141E+2	9.99988E-5	2.48603E-2	2.48606E+2
4.09580E+0	4.00777E+0	3.00132E+2	9.99987E-5	2.48592E-2	2.48595E+2
4.11431E+0	4.02721E+0	3.00122E+2	9.99988E-5	2.48583E-2	2.48586E+2
4.13414E+0	4.04660E+0	3.00111E+2	9.99987E-5	2.48574E-2	2.48577E+2
4.15461E+0	4.06599E+0	3.00099E+2	9.99987E-5	2.48564E-2	2.48567E+2
4.17304E+0	4.08541E+0	3.00088E+2	9.99988E-5	2.48553E-2	2.48556E+2
4.19298E+0	4.10487E+0	3.00076E+2	9.99987E-5	2.48543E-2	2.48546E+2
4.21368E+0	4.12436E+0	3.00064E+2	9.99987E-5	2.48532E-2	2.48535E+2
4.23199E+0	4.14378E+0	3.00052E+2	9.99987E-5	2.48522E-2	2.48526E+2
4.25070E+0	4.16345E+0	3.00041E+2	9.99988E-5	2.48513E-2	2.48516E+2
4.27142E+0	4.18302E+0	3.00028E+2	9.99988E-5	2.48504E-2	2.48507E+2
4.29085E+0	4.20246E+0	3.00016E+2	9.99987E-5	2.48496E-2	2.48499E+2
4.31023E+0	4.22192E+0	3.00004E+2	9.99987E-5	2.48487E-2	2.48490E+2
4.33047E+0	4.24135E+0	2.99992E+2	9.99987E-5	2.48478E-2	2.48481E+2
4.34921E+0	4.26080E+0	2.99980E+2	9.99987E-5	2.48468E-2	2.48471E+2
4.36916E+0	4.28021E+0	2.99969E+2	9.99987E-5	2.48460E-2	2.48464E+2
4.38759E+0	4.29964E+0	2.99958E+2	9.99987E-5	2.48454E-2	2.48457E+2
4.40708E+0	4.31912E+0	2.99945E+2	9.99987E-5	2.48444E-2	2.48447E+2
4.42822E+0	4.33874E+0	2.99933E+2	9.99986E-5	2.48437E-2	2.48440E+2
4.44645E+0	4.35830E+0	2.99921E+2	9.99987E-5	2.48430E-2	2.48433E+2
4.46565E+0	4.37768E+0	2.99909E+2	9.99987E-5	2.48420E-2	2.48423E+2
4.48633E+0	4.39717E+0	2.99897E+2	9.99987E-5	2.48412E-2	2.48416E+2
4.50506E+0	4.41666E+0	2.99886E+2	9.99988E-5	2.48404E-2	2.48407E+2
4.52469E+0	4.43608E+0	2.99873E+2	9.99987E-5	2.48396E-2	2.48399E+2
4.54503E+0	4.45553E+0	2.99860E+2	9.99987E-5	2.48388E-2	2.48391E+2
4.56385E+0	4.47505E+0	2.99849E+2	9.99987E-5	2.48381E-2	2.48384E+2
4.58316E+0	4.49465E+0	2.99837E+2	9.99986E-5	2.48373E-2	2.48377E+2
4.60171E+0	4.51406E+0	2.99825E+2	9.99988E-5	2.48366E-2	2.48369E+2
4.62165E+0	4.53349E+0	2.99813E+2	9.99988E-5	2.48359E-2	2.48362E+2
4.64250E+0	4.55307E+0	2.99801E+2	9.99986E-5	2.48351E-2	2.48354E+2
4.66059E+0	4.57249E+0	2.99789E+2	9.99986E-5	2.48345E-2	2.48348E+2
4.68063E+0	4.59192E+0	2.99779E+2	9.99986E-5	2.48338E-2	2.48342E+2
4.70158E+0	4.61139E+0	2.99767E+2	9.99987E-5	2.48331E-2	2.48334E+2
4.72012E+0	4.63070E+0	2.99755E+2	9.99988E-5	2.48323E-2	2.48326E+2
4.73936E+0	4.65016E+0	2.99742E+2	9.99988E-5	2.48315E-2	2.48318E+2
4.76043E+0	4.66971E+0	2.99731E+2	9.99988E-5	2.48309E-2	2.48312E+2
4.77915E+0	4.68922E+0	2.99720E+2	9.99987E-5	2.48303E-2	2.48307E+2
4.79844E+0	4.70878E+0	2.99710E+2	9.99987E-5	2.48298E-2	2.48301E+2
4.81862E+0	4.72823E+0	2.99700E+2	9.99989E-5	2.48293E-2	2.48296E+2
4.83756E+0	4.74767E+0	2.99688E+2	9.99989E-5	2.48287E-2	2.48290E+2
4.85658E+0	4.76725E+0	2.99676E+2	9.99988E-5	2.48279E-2	2.48282E+2
4.87535E+0	4.78679E+0	2.99666E+2	9.99987E-5	2.48273E-2	2.48276E+2
4.89476E+0	4.80618E+0	2.99656E+2	9.99988E-5	2.48269E-2	2.48272E+2
4.91543E+0	4.82557E+0	2.99645E+2	9.99989E-5	2.48264E-2	2.48267E+2
4.93418E+0	4.84504E+0	2.99634E+2	9.99989E-5	2.48258E-2	2.48261E+2
4.95353E+0	4.86451E+0	2.99624E+2	9.99988E-5	2.48251E-2	2.48254E+2
4.97455E+0	4.88393E+0	2.99615E+2	9.99988E-5	2.48248E-2	2.48251E+2
4.99345E+0	4.90347E+0	2.99605E+2	9.99987E-5	2.48246E-2	2.48249E+2
5.00144E+0	4.92063E+0	2.99596E+2	9.99987E-5	2.48241E-2	2.48245E+2
5.00190E+0	4.93260E+0	2.99586E+2	9.99988E-5	2.48235E-2	2.48238E+2
5.00214E+0	4.93971E+0	2.99576E+2	9.99988E-5	2.48230E-2	2.48233E+2
5.00214E+0	4.94398E+0	2.99568E+2	9.99987E-5	2.48224E-2	2.48227E+2
5.00184E+0	4.94638E+0	2.99559E+2	9.99988E-5	2.48221E-2	2.48223E+2
5.00089E+0	4.94741E+0	2.99549E+2	9.99988E-5	2.48215E-2	2.48218E+2
4.99055E+0	4.94759E+0	2.99539E+2	9.99987E-5	2.48209E-2	2.48213E+2
4.97146E+0	4.94649E+0	2.99532E+2	9.99986E-5	2.48206E-2	2.48209E+2
4.95097E+0	4.93998E+0	2.99527E+2	9.99987E-5	2.48205E-2	2.48208E+2
4.93192E+0	4.92650E+0	2.99521E+2	9.99988E-5	2.48207E-2	2.48210E+2
4.91233E+0	4.90909E+0	2.99514E+2	9.99988E-5	2.48209E-2	2.48212E+2
4.89168E+0	4.89053E+0	2.99508E+2	9.99988E-5	2.48213E-2	2.48216E+2
4.87314E+0	4.87147E+0	2.99504E+2	9.99988E-5	2.48218E-2	2.48221E+2
4.85401E+0	4.85204E+0	2.99502E+2	9.99988E-5	2.48221E-2	2.48224E+2
4.83505E+0	4.83223E+0	2.99498E+2	9.99988E-5	2.48224E-2	2.48227E+2
4.81579E+0	4.81243E+0	2.99493E+2	9.99989E-5	2.48229E-2	2.48231E+2
4.79485E+0	4.79279E+0	2.99489E+2	9.99989E-5	2.48234E-2	2.48237E+2
4.77633E+0	4.77318E+0	2.99486E+2	9.99988E-5	2.48238E-2	2.48241E+2
4.75741E+0	4.75378E+0	2.99483E+2	9.99988E-5	2.48240E-2	2.48243E+2
4.73660E+0	4.73441E+0	2.99480E+2	9.99988E-5	2.48244E-2	2.48247E+2
4.71764E+0	4.71497E+0	2.99478E+2	9.99988E-5	2.48249E-2	2.48252E+2
4.69848E+0	4.69572E+0	2.99477E+2	9.99987E-5	2.48252E-2	2.48255E+2
4.67742E+0	4.67633E+0	2.99476E+2	9.99986E-5	2.48255E-2	2.48258E+2
4.65838E+0	4.65690E+0	2.99474E+2	9.99986E-5	2.48256E-2	2.48260E+2
4.63890E+0	4.63746E+0	2.99471E+2	9.99988E-5	2.48258E-2	2.48261E+2
4.62036E+0	4.61802E+0	2.99469E+2	9.99988E-5	2.48259E-2	2.48262E+2
4.60145E+0	4.59870E+0	2.99468E+2	9.99987E-5	2.48259E-2	2.48262E+2
4.58082E+0	4.57935E+0	2.99465E+2	9.99987E-5	2.48256E-2	2.48259E+2
4.56135E+0	4.55992E+0	2.99462E+2	9.99987E-5	2.48254E-2	2.48257E+2
4.54228E+0	4.54042E+0	2.99459E+2	9.99987E-5	2.48253E-2	2.48256E+2
4.52200E+0	4.52099E+0	2.99456E+2	9.99988E-5	2.48251E-2	2.48254E+2
