B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
8.51532E-1	7.88874E-1	2.97849E+2	9.99985E-5	-1.40754E-4	-1.40756E+0
8.70492E-1	8.08000E-1	2.97804E+2	9.99986E-5	-1.40664E-4	-1.40666E+0
8.89820E-1	8.26977E-1	2.97752E+2	9.99985E-5	-1.40560E-4	-1.40562E+0
9.09908E-1	8.46113E-1	2.97699E+2	9.99986E-5	-1.40535E-4	-1.40537E+0
9.29093E-1	8.65430E-1	2.97644E+2	9.99987E-5	-1.40610E-4	-1.40611E+0
9.48441E-1	8.84917E-1	2.97582E+2	9.99987E-5	-1.40526E-4	-1.40528E+0
9.68647E-1	9.04547E-1	2.97515E+2	9.99985E-5	-1.40379E-4	-1.40381E+0
9.87828E-1	9.23922E-1	2.97443E+2	9.99984E-5	-1.40219E-4	-1.40221E+0
1.00739E+0	9.43552E-1	2.97364E+2	9.99984E-5	-1.40219E-4	-1.40221E+0
1.02675E+0	9.63491E-1	2.97278E+2	9.99986E-5	-1.40159E-4	-1.40161E+0
1.04613E+0	9.83143E-1	2.97188E+2	9.99986E-5	-1.39845E-4	-1.39847E+0
1.06630E+0	1.00299E+0	2.97097E+2	9.99985E-5	-1.39851E-4	-1.39853E+0
1.08510E+0	1.02258E+0	2.97005E+2	9.99984E-5	-1.39986E-4	-1.39989E+0
1.10519E+0	1.04164E+0	2.96912E+2	9.99983E-5	-1.39862E-4	-1.39864E+0
1.12484E+0	1.06053E+0	2.96825E+2	9.99984E-5	-1.39763E-4	-1.39765E+0
1.14389E+0	1.07951E+0	2.96738E+2	9.99985E-5	-1.39701E-4	-1.39703E+0
1.16344E+0	1.09847E+0	2.96653E+2	9.99986E-5	-1.39712E-4	-1.39714E+0
1.18381E+0	1.11749E+0	2.96571E+2	9.99985E-5	-1.39647E-4	-1.39649E+0
1.20312E+0	1.13663E+0	2.96492E+2	9.99986E-5	-1.39826E-4	-1.39828E+0
1.22228E+0	1.15541E+0	2.96419E+2	9.99986E-5	-1.39992E-4	-1.39993E+0
1.24203E+0	1.17427E+0	2.96349E+2	9.99986E-5	-1.39750E-4	-1.39752E+0
1.26121E+0	1.19333E+0	2.96281E+2	9.99985E-5	-1.39663E-4	-1.39665E+0
1.28055E+0	1.21252E+0	2.96218E+2	9.99986E-5	-1.39829E-4	-1.39831E+0
1.29947E+0	1.23164E+0	2.96163E+2	9.99986E-5	-1.39857E-4	-1.39859E+0
1.31917E+0	1.25047E+0	2.96112E+2	9.99986E-5	-1.39789E-4	-1.39791E+0
1.33961E+0	1.26932E+0	2.96067E+2	9.99986E-5	-1.39896E-4	-1.39898E+0
1.35876E+0	1.28840E+0	2.96026E+2	9.99985E-5	-1.39948E-4	-1.39950E+0
1.37820E+0	1.30782E+0	2.95990E+2	9.99985E-5	-1.39885E-4	-1.39887E+0
1.39824E+0	1.32721E+0	2.95961E+2	9.99986E-5	-1.39959E-4	-1.39962E+0
1.41761E+0	1.34611E+0	2.95935E+2	9.99985E-5	-1.39960E-4	-1.39962E+0
1.43696E+0	1.36509E+0	2.95913E+2	9.99986E-5	-1.39909E-4	-1.39911E+0
1.45713E+0	1.38427E+0	2.95900E+2	9.99987E-5	-1.40019E-4	-1.40021E+0
1.47607E+0	1.40344E+0	2.95892E+2	9.99985E-5	-1.40062E-4	-1.40064E+0
1.49572E+0	1.42240E+0	2.95887E+2	9.99984E-5	-1.40065E-4	-1.40067E+0
1.51463E+0	1.44153E+0	2.95888E+2	9.99984E-5	-1.40143E-4	-1.40145E+0
1.53431E+0	1.46062E+0	2.95896E+2	9.99984E-5	-1.40245E-4	-1.40247E+0
1.55418E+0	1.47966E+0	2.95907E+2	9.99985E-5	-1.40354E-4	-1.40356E+0
1.57306E+0	1.49877E+0	2.95922E+2	9.99985E-5	-1.40280E-4	-1.40282E+0
1.59256E+0	1.51781E+0	2.95942E+2	9.99984E-5	-1.40381E-4	-1.40383E+0
1.61291E+0	1.53692E+0	2.95968E+2	9.99985E-5	-1.40553E-4	-1.40555E+0
1.63242E+0	1.55621E+0	2.95997E+2	9.99985E-5	-1.40530E-4	-1.40532E+0
1.65179E+0	1.57533E+0	2.96030E+2	9.99985E-5	-1.40644E-4	-1.40646E+0
1.67150E+0	1.59436E+0	2.96066E+2	9.99987E-5	-1.40744E-4	-1.40746E+0
1.69097E+0	1.61346E+0	2.96107E+2	9.99985E-5	-1.40869E-4	-1.40871E+0
1.71054E+0	1.63247E+0	2.96150E+2	9.99984E-5	-1.40988E-4	-1.40990E+0
1.73026E+0	1.65175E+0	2.96195E+2	9.99984E-5	-1.40924E-4	-1.40927E+0
1.74951E+0	1.67092E+0	2.96242E+2	9.99985E-5	-1.40841E-4	-1.40843E+0
1.76881E+0	1.69004E+0	2.96291E+2	9.99985E-5	-1.40901E-4	-1.40903E+0
1.78754E+0	1.70930E+0	2.96344E+2	9.99986E-5	-1.40916E-4	-1.40918E+0
1.80757E+0	1.72831E+0	2.96400E+2	9.99986E-5	-1.40999E-4	-1.41001E+0
1.82760E+0	1.74750E+0	2.96457E+2	9.99986E-5	-1.41180E-4	-1.41182E+0
1.84664E+0	1.76685E+0	2.96514E+2	9.99985E-5	-1.41184E-4	-1.41186E+0
1.86661E+0	1.78593E+0	2.96575E+2	9.99985E-5	-1.41178E-4	-1.41180E+0
1.88649E+0	1.80504E+0	2.96638E+2	9.99987E-5	-1.41228E-4	-1.41230E+0
1.90561E+0	1.82433E+0	2.96699E+2	9.99987E-5	-1.41275E-4	-1.41277E+0
1.92536E+0	1.84354E+0	2.96760E+2	9.99986E-5	-1.41348E-4	-1.41350E+0
1.94386E+0	1.86277E+0	2.96824E+2	9.99987E-5	-1.41469E-4	-1.41471E+0
1.96362E+0	1.88201E+0	2.96891E+2	9.99987E-5	-1.41514E-4	-1.41516E+0
1.98392E+0	1.90117E+0	2.96957E+2	9.99987E-5	-1.41587E-4	-1.41589E+0
2.00271E+0	1.92047E+0	2.97023E+2	9.99987E-5	-1.41615E-4	-1.41617E+0
2.02235E+0	1.93992E+0	2.97093E+2	9.99987E-5	-1.41624E-4	-1.41625E+0
2.04248E+0	1.95922E+0	2.97160E+2	9.99987E-5	-1.41688E-4	-1.41690E+0
2.06150E+0	1.97835E+0	2.97227E+2	9.99986E-5	-1.41791E-4	-1.41793E+0
2.08109E+0	1.99751E+0	2.97296E+2	9.99986E-5	-1.41890E-4	-1.41892E+0
2.10143E+0	2.01670E+0	2.97364E+2	9.99986E-5	-1.41719E-4	-1.41721E+0
2.12026E+0	2.03599E+0	2.97433E+2	9.99987E-5	-1.41620E-4	-1.41622E+0
2.13968E+0	2.05553E+0	2.97501E+2	9.99986E-5	-1.41772E-4	-1.41774E+0
2.15833E+0	2.07488E+0	2.97568E+2	9.99986E-5	-1.41752E-4	-1.41754E+0
2.17818E+0	2.09403E+0	2.97637E+2	9.99986E-5	-1.41717E-4	-1.41719E+0
2.19840E+0	2.11329E+0	2.97704E+2	9.99985E-5	-1.41789E-4	-1.41791E+0
2.21851E+0	2.13255E+0	2.97771E+2	9.99985E-5	-1.41798E-4	-1.41800E+0
2.23756E+0	2.15187E+0	2.97838E+2	9.99986E-5	-1.41832E-4	-1.41834E+0
2.25660E+0	2.17132E+0	2.97906E+2	9.99986E-5	-1.41692E-4	-1.41694E+0
2.27610E+0	2.19059E+0	2.97971E+2	9.99985E-5	-1.41641E-4	-1.41643E+0
2.29594E+0	2.20999E+0	2.98035E+2	9.99985E-5	-1.41688E-4	-1.41690E+0
2.31589E+0	2.22937E+0	2.98099E+2	9.99984E-5	-1.41731E-4	-1.41733E+0
2.33463E+0	2.24866E+0	2.98164E+2	9.99985E-5	-1.41559E-4	-1.41561E+0
2.35466E+0	2.26794E+0	2.98228E+2	9.99985E-5	-1.41599E-4	-1.41601E+0
2.37465E+0	2.28742E+0	2.98291E+2	9.99985E-5	-1.41830E-4	-1.41832E+0
2.39342E+0	2.30694E+0	2.98353E+2	9.99986E-5	-1.41587E-4	-1.41589E+0
2.41289E+0	2.32625E+0	2.98415E+2	9.99986E-5	-1.41556E-4	-1.41558E+0
2.43149E+0	2.34551E+0	2.98476E+2	9.99986E-5	-1.41678E-4	-1.41679E+0
2.45167E+0	2.36476E+0	2.98533E+2	9.99987E-5	-1.41594E-4	-1.41596E+0
2.47185E+0	2.38433E+0	2.98589E+2	9.99987E-5	-1.41689E-4	-1.41690E+0
2.49086E+0	2.40383E+0	2.98647E+2	9.99987E-5	-1.41735E-4	-1.41737E+0
2.51016E+0	2.42304E+0	2.98705E+2	9.99986E-5	-1.41728E-4	-1.41730E+0
2.53035E+0	2.44237E+0	2.98760E+2	9.99985E-5	-1.41694E-4	-1.41696E+0
2.54961E+0	2.46183E+0	2.98815E+2	9.99985E-5	-1.41612E-4	-1.41614E+0
2.56909E+0	2.48127E+0	2.98870E+2	9.99986E-5	-1.41659E-4	-1.41661E+0
2.58908E+0	2.50063E+0	2.98924E+2	9.99986E-5	-1.41700E-4	-1.41702E+0
2.60846E+0	2.52010E+0	2.98975E+2	9.99986E-5	-1.41801E-4	-1.41803E+0
2.62837E+0	2.53971E+0	2.99024E+2	9.99986E-5	-1.41886E-4	-1.41888E+0
2.64668E+0	2.55911E+0	2.99074E+2	9.99986E-5	-1.41769E-4	-1.41771E+0
2.66580E+0	2.57851E+0	2.99125E+2	9.99986E-5	-1.41766E-4	-1.41768E+0
2.68676E+0	2.59813E+0	2.99173E+2	9.99984E-5	-1.41752E-4	-1.41754E+0
2.70522E+0	2.61759E+0	2.99220E+2	9.99985E-5	-1.41666E-4	-1.41668E+0
2.72501E+0	2.63691E+0	2.99265E+2	9.99985E-5	-1.41693E-4	-1.41695E+0
2.74494E+0	2.65618E+0	2.99309E+2	9.99984E-5	-1.41688E-4	-1.41691E+0
2.76381E+0	2.67573E+0	2.99352E+2	9.99985E-5	-1.41692E-4	-1.41694E+0
2.78411E+0	2.69533E+0	2.99395E+2	9.99986E-5	-1.41567E-4	-1.41569E+0
2.80405E+0	2.71466E+0	2.99436E+2	9.99985E-5	-1.41491E-4	-1.41494E+0
2.82286E+0	2.73414E+0	2.99476E+2	9.99985E-5	-1.41612E-4	-1.41614E+0
2.84281E+0	2.75352E+0	2.99515E+2	9.99985E-5	-1.41559E-4	-1.41562E+0
2.86116E+0	2.77288E+0	2.99555E+2	9.99986E-5	-1.41488E-4	-1.41490E+0
2.88125E+0	2.79245E+0	2.99593E+2	9.99985E-5	-1.41635E-4	-1.41637E+0
2.90153E+0	2.81190E+0	2.99629E+2	9.99985E-5	-1.41658E-4	-1.41660E+0
2.92136E+0	2.83131E+0	2.99664E+2	9.99986E-5	-1.41518E-4	-1.41520E+0
2.94033E+0	2.85073E+0	2.99697E+2	9.99985E-5	-1.41459E-4	-1.41461E+0
2.95969E+0	2.87031E+0	2.99729E+2	9.99985E-5	-1.41489E-4	-1.41491E+0
2.97838E+0	2.88975E+0	2.99760E+2	9.99985E-5	-1.41507E-4	-1.41509E+0
2.99780E+0	2.90913E+0	2.99790E+2	9.99984E-5	-1.41389E-4	-1.41392E+0
3.01877E+0	2.92859E+0	2.99821E+2	9.99986E-5	-1.41449E-4	-1.41451E+0
3.03739E+0	2.94813E+0	2.99850E+2	9.99986E-5	-1.41452E-4	-1.41454E+0
3.05663E+0	2.96784E+0	2.99877E+2	9.99986E-5	-1.41351E-4	-1.41353E+0
3.07732E+0	2.98733E+0	2.99903E+2	9.99986E-5	-1.41375E-4	-1.41377E+0
3.09644E+0	3.00679E+0	2.99930E+2	9.99986E-5	-1.41229E-4	-1.41231E+0
3.11596E+0	3.02626E+0	2.99954E+2	9.99986E-5	-1.41146E-4	-1.41147E+0
3.13449E+0	3.04574E+0	2.99977E+2	9.99987E-5	-1.41263E-4	-1.41264E+0
3.15358E+0	3.06520E+0	2.99999E+2	9.99986E-5	-1.41299E-4	-1.41301E+0
3.17432E+0	3.08466E+0	3.00021E+2	9.99986E-5	-1.41222E-4	-1.41224E+0
3.19349E+0	3.10416E+0	3.00043E+2	9.99986E-5	-1.41154E-4	-1.41156E+0
3.21284E+0	3.12365E+0	3.00060E+2	9.99986E-5	-1.41250E-4	-1.41252E+0
3.23344E+0	3.14330E+0	3.00079E+2	9.99986E-5	-1.41318E-4	-1.41320E+0
3.25231E+0	3.16292E+0	3.00098E+2	9.99985E-5	-1.41356E-4	-1.41358E+0
3.27142E+0	3.18230E+0	3.00116E+2	9.99986E-5	-1.41315E-4	-1.41317E+0
3.29200E+0	3.20161E+0	3.00132E+2	9.99986E-5	-1.41260E-4	-1.41262E+0
3.31082E+0	3.22123E+0	3.00146E+2	9.99986E-5	-1.41394E-4	-1.41396E+0
3.33028E+0	3.24071E+0	3.00159E+2	9.99987E-5	-1.41306E-4	-1.41307E+0
3.34890E+0	3.26018E+0	3.00172E+2	9.99987E-5	-1.41231E-4	-1.41233E+0
3.36876E+0	3.27991E+0	3.00185E+2	9.99986E-5	-1.41253E-4	-1.41255E+0
3.38906E+0	3.29944E+0	3.00196E+2	9.99986E-5	-1.41142E-4	-1.41144E+0
3.40773E+0	3.31870E+0	3.00205E+2	9.99985E-5	-1.41206E-4	-1.41208E+0
3.42742E+0	3.33819E+0	3.00215E+2	9.99985E-5	-1.41332E-4	-1.41334E+0
3.44765E+0	3.35775E+0	3.00224E+2	9.99986E-5	-1.41207E-4	-1.41209E+0
3.46667E+0	3.37709E+0	3.00231E+2	9.99986E-5	-1.41229E-4	-1.41231E+0
3.48688E+0	3.39673E+0	3.00238E+2	9.99986E-5	-1.41313E-4	-1.41315E+0
3.50682E+0	3.41631E+0	3.00244E+2	9.99985E-5	-1.41316E-4	-1.41318E+0
3.52548E+0	3.43571E+0	3.00251E+2	9.99985E-5	-1.41259E-4	-1.41261E+0
3.54537E+0	3.45515E+0	3.00256E+2	9.99985E-5	-1.41152E-4	-1.41154E+0
3.56532E+0	3.47460E+0	3.00259E+2	9.99986E-5	-1.41209E-4	-1.41211E+0
3.58452E+0	3.49429E+0	3.00262E+2	9.99986E-5	-1.41219E-4	-1.41221E+0
3.60389E+0	3.51386E+0	3.00266E+2	9.99987E-5	-1.41171E-4	-1.41173E+0
3.62407E+0	3.53322E+0	3.00268E+2	9.99986E-5	-1.41190E-4	-1.41192E+0
3.64334E+0	3.55281E+0	3.00271E+2	9.99985E-5	-1.41187E-4	-1.41189E+0
3.66219E+0	3.57230E+0	3.00273E+2	9.99985E-5	-1.41176E-4	-1.41178E+0
3.68130E+0	3.59169E+0	3.00274E+2	9.99986E-5	-1.41134E-4	-1.41136E+0
3.70107E+0	3.61133E+0	3.00274E+2	9.99986E-5	-1.41178E-4	-1.41180E+0
3.72100E+0	3.63082E+0	3.00274E+2	9.99986E-5	-1.41264E-4	-1.41266E+0
3.73974E+0	3.65022E+0	3.00273E+2	9.99986E-5	-1.41013E-4	-1.41015E+0
3.75910E+0	3.66990E+0	3.00272E+2	9.99986E-5	-1.40848E-4	-1.40850E+0
3.77988E+0	3.68941E+0	3.00271E+2	9.99986E-5	-1.40999E-4	-1.41001E+0
3.79899E+0	3.70880E+0	3.00268E+2	9.99986E-5	-1.41044E-4	-1.41046E+0
3.81846E+0	3.72833E+0	3.00263E+2	9.99985E-5	-1.41000E-4	-1.41002E+0
3.83698E+0	3.74773E+0	3.00261E+2	9.99985E-5	-1.41133E-4	-1.41135E+0
3.85635E+0	3.76721E+0	3.00260E+2	9.99985E-5	-1.41158E-4	-1.41160E+0
3.87756E+0	3.78672E+0	3.00255E+2	9.99984E-5	-1.41006E-4	-1.41008E+0
3.89599E+0	3.80621E+0	3.00250E+2	9.99985E-5	-1.40917E-4	-1.40919E+0
3.91521E+0	3.82570E+0	3.00246E+2	9.99986E-5	-1.40827E-4	-1.40829E+0
3.93587E+0	3.84533E+0	3.00241E+2	9.99985E-5	-1.40970E-4	-1.40972E+0
3.95488E+0	3.86490E+0	3.00235E+2	9.99985E-5	-1.41099E-4	-1.41102E+0
3.97419E+0	3.88424E+0	3.00229E+2	9.99985E-5	-1.41035E-4	-1.41037E+0
3.99422E+0	3.90368E+0	3.00223E+2	9.99984E-5	-1.41001E-4	-1.41003E+0
4.01299E+0	3.92330E+0	3.00217E+2	9.99985E-5	-1.40946E-4	-1.40948E+0
4.03284E+0	3.94281E+0	3.00208E+2	9.99985E-5	-1.40884E-4	-1.40886E+0
4.05114E+0	3.96218E+0	3.00201E+2	9.99985E-5	-1.40981E-4	-1.40983E+0
4.07105E+0	3.98185E+0	3.00196E+2	9.99986E-5	-1.41092E-4	-1.41094E+0
4.09175E+0	4.00139E+0	3.00188E+2	9.99986E-5	-1.40986E-4	-1.40988E+0
4.11027E+0	4.02083E+0	3.00177E+2	9.99986E-5	-1.41023E-4	-1.41025E+0
4.13001E+0	4.04042E+0	3.00169E+2	9.99984E-5	-1.41071E-4	-1.41073E+0
4.15038E+0	4.05984E+0	3.00160E+2	9.99984E-5	-1.40762E-4	-1.40764E+0
4.16942E+0	4.07927E+0	3.00150E+2	9.99984E-5	-1.40627E-4	-1.40629E+0
4.18951E+0	4.09872E+0	3.00140E+2	9.99985E-5	-1.40751E-4	-1.40753E+0
4.20990E+0	4.11820E+0	3.00131E+2	9.99985E-5	-1.40781E-4	-1.40783E+0
4.22832E+0	4.13764E+0	3.00121E+2	9.99985E-5	-1.40796E-4	-1.40798E+0
4.24821E+0	4.15699E+0	3.00112E+2	9.99986E-5	-1.40780E-4	-1.40782E+0
4.26619E+0	4.17663E+0	3.00103E+2	9.99986E-5	-1.40807E-4	-1.40809E+0
4.28531E+0	4.19612E+0	3.00093E+2	9.99986E-5	-1.40902E-4	-1.40904E+0
4.30650E+0	4.21558E+0	3.00081E+2	9.99985E-5	-1.40952E-4	-1.40955E+0
4.32534E+0	4.23519E+0	3.00070E+2	9.99986E-5	-1.40812E-4	-1.40814E+0
4.34476E+0	4.25451E+0	3.00059E+2	9.99987E-5	-1.40712E-4	-1.40714E+0
4.36506E+0	4.27410E+0	3.00049E+2	9.99985E-5	-1.40680E-4	-1.40682E+0
4.38333E+0	4.29357E+0	3.00039E+2	9.99984E-5	-1.40591E-4	-1.40594E+0
4.40265E+0	4.31284E+0	3.00028E+2	9.99986E-5	-1.40570E-4	-1.40572E+0
4.42379E+0	4.33250E+0	3.00017E+2	9.99985E-5	-1.40597E-4	-1.40599E+0
4.44275E+0	4.35195E+0	3.00005E+2	9.99986E-5	-1.40881E-4	-1.40883E+0
4.46191E+0	4.37133E+0	2.99994E+2	9.99986E-5	-1.40909E-4	-1.40911E+0
4.48218E+0	4.39086E+0	2.99982E+2	9.99986E-5	-1.40710E-4	-1.40712E+0
4.50112E+0	4.41037E+0	2.99971E+2	9.99986E-5	-1.40587E-4	-1.40589E+0
4.52051E+0	4.42984E+0	2.99960E+2	9.99985E-5	-1.40454E-4	-1.40456E+0
4.53945E+0	4.44919E+0	2.99948E+2	9.99985E-5	-1.40531E-4	-1.40533E+0
4.55882E+0	4.46869E+0	2.99936E+2	9.99986E-5	-1.40633E-4	-1.40635E+0
4.57980E+0	4.48823E+0	2.99925E+2	9.99986E-5	-1.40574E-4	-1.40576E+0
4.59866E+0	4.50768E+0	2.99914E+2	9.99985E-5	-1.40578E-4	-1.40581E+0
4.61797E+0	4.52731E+0	2.99903E+2	9.99985E-5	-1.40524E-4	-1.40526E+0
4.63809E+0	4.54692E+0	2.99892E+2	9.99985E-5	-1.40461E-4	-1.40463E+0
4.65645E+0	4.56622E+0	2.99880E+2	9.99985E-5	-1.40736E-4	-1.40738E+0
4.67640E+0	4.58567E+0	2.99869E+2	9.99986E-5	-1.40793E-4	-1.40795E+0
4.69700E+0	4.60532E+0	2.99856E+2	9.99985E-5	-1.40837E-4	-1.40839E+0
4.71602E+0	4.62482E+0	2.99844E+2	9.99985E-5	-1.40894E-4	-1.40897E+0
4.73581E+0	4.64426E+0	2.99834E+2	9.99985E-5	-1.40514E-4	-1.40516E+0
4.75415E+0	4.66371E+0	2.99826E+2	9.99985E-5	-1.40558E-4	-1.40560E+0
4.77384E+0	4.68302E+0	2.99815E+2	9.99985E-5	-1.40698E-4	-1.40700E+0
4.79481E+0	4.70242E+0	2.99802E+2	9.99985E-5	-1.40681E-4	-1.40683E+0
4.81313E+0	4.72186E+0	2.99790E+2	9.99987E-5	-1.40851E-4	-1.40853E+0
4.83292E+0	4.74126E+0	2.99780E+2	9.99986E-5	-1.40828E-4	-1.40830E+0
4.85323E+0	4.76090E+0	2.99769E+2	9.99986E-5	-1.40806E-4	-1.40808E+0
4.87225E+0	4.78057E+0	2.99758E+2	9.99987E-5	-1.40745E-4	-1.40747E+0
4.89145E+0	4.79992E+0	2.99747E+2	9.99987E-5	-1.40720E-4	-1.40722E+0
4.91197E+0	4.81924E+0	2.99737E+2	9.99986E-5	-1.40673E-4	-1.40675E+0
4.93090E+0	4.83866E+0	2.99727E+2	9.99985E-5	-1.40693E-4	-1.40695E+0
4.95105E+0	4.85817E+0	2.99716E+2	9.99985E-5	-1.40583E-4	-1.40586E+0
4.96924E+0	4.87773E+0	2.99706E+2	9.99986E-5	-1.40633E-4	-1.40635E+0
4.98832E+0	4.89716E+0	2.99696E+2	9.99986E-5	-1.40698E-4	-1.40700E+0
5.00107E+0	4.91519E+0	2.99684E+2	9.99985E-5	-1.40532E-4	-1.40534E+0
5.00262E+0	4.92856E+0	2.99676E+2	9.99984E-5	-1.40523E-4	-1.40526E+0
5.00235E+0	4.93647E+0	2.99669E+2	9.99985E-5	-1.40668E-4	-1.40670E+0
5.00214E+0	4.94118E+0	2.99657E+2	9.99985E-5	-1.40471E-4	-1.40473E+0
5.00186E+0	4.94391E+0	2.99647E+2	9.99984E-5	-1.40366E-4	-1.40369E+0
5.00118E+0	4.94519E+0	2.99640E+2	9.99985E-5	-1.40459E-4	-1.40461E+0
4.99197E+0	4.94550E+0	2.99632E+2	9.99985E-5	-1.40376E-4	-1.40378E+0
4.97267E+0	4.94443E+0	2.99624E+2	9.99984E-5	-1.40523E-4	-1.40525E+0
4.95134E+0	4.93820E+0	2.99616E+2	9.99986E-5	-1.40427E-4	-1.40429E+0
4.93267E+0	4.92488E+0	2.99607E+2	9.99986E-5	-1.40342E-4	-1.40344E+0
4.91328E+0	4.90778E+0	2.99600E+2	9.99985E-5	-1.40260E-4	-1.40262E+0
4.89215E+0	4.88928E+0	2.99593E+2	9.99984E-5	-1.40200E-4	-1.40202E+0
4.87352E+0	4.87028E+0	2.99586E+2	9.99984E-5	-1.40302E-4	-1.40304E+0
4.85438E+0	4.85093E+0	2.99581E+2	9.99985E-5	-1.40315E-4	-1.40318E+0
4.83589E+0	4.83101E+0	2.99575E+2	9.99985E-5	-1.40353E-4	-1.40355E+0
4.81700E+0	4.81113E+0	2.99570E+2	9.99983E-5	-1.40442E-4	-1.40444E+0
4.79625E+0	4.79147E+0	2.99568E+2	9.99984E-5	-1.40349E-4	-1.40352E+0
4.77714E+0	4.77189E+0	2.99565E+2	9.99987E-5	-1.40221E-4	-1.40222E+0
4.75793E+0	4.75236E+0	2.99560E+2	9.99986E-5	-1.40230E-4	-1.40232E+0
4.73723E+0	4.73317E+0	2.99556E+2	9.99985E-5	-1.40250E-4	-1.40253E+0
