T_sample_(K)	I_s	V_nv	R_nv
2.97991E+2	9.99985E-5	3.41837E-2	3.41843E+2
2.97939E+2	9.99984E-5	3.41777E-2	3.41782E+2
2.97885E+2	9.99984E-5	3.41708E-2	3.41713E+2
2.97830E+2	9.99985E-5	3.41629E-2	3.41634E+2
2.97771E+2	9.99984E-5	3.41564E-2	3.41569E+2
2.97710E+2	9.99984E-5	3.41488E-2	3.41494E+2
2.97645E+2	9.99985E-5	3.41407E-2	3.41412E+2
2.97578E+2	9.99986E-5	3.41335E-2	3.41340E+2
2.97508E+2	9.99984E-5	3.41264E-2	3.41270E+2
2.97437E+2	9.99983E-5	3.41181E-2	3.41187E+2
2.97361E+2	9.99984E-5	3.41087E-2	3.41093E+2
2.97280E+2	9.99985E-5	3.41011E-2	3.41016E+2
2.97200E+2	9.99984E-5	3.40934E-2	3.40939E+2
2.97119E+2	9.99984E-5	3.40833E-2	3.40839E+2
2.97034E+2	9.99984E-5	3.40749E-2	3.40754E+2
2.96949E+2	9.99984E-5	3.40668E-2	3.40673E+2
2.96861E+2	9.99985E-5	3.40572E-2	3.40577E+2
2.96772E+2	9.99985E-5	3.40483E-2	3.40488E+2
2.96680E+2	9.99985E-5	3.40380E-2	3.40385E+2
2.96584E+2	9.99984E-5	3.40281E-2	3.40286E+2
2.96487E+2	9.99984E-5	3.40188E-2	3.40193E+2
2.96387E+2	9.99985E-5	3.40092E-2	3.40097E+2
2.96284E+2	9.99985E-5	3.39999E-2	3.40005E+2
2.96180E+2	9.99984E-5	3.39894E-2	3.39899E+2
2.96076E+2	9.99984E-5	3.39792E-2	3.39798E+2
2.95969E+2	9.99984E-5	3.39698E-2	3.39704E+2
2.95860E+2	9.99985E-5	3.39599E-2	3.39604E+2
2.95749E+2	9.99985E-5	3.39491E-2	3.39496E+2
2.95636E+2	9.99985E-5	3.39375E-2	3.39380E+2
2.95519E+2	9.99984E-5	3.39273E-2	3.39278E+2
2.95400E+2	9.99983E-5	3.39173E-2	3.39178E+2
2.95281E+2	9.99984E-5	3.39067E-2	3.39072E+2
2.95160E+2	9.99985E-5	3.38960E-2	3.38965E+2
2.95038E+2	9.99984E-5	3.38853E-2	3.38859E+2
2.94914E+2	9.99984E-5	3.38742E-2	3.38747E+2
2.94786E+2	9.99985E-5	3.38625E-2	3.38630E+2
2.94657E+2	9.99985E-5	3.38519E-2	3.38524E+2
2.94527E+2	9.99984E-5	3.38410E-2	3.38415E+2
2.94397E+2	9.99983E-5	3.38289E-2	3.38295E+2
2.94263E+2	9.99984E-5	3.38177E-2	3.38183E+2
2.94126E+2	9.99985E-5	3.38058E-2	3.38063E+2
2.93988E+2	9.99985E-5	3.37938E-2	3.37943E+2
2.93851E+2	9.99985E-5	3.37828E-2	3.37833E+2
2.93713E+2	9.99985E-5	3.37710E-2	3.37715E+2
2.93571E+2	9.99985E-5	3.37599E-2	3.37604E+2
2.93429E+2	9.99985E-5	3.37481E-2	3.37486E+2
2.93287E+2	9.99986E-5	3.37360E-2	3.37365E+2
2.93138E+2	9.99985E-5	3.37240E-2	3.37246E+2
2.92990E+2	9.99985E-5	3.37124E-2	3.37129E+2
2.92844E+2	9.99985E-5	3.37001E-2	3.37006E+2
2.92692E+2	9.99985E-5	3.36867E-2	3.36872E+2
2.92539E+2	9.99984E-5	3.36750E-2	3.36755E+2
2.92386E+2	9.99984E-5	3.36625E-2	3.36630E+2
2.92231E+2	9.99984E-5	3.36489E-2	3.36494E+2
2.92075E+2	9.99985E-5	3.36357E-2	3.36362E+2
2.91918E+2	9.99984E-5	3.36236E-2	3.36242E+2
2.91761E+2	9.99985E-5	3.36126E-2	3.36131E+2
2.91603E+2	9.99985E-5	3.36002E-2	3.36007E+2
2.91441E+2	9.99984E-5	3.35868E-2	3.35874E+2
2.91282E+2	9.99984E-5	3.35745E-2	3.35750E+2
2.91122E+2	9.99984E-5	3.35614E-2	3.35619E+2
2.90957E+2	9.99985E-5	3.35483E-2	3.35488E+2
2.90794E+2	9.99986E-5	3.35360E-2	3.35364E+2
2.90630E+2	9.99984E-5	3.35227E-2	3.35233E+2
2.90467E+2	9.99984E-5	3.35099E-2	3.35104E+2
2.90303E+2	9.99985E-5	3.34967E-2	3.34972E+2
2.90138E+2	9.99984E-5	3.34834E-2	3.34839E+2
2.89970E+2	9.99984E-5	3.34714E-2	3.34719E+2
2.89802E+2	9.99984E-5	3.34590E-2	3.34595E+2
2.89633E+2	9.99985E-5	3.34460E-2	3.34465E+2
2.89464E+2	9.99985E-5	3.34326E-2	3.34331E+2
2.89294E+2	9.99985E-5	3.34184E-2	3.34189E+2
2.89120E+2	9.99985E-5	3.34047E-2	3.34052E+2
2.88944E+2	9.99985E-5	3.33921E-2	3.33926E+2
2.88770E+2	9.99985E-5	3.33801E-2	3.33806E+2
2.88596E+2	9.99985E-5	3.33672E-2	3.33677E+2
2.88422E+2	9.99985E-5	3.33539E-2	3.33544E+2
2.88246E+2	9.99985E-5	3.33408E-2	3.33413E+2
2.88068E+2	9.99984E-5	3.33274E-2	3.33279E+2
2.87890E+2	9.99985E-5	3.33139E-2	3.33144E+2
2.87712E+2	9.99984E-5	3.33004E-2	3.33009E+2
2.87533E+2	9.99984E-5	3.32871E-2	3.32876E+2
2.87355E+2	9.99984E-5	3.32737E-2	3.32743E+2
2.87175E+2	9.99984E-5	3.32606E-2	3.32611E+2
2.86991E+2	9.99984E-5	3.32467E-2	3.32473E+2
2.86808E+2	9.99984E-5	3.32335E-2	3.32340E+2
2.86627E+2	9.99984E-5	3.32205E-2	3.32211E+2
2.86445E+2	9.99985E-5	3.32069E-2	3.32074E+2
2.86262E+2	9.99984E-5	3.31944E-2	3.31949E+2
2.86076E+2	9.99985E-5	3.31811E-2	3.31816E+2
2.85891E+2	9.99985E-5	3.31675E-2	3.31680E+2
2.85709E+2	9.99985E-5	3.31549E-2	3.31554E+2
2.85528E+2	9.99985E-5	3.31414E-2	3.31419E+2
2.85343E+2	9.99985E-5	3.31275E-2	3.31280E+2
2.85158E+2	9.99984E-5	3.31146E-2	3.31151E+2
2.84974E+2	9.99985E-5	3.31014E-2	3.31019E+2
2.84789E+2	9.99985E-5	3.30875E-2	3.30880E+2
2.84602E+2	9.99985E-5	3.30738E-2	3.30743E+2
2.84417E+2	9.99984E-5	3.30607E-2	3.30612E+2
2.84229E+2	9.99984E-5	3.30467E-2	3.30473E+2
2.84040E+2	9.99985E-5	3.30318E-2	3.30323E+2
2.83852E+2	9.99985E-5	3.30181E-2	3.30186E+2
2.83664E+2	9.99984E-5	3.30060E-2	3.30065E+2
2.83474E+2	9.99984E-5	3.29938E-2	3.29943E+2
2.83284E+2	9.99984E-5	3.29797E-2	3.29802E+2
2.83096E+2	9.99985E-5	3.29671E-2	3.29676E+2
2.82907E+2	9.99985E-5	3.29536E-2	3.29541E+2
2.82715E+2	9.99985E-5	3.29397E-2	3.29402E+2
2.82523E+2	9.99985E-5	3.29256E-2	3.29261E+2
2.82330E+2	9.99984E-5	3.29117E-2	3.29122E+2
2.82137E+2	9.99983E-5	3.28980E-2	3.28986E+2
2.81942E+2	9.99984E-5	3.28850E-2	3.28855E+2
2.81750E+2	9.99986E-5	3.28719E-2	3.28723E+2
2.81559E+2	9.99985E-5	3.28579E-2	3.28584E+2
2.81364E+2	9.99985E-5	3.28443E-2	3.28448E+2
2.81167E+2	9.99985E-5	3.28305E-2	3.28310E+2
2.80973E+2	9.99984E-5	3.28166E-2	3.28171E+2
2.80778E+2	9.99984E-5	3.28036E-2	3.28041E+2
2.80582E+2	9.99984E-5	3.27898E-2	3.27903E+2
2.80387E+2	9.99984E-5	3.27754E-2	3.27759E+2
2.80193E+2	9.99984E-5	3.27625E-2	3.27631E+2
2.79999E+2	9.99984E-5	3.27495E-2	3.27500E+2
2.79806E+2	9.99984E-5	3.27359E-2	3.27365E+2
2.79612E+2	9.99984E-5	3.27222E-2	3.27227E+2
2.79416E+2	9.99985E-5	3.27087E-2	3.27092E+2
2.79222E+2	9.99985E-5	3.26951E-2	3.26956E+2
2.79027E+2	9.99984E-5	3.26806E-2	3.26811E+2
2.78833E+2	9.99984E-5	3.26670E-2	3.26675E+2
2.78636E+2	9.99985E-5	3.26537E-2	3.26542E+2
2.78436E+2	9.99985E-5	3.26405E-2	3.26409E+2
2.78237E+2	9.99985E-5	3.26272E-2	3.26277E+2
2.78044E+2	9.99984E-5	3.26131E-2	3.26136E+2
2.77848E+2	9.99984E-5	3.25982E-2	3.25987E+2
2.77647E+2	9.99985E-5	3.25837E-2	3.25842E+2
2.77448E+2	9.99984E-5	3.25707E-2	3.25713E+2
2.77248E+2	9.99983E-5	3.25582E-2	3.25588E+2
2.77050E+2	9.99984E-5	3.25451E-2	3.25456E+2
2.76854E+2	9.99985E-5	3.25321E-2	3.25326E+2
2.76657E+2	9.99986E-5	3.25177E-2	3.25182E+2
2.76457E+2	9.99985E-5	3.25027E-2	3.25032E+2
2.76259E+2	9.99985E-5	3.24895E-2	3.24900E+2
2.76060E+2	9.99985E-5	3.24763E-2	3.24768E+2
2.75859E+2	9.99985E-5	3.24626E-2	3.24631E+2
2.75658E+2	9.99985E-5	3.24489E-2	3.24494E+2
2.75459E+2	9.99984E-5	3.24345E-2	3.24350E+2
2.75259E+2	9.99984E-5	3.24218E-2	3.24223E+2
2.75060E+2	9.99985E-5	3.24074E-2	3.24079E+2
2.74860E+2	9.99985E-5	3.23929E-2	3.23934E+2
2.74660E+2	9.99986E-5	3.23794E-2	3.23798E+2
2.74465E+2	9.99985E-5	3.23635E-2	3.23640E+2
2.74267E+2	9.99984E-5	3.23495E-2	3.23500E+2
2.74064E+2	9.99985E-5	3.23370E-2	3.23375E+2
2.73869E+2	9.99985E-5	3.23236E-2	3.23241E+2
2.73675E+2	9.99985E-5	3.23100E-2	3.23105E+2
2.73475E+2	9.99985E-5	3.22979E-2	3.22984E+2
2.73281E+2	9.99984E-5	3.22850E-2	3.22855E+2
2.73085E+2	9.99984E-5	3.22704E-2	3.22709E+2
2.72887E+2	9.99985E-5	3.22565E-2	3.22570E+2
2.72689E+2	9.99984E-5	3.22425E-2	3.22430E+2
2.72494E+2	9.99984E-5	3.22301E-2	3.22307E+2
2.72295E+2	9.99985E-5	3.22186E-2	3.22191E+2
2.72096E+2	9.99984E-5	3.22053E-2	3.22058E+2
2.71898E+2	9.99984E-5	3.21919E-2	3.21924E+2
2.71700E+2	9.99985E-5	3.21781E-2	3.21786E+2
2.71501E+2	9.99984E-5	3.21642E-2	3.21647E+2
2.71303E+2	9.99983E-5	3.21504E-2	3.21509E+2
2.71105E+2	9.99985E-5	3.21371E-2	3.21375E+2
2.70905E+2	9.99984E-5	3.21235E-2	3.21240E+2
2.70706E+2	9.99984E-5	3.21099E-2	3.21105E+2
2.70509E+2	9.99985E-5	3.20973E-2	3.20978E+2
2.70308E+2	9.99985E-5	3.20834E-2	3.20839E+2
2.70109E+2	9.99986E-5	3.20702E-2	3.20706E+2
2.69908E+2	9.99985E-5	3.20580E-2	3.20585E+2
2.69710E+2	9.99984E-5	3.20449E-2	3.20454E+2
2.69514E+2	9.99984E-5	3.20314E-2	3.20319E+2
2.69318E+2	9.99984E-5	3.20178E-2	3.20183E+2
2.69122E+2	9.99985E-5	3.20044E-2	3.20049E+2
2.68926E+2	9.99985E-5	3.19910E-2	3.19915E+2
2.68731E+2	9.99984E-5	3.19778E-2	3.19783E+2
2.68534E+2	9.99985E-5	3.19647E-2	3.19652E+2
2.68339E+2	9.99985E-5	3.19508E-2	3.19513E+2
2.68145E+2	9.99985E-5	3.19374E-2	3.19379E+2
2.67949E+2	9.99984E-5	3.19247E-2	3.19252E+2
2.67751E+2	9.99984E-5	3.19116E-2	3.19121E+2
2.67556E+2	9.99984E-5	3.18977E-2	3.18981E+2
2.67359E+2	9.99984E-5	3.18841E-2	3.18846E+2
2.67162E+2	9.99984E-5	3.18712E-2	3.18717E+2
2.66965E+2	9.99984E-5	3.18584E-2	3.18589E+2
2.66766E+2	9.99985E-5	3.18453E-2	3.18458E+2
2.66567E+2	9.99986E-5	3.18310E-2	3.18315E+2
2.66367E+2	9.99986E-5	3.18167E-2	3.18171E+2
2.66165E+2	9.99985E-5	3.18028E-2	3.18032E+2
2.65962E+2	9.99984E-5	3.17892E-2	3.17897E+2
2.65760E+2	9.99985E-5	3.17759E-2	3.17764E+2
2.65561E+2	9.99985E-5	3.17628E-2	3.17632E+2
2.65358E+2	9.99985E-5	3.17498E-2	3.17503E+2
2.65158E+2	9.99985E-5	3.17364E-2	3.17368E+2
2.64960E+2	9.99985E-5	3.17230E-2	3.17234E+2
2.64761E+2	9.99985E-5	3.17094E-2	3.17099E+2
2.64562E+2	9.99985E-5	3.16967E-2	3.16972E+2
2.64361E+2	9.99984E-5	3.16829E-2	3.16834E+2
2.64159E+2	9.99984E-5	3.16685E-2	3.16690E+2
2.63959E+2	9.99985E-5	3.16555E-2	3.16560E+2
2.63762E+2	9.99985E-5	3.16426E-2	3.16431E+2
2.63564E+2	9.99985E-5	3.16295E-2	3.16300E+2
2.63369E+2	9.99984E-5	3.16163E-2	3.16168E+2
2.63175E+2	9.99983E-5	3.16032E-2	3.16037E+2
2.62980E+2	9.99985E-5	3.15905E-2	3.15910E+2
2.62784E+2	9.99984E-5	3.15772E-2	3.15776E+2
2.62588E+2	9.99984E-5	3.15634E-2	3.15639E+2
2.62389E+2	9.99984E-5	3.15494E-2	3.15499E+2
2.62188E+2	9.99983E-5	3.15357E-2	3.15363E+2
2.61991E+2	9.99984E-5	3.15226E-2	3.15231E+2
2.61794E+2	9.99984E-5	3.15086E-2	3.15091E+2
2.61596E+2	9.99985E-5	3.14946E-2	3.14951E+2
2.61398E+2	9.99985E-5	3.14820E-2	3.14825E+2
2.61198E+2	9.99985E-5	3.14698E-2	3.14702E+2
2.61000E+2	9.99985E-5	3.14565E-2	3.14570E+2
2.60800E+2	9.99984E-5	3.14423E-2	3.14428E+2
2.60600E+2	9.99984E-5	3.14283E-2	3.14288E+2
2.60400E+2	9.99985E-5	3.14158E-2	3.14162E+2
2.60198E+2	9.99986E-5	3.14034E-2	3.14038E+2
2.59997E+2	9.99985E-5	3.13901E-2	3.13905E+2
2.59800E+2	9.99985E-5	3.13759E-2	3.13764E+2
2.59601E+2	9.99986E-5	3.13619E-2	3.13624E+2
2.59401E+2	9.99986E-5	3.13488E-2	3.13492E+2
2.59204E+2	9.99985E-5	3.13353E-2	3.13358E+2
2.59005E+2	9.99984E-5	3.13221E-2	3.13226E+2
2.58805E+2	9.99984E-5	3.13094E-2	3.13099E+2
2.58604E+2	9.99984E-5	3.12965E-2	3.12970E+2
2.58406E+2	9.99985E-5	3.12836E-2	3.12841E+2
2.58210E+2	9.99985E-5	3.12698E-2	3.12703E+2
2.58014E+2	9.99985E-5	3.12555E-2	3.12560E+2
2.57820E+2	9.99985E-5	3.12423E-2	3.12428E+2
2.57623E+2	9.99984E-5	3.12296E-2	3.12301E+2
2.57427E+2	9.99983E-5	3.12171E-2	3.12176E+2
2.57232E+2	9.99984E-5	3.12043E-2	3.12048E+2
2.57037E+2	9.99985E-5	3.11909E-2	3.11913E+2
2.56841E+2	9.99985E-5	3.11774E-2	3.11779E+2
2.56645E+2	9.99985E-5	3.11636E-2	3.11641E+2
2.56449E+2	9.99985E-5	3.11497E-2	3.11501E+2
2.56251E+2	9.99985E-5	3.11365E-2	3.11370E+2
2.56053E+2	9.99985E-5	3.11235E-2	3.11240E+2
2.55857E+2	9.99985E-5	3.11107E-2	3.11111E+2
2.55659E+2	9.99986E-5	3.10975E-2	3.10979E+2
2.55462E+2	9.99985E-5	3.10840E-2	3.10845E+2
2.55267E+2	9.99985E-5	3.10717E-2	3.10721E+2
2.55070E+2	9.99985E-5	3.10585E-2	3.10590E+2
2.54872E+2	9.99984E-5	3.10446E-2	3.10451E+2
2.54677E+2	9.99984E-5	3.10319E-2	3.10324E+2
2.54482E+2	9.99985E-5	3.10184E-2	3.10188E+2
2.54286E+2	9.99986E-5	3.10055E-2	3.10059E+2
2.54086E+2	9.99985E-5	3.09928E-2	3.09933E+2
2.53886E+2	9.99986E-5	3.09791E-2	3.09795E+2
2.53688E+2	9.99985E-5	3.09660E-2	3.09665E+2
2.53489E+2	9.99984E-5	3.09529E-2	3.09534E+2
2.53289E+2	9.99984E-5	3.09396E-2	3.09401E+2
2.53090E+2	9.99985E-5	3.09258E-2	3.09263E+2
2.52892E+2	9.99986E-5	3.09125E-2	3.09130E+2
2.52695E+2	9.99985E-5	3.08998E-2	3.09003E+2
2.52505E+2	9.99985E-5	3.08864E-2	3.08869E+2
2.52310E+2	9.99986E-5	3.08733E-2	3.08738E+2
2.52111E+2	9.99985E-5	3.08603E-2	3.08607E+2
2.51915E+2	9.99986E-5	3.08469E-2	3.08474E+2
2.51719E+2	9.99985E-5	3.08330E-2	3.08335E+2
2.51522E+2	9.99985E-5	3.08197E-2	3.08202E+2
2.51327E+2	9.99984E-5	3.08065E-2	3.08070E+2
2.51130E+2	9.99984E-5	3.07928E-2	3.07933E+2
2.50932E+2	9.99985E-5	3.07793E-2	3.07798E+2
2.50735E+2	9.99985E-5	3.07666E-2	3.07670E+2
2.50539E+2	9.99985E-5	3.07549E-2	3.07554E+2
2.50344E+2	9.99985E-5	3.07414E-2	3.07419E+2
2.50149E+2	9.99986E-5	3.07281E-2	3.07286E+2
2.49952E+2	9.99984E-5	3.07151E-2	3.07155E+2
2.49756E+2	9.99983E-5	3.07005E-2	3.07011E+2
2.49557E+2	9.99985E-5	3.06868E-2	3.06873E+2
2.49357E+2	9.99985E-5	3.06734E-2	3.06739E+2
2.49155E+2	9.99985E-5	3.06600E-2	3.06605E+2
2.48955E+2	9.99984E-5	3.06463E-2	3.06468E+2
2.48757E+2	9.99985E-5	3.06329E-2	3.06334E+2
2.48559E+2	9.99985E-5	3.06200E-2	3.06204E+2
2.48361E+2	9.99985E-5	3.06075E-2	3.06080E+2
2.48165E+2	9.99985E-5	3.05948E-2	3.05952E+2
2.47970E+2	9.99985E-5	3.05814E-2	3.05818E+2
2.47771E+2	9.99985E-5	3.05675E-2	3.05679E+2
2.47572E+2	9.99986E-5	3.05541E-2	3.05546E+2
2.47378E+2	9.99985E-5	3.05415E-2	3.05420E+2
2.47186E+2	9.99984E-5	3.05272E-2	3.05277E+2
2.46992E+2	9.99983E-5	3.05134E-2	3.05139E+2
2.46794E+2	9.99984E-5	3.05003E-2	3.05007E+2
2.46595E+2	9.99985E-5	3.04872E-2	3.04876E+2
2.46399E+2	9.99984E-5	3.04736E-2	3.04741E+2
2.46203E+2	9.99984E-5	3.04605E-2	3.04610E+2
2.46003E+2	9.99986E-5	3.04466E-2	3.04470E+2
2.45804E+2	9.99986E-5	3.04324E-2	3.04328E+2
2.45605E+2	9.99986E-5	3.04195E-2	3.04199E+2
2.45404E+2	9.99986E-5	3.04064E-2	3.04068E+2
2.45205E+2	9.99985E-5	3.03935E-2	3.03940E+2
2.45008E+2	9.99984E-5	3.03807E-2	3.03811E+2
2.44814E+2	9.99984E-5	3.03677E-2	3.03682E+2
2.44619E+2	9.99986E-5	3.03547E-2	3.03551E+2
2.44422E+2	9.99987E-5	3.03412E-2	3.03417E+2
2.44225E+2	9.99985E-5	3.03277E-2	3.03282E+2
2.44028E+2	9.99985E-5	3.03139E-2	3.03143E+2
2.43828E+2	9.99985E-5	3.02996E-2	3.03001E+2
2.43628E+2	9.99984E-5	3.02858E-2	3.02863E+2
2.43425E+2	9.99985E-5	3.02716E-2	3.02720E+2
2.43217E+2	9.99985E-5	3.02566E-2	3.02570E+2
2.43011E+2	9.99985E-5	3.02429E-2	3.02434E+2
2.42806E+2	9.99985E-5	3.02295E-2	3.02300E+2
2.42600E+2	9.99985E-5	3.02161E-2	3.02166E+2
2.42398E+2	9.99985E-5	3.02024E-2	3.02029E+2
2.42198E+2	9.99985E-5	3.01893E-2	3.01898E+2
2.41998E+2	9.99986E-5	3.01763E-2	3.01767E+2
2.41800E+2	9.99985E-5	3.01618E-2	3.01623E+2
2.41599E+2	9.99985E-5	3.01474E-2	3.01479E+2
2.41398E+2	9.99984E-5	3.01343E-2	3.01348E+2
2.41200E+2	9.99984E-5	3.01209E-2	3.01214E+2
2.41006E+2	9.99985E-5	3.01075E-2	3.01080E+2
2.40811E+2	9.99985E-5	3.00944E-2	3.00949E+2
2.40613E+2	9.99985E-5	3.00808E-2	3.00812E+2
2.40413E+2	9.99985E-5	3.00671E-2	3.00676E+2
2.40213E+2	9.99984E-5	3.00536E-2	3.00540E+2
2.40017E+2	9.99985E-5	3.00411E-2	3.00416E+2
2.39822E+2	9.99986E-5	3.00282E-2	3.00286E+2
2.39627E+2	9.99986E-5	3.00144E-2	3.00148E+2
2.39430E+2	9.99985E-5	3.00014E-2	3.00018E+2
2.39233E+2	9.99985E-5	2.99882E-2	2.99887E+2
2.39035E+2	9.99985E-5	2.99746E-2	2.99750E+2
2.38835E+2	9.99985E-5	2.99600E-2	2.99604E+2
2.38635E+2	9.99985E-5	2.99452E-2	2.99456E+2
2.38433E+2	9.99985E-5	2.99315E-2	2.99319E+2
2.38231E+2	9.99984E-5	2.99174E-2	2.99179E+2
2.38030E+2	9.99985E-5	2.99036E-2	2.99041E+2
2.37828E+2	9.99984E-5	2.98911E-2	2.98915E+2
2.37626E+2	9.99985E-5	2.98782E-2	2.98787E+2
2.37424E+2	9.99985E-5	2.98642E-2	2.98646E+2
2.37222E+2	9.99984E-5	2.98500E-2	2.98505E+2
2.37017E+2	9.99984E-5	2.98362E-2	2.98367E+2
2.36815E+2	9.99985E-5	2.98227E-2	2.98232E+2
2.36616E+2	9.99985E-5	2.98086E-2	2.98091E+2
2.36414E+2	9.99985E-5	2.97941E-2	2.97946E+2
2.36212E+2	9.99985E-5	2.97805E-2	2.97809E+2
2.36012E+2	9.99985E-5	2.97674E-2	2.97679E+2
2.35817E+2	9.99984E-5	2.97545E-2	2.97550E+2
2.35621E+2	9.99985E-5	2.97418E-2	2.97423E+2
2.35423E+2	9.99985E-5	2.97283E-2	2.97288E+2
2.35224E+2	9.99985E-5	2.97134E-2	2.97138E+2
2.35024E+2	9.99985E-5	2.96994E-2	2.96999E+2
2.34824E+2	9.99984E-5	2.96864E-2	2.96868E+2
2.34626E+2	9.99985E-5	2.96727E-2	2.96732E+2
2.34427E+2	9.99985E-5	2.96592E-2	2.96597E+2
2.34228E+2	9.99985E-5	2.96459E-2	2.96463E+2
2.34028E+2	9.99985E-5	2.96323E-2	2.96327E+2
2.33826E+2	9.99984E-5	2.96188E-2	2.96193E+2
2.33627E+2	9.99984E-5	2.96062E-2	2.96066E+2
2.33429E+2	9.99985E-5	2.95925E-2	2.95930E+2
2.33229E+2	9.99986E-5	2.95778E-2	2.95782E+2
2.33029E+2	9.99985E-5	2.95642E-2	2.95647E+2
2.32828E+2	9.99984E-5	2.95511E-2	2.95515E+2
2.32625E+2	9.99985E-5	2.95372E-2	2.95377E+2
2.32423E+2	9.99985E-5	2.95233E-2	2.95237E+2
2.32221E+2	9.99985E-5	2.95098E-2	2.95102E+2
2.32021E+2	9.99985E-5	2.94954E-2	2.94958E+2
2.31816E+2	9.99985E-5	2.94817E-2	2.94822E+2
2.31612E+2	9.99985E-5	2.94684E-2	2.94689E+2
2.31412E+2	9.99985E-5	2.94545E-2	2.94550E+2
2.31213E+2	9.99985E-5	2.94411E-2	2.94415E+2
2.31013E+2	9.99985E-5	2.94270E-2	2.94274E+2
2.30812E+2	9.99985E-5	2.94130E-2	2.94134E+2
2.30612E+2	9.99985E-5	2.94000E-2	2.94005E+2
2.30411E+2	9.99985E-5	2.93860E-2	2.93865E+2
2.30210E+2	9.99985E-5	2.93724E-2	2.93728E+2
2.30012E+2	9.99985E-5	2.93593E-2	2.93597E+2
2.29816E+2	9.99984E-5	2.93463E-2	2.93468E+2
2.29617E+2	9.99984E-5	2.93320E-2	2.93325E+2
2.29416E+2	9.99985E-5	2.93172E-2	2.93177E+2
2.29214E+2	9.99984E-5	2.93034E-2	2.93039E+2
2.29011E+2	9.99984E-5	2.92895E-2	2.92899E+2
2.28808E+2	9.99985E-5	2.92765E-2	2.92770E+2
2.28607E+2	9.99985E-5	2.92631E-2	2.92636E+2
2.28407E+2	9.99985E-5	2.92486E-2	2.92490E+2
2.28204E+2	9.99985E-5	2.92341E-2	2.92345E+2
2.27999E+2	9.99985E-5	2.92202E-2	2.92206E+2
2.27796E+2	9.99985E-5	2.92075E-2	2.92079E+2
2.27593E+2	9.99984E-5	2.91939E-2	2.91944E+2
2.27391E+2	9.99985E-5	2.91797E-2	2.91802E+2
2.27189E+2	9.99986E-5	2.91662E-2	2.91667E+2
2.26987E+2	9.99985E-5	2.91518E-2	2.91522E+2
2.26784E+2	9.99984E-5	2.91371E-2	2.91375E+2
2.26576E+2	9.99985E-5	2.91233E-2	2.91237E+2
2.26373E+2	9.99985E-5	2.91101E-2	2.91106E+2
2.26175E+2	9.99986E-5	2.90969E-2	2.90973E+2
2.25978E+2	9.99986E-5	2.90837E-2	2.90841E+2
2.25780E+2	9.99985E-5	2.90705E-2	2.90710E+2
2.25581E+2	9.99986E-5	2.90568E-2	2.90572E+2
2.25382E+2	9.99985E-5	2.90425E-2	2.90430E+2
2.25183E+2	9.99985E-5	2.90288E-2	2.90292E+2
2.24983E+2	9.99986E-5	2.90154E-2	2.90159E+2
2.24783E+2	9.99984E-5	2.90013E-2	2.90018E+2
2.24584E+2	9.99985E-5	2.89874E-2	2.89878E+2
2.24385E+2	9.99985E-5	2.89743E-2	2.89747E+2
2.24187E+2	9.99985E-5	2.89610E-2	2.89614E+2
2.23990E+2	9.99984E-5	2.89470E-2	2.89475E+2
