T_sample_(K)	I_s	V_nv	R_nv
1.88776E+2	9.99987E-5	1.96858E-2	1.96861E+2
1.88976E+2	9.99988E-5	1.96955E-2	1.96958E+2
1.89170E+2	9.99987E-5	1.97051E-2	1.97054E+2
1.89361E+2	9.99987E-5	1.97157E-2	1.97159E+2
1.89555E+2	9.99986E-5	1.97262E-2	1.97265E+2
1.89751E+2	9.99987E-5	1.97364E-2	1.97366E+2
1.89945E+2	9.99987E-5	1.97469E-2	1.97471E+2
1.90140E+2	9.99987E-5	1.97578E-2	1.97581E+2
1.90336E+2	9.99987E-5	1.97685E-2	1.97688E+2
1.90532E+2	9.99987E-5	1.97779E-2	1.97782E+2
1.90725E+2	9.99987E-5	1.97872E-2	1.97874E+2
1.90914E+2	9.99986E-5	1.97974E-2	1.97977E+2
1.91106E+2	9.99986E-5	1.98077E-2	1.98080E+2
1.91297E+2	9.99987E-5	1.98182E-2	1.98184E+2
1.91489E+2	9.99986E-5	1.98281E-2	1.98284E+2
1.91683E+2	9.99986E-5	1.98375E-2	1.98378E+2
1.91876E+2	9.99986E-5	1.98473E-2	1.98476E+2
1.92070E+2	9.99986E-5	1.98569E-2	1.98572E+2
1.92264E+2	9.99987E-5	1.98673E-2	1.98676E+2
1.92457E+2	9.99987E-5	1.98777E-2	1.98780E+2
1.92649E+2	9.99987E-5	1.98878E-2	1.98881E+2
1.92840E+2	9.99987E-5	1.98979E-2	1.98982E+2
1.93032E+2	9.99986E-5	1.99087E-2	1.99090E+2
1.93228E+2	9.99986E-5	1.99193E-2	1.99196E+2
1.93422E+2	9.99986E-5	1.99289E-2	1.99291E+2
1.93614E+2	9.99986E-5	1.99390E-2	1.99393E+2
1.93805E+2	9.99986E-5	1.99488E-2	1.99491E+2
1.93997E+2	9.99986E-5	1.99589E-2	1.99592E+2
1.94189E+2	9.99986E-5	1.99694E-2	1.99697E+2
1.94383E+2	9.99986E-5	1.99794E-2	1.99796E+2
1.94577E+2	9.99987E-5	1.99892E-2	1.99895E+2
1.94767E+2	9.99987E-5	1.99991E-2	1.99994E+2
1.94958E+2	9.99987E-5	2.00094E-2	2.00096E+2
1.95150E+2	9.99987E-5	2.00189E-2	2.00192E+2
1.95339E+2	9.99987E-5	2.00285E-2	2.00287E+2
1.95528E+2	9.99987E-5	2.00385E-2	2.00388E+2
1.95716E+2	9.99987E-5	2.00483E-2	2.00486E+2
1.95905E+2	9.99986E-5	2.00589E-2	2.00592E+2
1.96095E+2	9.99986E-5	2.00696E-2	2.00698E+2
1.96288E+2	9.99986E-5	2.00793E-2	2.00796E+2
1.96480E+2	9.99987E-5	2.00891E-2	2.00894E+2
1.96673E+2	9.99988E-5	2.00998E-2	2.01000E+2
1.96868E+2	9.99987E-5	2.01102E-2	2.01104E+2
1.97062E+2	9.99987E-5	2.01201E-2	2.01204E+2
1.97255E+2	9.99987E-5	2.01303E-2	2.01305E+2
1.97449E+2	9.99987E-5	2.01400E-2	2.01403E+2
1.97644E+2	9.99987E-5	2.01499E-2	2.01502E+2
1.97839E+2	9.99987E-5	2.01600E-2	2.01603E+2
1.98031E+2	9.99986E-5	2.01692E-2	2.01694E+2
1.98219E+2	9.99987E-5	2.01792E-2	2.01795E+2
1.98411E+2	9.99987E-5	2.01900E-2	2.01903E+2
1.98603E+2	9.99987E-5	2.01995E-2	2.01998E+2
1.98795E+2	9.99987E-5	2.02089E-2	2.02091E+2
1.98986E+2	9.99987E-5	2.02186E-2	2.02188E+2
1.99176E+2	9.99988E-5	2.02283E-2	2.02286E+2
1.99366E+2	9.99987E-5	2.02390E-2	2.02393E+2
1.99556E+2	9.99987E-5	2.02495E-2	2.02497E+2
1.99747E+2	9.99987E-5	2.02589E-2	2.02592E+2
1.99938E+2	9.99987E-5	2.02691E-2	2.02694E+2
2.00130E+2	9.99987E-5	2.02796E-2	2.02798E+2
2.00323E+2	9.99987E-5	2.02897E-2	2.02900E+2
2.00515E+2	9.99987E-5	2.02998E-2	2.03000E+2
2.00706E+2	9.99987E-5	2.03100E-2	2.03103E+2
2.00899E+2	9.99987E-5	2.03202E-2	2.03205E+2
2.01091E+2	9.99987E-5	2.03310E-2	2.03312E+2
2.01285E+2	9.99987E-5	2.03417E-2	2.03420E+2
2.01478E+2	9.99987E-5	2.03515E-2	2.03518E+2
2.01673E+2	9.99987E-5	2.03618E-2	2.03621E+2
2.01869E+2	9.99988E-5	2.03714E-2	2.03716E+2
2.02065E+2	9.99988E-5	2.03812E-2	2.03814E+2
2.02262E+2	9.99987E-5	2.03916E-2	2.03919E+2
2.02457E+2	9.99987E-5	2.04019E-2	2.04022E+2
2.02653E+2	9.99987E-5	2.04124E-2	2.04127E+2
2.02850E+2	9.99988E-5	2.04223E-2	2.04225E+2
2.03044E+2	9.99987E-5	2.04317E-2	2.04320E+2
2.03237E+2	9.99987E-5	2.04413E-2	2.04416E+2
2.03428E+2	9.99986E-5	2.04510E-2	2.04513E+2
2.03619E+2	9.99986E-5	2.04612E-2	2.04615E+2
2.03814E+2	9.99987E-5	2.04710E-2	2.04712E+2
2.04004E+2	9.99987E-5	2.04809E-2	2.04812E+2
2.04194E+2	9.99987E-5	2.04914E-2	2.04916E+2
2.04388E+2	9.99987E-5	2.05015E-2	2.05017E+2
2.04582E+2	9.99987E-5	2.05114E-2	2.05117E+2
2.04775E+2	9.99987E-5	2.05216E-2	2.05219E+2
2.04967E+2	9.99987E-5	2.05321E-2	2.05323E+2
2.05160E+2	9.99987E-5	2.05425E-2	2.05428E+2
2.05352E+2	9.99988E-5	2.05524E-2	2.05526E+2
2.05546E+2	9.99987E-5	2.05624E-2	2.05627E+2
2.05739E+2	9.99987E-5	2.05730E-2	2.05733E+2
2.05933E+2	9.99988E-5	2.05828E-2	2.05830E+2
2.06126E+2	9.99986E-5	2.05921E-2	2.05924E+2
2.06317E+2	9.99986E-5	2.06020E-2	2.06023E+2
2.06510E+2	9.99986E-5	2.06118E-2	2.06121E+2
2.06703E+2	9.99987E-5	2.06219E-2	2.06221E+2
2.06897E+2	9.99987E-5	2.06320E-2	2.06323E+2
2.07092E+2	9.99987E-5	2.06420E-2	2.06423E+2
2.07287E+2	9.99987E-5	2.06522E-2	2.06525E+2
2.07484E+2	9.99987E-5	2.06630E-2	2.06633E+2
2.07681E+2	9.99986E-5	2.06731E-2	2.06734E+2
2.07876E+2	9.99986E-5	2.06833E-2	2.06836E+2
2.08073E+2	9.99986E-5	2.06936E-2	2.06939E+2
2.08269E+2	9.99987E-5	2.07031E-2	2.07034E+2
2.08464E+2	9.99988E-5	2.07126E-2	2.07129E+2
2.08659E+2	9.99988E-5	2.07225E-2	2.07228E+2
2.08852E+2	9.99987E-5	2.07326E-2	2.07329E+2
2.09046E+2	9.99986E-5	2.07424E-2	2.07427E+2
2.09241E+2	9.99986E-5	2.07525E-2	2.07528E+2
2.09433E+2	9.99986E-5	2.07627E-2	2.07630E+2
2.09625E+2	9.99987E-5	2.07727E-2	2.07730E+2
2.09818E+2	9.99987E-5	2.07824E-2	2.07827E+2
2.10011E+2	9.99987E-5	2.07925E-2	2.07928E+2
2.10205E+2	9.99987E-5	2.08026E-2	2.08029E+2
2.10399E+2	9.99986E-5	2.08125E-2	2.08128E+2
2.10593E+2	9.99987E-5	2.08225E-2	2.08228E+2
2.10785E+2	9.99987E-5	2.08328E-2	2.08331E+2
2.10981E+2	9.99986E-5	2.08432E-2	2.08435E+2
2.11176E+2	9.99986E-5	2.08520E-2	2.08523E+2
2.11366E+2	9.99987E-5	2.08615E-2	2.08618E+2
2.11557E+2	9.99986E-5	2.08725E-2	2.08728E+2
2.11751E+2	9.99986E-5	2.08829E-2	2.08832E+2
2.11950E+2	9.99987E-5	2.08922E-2	2.08925E+2
2.12146E+2	9.99987E-5	2.09012E-2	2.09014E+2
2.12339E+2	9.99987E-5	2.09109E-2	2.09112E+2
2.12534E+2	9.99987E-5	2.09212E-2	2.09215E+2
2.12729E+2	9.99986E-5	2.09312E-2	2.09315E+2
2.12924E+2	9.99986E-5	2.09418E-2	2.09421E+2
2.13121E+2	9.99987E-5	2.09525E-2	2.09528E+2
2.13316E+2	9.99988E-5	2.09624E-2	2.09627E+2
2.13511E+2	9.99987E-5	2.09722E-2	2.09724E+2
2.13708E+2	9.99986E-5	2.09825E-2	2.09828E+2
2.13906E+2	9.99986E-5	2.09931E-2	2.09934E+2
2.14104E+2	9.99987E-5	2.10033E-2	2.10036E+2
2.14302E+2	9.99987E-5	2.10136E-2	2.10139E+2
2.14502E+2	9.99986E-5	2.10240E-2	2.10243E+2
2.14700E+2	9.99987E-5	2.10339E-2	2.10342E+2
2.14897E+2	9.99987E-5	2.10441E-2	2.10444E+2
2.15092E+2	9.99986E-5	2.10543E-2	2.10546E+2
2.15290E+2	9.99986E-5	2.10641E-2	2.10644E+2
2.15484E+2	9.99987E-5	2.10739E-2	2.10742E+2
2.15678E+2	9.99987E-5	2.10838E-2	2.10841E+2
2.15872E+2	9.99987E-5	2.10940E-2	2.10943E+2
2.16064E+2	9.99987E-5	2.11045E-2	2.11048E+2
2.16260E+2	9.99987E-5	2.11143E-2	2.11146E+2
2.16458E+2	9.99986E-5	2.11238E-2	2.11241E+2
2.16655E+2	9.99986E-5	2.11334E-2	2.11336E+2
2.16850E+2	9.99987E-5	2.11432E-2	2.11435E+2
2.17046E+2	9.99986E-5	2.11534E-2	2.11537E+2
2.17244E+2	9.99986E-5	2.11629E-2	2.11632E+2
2.17438E+2	9.99986E-5	2.11726E-2	2.11729E+2
2.17633E+2	9.99986E-5	2.11826E-2	2.11829E+2
2.17829E+2	9.99986E-5	2.11929E-2	2.11932E+2
2.18025E+2	9.99987E-5	2.12027E-2	2.12030E+2
2.18220E+2	9.99988E-5	2.12126E-2	2.12128E+2
2.18414E+2	9.99987E-5	2.12227E-2	2.12229E+2
2.18609E+2	9.99987E-5	2.12328E-2	2.12331E+2
2.18807E+2	9.99987E-5	2.12437E-2	2.12439E+2
2.19004E+2	9.99986E-5	2.12537E-2	2.12540E+2
2.19200E+2	9.99986E-5	2.12635E-2	2.12638E+2
2.19398E+2	9.99986E-5	2.12740E-2	2.12743E+2
2.19596E+2	9.99986E-5	2.12836E-2	2.12839E+2
2.19789E+2	9.99986E-5	2.12926E-2	2.12929E+2
2.19984E+2	9.99987E-5	2.13027E-2	2.13029E+2
2.20179E+2	9.99987E-5	2.13128E-2	2.13131E+2
2.20373E+2	9.99987E-5	2.13224E-2	2.13227E+2
2.20568E+2	9.99987E-5	2.13318E-2	2.13321E+2
2.20759E+2	9.99986E-5	2.13418E-2	2.13421E+2
2.20951E+2	9.99986E-5	2.13523E-2	2.13526E+2
2.21147E+2	9.99986E-5	2.13624E-2	2.13627E+2
2.21342E+2	9.99987E-5	2.13721E-2	2.13724E+2
2.21536E+2	9.99987E-5	2.13820E-2	2.13822E+2
2.21734E+2	9.99987E-5	2.13922E-2	2.13925E+2
2.21933E+2	9.99986E-5	2.14027E-2	2.14030E+2
2.22131E+2	9.99986E-5	2.14125E-2	2.14128E+2
2.22329E+2	9.99986E-5	2.14217E-2	2.14220E+2
2.22526E+2	9.99987E-5	2.14313E-2	2.14316E+2
2.22721E+2	9.99986E-5	2.14412E-2	2.14415E+2
2.22918E+2	9.99986E-5	2.14514E-2	2.14517E+2
2.23115E+2	9.99987E-5	2.14620E-2	2.14623E+2
2.23314E+2	9.99987E-5	2.14719E-2	2.14722E+2
2.23512E+2	9.99987E-5	2.14820E-2	2.14823E+2
2.23709E+2	9.99987E-5	2.14922E-2	2.14925E+2
2.23907E+2	9.99987E-5	2.15018E-2	2.15021E+2
2.24103E+2	9.99987E-5	2.15120E-2	2.15122E+2
2.24299E+2	9.99987E-5	2.15221E-2	2.15224E+2
2.24498E+2	9.99987E-5	2.15310E-2	2.15312E+2
2.24694E+2	9.99987E-5	2.15402E-2	2.15405E+2
2.24886E+2	9.99986E-5	2.15502E-2	2.15505E+2
2.25078E+2	9.99986E-5	2.15602E-2	2.15605E+2
2.25272E+2	9.99987E-5	2.15705E-2	2.15707E+2
2.25467E+2	9.99987E-5	2.15804E-2	2.15807E+2
2.25662E+2	9.99986E-5	2.15905E-2	2.15908E+2
2.25858E+2	9.99986E-5	2.16011E-2	2.16014E+2
2.26059E+2	9.99986E-5	2.16118E-2	2.16121E+2
2.26258E+2	9.99987E-5	2.16217E-2	2.16220E+2
2.26454E+2	9.99987E-5	2.16317E-2	2.16319E+2
2.26654E+2	9.99986E-5	2.16415E-2	2.16418E+2
2.26854E+2	9.99987E-5	2.16510E-2	2.16513E+2
2.27052E+2	9.99987E-5	2.16610E-2	2.16612E+2
2.27250E+2	9.99986E-5	2.16705E-2	2.16708E+2
2.27446E+2	9.99986E-5	2.16796E-2	2.16799E+2
2.27643E+2	9.99986E-5	2.16898E-2	2.16901E+2
2.27840E+2	9.99986E-5	2.17007E-2	2.17010E+2
2.28039E+2	9.99986E-5	2.17109E-2	2.17112E+2
2.28238E+2	9.99987E-5	2.17206E-2	2.17209E+2
2.28436E+2	9.99987E-5	2.17309E-2	2.17312E+2
2.28636E+2	9.99987E-5	2.17412E-2	2.17415E+2
2.28837E+2	9.99987E-5	2.17506E-2	2.17509E+2
2.29034E+2	9.99987E-5	2.17603E-2	2.17606E+2
2.29232E+2	9.99987E-5	2.17697E-2	2.17700E+2
2.29431E+2	9.99987E-5	2.17798E-2	2.17801E+2
2.29627E+2	9.99986E-5	2.17906E-2	2.17909E+2
2.29823E+2	9.99986E-5	2.18002E-2	2.18005E+2
2.30018E+2	9.99986E-5	2.18093E-2	2.18096E+2
2.30214E+2	9.99987E-5	2.18189E-2	2.18191E+2
2.30407E+2	9.99987E-5	2.18282E-2	2.18285E+2
2.30598E+2	9.99987E-5	2.18380E-2	2.18383E+2
2.30795E+2	9.99988E-5	2.18492E-2	2.18495E+2
2.30993E+2	9.99987E-5	2.18595E-2	2.18598E+2
2.31188E+2	9.99987E-5	2.18693E-2	2.18696E+2
2.31386E+2	9.99987E-5	2.18788E-2	2.18791E+2
2.31585E+2	9.99986E-5	2.18875E-2	2.18878E+2
2.31782E+2	9.99986E-5	2.18971E-2	2.18974E+2
2.31977E+2	9.99986E-5	2.19072E-2	2.19075E+2
2.32173E+2	9.99987E-5	2.19185E-2	2.19188E+2
2.32374E+2	9.99987E-5	2.19294E-2	2.19297E+2
2.32573E+2	9.99987E-5	2.19395E-2	2.19398E+2
2.32774E+2	9.99986E-5	2.19495E-2	2.19498E+2
2.32978E+2	9.99986E-5	2.19589E-2	2.19592E+2
2.33177E+2	9.99986E-5	2.19688E-2	2.19691E+2
2.33374E+2	9.99987E-5	2.19785E-2	2.19788E+2
2.33572E+2	9.99987E-5	2.19878E-2	2.19881E+2
2.33768E+2	9.99987E-5	2.19974E-2	2.19977E+2
2.33964E+2	9.99987E-5	2.20071E-2	2.20074E+2
2.34162E+2	9.99986E-5	2.20174E-2	2.20177E+2
2.34358E+2	9.99987E-5	2.20273E-2	2.20275E+2
2.34555E+2	9.99987E-5	2.20367E-2	2.20370E+2
2.34750E+2	9.99987E-5	2.20465E-2	2.20467E+2
2.34946E+2	9.99987E-5	2.20560E-2	2.20563E+2
2.35141E+2	9.99987E-5	2.20651E-2	2.20654E+2
2.35335E+2	9.99986E-5	2.20752E-2	2.20755E+2
2.35531E+2	9.99986E-5	2.20855E-2	2.20858E+2
2.35726E+2	9.99986E-5	2.20952E-2	2.20955E+2
2.35921E+2	9.99987E-5	2.21056E-2	2.21059E+2
2.36117E+2	9.99987E-5	2.21154E-2	2.21157E+2
2.36313E+2	9.99987E-5	2.21258E-2	2.21260E+2
2.36512E+2	9.99988E-5	2.21362E-2	2.21364E+2
2.36714E+2	9.99987E-5	2.21453E-2	2.21456E+2
2.36914E+2	9.99987E-5	2.21552E-2	2.21555E+2
2.37112E+2	9.99987E-5	2.21651E-2	2.21654E+2
2.37311E+2	9.99987E-5	2.21750E-2	2.21753E+2
2.37512E+2	9.99987E-5	2.21849E-2	2.21852E+2
2.37710E+2	9.99987E-5	2.21945E-2	2.21948E+2
2.37907E+2	9.99986E-5	2.22045E-2	2.22048E+2
2.38107E+2	9.99986E-5	2.22141E-2	2.22144E+2
2.38306E+2	9.99987E-5	2.22233E-2	2.22236E+2
2.38501E+2	9.99987E-5	2.22329E-2	2.22332E+2
2.38697E+2	9.99986E-5	2.22428E-2	2.22431E+2
2.38895E+2	9.99986E-5	2.22522E-2	2.22525E+2
2.39090E+2	9.99986E-5	2.22615E-2	2.22618E+2
2.39284E+2	9.99987E-5	2.22712E-2	2.22715E+2
2.39481E+2	9.99987E-5	2.22814E-2	2.22817E+2
2.39678E+2	9.99987E-5	2.22917E-2	2.22920E+2
2.39874E+2	9.99987E-5	2.23013E-2	2.23016E+2
2.40072E+2	9.99987E-5	2.23109E-2	2.23111E+2
2.40268E+2	9.99987E-5	2.23206E-2	2.23209E+2
2.40465E+2	9.99987E-5	2.23311E-2	2.23314E+2
2.40662E+2	9.99987E-5	2.23416E-2	2.23419E+2
2.40859E+2	9.99987E-5	2.23513E-2	2.23516E+2
2.41059E+2	9.99988E-5	2.23617E-2	2.23620E+2
2.41258E+2	9.99988E-5	2.23716E-2	2.23718E+2
2.41454E+2	9.99988E-5	2.23813E-2	2.23815E+2
2.41650E+2	9.99987E-5	2.23911E-2	2.23914E+2
2.41848E+2	9.99987E-5	2.23995E-2	2.23998E+2
2.42043E+2	9.99987E-5	2.24089E-2	2.24092E+2
2.42239E+2	9.99987E-5	2.24193E-2	2.24196E+2
2.42439E+2	9.99987E-5	2.24285E-2	2.24288E+2
2.42638E+2	9.99987E-5	2.24380E-2	2.24383E+2
2.42837E+2	9.99987E-5	2.24484E-2	2.24487E+2
2.43036E+2	9.99986E-5	2.24583E-2	2.24586E+2
2.43234E+2	9.99987E-5	2.24684E-2	2.24687E+2
2.43433E+2	9.99987E-5	2.24780E-2	2.24783E+2
2.43634E+2	9.99987E-5	2.24875E-2	2.24878E+2
2.43834E+2	9.99987E-5	2.24978E-2	2.24981E+2
2.44033E+2	9.99987E-5	2.25085E-2	2.25088E+2
2.44233E+2	9.99987E-5	2.25180E-2	2.25183E+2
2.44432E+2	9.99987E-5	2.25275E-2	2.25278E+2
2.44631E+2	9.99987E-5	2.25380E-2	2.25383E+2
2.44834E+2	9.99987E-5	2.25482E-2	2.25485E+2
2.45034E+2	9.99988E-5	2.25574E-2	2.25577E+2
2.45232E+2	9.99987E-5	2.25668E-2	2.25671E+2
2.45429E+2	9.99987E-5	2.25763E-2	2.25766E+2
2.45625E+2	9.99987E-5	2.25856E-2	2.25859E+2
2.45819E+2	9.99986E-5	2.25958E-2	2.25961E+2
2.46017E+2	9.99986E-5	2.26056E-2	2.26060E+2
2.46215E+2	9.99987E-5	2.26150E-2	2.26153E+2
2.46412E+2	9.99987E-5	2.26244E-2	2.26247E+2
2.46608E+2	9.99986E-5	2.26340E-2	2.26343E+2
2.46802E+2	9.99986E-5	2.26443E-2	2.26446E+2
2.46998E+2	9.99987E-5	2.26541E-2	2.26544E+2
2.47193E+2	9.99987E-5	2.26638E-2	2.26641E+2
2.47389E+2	9.99987E-5	2.26737E-2	2.26740E+2
2.47588E+2	9.99987E-5	2.26839E-2	2.26842E+2
2.47790E+2	9.99988E-5	2.26944E-2	2.26947E+2
2.47994E+2	9.99987E-5	2.27046E-2	2.27049E+2
2.48197E+2	9.99987E-5	2.27151E-2	2.27154E+2
2.48399E+2	9.99987E-5	2.27243E-2	2.27246E+2
2.48600E+2	9.99987E-5	2.27337E-2	2.27340E+2
2.48803E+2	9.99988E-5	2.27438E-2	2.27441E+2
2.49002E+2	9.99987E-5	2.27535E-2	2.27537E+2
2.49201E+2	9.99987E-5	2.27629E-2	2.27632E+2
2.49400E+2	9.99987E-5	2.27725E-2	2.27728E+2
2.49599E+2	9.99987E-5	2.27822E-2	2.27825E+2
2.49798E+2	9.99987E-5	2.27921E-2	2.27924E+2
2.49997E+2	9.99986E-5	2.28016E-2	2.28019E+2
2.50196E+2	9.99985E-5	2.28116E-2	2.28119E+2
2.50395E+2	9.99986E-5	2.28220E-2	2.28223E+2
2.50594E+2	9.99987E-5	2.28314E-2	2.28317E+2
2.50792E+2	9.99987E-5	2.28413E-2	2.28416E+2
2.50988E+2	9.99988E-5	2.28514E-2	2.28517E+2
2.51189E+2	9.99987E-5	2.28613E-2	2.28616E+2
2.51389E+2	9.99987E-5	2.28714E-2	2.28717E+2
2.51585E+2	9.99987E-5	2.28809E-2	2.28812E+2
2.51783E+2	9.99988E-5	2.28903E-2	2.28906E+2
2.51980E+2	9.99988E-5	2.28996E-2	2.28999E+2
2.52174E+2	9.99986E-5	2.29089E-2	2.29093E+2
2.52370E+2	9.99986E-5	2.29181E-2	2.29185E+2
2.52564E+2	9.99987E-5	2.29273E-2	2.29276E+2
2.52757E+2	9.99987E-5	2.29375E-2	2.29378E+2
2.52953E+2	9.99987E-5	2.29476E-2	2.29479E+2
2.53148E+2	9.99987E-5	2.29566E-2	2.29569E+2
2.53345E+2	9.99987E-5	2.29665E-2	2.29668E+2
2.53545E+2	9.99987E-5	2.29771E-2	2.29774E+2
2.53747E+2	9.99987E-5	2.29869E-2	2.29871E+2
2.53947E+2	9.99986E-5	2.29968E-2	2.29972E+2
2.54148E+2	9.99986E-5	2.30062E-2	2.30066E+2
2.54349E+2	9.99986E-5	2.30155E-2	2.30158E+2
2.54547E+2	9.99986E-5	2.30253E-2	2.30256E+2
2.54744E+2	9.99986E-5	2.30347E-2	2.30350E+2
2.54941E+2	9.99987E-5	2.30445E-2	2.30448E+2
2.55138E+2	9.99987E-5	2.30547E-2	2.30550E+2
2.55337E+2	9.99987E-5	2.30648E-2	2.30651E+2
2.55536E+2	9.99987E-5	2.30748E-2	2.30751E+2
2.55735E+2	9.99987E-5	2.30839E-2	2.30842E+2
2.55936E+2	9.99987E-5	2.30933E-2	2.30936E+2
2.56134E+2	9.99986E-5	2.31032E-2	2.31035E+2
2.56331E+2	9.99986E-5	2.31124E-2	2.31127E+2
2.56527E+2	9.99986E-5	2.31219E-2	2.31222E+2
2.56720E+2	9.99987E-5	2.31312E-2	2.31315E+2
2.56913E+2	9.99987E-5	2.31417E-2	2.31420E+2
2.57109E+2	9.99987E-5	2.31520E-2	2.31523E+2
2.57306E+2	9.99987E-5	2.31613E-2	2.31616E+2
2.57506E+2	9.99987E-5	2.31713E-2	2.31716E+2
2.57703E+2	9.99987E-5	2.31804E-2	2.31807E+2
2.57897E+2	9.99987E-5	2.31895E-2	2.31898E+2
2.58092E+2	9.99987E-5	2.32002E-2	2.32005E+2
2.58289E+2	9.99986E-5	2.32108E-2	2.32111E+2
2.58488E+2	9.99986E-5	2.32209E-2	2.32213E+2
2.58690E+2	9.99987E-5	2.32311E-2	2.32314E+2
2.58895E+2	9.99986E-5	2.32411E-2	2.32414E+2
2.59097E+2	9.99986E-5	2.32504E-2	2.32508E+2
2.59299E+2	9.99987E-5	2.32601E-2	2.32604E+2
2.59499E+2	9.99987E-5	2.32708E-2	2.32711E+2
2.59701E+2	9.99987E-5	2.32804E-2	2.32807E+2
2.59905E+2	9.99987E-5	2.32896E-2	2.32899E+2
2.60105E+2	9.99986E-5	2.32992E-2	2.32995E+2
2.60304E+2	9.99987E-5	2.33091E-2	2.33094E+2
2.60503E+2	9.99988E-5	2.33188E-2	2.33191E+2
2.60703E+2	9.99988E-5	2.33281E-2	2.33284E+2
2.60903E+2	9.99987E-5	2.33377E-2	2.33380E+2
2.61101E+2	9.99986E-5	2.33483E-2	2.33486E+2
2.61299E+2	9.99987E-5	2.33592E-2	2.33595E+2
2.61501E+2	9.99987E-5	2.33685E-2	2.33688E+2
2.61704E+2	9.99987E-5	2.33776E-2	2.33779E+2
2.61902E+2	9.99987E-5	2.33867E-2	2.33870E+2
2.62099E+2	9.99987E-5	2.33964E-2	2.33967E+2
2.62296E+2	9.99987E-5	2.34062E-2	2.34065E+2
2.62495E+2	9.99987E-5	2.34157E-2	2.34160E+2
2.62693E+2	9.99987E-5	2.34251E-2	2.34254E+2
2.62887E+2	9.99987E-5	2.34348E-2	2.34351E+2
2.63082E+2	9.99986E-5	2.34444E-2	2.34447E+2
2.63276E+2	9.99987E-5	2.34530E-2	2.34533E+2
2.63471E+2	9.99986E-5	2.34627E-2	2.34630E+2
2.63667E+2	9.99986E-5	2.34738E-2	2.34741E+2
2.63866E+2	9.99987E-5	2.34845E-2	2.34848E+2
2.64067E+2	9.99987E-5	2.34939E-2	2.34942E+2
2.64269E+2	9.99987E-5	2.35033E-2	2.35036E+2
2.64470E+2	9.99986E-5	2.35125E-2	2.35128E+2
2.64667E+2	9.99986E-5	2.35218E-2	2.35222E+2
2.64868E+2	9.99986E-5	2.35311E-2	2.35314E+2
2.65068E+2	9.99987E-5	2.35414E-2	2.35417E+2
2.65270E+2	9.99987E-5	2.35511E-2	2.35514E+2
2.65471E+2	9.99986E-5	2.35600E-2	2.35604E+2
2.65668E+2	9.99986E-5	2.35706E-2	2.35709E+2
2.65867E+2	9.99987E-5	2.35800E-2	2.35803E+2
2.66067E+2	9.99988E-5	2.35893E-2	2.35896E+2
2.66266E+2	9.99987E-5	2.35988E-2	2.35991E+2
2.66464E+2	9.99988E-5	2.36085E-2	2.36087E+2
2.66664E+2	9.99988E-5	2.36195E-2	2.36198E+2
2.66866E+2	9.99986E-5	2.36297E-2	2.36300E+2
2.67063E+2	9.99987E-5	2.36381E-2	2.36384E+2
2.67259E+2	9.99988E-5	2.36472E-2	2.36474E+2
2.67456E+2	9.99988E-5	2.36567E-2	2.36570E+2
2.67652E+2	9.99987E-5	2.36666E-2	2.36669E+2
2.67850E+2	9.99987E-5	2.36764E-2	2.36767E+2
2.68050E+2	9.99988E-5	2.36853E-2	2.36856E+2
2.68249E+2	9.99987E-5	2.36950E-2	2.36953E+2
2.68444E+2	9.99987E-5	2.37050E-2	2.37053E+2
2.68640E+2	9.99987E-5	2.37152E-2	2.37156E+2
2.68837E+2	9.99987E-5	2.37245E-2	2.37248E+2
2.69036E+2	9.99987E-5	2.37335E-2	2.37339E+2
2.69231E+2	9.99987E-5	2.37425E-2	2.37429E+2
2.69424E+2	9.99986E-5	2.37517E-2	2.37521E+2
2.69619E+2	9.99987E-5	2.37616E-2	2.37619E+2
2.69815E+2	9.99987E-5	2.37711E-2	2.37714E+2
2.70015E+2	9.99987E-5	2.37814E-2	2.37817E+2
2.70217E+2	9.99987E-5	2.37909E-2	2.37912E+2
2.70415E+2	9.99988E-5	2.37999E-2	2.38002E+2
2.70614E+2	9.99988E-5	2.38098E-2	2.38101E+2
2.70813E+2	9.99988E-5	2.38201E-2	2.38204E+2
2.71012E+2	9.99987E-5	2.38302E-2	2.38305E+2
2.71212E+2	9.99987E-5	2.38396E-2	2.38399E+2
2.71412E+2	9.99987E-5	2.38490E-2	2.38493E+2
2.71614E+2	9.99987E-5	2.38576E-2	2.38579E+2
2.71812E+2	9.99987E-5	2.38668E-2	2.38672E+2
2.72008E+2	9.99987E-5	2.38777E-2	2.38780E+2
2.72208E+2	9.99987E-5	2.38883E-2	2.38886E+2
2.72408E+2	9.99987E-5	2.38972E-2	2.38975E+2
2.72607E+2	9.99987E-5	2.39061E-2	2.39064E+2
2.72805E+2	9.99987E-5	2.39160E-2	2.39163E+2
2.73001E+2	9.99987E-5	2.39257E-2	2.39260E+2
2.73200E+2	9.99987E-5	2.39359E-2	2.39362E+2
2.73398E+2	9.99987E-5	2.39458E-2	2.39461E+2
2.73593E+2	9.99987E-5	2.39542E-2	2.39545E+2
2.73789E+2	9.99987E-5	2.39639E-2	2.39642E+2
2.73986E+2	9.99987E-5	2.39736E-2	2.39739E+2
2.74183E+2	9.99987E-5	2.39820E-2	2.39823E+2
