T_sample_(K)	I_s	V_nv	R_nv
2.98249E+2	1.00004E-4	4.34072E-2	4.34053E+2
2.98254E+2	1.00004E-4	4.34078E-2	4.34059E+2
2.98263E+2	1.00004E-4	4.34090E-2	4.34070E+2
2.98271E+2	1.00005E-4	4.34098E-2	4.34079E+2
2.98280E+2	1.00005E-4	4.34098E-2	4.34078E+2
2.98291E+2	1.00004E-4	4.34092E-2	4.34072E+2
2.98300E+2	1.00004E-4	4.34098E-2	4.34079E+2
2.98306E+2	1.00004E-4	4.34102E-2	4.34082E+2
2.98315E+2	1.00005E-4	4.34098E-2	4.34078E+2
2.98322E+2	1.00005E-4	4.34094E-2	4.34074E+2
2.98327E+2	1.00004E-4	4.34088E-2	4.34069E+2
2.98333E+2	1.00004E-4	4.34081E-2	4.34062E+2
2.98338E+2	1.00004E-4	4.34073E-2	4.34053E+2
2.98342E+2	1.00005E-4	4.34064E-2	4.34045E+2
2.98345E+2	1.00005E-4	4.34060E-2	4.34040E+2
2.98346E+2	1.00004E-4	4.34048E-2	4.34029E+2
2.98347E+2	1.00004E-4	4.34026E-2	4.34007E+2
2.98347E+2	1.00004E-4	4.34008E-2	4.33988E+2
2.98346E+2	1.00004E-4	4.33989E-2	4.33969E+2
2.98343E+2	1.00004E-4	4.33969E-2	4.33950E+2
2.98338E+2	1.00004E-4	4.33946E-2	4.33927E+2
2.98332E+2	1.00004E-4	4.33923E-2	4.33904E+2
2.98325E+2	1.00004E-4	4.33898E-2	4.33879E+2
2.98316E+2	1.00004E-4	4.33869E-2	4.33850E+2
2.98305E+2	1.00004E-4	4.33840E-2	4.33820E+2
2.98294E+2	1.00004E-4	4.33811E-2	4.33792E+2
2.98281E+2	1.00004E-4	4.33777E-2	4.33758E+2
2.98265E+2	1.00004E-4	4.33739E-2	4.33720E+2
2.98249E+2	1.00004E-4	4.33702E-2	4.33683E+2
2.98231E+2	1.00004E-4	4.33666E-2	4.33647E+2
2.98212E+2	1.00004E-4	4.33629E-2	4.33610E+2
2.98191E+2	1.00004E-4	4.33588E-2	4.33569E+2
2.98167E+2	1.00004E-4	4.33545E-2	4.33527E+2
2.98144E+2	1.00004E-4	4.33499E-2	4.33480E+2
2.98118E+2	1.00004E-4	4.33453E-2	4.33434E+2
2.98088E+2	1.00004E-4	4.33406E-2	4.33387E+2
2.98059E+2	1.00004E-4	4.33357E-2	4.33337E+2
2.98027E+2	1.00005E-4	4.33305E-2	4.33285E+2
2.97996E+2	1.00005E-4	4.33252E-2	4.33233E+2
2.97962E+2	1.00004E-4	4.33199E-2	4.33180E+2
2.97927E+2	1.00005E-4	4.33144E-2	4.33125E+2
2.97888E+2	1.00005E-4	4.33088E-2	4.33068E+2
2.97848E+2	1.00004E-4	4.33030E-2	4.33011E+2
2.97807E+2	1.00005E-4	4.32968E-2	4.32949E+2
2.97764E+2	1.00005E-4	4.32904E-2	4.32885E+2
2.97719E+2	1.00004E-4	4.32841E-2	4.32822E+2
2.97670E+2	1.00004E-4	4.32776E-2	4.32757E+2
2.97622E+2	1.00004E-4	4.32712E-2	4.32693E+2
2.97572E+2	1.00004E-4	4.32647E-2	4.32628E+2
2.97522E+2	1.00005E-4	4.32579E-2	4.32560E+2
2.97471E+2	1.00004E-4	4.32509E-2	4.32490E+2
2.97416E+2	1.00004E-4	4.32438E-2	4.32419E+2
2.97358E+2	1.00004E-4	4.32369E-2	4.32350E+2
2.97301E+2	1.00004E-4	4.32298E-2	4.32279E+2
2.97243E+2	1.00004E-4	4.32223E-2	4.32204E+2
2.97183E+2	1.00004E-4	4.32149E-2	4.32129E+2
2.97122E+2	1.00004E-4	4.32068E-2	4.32049E+2
2.97059E+2	1.00004E-4	4.31985E-2	4.31965E+2
2.96994E+2	1.00004E-4	4.31904E-2	4.31884E+2
2.96928E+2	1.00004E-4	4.31825E-2	4.31806E+2
2.96861E+2	1.00004E-4	4.31748E-2	4.31729E+2
2.96793E+2	1.00004E-4	4.31671E-2	4.31651E+2
2.96723E+2	1.00004E-4	4.31590E-2	4.31571E+2
2.96654E+2	1.00004E-4	4.31509E-2	4.31490E+2
2.96583E+2	1.00004E-4	4.31425E-2	4.31406E+2
2.96510E+2	1.00005E-4	4.31341E-2	4.31321E+2
2.96437E+2	1.00005E-4	4.31257E-2	4.31236E+2
2.96363E+2	1.00005E-4	4.31168E-2	4.31148E+2
2.96286E+2	1.00004E-4	4.31078E-2	4.31059E+2
2.96207E+2	1.00004E-4	4.30991E-2	4.30973E+2
2.96130E+2	1.00004E-4	4.30910E-2	4.30891E+2
2.96052E+2	1.00004E-4	4.30822E-2	4.30803E+2
2.95970E+2	1.00005E-4	4.30732E-2	4.30713E+2
2.95888E+2	1.00004E-4	4.30648E-2	4.30629E+2
2.95808E+2	1.00005E-4	4.30555E-2	4.30535E+2
2.95724E+2	1.00005E-4	4.30454E-2	4.30435E+2
2.95638E+2	1.00004E-4	4.30363E-2	4.30344E+2
2.95551E+2	1.00004E-4	4.30280E-2	4.30261E+2
2.95466E+2	1.00005E-4	4.30196E-2	4.30177E+2
2.95379E+2	1.00004E-4	4.30104E-2	4.30085E+2
2.95292E+2	1.00004E-4	4.30012E-2	4.29993E+2
2.95205E+2	1.00004E-4	4.29924E-2	4.29906E+2
2.95117E+2	1.00004E-4	4.29832E-2	4.29813E+2
2.95027E+2	1.00005E-4	4.29738E-2	4.29718E+2
2.94936E+2	1.00004E-4	4.29642E-2	4.29623E+2
2.94846E+2	1.00004E-4	4.29549E-2	4.29529E+2
2.94754E+2	1.00004E-4	4.29461E-2	4.29442E+2
2.94660E+2	1.00004E-4	4.29372E-2	4.29353E+2
2.94567E+2	1.00004E-4	4.29275E-2	4.29256E+2
2.94476E+2	1.00005E-4	4.29175E-2	4.29155E+2
2.94381E+2	1.00004E-4	4.29085E-2	4.29065E+2
2.94285E+2	1.00004E-4	4.28992E-2	4.28973E+2
2.94189E+2	1.00004E-4	4.28885E-2	4.28867E+2
2.94091E+2	1.00004E-4	4.28792E-2	4.28773E+2
2.93993E+2	1.00004E-4	4.28706E-2	4.28687E+2
2.93897E+2	1.00004E-4	4.28617E-2	4.28598E+2
2.93801E+2	1.00005E-4	4.28527E-2	4.28508E+2
2.93704E+2	1.00004E-4	4.28429E-2	4.28410E+2
2.93605E+2	1.00004E-4	4.28321E-2	4.28302E+2
2.93506E+2	1.00004E-4	4.28214E-2	4.28195E+2
2.93407E+2	1.00004E-4	4.28125E-2	4.28106E+2
2.93305E+2	1.00005E-4	4.28042E-2	4.28022E+2
2.93203E+2	1.00004E-4	4.27939E-2	4.27920E+2
2.93103E+2	1.00005E-4	4.27838E-2	4.27818E+2
2.93002E+2	1.00005E-4	4.27752E-2	4.27732E+2
2.92900E+2	1.00005E-4	4.27660E-2	4.27641E+2
2.92798E+2	1.00005E-4	4.27566E-2	4.27547E+2
2.92698E+2	1.00005E-4	4.27474E-2	4.27455E+2
2.92597E+2	1.00004E-4	4.27368E-2	4.27348E+2
2.92494E+2	1.00005E-4	4.27267E-2	4.27248E+2
2.92390E+2	1.00004E-4	4.27170E-2	4.27151E+2
2.92285E+2	1.00004E-4	4.27069E-2	4.27049E+2
2.92180E+2	1.00004E-4	4.26969E-2	4.26951E+2
2.92075E+2	1.00004E-4	4.26868E-2	4.26850E+2
2.91970E+2	1.00004E-4	4.26769E-2	4.26750E+2
2.91863E+2	1.00005E-4	4.26663E-2	4.26644E+2
2.91757E+2	1.00004E-4	4.26557E-2	4.26538E+2
2.91648E+2	1.00004E-4	4.26458E-2	4.26440E+2
2.91540E+2	1.00004E-4	4.26365E-2	4.26347E+2
2.91435E+2	1.00004E-4	4.26263E-2	4.26244E+2
2.91331E+2	1.00004E-4	4.26165E-2	4.26146E+2
2.91224E+2	1.00004E-4	4.26063E-2	4.26045E+2
2.91118E+2	1.00004E-4	4.25965E-2	4.25946E+2
2.91012E+2	1.00005E-4	4.25868E-2	4.25848E+2
2.90906E+2	1.00005E-4	4.25772E-2	4.25753E+2
2.90801E+2	1.00005E-4	4.25678E-2	4.25659E+2
2.90695E+2	1.00005E-4	4.25575E-2	4.25556E+2
2.90589E+2	1.00005E-4	4.25469E-2	4.25450E+2
2.90482E+2	1.00005E-4	4.25363E-2	4.25344E+2
2.90373E+2	1.00004E-4	4.25255E-2	4.25237E+2
2.90266E+2	1.00004E-4	4.25147E-2	4.25129E+2
2.90156E+2	1.00004E-4	4.25043E-2	4.25025E+2
2.90046E+2	1.00004E-4	4.24947E-2	4.24929E+2
2.89937E+2	1.00004E-4	4.24854E-2	4.24835E+2
2.89828E+2	1.00005E-4	4.24760E-2	4.24740E+2
2.89719E+2	1.00005E-4	4.24659E-2	4.24639E+2
2.89612E+2	1.00005E-4	4.24560E-2	4.24541E+2
2.89504E+2	1.00004E-4	4.24456E-2	4.24437E+2
2.89395E+2	1.00005E-4	4.24357E-2	4.24338E+2
2.89286E+2	1.00004E-4	4.24253E-2	4.24234E+2
2.89176E+2	1.00004E-4	4.24143E-2	4.24124E+2
2.89066E+2	1.00004E-4	4.24048E-2	4.24029E+2
2.88954E+2	1.00004E-4	4.23955E-2	4.23936E+2
2.88844E+2	1.00005E-4	4.23854E-2	4.23835E+2
2.88735E+2	1.00005E-4	4.23737E-2	4.23718E+2
2.88624E+2	1.00005E-4	4.23635E-2	4.23616E+2
2.88512E+2	1.00005E-4	4.23538E-2	4.23519E+2
2.88399E+2	1.00004E-4	4.23434E-2	4.23415E+2
2.88288E+2	1.00004E-4	4.23333E-2	4.23314E+2
2.88179E+2	1.00004E-4	4.23233E-2	4.23214E+2
2.88067E+2	1.00004E-4	4.23137E-2	4.23118E+2
2.87955E+2	1.00004E-4	4.23053E-2	4.23034E+2
2.87846E+2	1.00005E-4	4.22962E-2	4.22943E+2
2.87739E+2	1.00005E-4	4.22854E-2	4.22835E+2
2.87627E+2	1.00005E-4	4.22739E-2	4.22720E+2
2.87514E+2	1.00005E-4	4.22630E-2	4.22611E+2
2.87402E+2	1.00004E-4	4.22533E-2	4.22515E+2
2.87290E+2	1.00004E-4	4.22437E-2	4.22419E+2
2.87179E+2	1.00004E-4	4.22329E-2	4.22310E+2
2.87066E+2	1.00004E-4	4.22222E-2	4.22203E+2
2.86951E+2	1.00004E-4	4.22123E-2	4.22104E+2
2.86837E+2	1.00004E-4	4.22018E-2	4.21999E+2
2.86724E+2	1.00004E-4	4.21925E-2	4.21906E+2
2.86613E+2	1.00004E-4	4.21832E-2	4.21814E+2
2.86501E+2	1.00004E-4	4.21733E-2	4.21715E+2
2.86388E+2	1.00004E-4	4.21632E-2	4.21613E+2
2.86274E+2	1.00004E-4	4.21541E-2	4.21523E+2
2.86161E+2	1.00004E-4	4.21456E-2	4.21438E+2
2.86050E+2	1.00004E-4	4.21357E-2	4.21338E+2
2.85942E+2	1.00005E-4	4.21257E-2	4.21238E+2
2.85832E+2	1.00005E-4	4.21151E-2	4.21132E+2
2.85722E+2	1.00004E-4	4.21042E-2	4.21023E+2
2.85611E+2	1.00004E-4	4.20920E-2	4.20901E+2
2.85499E+2	1.00004E-4	4.20802E-2	4.20783E+2
2.85384E+2	1.00004E-4	4.20706E-2	4.20687E+2
2.85270E+2	1.00004E-4	4.20614E-2	4.20595E+2
2.85158E+2	1.00004E-4	4.20505E-2	4.20486E+2
2.85046E+2	1.00004E-4	4.20407E-2	4.20389E+2
2.84934E+2	1.00004E-4	4.20317E-2	4.20298E+2
2.84823E+2	1.00004E-4	4.20220E-2	4.20202E+2
2.84713E+2	1.00004E-4	4.20125E-2	4.20106E+2
2.84602E+2	1.00004E-4	4.20015E-2	4.19997E+2
2.84490E+2	1.00004E-4	4.19909E-2	4.19891E+2
2.84378E+2	1.00004E-4	4.19826E-2	4.19807E+2
2.84268E+2	1.00004E-4	4.19731E-2	4.19713E+2
2.84157E+2	1.00004E-4	4.19622E-2	4.19603E+2
2.84045E+2	1.00005E-4	4.19513E-2	4.19494E+2
2.83932E+2	1.00005E-4	4.19404E-2	4.19385E+2
2.83817E+2	1.00004E-4	4.19303E-2	4.19284E+2
2.83704E+2	1.00005E-4	4.19197E-2	4.19178E+2
2.83590E+2	1.00004E-4	4.19093E-2	4.19075E+2
2.83477E+2	1.00004E-4	4.18991E-2	4.18973E+2
2.83364E+2	1.00004E-4	4.18884E-2	4.18866E+2
2.83250E+2	1.00004E-4	4.18786E-2	4.18767E+2
2.83137E+2	1.00004E-4	4.18683E-2	4.18664E+2
2.83020E+2	1.00004E-4	4.18590E-2	4.18571E+2
2.82906E+2	1.00004E-4	4.18500E-2	4.18482E+2
2.82797E+2	1.00004E-4	4.18396E-2	4.18378E+2
2.82686E+2	1.00005E-4	4.18297E-2	4.18278E+2
2.82572E+2	1.00005E-4	4.18203E-2	4.18184E+2
2.82459E+2	1.00004E-4	4.18100E-2	4.18081E+2
2.82346E+2	1.00004E-4	4.17993E-2	4.17974E+2
2.82233E+2	1.00005E-4	4.17887E-2	4.17867E+2
2.82117E+2	1.00004E-4	4.17788E-2	4.17769E+2
2.82004E+2	1.00004E-4	4.17689E-2	4.17671E+2
2.81891E+2	1.00004E-4	4.17582E-2	4.17563E+2
2.81775E+2	1.00004E-4	4.17473E-2	4.17454E+2
2.81660E+2	1.00004E-4	4.17368E-2	4.17350E+2
2.81546E+2	1.00004E-4	4.17266E-2	4.17248E+2
2.81432E+2	1.00004E-4	4.17159E-2	4.17141E+2
2.81318E+2	1.00004E-4	4.17065E-2	4.17047E+2
2.81203E+2	1.00004E-4	4.16974E-2	4.16955E+2
2.81090E+2	1.00004E-4	4.16885E-2	4.16867E+2
2.80975E+2	1.00004E-4	4.16792E-2	4.16773E+2
2.80863E+2	1.00004E-4	4.16685E-2	4.16667E+2
2.80751E+2	1.00005E-4	4.16580E-2	4.16561E+2
2.80637E+2	1.00005E-4	4.16484E-2	4.16464E+2
2.80522E+2	1.00004E-4	4.16377E-2	4.16358E+2
2.80409E+2	1.00005E-4	4.16272E-2	4.16253E+2
2.80297E+2	1.00005E-4	4.16183E-2	4.16164E+2
2.80185E+2	1.00004E-4	4.16079E-2	4.16061E+2
2.80073E+2	1.00004E-4	4.15978E-2	4.15960E+2
2.79961E+2	1.00005E-4	4.15886E-2	4.15867E+2
2.79849E+2	1.00005E-4	4.15784E-2	4.15765E+2
2.79737E+2	1.00005E-4	4.15683E-2	4.15664E+2
2.79626E+2	1.00005E-4	4.15584E-2	4.15566E+2
2.79515E+2	1.00004E-4	4.15487E-2	4.15469E+2
2.79401E+2	1.00004E-4	4.15389E-2	4.15371E+2
2.79290E+2	1.00004E-4	4.15287E-2	4.15269E+2
2.79179E+2	1.00004E-4	4.15176E-2	4.15158E+2
2.79064E+2	1.00004E-4	4.15059E-2	4.15041E+2
2.78950E+2	1.00004E-4	4.14952E-2	4.14934E+2
2.78836E+2	1.00004E-4	4.14849E-2	4.14830E+2
2.78721E+2	1.00004E-4	4.14754E-2	4.14736E+2
2.78606E+2	1.00004E-4	4.14645E-2	4.14627E+2
2.78492E+2	1.00004E-4	4.14538E-2	4.14519E+2
2.78378E+2	1.00004E-4	4.14449E-2	4.14431E+2
2.78265E+2	1.00004E-4	4.14346E-2	4.14327E+2
2.78151E+2	1.00004E-4	4.14232E-2	4.14214E+2
2.78036E+2	1.00004E-4	4.14129E-2	4.14111E+2
2.77923E+2	1.00004E-4	4.14029E-2	4.14011E+2
2.77807E+2	1.00004E-4	4.13918E-2	4.13899E+2
2.77691E+2	1.00004E-4	4.13816E-2	4.13798E+2
2.77576E+2	1.00004E-4	4.13716E-2	4.13698E+2
2.77462E+2	1.00004E-4	4.13610E-2	4.13591E+2
2.77347E+2	1.00004E-4	4.13522E-2	4.13503E+2
2.77234E+2	1.00004E-4	4.13444E-2	4.13426E+2
2.77124E+2	1.00004E-4	4.13342E-2	4.13324E+2
2.77010E+2	1.00004E-4	4.13223E-2	4.13205E+2
2.76897E+2	1.00004E-4	4.13129E-2	4.13111E+2
2.76784E+2	1.00005E-4	4.13025E-2	4.13006E+2
2.76668E+2	1.00004E-4	4.12907E-2	4.12889E+2
2.76552E+2	1.00004E-4	4.12823E-2	4.12804E+2
2.76437E+2	1.00005E-4	4.12740E-2	4.12721E+2
2.76324E+2	1.00005E-4	4.12649E-2	4.12630E+2
2.76212E+2	1.00004E-4	4.12550E-2	4.12532E+2
2.76100E+2	1.00004E-4	4.12440E-2	4.12423E+2
2.75987E+2	1.00004E-4	4.12337E-2	4.12320E+2
2.75874E+2	1.00004E-4	4.12244E-2	4.12226E+2
2.75759E+2	1.00004E-4	4.12148E-2	4.12129E+2
2.75647E+2	1.00004E-4	4.12039E-2	4.12021E+2
2.75532E+2	1.00004E-4	4.11934E-2	4.11916E+2
2.75416E+2	1.00004E-4	4.11847E-2	4.11829E+2
2.75302E+2	1.00004E-4	4.11750E-2	4.11731E+2
2.75189E+2	1.00005E-4	4.11624E-2	4.11605E+2
2.75074E+2	1.00005E-4	4.11501E-2	4.11483E+2
2.74959E+2	1.00004E-4	4.11389E-2	4.11370E+2
2.74843E+2	1.00004E-4	4.11282E-2	4.11264E+2
2.74726E+2	1.00004E-4	4.11178E-2	4.11160E+2
2.74612E+2	1.00004E-4	4.11074E-2	4.11057E+2
2.74498E+2	1.00004E-4	4.10982E-2	4.10965E+2
2.74384E+2	1.00004E-4	4.10875E-2	4.10858E+2
2.74272E+2	1.00004E-4	4.10775E-2	4.10757E+2
2.74157E+2	1.00004E-4	4.10676E-2	4.10658E+2
2.74041E+2	1.00004E-4	4.10562E-2	4.10544E+2
2.73928E+2	1.00004E-4	4.10447E-2	4.10429E+2
2.73814E+2	1.00005E-4	4.10344E-2	4.10325E+2
2.73698E+2	1.00005E-4	4.10244E-2	4.10225E+2
2.73585E+2	1.00005E-4	4.10140E-2	4.10122E+2
2.73470E+2	1.00005E-4	4.10051E-2	4.10032E+2
2.73357E+2	1.00004E-4	4.09966E-2	4.09948E+2
2.73245E+2	1.00004E-4	4.09870E-2	4.09853E+2
2.73133E+2	1.00005E-4	4.09780E-2	4.09762E+2
2.73023E+2	1.00004E-4	4.09684E-2	4.09666E+2
2.72911E+2	1.00004E-4	4.09581E-2	4.09563E+2
2.72799E+2	1.00004E-4	4.09479E-2	4.09461E+2
2.72687E+2	1.00004E-4	4.09378E-2	4.09360E+2
2.72575E+2	1.00004E-4	4.09275E-2	4.09257E+2
2.72461E+2	1.00004E-4	4.09167E-2	4.09149E+2
2.72347E+2	1.00004E-4	4.09069E-2	4.09051E+2
2.72234E+2	1.00004E-4	4.08971E-2	4.08953E+2
2.72123E+2	1.00004E-4	4.08878E-2	4.08860E+2
2.72009E+2	1.00004E-4	4.08758E-2	4.08740E+2
2.71891E+2	1.00004E-4	4.08629E-2	4.08611E+2
2.71775E+2	1.00005E-4	4.08530E-2	4.08512E+2
2.71659E+2	1.00004E-4	4.08431E-2	4.08413E+2
2.71541E+2	1.00005E-4	4.08322E-2	4.08303E+2
2.71428E+2	1.00004E-4	4.08218E-2	4.08201E+2
2.71313E+2	1.00004E-4	4.08126E-2	4.08109E+2
2.71197E+2	1.00004E-4	4.08032E-2	4.08014E+2
2.71084E+2	1.00004E-4	4.07939E-2	4.07922E+2
2.70970E+2	1.00004E-4	4.07844E-2	4.07826E+2
2.70856E+2	1.00004E-4	4.07748E-2	4.07730E+2
2.70744E+2	1.00005E-4	4.07652E-2	4.07633E+2
2.70632E+2	1.00005E-4	4.07547E-2	4.07529E+2
2.70519E+2	1.00005E-4	4.07465E-2	4.07447E+2
2.70407E+2	1.00005E-4	4.07364E-2	4.07345E+2
2.70294E+2	1.00005E-4	4.07240E-2	4.07221E+2
2.70178E+2	1.00005E-4	4.07140E-2	4.07121E+2
2.70064E+2	1.00004E-4	4.07063E-2	4.07045E+2
2.69952E+2	1.00004E-4	4.06971E-2	4.06953E+2
2.69839E+2	1.00004E-4	4.06866E-2	4.06848E+2
2.69724E+2	1.00004E-4	4.06769E-2	4.06751E+2
2.69612E+2	1.00004E-4	4.06675E-2	4.06658E+2
2.69500E+2	1.00004E-4	4.06579E-2	4.06561E+2
2.69387E+2	1.00004E-4	4.06474E-2	4.06456E+2
2.69276E+2	1.00004E-4	4.06389E-2	4.06371E+2
2.69166E+2	1.00004E-4	4.06304E-2	4.06286E+2
2.69057E+2	1.00005E-4	4.06208E-2	4.06190E+2
2.68948E+2	1.00005E-4	4.06108E-2	4.06090E+2
2.68838E+2	1.00005E-4	4.05998E-2	4.05979E+2
2.68726E+2	1.00005E-4	4.05906E-2	4.05887E+2
2.68616E+2	1.00004E-4	4.05807E-2	4.05790E+2
2.68504E+2	1.00004E-4	4.05696E-2	4.05679E+2
2.68391E+2	1.00004E-4	4.05592E-2	4.05574E+2
2.68280E+2	1.00005E-4	4.05497E-2	4.05479E+2
2.68168E+2	1.00004E-4	4.05402E-2	4.05384E+2
2.68056E+2	1.00004E-4	4.05311E-2	4.05293E+2
2.67946E+2	1.00004E-4	4.05226E-2	4.05208E+2
2.67836E+2	1.00004E-4	4.05131E-2	4.05113E+2
2.67726E+2	1.00004E-4	4.05026E-2	4.05008E+2
2.67617E+2	1.00004E-4	4.04913E-2	4.04895E+2
2.67504E+2	1.00005E-4	4.04796E-2	4.04777E+2
2.67389E+2	1.00005E-4	4.04700E-2	4.04681E+2
2.67276E+2	1.00005E-4	4.04617E-2	4.04599E+2
2.67165E+2	1.00005E-4	4.04521E-2	4.04503E+2
2.67053E+2	1.00004E-4	4.04411E-2	4.04393E+2
2.66941E+2	1.00004E-4	4.04306E-2	4.04289E+2
2.66828E+2	1.00004E-4	4.04214E-2	4.04197E+2
2.66716E+2	1.00004E-4	4.04109E-2	4.04091E+2
2.66603E+2	1.00004E-4	4.03986E-2	4.03969E+2
2.66489E+2	1.00004E-4	4.03885E-2	4.03867E+2
2.66376E+2	1.00004E-4	4.03810E-2	4.03792E+2
2.66263E+2	1.00005E-4	4.03728E-2	4.03710E+2
2.66153E+2	1.00005E-4	4.03632E-2	4.03613E+2
2.66043E+2	1.00004E-4	4.03535E-2	4.03517E+2
2.65931E+2	1.00004E-4	4.03442E-2	4.03424E+2
2.65820E+2	1.00004E-4	4.03337E-2	4.03318E+2
2.65708E+2	1.00004E-4	4.03232E-2	4.03214E+2
2.65596E+2	1.00004E-4	4.03141E-2	4.03124E+2
2.65484E+2	1.00004E-4	4.03046E-2	4.03029E+2
2.65372E+2	1.00004E-4	4.02950E-2	4.02933E+2
2.65261E+2	1.00004E-4	4.02857E-2	4.02839E+2
2.65152E+2	1.00004E-4	4.02762E-2	4.02744E+2
2.65043E+2	1.00004E-4	4.02663E-2	4.02646E+2
2.64931E+2	1.00004E-4	4.02570E-2	4.02553E+2
2.64819E+2	1.00004E-4	4.02473E-2	4.02456E+2
2.64707E+2	1.00004E-4	4.02367E-2	4.02349E+2
2.64593E+2	1.00004E-4	4.02262E-2	4.02244E+2
2.64480E+2	1.00004E-4	4.02170E-2	4.02153E+2
2.64368E+2	1.00004E-4	4.02084E-2	4.02066E+2
2.64258E+2	1.00004E-4	4.01998E-2	4.01980E+2
2.64149E+2	1.00005E-4	4.01913E-2	4.01894E+2
2.64040E+2	1.00005E-4	4.01816E-2	4.01798E+2
2.63931E+2	1.00004E-4	4.01719E-2	4.01701E+2
2.63823E+2	1.00004E-4	4.01629E-2	4.01611E+2
2.63716E+2	1.00004E-4	4.01546E-2	4.01529E+2
2.63609E+2	1.00004E-4	4.01459E-2	4.01442E+2
2.63502E+2	1.00004E-4	4.01365E-2	4.01348E+2
2.63395E+2	1.00004E-4	4.01267E-2	4.01249E+2
2.63289E+2	1.00004E-4	4.01181E-2	4.01163E+2
2.63182E+2	1.00004E-4	4.01099E-2	4.01082E+2
2.63076E+2	1.00004E-4	4.01008E-2	4.00991E+2
2.62970E+2	1.00004E-4	4.00912E-2	4.00895E+2
2.62862E+2	1.00004E-4	4.00822E-2	4.00805E+2
2.62754E+2	1.00004E-4	4.00727E-2	4.00709E+2
2.62648E+2	1.00004E-4	4.00622E-2	4.00604E+2
2.62542E+2	1.00004E-4	4.00511E-2	4.00493E+2
2.62432E+2	1.00005E-4	4.00419E-2	4.00401E+2
2.62322E+2	1.00004E-4	4.00332E-2	4.00314E+2
2.62214E+2	1.00004E-4	4.00221E-2	4.00203E+2
2.62103E+2	1.00004E-4	4.00104E-2	4.00086E+2
2.61992E+2	1.00004E-4	4.00003E-2	3.99985E+2
2.61880E+2	1.00004E-4	3.99905E-2	3.99887E+2
2.61770E+2	1.00004E-4	3.99819E-2	3.99801E+2
2.61661E+2	1.00004E-4	3.99732E-2	3.99715E+2
2.61552E+2	1.00004E-4	3.99631E-2	3.99613E+2
2.61442E+2	1.00004E-4	3.99541E-2	3.99523E+2
2.61335E+2	1.00004E-4	3.99446E-2	3.99428E+2
2.61228E+2	1.00004E-4	3.99341E-2	3.99324E+2
2.61119E+2	1.00004E-4	3.99242E-2	3.99224E+2
2.61009E+2	1.00005E-4	3.99137E-2	3.99119E+2
2.60897E+2	1.00005E-4	3.99029E-2	3.99011E+2
2.60786E+2	1.00004E-4	3.98932E-2	3.98914E+2
2.60676E+2	1.00004E-4	3.98840E-2	3.98822E+2
2.60566E+2	1.00004E-4	3.98745E-2	3.98727E+2
2.60457E+2	1.00004E-4	3.98651E-2	3.98633E+2
2.60348E+2	1.00004E-4	3.98561E-2	3.98543E+2
2.60240E+2	1.00004E-4	3.98477E-2	3.98459E+2
2.60132E+2	1.00005E-4	3.98376E-2	3.98357E+2
2.60023E+2	1.00005E-4	3.98275E-2	3.98257E+2
2.59914E+2	1.00004E-4	3.98197E-2	3.98179E+2
2.59807E+2	1.00005E-4	3.98112E-2	3.98094E+2
2.59700E+2	1.00005E-4	3.98026E-2	3.98008E+2
2.59593E+2	1.00004E-4	3.97944E-2	3.97926E+2
2.59487E+2	1.00004E-4	3.97851E-2	3.97834E+2
2.59381E+2	1.00005E-4	3.97756E-2	3.97738E+2
2.59274E+2	1.00004E-4	3.97654E-2	3.97637E+2
2.59168E+2	1.00004E-4	3.97562E-2	3.97545E+2
2.59060E+2	1.00004E-4	3.97476E-2	3.97458E+2
2.58953E+2	1.00005E-4	3.97390E-2	3.97372E+2
2.58844E+2	1.00005E-4	3.97298E-2	3.97280E+2
2.58735E+2	1.00004E-4	3.97213E-2	3.97195E+2
2.58629E+2	1.00004E-4	3.97124E-2	3.97106E+2
2.58523E+2	1.00004E-4	3.97031E-2	3.97013E+2
2.58419E+2	1.00004E-4	3.96936E-2	3.96919E+2
2.58313E+2	1.00004E-4	3.96832E-2	3.96814E+2
2.58206E+2	1.00004E-4	3.96735E-2	3.96717E+2
2.58099E+2	1.00004E-4	3.96640E-2	3.96622E+2
2.57994E+2	1.00004E-4	3.96564E-2	3.96546E+2
2.57891E+2	1.00005E-4	3.96485E-2	3.96466E+2
2.57788E+2	1.00005E-4	3.96384E-2	3.96366E+2
2.57683E+2	1.00004E-4	3.96288E-2	3.96270E+2
2.57577E+2	1.00005E-4	3.96194E-2	3.96177E+2
2.57472E+2	1.00004E-4	3.96099E-2	3.96082E+2
2.57367E+2	1.00004E-4	3.96012E-2	3.95994E+2
2.57262E+2	1.00004E-4	3.95924E-2	3.95906E+2
2.57157E+2	1.00005E-4	3.95826E-2	3.95809E+2
2.57052E+2	1.00004E-4	3.95723E-2	3.95705E+2
2.56945E+2	1.00004E-4	3.95620E-2	3.95602E+2
2.56839E+2	1.00004E-4	3.95530E-2	3.95512E+2
2.56732E+2	1.00004E-4	3.95453E-2	3.95435E+2
2.56628E+2	1.00004E-4	3.95359E-2	3.95341E+2
2.56524E+2	1.00004E-4	3.95271E-2	3.95254E+2
2.56419E+2	1.00004E-4	3.95193E-2	3.95176E+2
2.56315E+2	1.00004E-4	3.95102E-2	3.95085E+2
