T_sample_(K)	I_s	V_nv	R_nv
2.94624E+2	1.00004E-4	2.09978E-2	2.09969E+2
2.94532E+2	1.00004E-4	2.09946E-2	2.09937E+2
2.94439E+2	1.00004E-4	2.09906E-2	2.09897E+2
2.94343E+2	1.00004E-4	2.09869E-2	2.09860E+2
2.94246E+2	1.00004E-4	2.09835E-2	2.09826E+2
2.94154E+2	1.00004E-4	2.09796E-2	2.09787E+2
2.94060E+2	1.00004E-4	2.09754E-2	2.09745E+2
2.93965E+2	1.00004E-4	2.09721E-2	2.09712E+2
2.93868E+2	1.00004E-4	2.09685E-2	2.09675E+2
2.93771E+2	1.00004E-4	2.09644E-2	2.09634E+2
2.93675E+2	1.00004E-4	2.09601E-2	2.09592E+2
2.93579E+2	1.00004E-4	2.09563E-2	2.09554E+2
2.93482E+2	1.00004E-4	2.09533E-2	2.09524E+2
2.93383E+2	1.00004E-4	2.09497E-2	2.09489E+2
2.93285E+2	1.00004E-4	2.09461E-2	2.09452E+2
2.93189E+2	1.00004E-4	2.09425E-2	2.09416E+2
2.93092E+2	1.00004E-4	2.09385E-2	2.09376E+2
2.92993E+2	1.00004E-4	2.09349E-2	2.09339E+2
2.92891E+2	1.00004E-4	2.09310E-2	2.09300E+2
2.92792E+2	1.00004E-4	2.09268E-2	2.09259E+2
2.92694E+2	1.00004E-4	2.09235E-2	2.09226E+2
2.92592E+2	1.00004E-4	2.09201E-2	2.09192E+2
2.92491E+2	1.00004E-4	2.09164E-2	2.09155E+2
2.92392E+2	1.00004E-4	2.09123E-2	2.09114E+2
2.92291E+2	1.00004E-4	2.09079E-2	2.09070E+2
2.92188E+2	1.00004E-4	2.09040E-2	2.09031E+2
2.92086E+2	1.00004E-4	2.09003E-2	2.08994E+2
2.91983E+2	1.00004E-4	2.08963E-2	2.08954E+2
2.91878E+2	1.00005E-4	2.08922E-2	2.08913E+2
2.91774E+2	1.00004E-4	2.08883E-2	2.08874E+2
2.91672E+2	1.00004E-4	2.08851E-2	2.08842E+2
2.91569E+2	1.00004E-4	2.08813E-2	2.08805E+2
2.91466E+2	1.00004E-4	2.08777E-2	2.08769E+2
2.91365E+2	1.00004E-4	2.08738E-2	2.08729E+2
2.91265E+2	1.00004E-4	2.08696E-2	2.08686E+2
2.91163E+2	1.00004E-4	2.08656E-2	2.08647E+2
2.91060E+2	1.00004E-4	2.08621E-2	2.08613E+2
2.90954E+2	1.00004E-4	2.08588E-2	2.08579E+2
2.90853E+2	1.00004E-4	2.08554E-2	2.08545E+2
2.90752E+2	1.00004E-4	2.08515E-2	2.08506E+2
2.90649E+2	1.00004E-4	2.08475E-2	2.08466E+2
2.90547E+2	1.00004E-4	2.08440E-2	2.08431E+2
2.90444E+2	1.00004E-4	2.08407E-2	2.08398E+2
2.90342E+2	1.00004E-4	2.08366E-2	2.08357E+2
2.90242E+2	1.00004E-4	2.08325E-2	2.08316E+2
2.90138E+2	1.00004E-4	2.08288E-2	2.08280E+2
2.90033E+2	1.00004E-4	2.08247E-2	2.08238E+2
2.89929E+2	1.00004E-4	2.08206E-2	2.08197E+2
2.89823E+2	1.00004E-4	2.08160E-2	2.08151E+2
2.89717E+2	1.00004E-4	2.08117E-2	2.08108E+2
2.89612E+2	1.00004E-4	2.08087E-2	2.08078E+2
2.89505E+2	1.00004E-4	2.08049E-2	2.08040E+2
2.89399E+2	1.00004E-4	2.08003E-2	2.07994E+2
2.89292E+2	1.00004E-4	2.07963E-2	2.07954E+2
2.89185E+2	1.00004E-4	2.07924E-2	2.07915E+2
2.89081E+2	1.00004E-4	2.07884E-2	2.07875E+2
2.88975E+2	1.00004E-4	2.07849E-2	2.07840E+2
2.88870E+2	1.00004E-4	2.07815E-2	2.07806E+2
2.88766E+2	1.00004E-4	2.07772E-2	2.07763E+2
2.88661E+2	1.00004E-4	2.07734E-2	2.07725E+2
2.88555E+2	1.00004E-4	2.07695E-2	2.07686E+2
2.88449E+2	1.00004E-4	2.07657E-2	2.07648E+2
2.88344E+2	1.00004E-4	2.07622E-2	2.07613E+2
2.88240E+2	1.00004E-4	2.07582E-2	2.07573E+2
2.88133E+2	1.00004E-4	2.07546E-2	2.07537E+2
2.88028E+2	1.00004E-4	2.07506E-2	2.07497E+2
2.87923E+2	1.00004E-4	2.07465E-2	2.07456E+2
2.87818E+2	1.00004E-4	2.07429E-2	2.07420E+2
2.87711E+2	1.00004E-4	2.07394E-2	2.07385E+2
2.87604E+2	1.00004E-4	2.07353E-2	2.07344E+2
2.87498E+2	1.00004E-4	2.07306E-2	2.07297E+2
2.87390E+2	1.00004E-4	2.07266E-2	2.07257E+2
2.87281E+2	1.00004E-4	2.07230E-2	2.07222E+2
2.87172E+2	1.00004E-4	2.07199E-2	2.07190E+2
2.87066E+2	1.00004E-4	2.07165E-2	2.07156E+2
2.86960E+2	1.00004E-4	2.07125E-2	2.07116E+2
2.86853E+2	1.00004E-4	2.07087E-2	2.07078E+2
2.86747E+2	1.00004E-4	2.07047E-2	2.07038E+2
2.86641E+2	1.00004E-4	2.07015E-2	2.07006E+2
2.86532E+2	1.00004E-4	2.06971E-2	2.06962E+2
2.86423E+2	1.00004E-4	2.06926E-2	2.06918E+2
2.86313E+2	1.00004E-4	2.06889E-2	2.06881E+2
2.86204E+2	1.00004E-4	2.06849E-2	2.06840E+2
2.86095E+2	1.00004E-4	2.06806E-2	2.06797E+2
2.85985E+2	1.00004E-4	2.06758E-2	2.06749E+2
2.85875E+2	1.00004E-4	2.06722E-2	2.06713E+2
2.85767E+2	1.00004E-4	2.06689E-2	2.06680E+2
2.85659E+2	1.00004E-4	2.06653E-2	2.06645E+2
2.85555E+2	1.00004E-4	2.06613E-2	2.06604E+2
2.85450E+2	1.00004E-4	2.06571E-2	2.06563E+2
2.85343E+2	1.00004E-4	2.06532E-2	2.06523E+2
2.85234E+2	1.00004E-4	2.06493E-2	2.06485E+2
2.85127E+2	1.00004E-4	2.06452E-2	2.06443E+2
2.85019E+2	1.00004E-4	2.06407E-2	2.06398E+2
2.84910E+2	1.00004E-4	2.06368E-2	2.06359E+2
2.84803E+2	1.00004E-4	2.06329E-2	2.06320E+2
2.84696E+2	1.00004E-4	2.06291E-2	2.06282E+2
2.84587E+2	1.00004E-4	2.06253E-2	2.06244E+2
2.84480E+2	1.00004E-4	2.06217E-2	2.06208E+2
2.84373E+2	1.00004E-4	2.06185E-2	2.06177E+2
2.84265E+2	1.00004E-4	2.06148E-2	2.06140E+2
2.84158E+2	1.00004E-4	2.06106E-2	2.06098E+2
2.84049E+2	1.00004E-4	2.06069E-2	2.06061E+2
2.83942E+2	1.00004E-4	2.06039E-2	2.06030E+2
2.83837E+2	1.00004E-4	2.06007E-2	2.05998E+2
2.83731E+2	1.00004E-4	2.05974E-2	2.05966E+2
2.83626E+2	1.00004E-4	2.05939E-2	2.05930E+2
2.83521E+2	1.00004E-4	2.05894E-2	2.05885E+2
2.83415E+2	1.00004E-4	2.05852E-2	2.05843E+2
2.83307E+2	1.00004E-4	2.05813E-2	2.05804E+2
2.83201E+2	1.00004E-4	2.05771E-2	2.05762E+2
2.83094E+2	1.00004E-4	2.05733E-2	2.05724E+2
2.82981E+2	1.00004E-4	2.05688E-2	2.05679E+2
2.82870E+2	1.00004E-4	2.05646E-2	2.05637E+2
2.82762E+2	1.00004E-4	2.05606E-2	2.05597E+2
2.82652E+2	1.00004E-4	2.05565E-2	2.05556E+2
2.82541E+2	1.00004E-4	2.05520E-2	2.05511E+2
2.82429E+2	1.00004E-4	2.05480E-2	2.05471E+2
2.82319E+2	1.00004E-4	2.05444E-2	2.05435E+2
2.82208E+2	1.00004E-4	2.05407E-2	2.05398E+2
2.82096E+2	1.00004E-4	2.05369E-2	2.05360E+2
2.81987E+2	1.00004E-4	2.05325E-2	2.05316E+2
2.81877E+2	1.00004E-4	2.05283E-2	2.05275E+2
2.81766E+2	1.00004E-4	2.05245E-2	2.05237E+2
2.81657E+2	1.00004E-4	2.05207E-2	2.05198E+2
2.81548E+2	1.00004E-4	2.05168E-2	2.05159E+2
2.81438E+2	1.00004E-4	2.05131E-2	2.05122E+2
2.81328E+2	1.00004E-4	2.05099E-2	2.05090E+2
2.81219E+2	1.00004E-4	2.05064E-2	2.05055E+2
2.81114E+2	1.00004E-4	2.05026E-2	2.05017E+2
2.81006E+2	1.00004E-4	2.04987E-2	2.04978E+2
2.80898E+2	1.00004E-4	2.04945E-2	2.04936E+2
2.80790E+2	1.00004E-4	2.04907E-2	2.04899E+2
2.80680E+2	1.00004E-4	2.04872E-2	2.04863E+2
2.80570E+2	1.00004E-4	2.04840E-2	2.04831E+2
2.80461E+2	1.00004E-4	2.04804E-2	2.04795E+2
2.80354E+2	1.00004E-4	2.04767E-2	2.04758E+2
2.80249E+2	1.00004E-4	2.04730E-2	2.04721E+2
2.80142E+2	1.00004E-4	2.04689E-2	2.04680E+2
2.80034E+2	1.00004E-4	2.04646E-2	2.04637E+2
2.79926E+2	1.00004E-4	2.04599E-2	2.04590E+2
2.79814E+2	1.00004E-4	2.04554E-2	2.04545E+2
2.79703E+2	1.00004E-4	2.04517E-2	2.04508E+2
2.79594E+2	1.00004E-4	2.04477E-2	2.04468E+2
2.79486E+2	1.00004E-4	2.04440E-2	2.04431E+2
2.79377E+2	1.00004E-4	2.04404E-2	2.04395E+2
2.79268E+2	1.00004E-4	2.04366E-2	2.04357E+2
2.79160E+2	1.00004E-4	2.04327E-2	2.04318E+2
2.79053E+2	1.00004E-4	2.04290E-2	2.04281E+2
2.78945E+2	1.00004E-4	2.04247E-2	2.04237E+2
2.78833E+2	1.00004E-4	2.04199E-2	2.04189E+2
2.78721E+2	1.00004E-4	2.04167E-2	2.04158E+2
2.78614E+2	1.00004E-4	2.04130E-2	2.04121E+2
2.78506E+2	1.00004E-4	2.04091E-2	2.04082E+2
2.78398E+2	1.00004E-4	2.04060E-2	2.04051E+2
2.78289E+2	1.00004E-4	2.04026E-2	2.04018E+2
2.78180E+2	1.00004E-4	2.03985E-2	2.03976E+2
2.78073E+2	1.00004E-4	2.03940E-2	2.03932E+2
2.77963E+2	1.00004E-4	2.03900E-2	2.03891E+2
2.77853E+2	1.00004E-4	2.03865E-2	2.03856E+2
2.77745E+2	1.00004E-4	2.03825E-2	2.03816E+2
2.77638E+2	1.00004E-4	2.03783E-2	2.03774E+2
2.77528E+2	1.00004E-4	2.03744E-2	2.03736E+2
2.77420E+2	1.00004E-4	2.03708E-2	2.03700E+2
2.77309E+2	1.00004E-4	2.03674E-2	2.03666E+2
2.77201E+2	1.00004E-4	2.03637E-2	2.03629E+2
2.77096E+2	1.00004E-4	2.03600E-2	2.03592E+2
2.76987E+2	1.00004E-4	2.03567E-2	2.03558E+2
2.76881E+2	1.00004E-4	2.03526E-2	2.03517E+2
2.76774E+2	1.00004E-4	2.03478E-2	2.03470E+2
2.76664E+2	1.00004E-4	2.03439E-2	2.03431E+2
2.76553E+2	1.00004E-4	2.03399E-2	2.03391E+2
2.76443E+2	1.00004E-4	2.03365E-2	2.03357E+2
2.76335E+2	1.00004E-4	2.03328E-2	2.03319E+2
2.76225E+2	1.00004E-4	2.03284E-2	2.03275E+2
2.76115E+2	1.00004E-4	2.03244E-2	2.03236E+2
2.76004E+2	1.00004E-4	2.03202E-2	2.03194E+2
2.75894E+2	1.00004E-4	2.03162E-2	2.03153E+2
2.75783E+2	1.00004E-4	2.03124E-2	2.03116E+2
2.75672E+2	1.00004E-4	2.03079E-2	2.03071E+2
2.75560E+2	1.00004E-4	2.03036E-2	2.03027E+2
2.75448E+2	1.00004E-4	2.03006E-2	2.02998E+2
2.75339E+2	1.00004E-4	2.02972E-2	2.02963E+2
2.75230E+2	1.00004E-4	2.02933E-2	2.02924E+2
2.75121E+2	1.00004E-4	2.02895E-2	2.02886E+2
2.75011E+2	1.00004E-4	2.02857E-2	2.02848E+2
2.74903E+2	1.00004E-4	2.02823E-2	2.02814E+2
2.74796E+2	1.00004E-4	2.02789E-2	2.02780E+2
2.74689E+2	1.00004E-4	2.02753E-2	2.02744E+2
2.74584E+2	1.00004E-4	2.02715E-2	2.02707E+2
2.74476E+2	1.00004E-4	2.02669E-2	2.02661E+2
2.74365E+2	1.00004E-4	2.02625E-2	2.02616E+2
2.74255E+2	1.00004E-4	2.02590E-2	2.02581E+2
2.74145E+2	1.00004E-4	2.02555E-2	2.02546E+2
2.74036E+2	1.00004E-4	2.02512E-2	2.02504E+2
2.73927E+2	1.00004E-4	2.02473E-2	2.02464E+2
2.73819E+2	1.00004E-4	2.02439E-2	2.02430E+2
2.73713E+2	1.00004E-4	2.02407E-2	2.02398E+2
2.73608E+2	1.00004E-4	2.02374E-2	2.02365E+2
2.73502E+2	1.00004E-4	2.02330E-2	2.02321E+2
2.73395E+2	1.00004E-4	2.02286E-2	2.02277E+2
2.73288E+2	1.00004E-4	2.02256E-2	2.02247E+2
2.73182E+2	1.00004E-4	2.02221E-2	2.02213E+2
2.73076E+2	1.00004E-4	2.02179E-2	2.02170E+2
2.72970E+2	1.00004E-4	2.02140E-2	2.02131E+2
2.72864E+2	1.00004E-4	2.02100E-2	2.02092E+2
2.72756E+2	1.00004E-4	2.02064E-2	2.02055E+2
2.72648E+2	1.00004E-4	2.02029E-2	2.02021E+2
2.72542E+2	1.00004E-4	2.01997E-2	2.01988E+2
2.72435E+2	1.00004E-4	2.01961E-2	2.01952E+2
2.72327E+2	1.00004E-4	2.01919E-2	2.01910E+2
2.72217E+2	1.00004E-4	2.01875E-2	2.01866E+2
2.72106E+2	1.00004E-4	2.01835E-2	2.01826E+2
2.71996E+2	1.00004E-4	2.01800E-2	2.01791E+2
2.71887E+2	1.00004E-4	2.01768E-2	2.01759E+2
2.71780E+2	1.00004E-4	2.01735E-2	2.01727E+2
2.71675E+2	1.00004E-4	2.01698E-2	2.01689E+2
2.71570E+2	1.00004E-4	2.01661E-2	2.01652E+2
2.71462E+2	1.00004E-4	2.01623E-2	2.01614E+2
2.71355E+2	1.00004E-4	2.01581E-2	2.01572E+2
2.71248E+2	1.00004E-4	2.01546E-2	2.01538E+2
2.71141E+2	1.00004E-4	2.01507E-2	2.01499E+2
2.71036E+2	1.00004E-4	2.01473E-2	2.01465E+2
2.70931E+2	1.00004E-4	2.01449E-2	2.01440E+2
2.70827E+2	1.00004E-4	2.01415E-2	2.01407E+2
2.70723E+2	1.00004E-4	2.01376E-2	2.01368E+2
2.70618E+2	1.00004E-4	2.01340E-2	2.01331E+2
2.70513E+2	1.00004E-4	2.01301E-2	2.01292E+2
2.70406E+2	1.00004E-4	2.01260E-2	2.01251E+2
2.70299E+2	1.00004E-4	2.01231E-2	2.01222E+2
2.70194E+2	1.00004E-4	2.01199E-2	2.01190E+2
2.70087E+2	1.00004E-4	2.01154E-2	2.01145E+2
2.69981E+2	1.00004E-4	2.01116E-2	2.01107E+2
2.69874E+2	1.00004E-4	2.01086E-2	2.01078E+2
2.69770E+2	1.00004E-4	2.01048E-2	2.01040E+2
2.69664E+2	1.00004E-4	2.01011E-2	2.01002E+2
2.69558E+2	1.00004E-4	2.00971E-2	2.00962E+2
2.69451E+2	1.00004E-4	2.00933E-2	2.00924E+2
2.69346E+2	1.00004E-4	2.00898E-2	2.00889E+2
2.69243E+2	1.00004E-4	2.00859E-2	2.00850E+2
2.69138E+2	1.00004E-4	2.00817E-2	2.00809E+2
2.69033E+2	1.00004E-4	2.00780E-2	2.00772E+2
2.68929E+2	1.00004E-4	2.00746E-2	2.00737E+2
2.68823E+2	1.00004E-4	2.00711E-2	2.00702E+2
2.68716E+2	1.00004E-4	2.00670E-2	2.00662E+2
2.68610E+2	1.00004E-4	2.00621E-2	2.00613E+2
2.68504E+2	1.00004E-4	2.00584E-2	2.00576E+2
2.68397E+2	1.00004E-4	2.00553E-2	2.00544E+2
2.68291E+2	1.00004E-4	2.00514E-2	2.00506E+2
2.68187E+2	1.00004E-4	2.00473E-2	2.00465E+2
2.68083E+2	1.00004E-4	2.00434E-2	2.00426E+2
2.67978E+2	1.00004E-4	2.00394E-2	2.00386E+2
2.67871E+2	1.00004E-4	2.00356E-2	2.00347E+2
2.67766E+2	1.00004E-4	2.00314E-2	2.00305E+2
2.67660E+2	1.00004E-4	2.00273E-2	2.00265E+2
2.67553E+2	1.00004E-4	2.00239E-2	2.00230E+2
2.67447E+2	1.00004E-4	2.00205E-2	2.00196E+2
2.67342E+2	1.00004E-4	2.00173E-2	2.00165E+2
2.67238E+2	1.00004E-4	2.00139E-2	2.00130E+2
2.67135E+2	1.00004E-4	2.00102E-2	2.00093E+2
2.67031E+2	1.00004E-4	2.00065E-2	2.00057E+2
2.66926E+2	1.00004E-4	2.00031E-2	2.00023E+2
2.66823E+2	1.00004E-4	1.99998E-2	1.99989E+2
2.66722E+2	1.00004E-4	1.99956E-2	1.99947E+2
2.66618E+2	1.00004E-4	1.99913E-2	1.99905E+2
2.66514E+2	1.00004E-4	1.99881E-2	1.99872E+2
2.66411E+2	1.00004E-4	1.99853E-2	1.99844E+2
2.66307E+2	1.00004E-4	1.99812E-2	1.99804E+2
2.66203E+2	1.00004E-4	1.99770E-2	1.99762E+2
2.66099E+2	1.00004E-4	1.99742E-2	1.99733E+2
2.65997E+2	1.00004E-4	1.99709E-2	1.99700E+2
2.65893E+2	1.00004E-4	1.99668E-2	1.99659E+2
2.65787E+2	1.00004E-4	1.99625E-2	1.99616E+2
2.65680E+2	1.00004E-4	1.99580E-2	1.99572E+2
2.65573E+2	1.00004E-4	1.99541E-2	1.99533E+2
2.65466E+2	1.00004E-4	1.99504E-2	1.99495E+2
2.65361E+2	1.00004E-4	1.99470E-2	1.99462E+2
2.65258E+2	1.00004E-4	1.99433E-2	1.99424E+2
2.65153E+2	1.00004E-4	1.99394E-2	1.99385E+2
2.65048E+2	1.00004E-4	1.99323E-2	1.99314E+2
2.64944E+2	1.00004E-4	1.99221E-2	1.99213E+2
2.64839E+2	1.00004E-4	1.99181E-2	1.99173E+2
2.64734E+2	1.00004E-4	1.99176E-2	1.99167E+2
2.64630E+2	1.00004E-4	1.99153E-2	1.99144E+2
2.64529E+2	1.00004E-4	1.99146E-2	1.99137E+2
2.64428E+2	1.00004E-4	1.99130E-2	1.99122E+2
2.64326E+2	1.00004E-4	1.99096E-2	1.99087E+2
2.64223E+2	1.00004E-4	1.99057E-2	1.99049E+2
2.64120E+2	1.00004E-4	1.99027E-2	1.99018E+2
2.64017E+2	1.00004E-4	1.98996E-2	1.98987E+2
2.63915E+2	1.00004E-4	1.98956E-2	1.98947E+2
2.63815E+2	1.00004E-4	1.98919E-2	1.98911E+2
2.63713E+2	1.00004E-4	1.98887E-2	1.98879E+2
2.63612E+2	1.00004E-4	1.98845E-2	1.98837E+2
2.63509E+2	1.00004E-4	1.98805E-2	1.98797E+2
2.63407E+2	1.00004E-4	1.98768E-2	1.98759E+2
2.63304E+2	1.00004E-4	1.98729E-2	1.98720E+2
2.63202E+2	1.00004E-4	1.98703E-2	1.98695E+2
2.63102E+2	1.00004E-4	1.98666E-2	1.98658E+2
2.63000E+2	1.00004E-4	1.98620E-2	1.98611E+2
2.62897E+2	1.00004E-4	1.98586E-2	1.98578E+2
2.62795E+2	1.00004E-4	1.98547E-2	1.98538E+2
2.62691E+2	1.00004E-4	1.98509E-2	1.98501E+2
2.62588E+2	1.00004E-4	1.98483E-2	1.98474E+2
2.62485E+2	1.00004E-4	1.98449E-2	1.98441E+2
2.62383E+2	1.00004E-4	1.98409E-2	1.98400E+2
2.62280E+2	1.00004E-4	1.98376E-2	1.98367E+2
2.62177E+2	1.00004E-4	1.98344E-2	1.98335E+2
2.62073E+2	1.00004E-4	1.98304E-2	1.98296E+2
2.61973E+2	1.00004E-4	1.98265E-2	1.98257E+2
2.61870E+2	1.00004E-4	1.98233E-2	1.98224E+2
2.61768E+2	1.00004E-4	1.98202E-2	1.98193E+2
2.61667E+2	1.00004E-4	1.98171E-2	1.98163E+2
2.61567E+2	1.00004E-4	1.98138E-2	1.98129E+2
2.61470E+2	1.00004E-4	1.98097E-2	1.98088E+2
2.61370E+2	1.00004E-4	1.98057E-2	1.98049E+2
2.61268E+2	1.00004E-4	1.98019E-2	1.98011E+2
2.61165E+2	1.00004E-4	1.97990E-2	1.97981E+2
2.61065E+2	1.00004E-4	1.97966E-2	1.97958E+2
2.60966E+2	1.00004E-4	1.97935E-2	1.97926E+2
2.60865E+2	1.00004E-4	1.97892E-2	1.97883E+2
2.60764E+2	1.00004E-4	1.97858E-2	1.97849E+2
2.60663E+2	1.00004E-4	1.97837E-2	1.97828E+2
2.60562E+2	1.00004E-4	1.97808E-2	1.97799E+2
2.60463E+2	1.00004E-4	1.97774E-2	1.97765E+2
2.60364E+2	1.00004E-4	1.97744E-2	1.97736E+2
2.60266E+2	1.00004E-4	1.97717E-2	1.97708E+2
2.60167E+2	1.00004E-4	1.97684E-2	1.97676E+2
2.60068E+2	1.00004E-4	1.97642E-2	1.97633E+2
2.59968E+2	1.00004E-4	1.97605E-2	1.97597E+2
2.59865E+2	1.00004E-4	1.97572E-2	1.97564E+2
2.59764E+2	1.00004E-4	1.97536E-2	1.97527E+2
2.59662E+2	1.00004E-4	1.97502E-2	1.97493E+2
2.59560E+2	1.00004E-4	1.97466E-2	1.97458E+2
2.59460E+2	1.00004E-4	1.97428E-2	1.97420E+2
2.59361E+2	1.00004E-4	1.97388E-2	1.97379E+2
2.59260E+2	1.00004E-4	1.97349E-2	1.97341E+2
2.59159E+2	1.00004E-4	1.97320E-2	1.97311E+2
2.59058E+2	1.00004E-4	1.97289E-2	1.97280E+2
2.58956E+2	1.00004E-4	1.97256E-2	1.97248E+2
2.58855E+2	1.00004E-4	1.97218E-2	1.97210E+2
2.58755E+2	1.00004E-4	1.97181E-2	1.97173E+2
