B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
3.74684E-1	3.37187E-1	2.99143E+2	1.00004E-4	1.70717E-3	1.70710E+1
3.86835E-1	3.49287E-1	2.99139E+2	1.00004E-4	1.70753E-3	1.70746E+1
3.99697E-1	3.61175E-1	2.99135E+2	1.00004E-4	1.70808E-3	1.70801E+1
4.12625E-1	3.73267E-1	2.99132E+2	1.00004E-4	1.70797E-3	1.70790E+1
4.25402E-1	3.85471E-1	2.99127E+2	1.00004E-4	1.70745E-3	1.70738E+1
4.38153E-1	3.97519E-1	2.99121E+2	1.00004E-4	1.70715E-3	1.70708E+1
4.49974E-1	4.09524E-1	2.99117E+2	1.00004E-4	1.70695E-3	1.70688E+1
4.63107E-1	4.22006E-1	2.99114E+2	1.00004E-4	1.70600E-3	1.70593E+1
4.75735E-1	4.34545E-1	2.99107E+2	1.00004E-4	1.70527E-3	1.70520E+1
4.88742E-1	4.46713E-1	2.99099E+2	1.00004E-4	1.70561E-3	1.70554E+1
5.01029E-1	4.58723E-1	2.99093E+2	1.00004E-4	1.70532E-3	1.70525E+1
5.14073E-1	4.70874E-1	2.99088E+2	1.00004E-4	1.70442E-3	1.70435E+1
5.26925E-1	4.82976E-1	2.99081E+2	1.00004E-4	1.70443E-3	1.70436E+1
5.38740E-1	4.94902E-1	2.99074E+2	1.00004E-4	1.70424E-3	1.70417E+1
5.51320E-1	5.07022E-1	2.99069E+2	1.00004E-4	1.70502E-3	1.70494E+1
5.64479E-1	5.19076E-1	2.99061E+2	1.00004E-4	1.70505E-3	1.70498E+1
5.76751E-1	5.31108E-1	2.99051E+2	1.00004E-4	1.70453E-3	1.70446E+1
5.89393E-1	5.43139E-1	2.99042E+2	1.00004E-4	1.70528E-3	1.70520E+1
6.03052E-1	5.55170E-1	2.99034E+2	1.00004E-4	1.70527E-3	1.70520E+1
6.15711E-1	5.67276E-1	2.99027E+2	1.00004E-4	1.70545E-3	1.70538E+1
6.27713E-1	5.79231E-1	2.99018E+2	1.00004E-4	1.70561E-3	1.70554E+1
6.40620E-1	5.91201E-1	2.99010E+2	1.00004E-4	1.70471E-3	1.70464E+1
6.53226E-1	6.03341E-1	2.99002E+2	1.00004E-4	1.70461E-3	1.70454E+1
6.66297E-1	6.15514E-1	2.98993E+2	1.00004E-4	1.70597E-3	1.70589E+1
6.79095E-1	6.27570E-1	2.98986E+2	1.00004E-4	1.70611E-3	1.70604E+1
6.91181E-1	6.39534E-1	2.98976E+2	1.00004E-4	1.70553E-3	1.70546E+1
7.03753E-1	6.51633E-1	2.98967E+2	1.00004E-4	1.70544E-3	1.70537E+1
7.16091E-1	6.63830E-1	2.98961E+2	1.00004E-4	1.70510E-3	1.70503E+1
7.29283E-1	6.75914E-1	2.98954E+2	1.00004E-4	1.70495E-3	1.70488E+1
7.41516E-1	6.87935E-1	2.98944E+2	1.00004E-4	1.70603E-3	1.70596E+1
7.53783E-1	7.00006E-1	2.98937E+2	1.00004E-4	1.70531E-3	1.70523E+1
7.66940E-1	7.12224E-1	2.98934E+2	1.00004E-4	1.70405E-3	1.70397E+1
7.79259E-1	7.24518E-1	2.98925E+2	1.00004E-4	1.70573E-3	1.70566E+1
7.92310E-1	7.36655E-1	2.98918E+2	1.00004E-4	1.70634E-3	1.70627E+1
8.05139E-1	7.48866E-1	2.98911E+2	1.00004E-4	1.70478E-3	1.70471E+1
8.18376E-1	7.61088E-1	2.98905E+2	1.00004E-4	1.70405E-3	1.70398E+1
8.31202E-1	7.73304E-1	2.98899E+2	1.00004E-4	1.70418E-3	1.70411E+1
8.43079E-1	7.85653E-1	2.98893E+2	1.00004E-4	1.70467E-3	1.70460E+1
8.55772E-1	7.98023E-1	2.98889E+2	1.00004E-4	1.70475E-3	1.70467E+1
8.68278E-1	8.10330E-1	2.98885E+2	1.00004E-4	1.70501E-3	1.70494E+1
8.81289E-1	8.22595E-1	2.98880E+2	1.00004E-4	1.70473E-3	1.70466E+1
8.93942E-1	8.34952E-1	2.98876E+2	1.00004E-4	1.70478E-3	1.70470E+1
9.05998E-1	8.47351E-1	2.98872E+2	1.00004E-4	1.70513E-3	1.70506E+1
9.18729E-1	8.59858E-1	2.98870E+2	1.00004E-4	1.70345E-3	1.70338E+1
9.31630E-1	8.72405E-1	2.98865E+2	1.00004E-4	1.70298E-3	1.70291E+1
9.44467E-1	8.84886E-1	2.98862E+2	1.00004E-4	1.70234E-3	1.70227E+1
9.56815E-1	8.97539E-1	2.98862E+2	1.00004E-4	1.70250E-3	1.70244E+1
9.69966E-1	9.10170E-1	2.98860E+2	1.00004E-4	1.70481E-3	1.70474E+1
9.83007E-1	9.22681E-1	2.98859E+2	1.00004E-4	1.70527E-3	1.70520E+1
9.95180E-1	9.35372E-1	2.98858E+2	1.00004E-4	1.70554E-3	1.70547E+1
1.00791E+0	9.48138E-1	2.98858E+2	1.00004E-4	1.70505E-3	1.70498E+1
1.02067E+0	9.60952E-1	2.98859E+2	1.00004E-4	1.70462E-3	1.70455E+1
1.03331E+0	9.73821E-1	2.98860E+2	1.00004E-4	1.70411E-3	1.70404E+1
1.04606E+0	9.86558E-1	2.98859E+2	1.00004E-4	1.70405E-3	1.70398E+1
1.05831E+0	9.99183E-1	2.98861E+2	1.00004E-4	1.70504E-3	1.70497E+1
1.07137E+0	1.01175E+0	2.98864E+2	1.00004E-4	1.70539E-3	1.70532E+1
1.08376E+0	1.02425E+0	2.98867E+2	1.00004E-4	1.70547E-3	1.70541E+1
1.09648E+0	1.03655E+0	2.98870E+2	1.00004E-4	1.70609E-3	1.70602E+1
1.10935E+0	1.04867E+0	2.98873E+2	1.00004E-4	1.70563E-3	1.70556E+1
1.12098E+0	1.06081E+0	2.98876E+2	1.00004E-4	1.70611E-3	1.70604E+1
1.13421E+0	1.07307E+0	2.98879E+2	1.00004E-4	1.70714E-3	1.70707E+1
1.14671E+0	1.08545E+0	2.98883E+2	1.00004E-4	1.70512E-3	1.70505E+1
1.15952E+0	1.09775E+0	2.98886E+2	1.00004E-4	1.70260E-3	1.70253E+1
1.17227E+0	1.11007E+0	2.98892E+2	1.00004E-4	1.70200E-3	1.70193E+1
1.18576E+0	1.12247E+0	2.98898E+2	1.00004E-4	1.70235E-3	1.70228E+1
1.19800E+0	1.13467E+0	2.98903E+2	1.00004E-4	1.70343E-3	1.70336E+1
1.20946E+0	1.14695E+0	2.98910E+2	1.00004E-4	1.70382E-3	1.70374E+1
1.22311E+0	1.15925E+0	2.98914E+2	1.00004E-4	1.70334E-3	1.70326E+1
1.23562E+0	1.17149E+0	2.98919E+2	1.00004E-4	1.70356E-3	1.70349E+1
1.24777E+0	1.18381E+0	2.98926E+2	1.00004E-4	1.70320E-3	1.70313E+1
1.26048E+0	1.19608E+0	2.98931E+2	1.00004E-4	1.70269E-3	1.70262E+1
1.27379E+0	1.20829E+0	2.98938E+2	1.00004E-4	1.70269E-3	1.70262E+1
1.28673E+0	1.22060E+0	2.98948E+2	1.00004E-4	1.70254E-3	1.70247E+1
1.29895E+0	1.23287E+0	2.98955E+2	1.00004E-4	1.70282E-3	1.70275E+1
1.31182E+0	1.24508E+0	2.98959E+2	1.00004E-4	1.70287E-3	1.70280E+1
1.32421E+0	1.25744E+0	2.98965E+2	1.00004E-4	1.70239E-3	1.70232E+1
1.33686E+0	1.26976E+0	2.98972E+2	1.00004E-4	1.70298E-3	1.70291E+1
1.34963E+0	1.28197E+0	2.98979E+2	1.00004E-4	1.70381E-3	1.70374E+1
1.36164E+0	1.29431E+0	2.98989E+2	1.00004E-4	1.70326E-3	1.70319E+1
1.37494E+0	1.30660E+0	2.98998E+2	1.00004E-4	1.70229E-3	1.70222E+1
1.38766E+0	1.31901E+0	2.99005E+2	1.00004E-4	1.70210E-3	1.70202E+1
1.40038E+0	1.33154E+0	2.99011E+2	1.00004E-4	1.70227E-3	1.70219E+1
1.41301E+0	1.34391E+0	2.99019E+2	1.00004E-4	1.70290E-3	1.70283E+1
1.42505E+0	1.35628E+0	2.99027E+2	1.00004E-4	1.70361E-3	1.70354E+1
1.43850E+0	1.36853E+0	2.99034E+2	1.00004E-4	1.70318E-3	1.70311E+1
1.45106E+0	1.38082E+0	2.99042E+2	1.00004E-4	1.70326E-3	1.70319E+1
1.46384E+0	1.39317E+0	2.99050E+2	1.00004E-4	1.70392E-3	1.70385E+1
1.47626E+0	1.40544E+0	2.99058E+2	1.00004E-4	1.70431E-3	1.70424E+1
1.48820E+0	1.41780E+0	2.99066E+2	1.00004E-4	1.70556E-3	1.70549E+1
1.50127E+0	1.43012E+0	2.99074E+2	1.00004E-4	1.70640E-3	1.70632E+1
1.51406E+0	1.44237E+0	2.99082E+2	1.00004E-4	1.70526E-3	1.70519E+1
1.52708E+0	1.45473E+0	2.99090E+2	1.00004E-4	1.70564E-3	1.70556E+1
1.53975E+0	1.46711E+0	2.99098E+2	1.00004E-4	1.70529E-3	1.70521E+1
1.55268E+0	1.47943E+0	2.99106E+2	1.00004E-4	1.70442E-3	1.70435E+1
1.56520E+0	1.49185E+0	2.99115E+2	1.00004E-4	1.70507E-3	1.70500E+1
1.57724E+0	1.50418E+0	2.99122E+2	1.00004E-4	1.70497E-3	1.70490E+1
1.59016E+0	1.51645E+0	2.99128E+2	1.00004E-4	1.70388E-3	1.70381E+1
1.60255E+0	1.52876E+0	2.99137E+2	1.00004E-4	1.70411E-3	1.70404E+1
1.61542E+0	1.54116E+0	2.99146E+2	1.00004E-4	1.70563E-3	1.70556E+1
1.62854E+0	1.55360E+0	2.99154E+2	1.00004E-4	1.70574E-3	1.70567E+1
1.64132E+0	1.56591E+0	2.99162E+2	1.00004E-4	1.70581E-3	1.70574E+1
1.65410E+0	1.57818E+0	2.99171E+2	1.00004E-4	1.70621E-3	1.70613E+1
1.66582E+0	1.59057E+0	2.99179E+2	1.00004E-4	1.70479E-3	1.70472E+1
1.67851E+0	1.60305E+0	2.99185E+2	1.00004E-4	1.70306E-3	1.70299E+1
1.69130E+0	1.61548E+0	2.99193E+2	1.00004E-4	1.70287E-3	1.70280E+1
1.70427E+0	1.62771E+0	2.99200E+2	1.00004E-4	1.70511E-3	1.70503E+1
1.71710E+0	1.64009E+0	2.99207E+2	1.00004E-4	1.70710E-3	1.70702E+1
1.72881E+0	1.65260E+0	2.99215E+2	1.00004E-4	1.70545E-3	1.70538E+1
1.74194E+0	1.66497E+0	2.99221E+2	1.00004E-4	1.70454E-3	1.70447E+1
1.75468E+0	1.67733E+0	2.99228E+2	1.00004E-4	1.70467E-3	1.70460E+1
1.76767E+0	1.68975E+0	2.99236E+2	1.00004E-4	1.70456E-3	1.70448E+1
1.78009E+0	1.70206E+0	2.99242E+2	1.00004E-4	1.70431E-3	1.70423E+1
1.79227E+0	1.71436E+0	2.99249E+2	1.00004E-4	1.70363E-3	1.70356E+1
1.80578E+0	1.72683E+0	2.99257E+2	1.00004E-4	1.70354E-3	1.70346E+1
1.81807E+0	1.73924E+0	2.99263E+2	1.00004E-4	1.70314E-3	1.70306E+1
1.83083E+0	1.75154E+0	2.99269E+2	1.00004E-4	1.70252E-3	1.70245E+1
1.84349E+0	1.76397E+0	2.99275E+2	1.00004E-4	1.70337E-3	1.70329E+1
1.85511E+0	1.77644E+0	2.99283E+2	1.00004E-4	1.70329E-3	1.70321E+1
1.86853E+0	1.78884E+0	2.99291E+2	1.00004E-4	1.70278E-3	1.70271E+1
1.88095E+0	1.80119E+0	2.99298E+2	1.00004E-4	1.70349E-3	1.70341E+1
1.89388E+0	1.81358E+0	2.99303E+2	1.00004E-4	1.70288E-3	1.70281E+1
1.90676E+0	1.82601E+0	2.99307E+2	1.00004E-4	1.70265E-3	1.70258E+1
1.91978E+0	1.83848E+0	2.99314E+2	1.00004E-4	1.70370E-3	1.70363E+1
1.93241E+0	1.85098E+0	2.99320E+2	1.00004E-4	1.70319E-3	1.70312E+1
1.94423E+0	1.86344E+0	2.99323E+2	1.00004E-4	1.70379E-3	1.70372E+1
1.95732E+0	1.87584E+0	2.99329E+2	1.00004E-4	1.70443E-3	1.70436E+1
1.96974E+0	1.88826E+0	2.99337E+2	1.00004E-4	1.70428E-3	1.70421E+1
1.98268E+0	1.90068E+0	2.99342E+2	1.00004E-4	1.70358E-3	1.70351E+1
1.99549E+0	1.91312E+0	2.99345E+2	1.00004E-4	1.70239E-3	1.70232E+1
2.00113E+0	1.92431E+0	2.99351E+2	1.00004E-4	1.70206E-3	1.70199E+1
2.00182E+0	1.93260E+0	2.99355E+2	1.00004E-4	1.70272E-3	1.70265E+1
2.00170E+0	1.93805E+0	2.99360E+2	1.00004E-4	1.70363E-3	1.70356E+1
2.00126E+0	1.94128E+0	2.99365E+2	1.00004E-4	1.70360E-3	1.70353E+1
2.00158E+0	1.94288E+0	2.99370E+2	1.00004E-4	1.70307E-3	1.70300E+1
2.00086E+0	1.94368E+0	2.99374E+2	1.00004E-4	1.70243E-3	1.70235E+1
1.99324E+0	1.94396E+0	2.99376E+2	1.00004E-4	1.70172E-3	1.70164E+1
1.98067E+0	1.94362E+0	2.99381E+2	1.00004E-4	1.70284E-3	1.70277E+1
1.96821E+0	1.94239E+0	2.99386E+2	1.00004E-4	1.70382E-3	1.70375E+1
1.95456E+0	1.93780E+0	2.99388E+2	1.00004E-4	1.70395E-3	1.70388E+1
1.94151E+0	1.92781E+0	2.99391E+2	1.00004E-4	1.70315E-3	1.70308E+1
1.92987E+0	1.91492E+0	2.99394E+2	1.00004E-4	1.70296E-3	1.70289E+1
1.91703E+0	1.90164E+0	2.99396E+2	1.00004E-4	1.70290E-3	1.70283E+1
1.90491E+0	1.88871E+0	2.99399E+2	1.00004E-4	1.70267E-3	1.70260E+1
1.89180E+0	1.87611E+0	2.99402E+2	1.00004E-4	1.70320E-3	1.70313E+1
1.87842E+0	1.86360E+0	2.99407E+2	1.00004E-4	1.70396E-3	1.70389E+1
1.86683E+0	1.85127E+0	2.99410E+2	1.00004E-4	1.70383E-3	1.70376E+1
1.85461E+0	1.83885E+0	2.99411E+2	1.00004E-4	1.70366E-3	1.70358E+1
1.84215E+0	1.82643E+0	2.99414E+2	1.00004E-4	1.70374E-3	1.70367E+1
1.82800E+0	1.81406E+0	2.99417E+2	1.00004E-4	1.70371E-3	1.70364E+1
1.81511E+0	1.80177E+0	2.99421E+2	1.00004E-4	1.70329E-3	1.70322E+1
1.80377E+0	1.78958E+0	2.99423E+2	1.00004E-4	1.70336E-3	1.70328E+1
1.79073E+0	1.77726E+0	2.99425E+2	1.00004E-4	1.70296E-3	1.70289E+1
1.77823E+0	1.76482E+0	2.99427E+2	1.00004E-4	1.70302E-3	1.70295E+1
1.76504E+0	1.75251E+0	2.99427E+2	1.00004E-4	1.70390E-3	1.70383E+1
1.75248E+0	1.74021E+0	2.99431E+2	1.00004E-4	1.70331E-3	1.70323E+1
1.73972E+0	1.72782E+0	2.99435E+2	1.00004E-4	1.70272E-3	1.70265E+1
1.72684E+0	1.71548E+0	2.99435E+2	1.00004E-4	1.70329E-3	1.70322E+1
1.71476E+0	1.70305E+0	2.99438E+2	1.00004E-4	1.70299E-3	1.70292E+1
1.70191E+0	1.69065E+0	2.99441E+2	1.00004E-4	1.70317E-3	1.70310E+1
1.68932E+0	1.67836E+0	2.99442E+2	1.00004E-4	1.70380E-3	1.70373E+1
1.67616E+0	1.66604E+0	2.99444E+2	1.00004E-4	1.70312E-3	1.70305E+1
1.66370E+0	1.65370E+0	2.99447E+2	1.00004E-4	1.70279E-3	1.70272E+1
1.65148E+0	1.64135E+0	2.99448E+2	1.00004E-4	1.70292E-3	1.70285E+1
1.63826E+0	1.62904E+0	2.99450E+2	1.00004E-4	1.70323E-3	1.70316E+1
1.62634E+0	1.61668E+0	2.99451E+2	1.00004E-4	1.70288E-3	1.70281E+1
1.61345E+0	1.60419E+0	2.99452E+2	1.00004E-4	1.70263E-3	1.70255E+1
1.60037E+0	1.59182E+0	2.99453E+2	1.00004E-4	1.70292E-3	1.70285E+1
1.58777E+0	1.57958E+0	2.99454E+2	1.00004E-4	1.70253E-3	1.70245E+1
1.57545E+0	1.56715E+0	2.99455E+2	1.00004E-4	1.70239E-3	1.70232E+1
1.56300E+0	1.55479E+0	2.99456E+2	1.00004E-4	1.70330E-3	1.70323E+1
1.54999E+0	1.54246E+0	2.99459E+2	1.00004E-4	1.70350E-3	1.70343E+1
1.53728E+0	1.53016E+0	2.99458E+2	1.00004E-4	1.70373E-3	1.70366E+1
1.52455E+0	1.51776E+0	2.99457E+2	1.00004E-4	1.70438E-3	1.70431E+1
1.51186E+0	1.50535E+0	2.99457E+2	1.00004E-4	1.70386E-3	1.70379E+1
1.49886E+0	1.49311E+0	2.99458E+2	1.00004E-4	1.70455E-3	1.70448E+1
1.48614E+0	1.48081E+0	2.99459E+2	1.00004E-4	1.70455E-3	1.70448E+1
1.47412E+0	1.46835E+0	2.99460E+2	1.00004E-4	1.70340E-3	1.70333E+1
1.46130E+0	1.45598E+0	2.99459E+2	1.00004E-4	1.70396E-3	1.70388E+1
1.44834E+0	1.44373E+0	2.99459E+2	1.00004E-4	1.70420E-3	1.70413E+1
1.43518E+0	1.43129E+0	2.99459E+2	1.00004E-4	1.70441E-3	1.70434E+1
1.42263E+0	1.41893E+0	2.99458E+2	1.00004E-4	1.70439E-3	1.70432E+1
1.41087E+0	1.40668E+0	2.99456E+2	1.00004E-4	1.70420E-3	1.70412E+1
1.39804E+0	1.39439E+0	2.99453E+2	1.00004E-4	1.70290E-3	1.70283E+1
1.38581E+0	1.38205E+0	2.99453E+2	1.00004E-4	1.70169E-3	1.70162E+1
1.37285E+0	1.36958E+0	2.99452E+2	1.00004E-4	1.70159E-3	1.70152E+1
1.35990E+0	1.35725E+0	2.99452E+2	1.00004E-4	1.70236E-3	1.70229E+1
1.34778E+0	1.34500E+0	2.99450E+2	1.00004E-4	1.70276E-3	1.70269E+1
1.33478E+0	1.33263E+0	2.99448E+2	1.00004E-4	1.70260E-3	1.70253E+1
1.32201E+0	1.32031E+0	2.99448E+2	1.00004E-4	1.70345E-3	1.70338E+1
1.30931E+0	1.30809E+0	2.99447E+2	1.00004E-4	1.70362E-3	1.70355E+1
1.29684E+0	1.29574E+0	2.99444E+2	1.00004E-4	1.70323E-3	1.70315E+1
1.28368E+0	1.28336E+0	2.99442E+2	1.00004E-4	1.70340E-3	1.70333E+1
1.27104E+0	1.27109E+0	2.99441E+2	1.00004E-4	1.70399E-3	1.70392E+1
1.25901E+0	1.25877E+0	2.99438E+2	1.00004E-4	1.70352E-3	1.70345E+1
1.24630E+0	1.24645E+0	2.99438E+2	1.00004E-4	1.70341E-3	1.70334E+1
1.23382E+0	1.23405E+0	2.99436E+2	1.00004E-4	1.70404E-3	1.70397E+1
1.22069E+0	1.22165E+0	2.99432E+2	1.00004E-4	1.70370E-3	1.70363E+1
1.20764E+0	1.20937E+0	2.99430E+2	1.00004E-4	1.70246E-3	1.70239E+1
1.19523E+0	1.19704E+0	2.99429E+2	1.00004E-4	1.70178E-3	1.70170E+1
1.18262E+0	1.18473E+0	2.99431E+2	1.00004E-4	1.70272E-3	1.70264E+1
1.17010E+0	1.17249E+0	2.99427E+2	1.00004E-4	1.70351E-3	1.70344E+1
1.15729E+0	1.15996E+0	2.99423E+2	1.00004E-4	1.70287E-3	1.70280E+1
1.14482E+0	1.14754E+0	2.99420E+2	1.00004E-4	1.70375E-3	1.70368E+1
1.13175E+0	1.13529E+0	2.99419E+2	1.00004E-4	1.70444E-3	1.70437E+1
1.11897E+0	1.12291E+0	2.99416E+2	1.00004E-4	1.70422E-3	1.70415E+1
1.10763E+0	1.11066E+0	2.99414E+2	1.00004E-4	1.70440E-3	1.70433E+1
1.09460E+0	1.09844E+0	2.99411E+2	1.00004E-4	1.70449E-3	1.70442E+1
1.08074E+0	1.08613E+0	2.99409E+2	1.00004E-4	1.70487E-3	1.70480E+1
1.06805E+0	1.07382E+0	2.99405E+2	1.00004E-4	1.70484E-3	1.70477E+1
1.05585E+0	1.06145E+0	2.99400E+2	1.00004E-4	1.70423E-3	1.70416E+1
1.04369E+0	1.04911E+0	2.99398E+2	1.00004E-4	1.70386E-3	1.70379E+1
1.03077E+0	1.03687E+0	2.99398E+2	1.00004E-4	1.70423E-3	1.70415E+1
1.01826E+0	1.02463E+0	2.99394E+2	1.00004E-4	1.70495E-3	1.70488E+1
1.00561E+0	1.01203E+0	2.99389E+2	1.00004E-4	1.70492E-3	1.70485E+1
9.93062E-1	9.99222E-1	2.99387E+2	1.00004E-4	1.70449E-3	1.70442E+1
9.80912E-1	9.86416E-1	2.99384E+2	1.00004E-4	1.70419E-3	1.70412E+1
9.68002E-1	9.73535E-1	2.99381E+2	1.00004E-4	1.70416E-3	1.70409E+1
9.54968E-1	9.60641E-1	2.99379E+2	1.00004E-4	1.70446E-3	1.70439E+1
9.42348E-1	9.47846E-1	2.99379E+2	1.00004E-4	1.70459E-3	1.70452E+1
9.29717E-1	9.35185E-1	2.99376E+2	1.00004E-4	1.70465E-3	1.70458E+1
9.16666E-1	9.22345E-1	2.99371E+2	1.00004E-4	1.70503E-3	1.70496E+1
9.03706E-1	9.09528E-1	2.99367E+2	1.00004E-4	1.70500E-3	1.70493E+1
8.91338E-1	8.96903E-1	2.99364E+2	1.00004E-4	1.70412E-3	1.70405E+1
8.78580E-1	8.84382E-1	2.99361E+2	1.00004E-4	1.70515E-3	1.70507E+1
8.66265E-1	8.71920E-1	2.99357E+2	1.00004E-4	1.70580E-3	1.70573E+1
8.53353E-1	8.59412E-1	2.99357E+2	1.00004E-4	1.70525E-3	1.70517E+1
8.40678E-1	8.46836E-1	2.99355E+2	1.00004E-4	1.70552E-3	1.70544E+1
8.28504E-1	8.34321E-1	2.99350E+2	1.00004E-4	1.70564E-3	1.70557E+1
8.15544E-1	8.21863E-1	2.99347E+2	1.00004E-4	1.70471E-3	1.70463E+1
8.02884E-1	8.09487E-1	2.99344E+2	1.00004E-4	1.70472E-3	1.70464E+1
7.90035E-1	7.97148E-1	2.99342E+2	1.00004E-4	1.70552E-3	1.70544E+1
7.77276E-1	7.84717E-1	2.99339E+2	1.00004E-4	1.70566E-3	1.70559E+1
7.64275E-1	7.72362E-1	2.99337E+2	1.00004E-4	1.70461E-3	1.70454E+1
7.51651E-1	7.60042E-1	2.99332E+2	1.00004E-4	1.70412E-3	1.70405E+1
7.39792E-1	7.47740E-1	2.99330E+2	1.00004E-4	1.70395E-3	1.70388E+1
7.27124E-1	7.35533E-1	2.99327E+2	1.00004E-4	1.70443E-3	1.70436E+1
7.14731E-1	7.23377E-1	2.99324E+2	1.00004E-4	1.70476E-3	1.70468E+1
7.01880E-1	7.11148E-1	2.99321E+2	1.00004E-4	1.70474E-3	1.70467E+1
6.88916E-1	6.98926E-1	2.99318E+2	1.00004E-4	1.70471E-3	1.70464E+1
6.76696E-1	6.86686E-1	2.99317E+2	1.00004E-4	1.70452E-3	1.70444E+1
6.63619E-1	6.74445E-1	2.99315E+2	1.00004E-4	1.70452E-3	1.70445E+1
6.51061E-1	6.62250E-1	2.99312E+2	1.00004E-4	1.70369E-3	1.70361E+1
6.38321E-1	6.50145E-1	2.99309E+2	1.00004E-4	1.70292E-3	1.70284E+1
6.25798E-1	6.38118E-1	2.99305E+2	1.00004E-4	1.70340E-3	1.70332E+1
6.13442E-1	6.25950E-1	2.99301E+2	1.00004E-4	1.70402E-3	1.70395E+1
6.00431E-1	6.13790E-1	2.99299E+2	1.00004E-4	1.70463E-3	1.70456E+1
5.87998E-1	6.01651E-1	2.99298E+2	1.00004E-4	1.70669E-3	1.70662E+1
5.75189E-1	5.89499E-1	2.99295E+2	1.00004E-4	1.70713E-3	1.70706E+1
5.61988E-1	5.77442E-1	2.99292E+2	1.00004E-4	1.70547E-3	1.70540E+1
5.49152E-1	5.65300E-1	2.99290E+2	1.00004E-4	1.70382E-3	1.70375E+1
5.36459E-1	5.53128E-1	2.99288E+2	1.00004E-4	1.70197E-3	1.70190E+1
5.23930E-1	5.41096E-1	2.99285E+2	1.00004E-4	1.70243E-3	1.70236E+1
5.10757E-1	5.29026E-1	2.99282E+2	1.00004E-4	1.70359E-3	1.70352E+1
4.98282E-1	5.16944E-1	2.99280E+2	1.00004E-4	1.70291E-3	1.70284E+1
4.86162E-1	5.04763E-1	2.99277E+2	1.00004E-4	1.70193E-3	1.70186E+1
4.73695E-1	4.92588E-1	2.99274E+2	1.00004E-4	1.70224E-3	1.70217E+1
4.61218E-1	4.80584E-1	2.99272E+2	1.00004E-4	1.70279E-3	1.70272E+1
4.48452E-1	4.68424E-1	2.99270E+2	1.00004E-4	1.70411E-3	1.70403E+1
