T_sample_(K)	I_s	V_nv	R_nv
2.80602E+2	9.99985E-5	3.22416E-2	3.22420E+2
2.80406E+2	9.99985E-5	3.22285E-2	3.22290E+2
2.80211E+2	9.99985E-5	3.22152E-2	3.22157E+2
2.80015E+2	9.99986E-5	3.22023E-2	3.22028E+2
2.79818E+2	9.99986E-5	3.21896E-2	3.21901E+2
2.79624E+2	9.99986E-5	3.21766E-2	3.21770E+2
2.79428E+2	9.99985E-5	3.21631E-2	3.21636E+2
2.79228E+2	9.99985E-5	3.21500E-2	3.21505E+2
2.79029E+2	9.99985E-5	3.21370E-2	3.21375E+2
2.78829E+2	9.99984E-5	3.21239E-2	3.21244E+2
2.78631E+2	9.99985E-5	3.21108E-2	3.21113E+2
2.78434E+2	9.99986E-5	3.20979E-2	3.20983E+2
2.78233E+2	9.99985E-5	3.20849E-2	3.20854E+2
2.78033E+2	9.99984E-5	3.20718E-2	3.20723E+2
2.77834E+2	9.99984E-5	3.20588E-2	3.20593E+2
2.77633E+2	9.99984E-5	3.20459E-2	3.20464E+2
2.77434E+2	9.99984E-5	3.20330E-2	3.20335E+2
2.77234E+2	9.99985E-5	3.20201E-2	3.20206E+2
2.77033E+2	9.99985E-5	3.20072E-2	3.20077E+2
2.76834E+2	9.99985E-5	3.19942E-2	3.19947E+2
2.76636E+2	9.99985E-5	3.19811E-2	3.19816E+2
2.76434E+2	9.99985E-5	3.19679E-2	3.19684E+2
2.76230E+2	9.99985E-5	3.19548E-2	3.19553E+2
2.76027E+2	9.99986E-5	3.19420E-2	3.19425E+2
2.75825E+2	9.99985E-5	3.19288E-2	3.19292E+2
2.75621E+2	9.99985E-5	3.19156E-2	3.19161E+2
2.75416E+2	9.99985E-5	3.19027E-2	3.19032E+2
2.75215E+2	9.99984E-5	3.18896E-2	3.18901E+2
2.75013E+2	9.99984E-5	3.18766E-2	3.18771E+2
2.74813E+2	9.99984E-5	3.18635E-2	3.18640E+2
2.74612E+2	9.99984E-5	3.18502E-2	3.18507E+2
2.74407E+2	9.99985E-5	3.18368E-2	3.18373E+2
2.74205E+2	9.99985E-5	3.18237E-2	3.18242E+2
2.74006E+2	9.99984E-5	3.18108E-2	3.18113E+2
2.73806E+2	9.99984E-5	3.17981E-2	3.17986E+2
2.73608E+2	9.99984E-5	3.17849E-2	3.17854E+2
2.73408E+2	9.99984E-5	3.17716E-2	3.17721E+2
2.73206E+2	9.99985E-5	3.17586E-2	3.17591E+2
2.73004E+2	9.99985E-5	3.17456E-2	3.17460E+2
2.72803E+2	9.99984E-5	3.17324E-2	3.17329E+2
2.72602E+2	9.99984E-5	3.17191E-2	3.17196E+2
2.72398E+2	9.99985E-5	3.17059E-2	3.17064E+2
2.72194E+2	9.99985E-5	3.16931E-2	3.16935E+2
2.71992E+2	9.99985E-5	3.16801E-2	3.16806E+2
2.71790E+2	9.99985E-5	3.16666E-2	3.16671E+2
2.71587E+2	9.99985E-5	3.16531E-2	3.16535E+2
2.71382E+2	9.99985E-5	3.16399E-2	3.16404E+2
2.71177E+2	9.99985E-5	3.16268E-2	3.16273E+2
2.70972E+2	9.99985E-5	3.16138E-2	3.16142E+2
2.70768E+2	9.99985E-5	3.16008E-2	3.16013E+2
2.70566E+2	9.99986E-5	3.15880E-2	3.15884E+2
2.70362E+2	9.99985E-5	3.15748E-2	3.15752E+2
2.70158E+2	9.99984E-5	3.15616E-2	3.15621E+2
2.69953E+2	9.99984E-5	3.15489E-2	3.15494E+2
2.69750E+2	9.99985E-5	3.15359E-2	3.15363E+2
2.69545E+2	9.99985E-5	3.15227E-2	3.15231E+2
2.69342E+2	9.99985E-5	3.15096E-2	3.15101E+2
2.69143E+2	9.99985E-5	3.14966E-2	3.14971E+2
2.68941E+2	9.99985E-5	3.14837E-2	3.14842E+2
2.68743E+2	9.99985E-5	3.14711E-2	3.14716E+2
2.68544E+2	9.99985E-5	3.14582E-2	3.14587E+2
2.68345E+2	9.99985E-5	3.14450E-2	3.14454E+2
2.68143E+2	9.99985E-5	3.14317E-2	3.14322E+2
2.67940E+2	9.99985E-5	3.14185E-2	3.14190E+2
2.67739E+2	9.99985E-5	3.14055E-2	3.14060E+2
2.67536E+2	9.99985E-5	3.13926E-2	3.13931E+2
2.67336E+2	9.99984E-5	3.13797E-2	3.13802E+2
2.67135E+2	9.99984E-5	3.13666E-2	3.13671E+2
2.66934E+2	9.99984E-5	3.13539E-2	3.13544E+2
2.66735E+2	9.99985E-5	3.13410E-2	3.13415E+2
2.66533E+2	9.99985E-5	3.13280E-2	3.13284E+2
2.66330E+2	9.99985E-5	3.13152E-2	3.13156E+2
2.66130E+2	9.99985E-5	3.13027E-2	3.13031E+2
2.65932E+2	9.99985E-5	3.12899E-2	3.12904E+2
2.65732E+2	9.99984E-5	3.12769E-2	3.12774E+2
2.65529E+2	9.99984E-5	3.12641E-2	3.12646E+2
2.65325E+2	9.99984E-5	3.12510E-2	3.12515E+2
2.65122E+2	9.99985E-5	3.12379E-2	3.12384E+2
2.64919E+2	9.99984E-5	3.12248E-2	3.12253E+2
2.64714E+2	9.99984E-5	3.12117E-2	3.12122E+2
2.64509E+2	9.99985E-5	3.11989E-2	3.11993E+2
2.64306E+2	9.99985E-5	3.11860E-2	3.11865E+2
2.64104E+2	9.99985E-5	3.11730E-2	3.11735E+2
2.63904E+2	9.99985E-5	3.11601E-2	3.11605E+2
2.63706E+2	9.99985E-5	3.11471E-2	3.11476E+2
2.63507E+2	9.99985E-5	3.11341E-2	3.11346E+2
2.63307E+2	9.99985E-5	3.11211E-2	3.11215E+2
2.63107E+2	9.99985E-5	3.11077E-2	3.11081E+2
2.62904E+2	9.99985E-5	3.10947E-2	3.10952E+2
2.62705E+2	9.99984E-5	3.10818E-2	3.10823E+2
2.62506E+2	9.99985E-5	3.10687E-2	3.10692E+2
2.62304E+2	9.99986E-5	3.10560E-2	3.10564E+2
2.62103E+2	9.99985E-5	3.10431E-2	3.10435E+2
2.61902E+2	9.99985E-5	3.10303E-2	3.10307E+2
2.61703E+2	9.99985E-5	3.10176E-2	3.10181E+2
2.61507E+2	9.99985E-5	3.10047E-2	3.10052E+2
2.61309E+2	9.99986E-5	3.09919E-2	3.09923E+2
2.61112E+2	9.99986E-5	3.09792E-2	3.09797E+2
2.60913E+2	9.99985E-5	3.09663E-2	3.09667E+2
2.60711E+2	9.99984E-5	3.09532E-2	3.09537E+2
2.60511E+2	9.99984E-5	3.09404E-2	3.09409E+2
2.60311E+2	9.99986E-5	3.09274E-2	3.09278E+2
2.60110E+2	9.99986E-5	3.09141E-2	3.09146E+2
2.59909E+2	9.99985E-5	3.09012E-2	3.09017E+2
2.59711E+2	9.99986E-5	3.08885E-2	3.08889E+2
2.59516E+2	9.99986E-5	3.08755E-2	3.08760E+2
2.59318E+2	9.99984E-5	3.08628E-2	3.08633E+2
2.59118E+2	9.99985E-5	3.08502E-2	3.08507E+2
2.58918E+2	9.99985E-5	3.08371E-2	3.08376E+2
2.58716E+2	9.99986E-5	3.08240E-2	3.08244E+2
2.58513E+2	9.99985E-5	3.08108E-2	3.08113E+2
2.58315E+2	9.99986E-5	3.07977E-2	3.07981E+2
2.58116E+2	9.99986E-5	3.07844E-2	3.07848E+2
2.57918E+2	9.99986E-5	3.07716E-2	3.07720E+2
2.57718E+2	9.99986E-5	3.07591E-2	3.07596E+2
2.57521E+2	9.99986E-5	3.07461E-2	3.07466E+2
2.57326E+2	9.99985E-5	3.07329E-2	3.07334E+2
2.57127E+2	9.99985E-5	3.07197E-2	3.07201E+2
2.56923E+2	9.99985E-5	3.07069E-2	3.07074E+2
2.56722E+2	9.99986E-5	3.06940E-2	3.06944E+2
2.56525E+2	9.99986E-5	3.06810E-2	3.06814E+2
2.56324E+2	9.99986E-5	3.06684E-2	3.06688E+2
2.56125E+2	9.99987E-5	3.06555E-2	3.06559E+2
2.55927E+2	9.99987E-5	3.06423E-2	3.06427E+2
2.55724E+2	9.99985E-5	3.06290E-2	3.06295E+2
2.55521E+2	9.99985E-5	3.06161E-2	3.06166E+2
2.55323E+2	9.99984E-5	3.06033E-2	3.06038E+2
2.55124E+2	9.99984E-5	3.05904E-2	3.05909E+2
2.54924E+2	9.99985E-5	3.05776E-2	3.05781E+2
2.54723E+2	9.99986E-5	3.05645E-2	3.05650E+2
2.54522E+2	9.99987E-5	3.05515E-2	3.05519E+2
2.54322E+2	9.99986E-5	3.05386E-2	3.05391E+2
2.54120E+2	9.99986E-5	3.05259E-2	3.05263E+2
2.53918E+2	9.99985E-5	3.05131E-2	3.05136E+2
2.53719E+2	9.99984E-5	3.05004E-2	3.05009E+2
2.53520E+2	9.99985E-5	3.04879E-2	3.04883E+2
2.53320E+2	9.99985E-5	3.04753E-2	3.04758E+2
2.53121E+2	9.99984E-5	3.04628E-2	3.04632E+2
2.52926E+2	9.99984E-5	3.04501E-2	3.04506E+2
2.52729E+2	9.99985E-5	3.04372E-2	3.04377E+2
2.52531E+2	9.99985E-5	3.04241E-2	3.04246E+2
2.52334E+2	9.99985E-5	3.04113E-2	3.04118E+2
2.52137E+2	9.99985E-5	3.03989E-2	3.03993E+2
2.51940E+2	9.99985E-5	3.03865E-2	3.03870E+2
2.51747E+2	9.99984E-5	3.03739E-2	3.03744E+2
2.51553E+2	9.99984E-5	3.03610E-2	3.03614E+2
2.51356E+2	9.99984E-5	3.03483E-2	3.03487E+2
2.51158E+2	9.99984E-5	3.03354E-2	3.03359E+2
2.50961E+2	9.99984E-5	3.03224E-2	3.03229E+2
2.50763E+2	9.99985E-5	3.03099E-2	3.03104E+2
2.50566E+2	9.99985E-5	3.02974E-2	3.02978E+2
2.50370E+2	9.99985E-5	3.02851E-2	3.02856E+2
2.50175E+2	9.99985E-5	3.02726E-2	3.02730E+2
2.49977E+2	9.99984E-5	3.02599E-2	3.02604E+2
2.49781E+2	9.99985E-5	3.02471E-2	3.02476E+2
2.49586E+2	9.99984E-5	3.02341E-2	3.02345E+2
2.49387E+2	9.99985E-5	3.02209E-2	3.02213E+2
2.49185E+2	9.99986E-5	3.02078E-2	3.02082E+2
2.48984E+2	9.99985E-5	3.01949E-2	3.01953E+2
2.48783E+2	9.99986E-5	3.01821E-2	3.01825E+2
2.48585E+2	9.99986E-5	3.01697E-2	3.01701E+2
2.48390E+2	9.99985E-5	3.01573E-2	3.01577E+2
2.48194E+2	9.99985E-5	3.01444E-2	3.01448E+2
2.47992E+2	9.99985E-5	3.01315E-2	3.01319E+2
2.47794E+2	9.99986E-5	3.01192E-2	3.01196E+2
2.47598E+2	9.99986E-5	3.01070E-2	3.01074E+2
2.47405E+2	9.99985E-5	3.00943E-2	3.00948E+2
2.47212E+2	9.99985E-5	3.00818E-2	3.00822E+2
2.47017E+2	9.99985E-5	3.00692E-2	3.00697E+2
2.46824E+2	9.99984E-5	3.00568E-2	3.00573E+2
2.46634E+2	9.99985E-5	3.00443E-2	3.00448E+2
2.46442E+2	9.99985E-5	3.00314E-2	3.00319E+2
2.46246E+2	9.99985E-5	3.00186E-2	3.00190E+2
2.46049E+2	9.99985E-5	3.00062E-2	3.00066E+2
2.45854E+2	9.99984E-5	2.99935E-2	2.99940E+2
2.45662E+2	9.99984E-5	2.99807E-2	2.99811E+2
2.45468E+2	9.99984E-5	2.99681E-2	2.99686E+2
2.45271E+2	9.99984E-5	2.99558E-2	2.99562E+2
2.45077E+2	9.99985E-5	2.99433E-2	2.99438E+2
2.44885E+2	9.99985E-5	2.99309E-2	2.99313E+2
2.44692E+2	9.99984E-5	2.99184E-2	2.99189E+2
2.44496E+2	9.99985E-5	2.99058E-2	2.99063E+2
2.44303E+2	9.99985E-5	2.98934E-2	2.98938E+2
2.44110E+2	9.99985E-5	2.98807E-2	2.98812E+2
2.43913E+2	9.99985E-5	2.98682E-2	2.98686E+2
2.43718E+2	9.99986E-5	2.98554E-2	2.98558E+2
2.43523E+2	9.99986E-5	2.98428E-2	2.98432E+2
2.43326E+2	9.99986E-5	2.98299E-2	2.98303E+2
2.43127E+2	9.99986E-5	2.98169E-2	2.98173E+2
2.42930E+2	9.99985E-5	2.98045E-2	2.98049E+2
2.42736E+2	9.99984E-5	2.97922E-2	2.97926E+2
2.42544E+2	9.99986E-5	2.97796E-2	2.97801E+2
2.42349E+2	9.99985E-5	2.97670E-2	2.97675E+2
2.42152E+2	9.99984E-5	2.97545E-2	2.97549E+2
2.41957E+2	9.99984E-5	2.97418E-2	2.97423E+2
2.41765E+2	9.99984E-5	2.97292E-2	2.97297E+2
2.41572E+2	9.99985E-5	2.97165E-2	2.97169E+2
2.41378E+2	9.99985E-5	2.97037E-2	2.97041E+2
2.41185E+2	9.99985E-5	2.96910E-2	2.96914E+2
2.40992E+2	9.99985E-5	2.96784E-2	2.96789E+2
2.40801E+2	9.99985E-5	2.96655E-2	2.96660E+2
2.40608E+2	9.99985E-5	2.96525E-2	2.96529E+2
2.40413E+2	9.99985E-5	2.96397E-2	2.96402E+2
2.40220E+2	9.99984E-5	2.96269E-2	2.96274E+2
2.40027E+2	9.99985E-5	2.96141E-2	2.96145E+2
2.39833E+2	9.99985E-5	2.96013E-2	2.96017E+2
2.39638E+2	9.99985E-5	2.95888E-2	2.95892E+2
2.39442E+2	9.99985E-5	2.95763E-2	2.95768E+2
2.39250E+2	9.99985E-5	2.95641E-2	2.95645E+2
2.39061E+2	9.99984E-5	2.95517E-2	2.95522E+2
2.38870E+2	9.99984E-5	2.95391E-2	2.95396E+2
2.38677E+2	9.99985E-5	2.95267E-2	2.95271E+2
2.38481E+2	9.99985E-5	2.95140E-2	2.95145E+2
2.38286E+2	9.99984E-5	2.95013E-2	2.95018E+2
2.38094E+2	9.99985E-5	2.94889E-2	2.94893E+2
2.37902E+2	9.99985E-5	2.94762E-2	2.94766E+2
2.37704E+2	9.99984E-5	2.94630E-2	2.94635E+2
2.37508E+2	9.99984E-5	2.94503E-2	2.94508E+2
2.37312E+2	9.99984E-5	2.94378E-2	2.94383E+2
2.37117E+2	9.99985E-5	2.94251E-2	2.94256E+2
2.36923E+2	9.99984E-5	2.94126E-2	2.94131E+2
2.36728E+2	9.99984E-5	2.94003E-2	2.94008E+2
2.36534E+2	9.99984E-5	2.93878E-2	2.93883E+2
2.36344E+2	9.99984E-5	2.93754E-2	2.93759E+2
2.36156E+2	9.99984E-5	2.93627E-2	2.93632E+2
2.35964E+2	9.99985E-5	2.93499E-2	2.93503E+2
2.35770E+2	9.99985E-5	2.93370E-2	2.93375E+2
2.35578E+2	9.99985E-5	2.93243E-2	2.93247E+2
2.35386E+2	9.99985E-5	2.93111E-2	2.93116E+2
2.35192E+2	9.99985E-5	2.92979E-2	2.92984E+2
2.35000E+2	9.99985E-5	2.92854E-2	2.92858E+2
2.34809E+2	9.99985E-5	2.92729E-2	2.92734E+2
2.34619E+2	9.99984E-5	2.92601E-2	2.92606E+2
2.34427E+2	9.99984E-5	2.92472E-2	2.92477E+2
2.34232E+2	9.99984E-5	2.92345E-2	2.92350E+2
2.34040E+2	9.99985E-5	2.92217E-2	2.92222E+2
2.33848E+2	9.99985E-5	2.92092E-2	2.92096E+2
2.33656E+2	9.99984E-5	2.91968E-2	2.91973E+2
2.33462E+2	9.99985E-5	2.91841E-2	2.91846E+2
2.33268E+2	9.99985E-5	2.91713E-2	2.91717E+2
2.33073E+2	9.99985E-5	2.91583E-2	2.91587E+2
2.32877E+2	9.99985E-5	2.91454E-2	2.91459E+2
2.32681E+2	9.99984E-5	2.91326E-2	2.91330E+2
2.32486E+2	9.99985E-5	2.91200E-2	2.91205E+2
2.32294E+2	9.99985E-5	2.91075E-2	2.91080E+2
2.32099E+2	9.99984E-5	2.90948E-2	2.90953E+2
2.31904E+2	9.99984E-5	2.90818E-2	2.90822E+2
2.31710E+2	9.99985E-5	2.90689E-2	2.90694E+2
2.31515E+2	9.99984E-5	2.90564E-2	2.90568E+2
2.31322E+2	9.99985E-5	2.90436E-2	2.90441E+2
2.31131E+2	9.99985E-5	2.90309E-2	2.90313E+2
2.30940E+2	9.99985E-5	2.90182E-2	2.90186E+2
2.30748E+2	9.99985E-5	2.90052E-2	2.90056E+2
2.30556E+2	9.99985E-5	2.89921E-2	2.89925E+2
2.30363E+2	9.99985E-5	2.89792E-2	2.89797E+2
2.30171E+2	9.99985E-5	2.89665E-2	2.89670E+2
2.29976E+2	9.99985E-5	2.89537E-2	2.89541E+2
2.29781E+2	9.99985E-5	2.89407E-2	2.89411E+2
2.29588E+2	9.99985E-5	2.89279E-2	2.89283E+2
2.29396E+2	9.99985E-5	2.89150E-2	2.89154E+2
2.29204E+2	9.99986E-5	2.89022E-2	2.89026E+2
2.29011E+2	9.99986E-5	2.88892E-2	2.88896E+2
2.28816E+2	9.99985E-5	2.88762E-2	2.88766E+2
2.28622E+2	9.99985E-5	2.88631E-2	2.88635E+2
2.28430E+2	9.99986E-5	2.88502E-2	2.88506E+2
2.28239E+2	9.99986E-5	2.88378E-2	2.88382E+2
2.28050E+2	9.99986E-5	2.88249E-2	2.88253E+2
2.27856E+2	9.99985E-5	2.88119E-2	2.88123E+2
2.27662E+2	9.99985E-5	2.87992E-2	2.87996E+2
2.27469E+2	9.99985E-5	2.87866E-2	2.87870E+2
2.27276E+2	9.99985E-5	2.87741E-2	2.87745E+2
2.27083E+2	9.99985E-5	2.87613E-2	2.87617E+2
2.26888E+2	9.99985E-5	2.87485E-2	2.87489E+2
2.26691E+2	9.99985E-5	2.87356E-2	2.87360E+2
2.26495E+2	9.99986E-5	2.87225E-2	2.87229E+2
2.26302E+2	9.99985E-5	2.87094E-2	2.87098E+2
2.26108E+2	9.99985E-5	2.86965E-2	2.86970E+2
2.25915E+2	9.99984E-5	2.86836E-2	2.86841E+2
2.25723E+2	9.99984E-5	2.86704E-2	2.86709E+2
2.25529E+2	9.99984E-5	2.86573E-2	2.86578E+2
2.25334E+2	9.99985E-5	2.86444E-2	2.86449E+2
2.25142E+2	9.99986E-5	2.86316E-2	2.86320E+2
2.24949E+2	9.99985E-5	2.86185E-2	2.86190E+2
2.24754E+2	9.99985E-5	2.86059E-2	2.86063E+2
2.24562E+2	9.99986E-5	2.85935E-2	2.85939E+2
2.24372E+2	9.99985E-5	2.85809E-2	2.85813E+2
2.24181E+2	9.99985E-5	2.85681E-2	2.85685E+2
2.23988E+2	9.99985E-5	2.85554E-2	2.85558E+2
2.23795E+2	9.99985E-5	2.85429E-2	2.85433E+2
