B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
2.20037E+0	2.10905E+0	2.97016E+2	9.99983E-5	-1.84393E-5	-1.84396E-1
2.21889E+0	2.12811E+0	2.97079E+2	9.99984E-5	-1.82394E-5	-1.82396E-1
2.23864E+0	2.14754E+0	2.97142E+2	9.99984E-5	-1.81690E-5	-1.81693E-1
2.25917E+0	2.16687E+0	2.97205E+2	9.99984E-5	-1.85034E-5	-1.85037E-1
2.27754E+0	2.18620E+0	2.97270E+2	9.99985E-5	-1.79256E-5	-1.79259E-1
2.29727E+0	2.20561E+0	2.97336E+2	9.99984E-5	-1.76583E-5	-1.76586E-1
2.31781E+0	2.22503E+0	2.97400E+2	9.99984E-5	-1.77900E-5	-1.77903E-1
2.33644E+0	2.24436E+0	2.97464E+2	9.99985E-5	-1.77669E-5	-1.77672E-1
2.35596E+0	2.26354E+0	2.97527E+2	9.99986E-5	-1.79694E-5	-1.79696E-1
2.37631E+0	2.28298E+0	2.97592E+2	9.99985E-5	-1.82460E-5	-1.82462E-1
2.39513E+0	2.30244E+0	2.97656E+2	9.99984E-5	-1.82710E-5	-1.82713E-1
2.41423E+0	2.32167E+0	2.97717E+2	9.99985E-5	-1.79366E-5	-1.79369E-1
2.43429E+0	2.34088E+0	2.97780E+2	9.99985E-5	-1.81763E-5	-1.81766E-1
2.45360E+0	2.36029E+0	2.97843E+2	9.99985E-5	-1.84039E-5	-1.84042E-1
2.47311E+0	2.37972E+0	2.97904E+2	9.99984E-5	-1.80615E-5	-1.80618E-1
2.49335E+0	2.39919E+0	2.97965E+2	9.99984E-5	-1.82667E-5	-1.82670E-1
2.51259E+0	2.41856E+0	2.98025E+2	9.99985E-5	-1.84287E-5	-1.84290E-1
2.53194E+0	2.43789E+0	2.98084E+2	9.99984E-5	-1.83415E-5	-1.83418E-1
2.55092E+0	2.45744E+0	2.98143E+2	9.99984E-5	-1.85217E-5	-1.85220E-1
2.57007E+0	2.47677E+0	2.98202E+2	9.99985E-5	-1.84905E-5	-1.84907E-1
2.59057E+0	2.49601E+0	2.98258E+2	9.99985E-5	-1.80518E-5	-1.80520E-1
2.60965E+0	2.51562E+0	2.98315E+2	9.99984E-5	-1.79436E-5	-1.79438E-1
2.62920E+0	2.53516E+0	2.98371E+2	9.99984E-5	-1.79764E-5	-1.79767E-1
2.64933E+0	2.55453E+0	2.98426E+2	9.99984E-5	-1.82350E-5	-1.82353E-1
2.66827E+0	2.57381E+0	2.98483E+2	9.99984E-5	-1.87181E-5	-1.87184E-1
2.68769E+0	2.59319E+0	2.98538E+2	9.99984E-5	-1.85370E-5	-1.85373E-1
2.70683E+0	2.61280E+0	2.98592E+2	9.99984E-5	-1.80310E-5	-1.80312E-1
2.72594E+0	2.63238E+0	2.98645E+2	9.99984E-5	-1.82752E-5	-1.82755E-1
2.74577E+0	2.65179E+0	2.98697E+2	9.99985E-5	-1.82395E-5	-1.82397E-1
2.76491E+0	2.67119E+0	2.98744E+2	9.99984E-5	-1.80819E-5	-1.80822E-1
2.78492E+0	2.69058E+0	2.98794E+2	9.99984E-5	-1.80185E-5	-1.80188E-1
2.80530E+0	2.71002E+0	2.98845E+2	9.99983E-5	-1.77584E-5	-1.77587E-1
2.82417E+0	2.72933E+0	2.98891E+2	9.99984E-5	-1.77988E-5	-1.77991E-1
2.84399E+0	2.74864E+0	2.98937E+2	9.99985E-5	-1.80536E-5	-1.80539E-1
2.86463E+0	2.76819E+0	2.98983E+2	9.99985E-5	-1.82087E-5	-1.82090E-1
2.88336E+0	2.78770E+0	2.99028E+2	9.99985E-5	-1.83994E-5	-1.83997E-1
2.90282E+0	2.80729E+0	2.99073E+2	9.99984E-5	-1.90631E-5	-1.90634E-1
2.92108E+0	2.82683E+0	2.99115E+2	9.99983E-5	-1.88628E-5	-1.88631E-1
2.94105E+0	2.84626E+0	2.99159E+2	9.99984E-5	-1.82588E-5	-1.82591E-1
2.96184E+0	2.86559E+0	2.99201E+2	9.99985E-5	-1.82891E-5	-1.82894E-1
2.98039E+0	2.88511E+0	2.99241E+2	9.99984E-5	-1.86632E-5	-1.86635E-1
3.00035E+0	2.90461E+0	2.99280E+2	9.99984E-5	-1.83394E-5	-1.83397E-1
3.02096E+0	2.92402E+0	2.99318E+2	9.99984E-5	-1.82006E-5	-1.82009E-1
3.03951E+0	2.94364E+0	2.99357E+2	9.99984E-5	-1.83642E-5	-1.83645E-1
3.05864E+0	2.96309E+0	2.99393E+2	9.99984E-5	-1.83593E-5	-1.83596E-1
3.07832E+0	2.98238E+0	2.99428E+2	9.99984E-5	-1.88379E-5	-1.88382E-1
3.09786E+0	3.00200E+0	2.99461E+2	9.99984E-5	-1.89974E-5	-1.89977E-1
3.11762E+0	3.02145E+0	2.99495E+2	9.99984E-5	-1.89588E-5	-1.89591E-1
3.13730E+0	3.04092E+0	2.99530E+2	9.99985E-5	-1.88723E-5	-1.88726E-1
3.15662E+0	3.06044E+0	2.99561E+2	9.99984E-5	-1.85735E-5	-1.85738E-1
3.17589E+0	3.07988E+0	2.99592E+2	9.99984E-5	-1.85313E-5	-1.85316E-1
3.19487E+0	3.09938E+0	2.99623E+2	9.99984E-5	-1.81957E-5	-1.81960E-1
3.21396E+0	3.11895E+0	2.99652E+2	9.99983E-5	-1.81793E-5	-1.81796E-1
3.23422E+0	3.13857E+0	2.99679E+2	9.99983E-5	-1.79808E-5	-1.79811E-1
3.25362E+0	3.15809E+0	2.99706E+2	9.99984E-5	-1.83644E-5	-1.83647E-1
3.27311E+0	3.17761E+0	2.99732E+2	9.99984E-5	-1.90518E-5	-1.90521E-1
3.29387E+0	3.19703E+0	2.99758E+2	9.99984E-5	-1.90271E-5	-1.90274E-1
3.31234E+0	3.21658E+0	2.99782E+2	9.99984E-5	-1.87265E-5	-1.87268E-1
3.33142E+0	3.23606E+0	2.99804E+2	9.99984E-5	-1.83715E-5	-1.83718E-1
3.35244E+0	3.25538E+0	2.99826E+2	9.99985E-5	-1.84671E-5	-1.84674E-1
3.37118E+0	3.27504E+0	2.99848E+2	9.99984E-5	-1.82885E-5	-1.82888E-1
3.39060E+0	3.29469E+0	2.99867E+2	9.99984E-5	-1.78044E-5	-1.78047E-1
3.40952E+0	3.31406E+0	2.99888E+2	9.99984E-5	-1.81280E-5	-1.81283E-1
3.42920E+0	3.33346E+0	2.99908E+2	9.99983E-5	-1.83577E-5	-1.83580E-1
3.44986E+0	3.35301E+0	2.99925E+2	9.99983E-5	-1.89320E-5	-1.89323E-1
3.46825E+0	3.37256E+0	2.99942E+2	9.99984E-5	-1.93146E-5	-1.93149E-1
3.48779E+0	3.39216E+0	2.99958E+2	9.99983E-5	-1.87127E-5	-1.87130E-1
3.50810E+0	3.41180E+0	2.99973E+2	9.99984E-5	-1.85680E-5	-1.85683E-1
3.52689E+0	3.43125E+0	2.99988E+2	9.99985E-5	-1.90898E-5	-1.90901E-1
3.54688E+0	3.45051E+0	3.00003E+2	9.99984E-5	-1.85540E-5	-1.85543E-1
3.56752E+0	3.46990E+0	3.00015E+2	9.99984E-5	-1.85087E-5	-1.85090E-1
3.58612E+0	3.48961E+0	3.00027E+2	9.99983E-5	-1.90121E-5	-1.90124E-1
3.60595E+0	3.50919E+0	3.00037E+2	9.99984E-5	-1.88275E-5	-1.88278E-1
3.62437E+0	3.52862E+0	3.00047E+2	9.99985E-5	-1.88142E-5	-1.88145E-1
3.64398E+0	3.54819E+0	3.00057E+2	9.99985E-5	-1.93092E-5	-1.93095E-1
3.66433E+0	3.56785E+0	3.00066E+2	9.99985E-5	-1.91174E-5	-1.91177E-1
3.68308E+0	3.58725E+0	3.00074E+2	9.99985E-5	-1.89976E-5	-1.89979E-1
3.70264E+0	3.60673E+0	3.00081E+2	9.99984E-5	-1.93021E-5	-1.93024E-1
3.72318E+0	3.62641E+0	3.00088E+2	9.99984E-5	-1.87210E-5	-1.87213E-1
3.74180E+0	3.64570E+0	3.00094E+2	9.99985E-5	-1.90849E-5	-1.90852E-1
3.76165E+0	3.66518E+0	3.00099E+2	9.99985E-5	-1.91637E-5	-1.91640E-1
3.78192E+0	3.68470E+0	3.00105E+2	9.99984E-5	-1.84524E-5	-1.84527E-1
3.80031E+0	3.70425E+0	3.00109E+2	9.99984E-5	-1.85801E-5	-1.85804E-1
3.81993E+0	3.72382E+0	3.00111E+2	9.99984E-5	-1.89912E-5	-1.89915E-1
3.83865E+0	3.74323E+0	3.00113E+2	9.99984E-5	-1.92144E-5	-1.92147E-1
3.85851E+0	3.76276E+0	3.00116E+2	9.99984E-5	-1.89195E-5	-1.89198E-1
3.87934E+0	3.78240E+0	3.00118E+2	9.99983E-5	-1.84895E-5	-1.84898E-1
3.89724E+0	3.80188E+0	3.00119E+2	9.99983E-5	-1.81276E-5	-1.81279E-1
3.91626E+0	3.82128E+0	3.00119E+2	9.99984E-5	-1.83778E-5	-1.83780E-1
3.93743E+0	3.84079E+0	3.00119E+2	9.99984E-5	-1.88723E-5	-1.88726E-1
3.95666E+0	3.86028E+0	3.00118E+2	9.99984E-5	-1.87036E-5	-1.87039E-1
3.97607E+0	3.87975E+0	3.00116E+2	9.99983E-5	-1.81817E-5	-1.81820E-1
3.99631E+0	3.89921E+0	3.00115E+2	9.99983E-5	-1.84454E-5	-1.84457E-1
4.01508E+0	3.91887E+0	3.00112E+2	9.99984E-5	-1.89197E-5	-1.89200E-1
4.03444E+0	3.93845E+0	3.00109E+2	9.99984E-5	-1.88289E-5	-1.88291E-1
4.05463E+0	3.95777E+0	3.00106E+2	9.99985E-5	-1.86196E-5	-1.86199E-1
4.07336E+0	3.97722E+0	3.00102E+2	9.99985E-5	-1.83961E-5	-1.83964E-1
4.09273E+0	3.99682E+0	3.00098E+2	9.99985E-5	-1.82532E-5	-1.82535E-1
4.11345E+0	4.01632E+0	3.00093E+2	9.99985E-5	-1.86390E-5	-1.86393E-1
4.13265E+0	4.03574E+0	3.00089E+2	9.99985E-5	-1.90062E-5	-1.90064E-1
4.15234E+0	4.05522E+0	3.00082E+2	9.99985E-5	-1.87371E-5	-1.87374E-1
4.17116E+0	4.07466E+0	3.00076E+2	9.99985E-5	-1.90741E-5	-1.90744E-1
4.19014E+0	4.09429E+0	3.00071E+2	9.99985E-5	-1.93718E-5	-1.93721E-1
4.21063E+0	4.11396E+0	3.00065E+2	9.99984E-5	-1.87245E-5	-1.87248E-1
4.22975E+0	4.13334E+0	3.00058E+2	9.99984E-5	-1.85034E-5	-1.85036E-1
4.24896E+0	4.15268E+0	3.00050E+2	9.99984E-5	-1.87348E-5	-1.87351E-1
4.26957E+0	4.17215E+0	3.00043E+2	9.99983E-5	-1.87504E-5	-1.87508E-1
4.28876E+0	4.19164E+0	3.00035E+2	9.99984E-5	-1.91396E-5	-1.91399E-1
4.30864E+0	4.21114E+0	3.00025E+2	9.99984E-5	-1.89175E-5	-1.89177E-1
4.32690E+0	4.23069E+0	3.00017E+2	9.99984E-5	-1.90619E-5	-1.90622E-1
4.34662E+0	4.25028E+0	3.00010E+2	9.99984E-5	-1.88727E-5	-1.88730E-1
4.36679E+0	4.26968E+0	3.00001E+2	9.99985E-5	-1.87371E-5	-1.87373E-1
4.38535E+0	4.28904E+0	2.99992E+2	9.99984E-5	-1.91238E-5	-1.91241E-1
4.40532E+0	4.30870E+0	2.99983E+2	9.99985E-5	-1.87301E-5	-1.87304E-1
4.42565E+0	4.32817E+0	2.99972E+2	9.99985E-5	-1.83761E-5	-1.83764E-1
4.44441E+0	4.34755E+0	2.99961E+2	9.99984E-5	-1.86352E-5	-1.86355E-1
4.46444E+0	4.36700E+0	2.99950E+2	9.99985E-5	-1.87726E-5	-1.87729E-1
4.48475E+0	4.38641E+0	2.99940E+2	9.99985E-5	-1.81562E-5	-1.81564E-1
4.50330E+0	4.40587E+0	2.99930E+2	9.99984E-5	-1.80771E-5	-1.80774E-1
4.52285E+0	4.42555E+0	2.99921E+2	9.99984E-5	-1.89883E-5	-1.89886E-1
4.54109E+0	4.44512E+0	2.99909E+2	9.99984E-5	-1.91885E-5	-1.91888E-1
4.56115E+0	4.46450E+0	2.99898E+2	9.99984E-5	-1.87322E-5	-1.87325E-1
4.58150E+0	4.48396E+0	2.99887E+2	9.99984E-5	-1.81969E-5	-1.81972E-1
4.60022E+0	4.50360E+0	2.99876E+2	9.99984E-5	-1.85269E-5	-1.85272E-1
4.61967E+0	4.52318E+0	2.99864E+2	9.99985E-5	-1.84311E-5	-1.84313E-1
4.64046E+0	4.54240E+0	2.99852E+2	9.99985E-5	-1.82152E-5	-1.82154E-1
4.65898E+0	4.56189E+0	2.99841E+2	9.99984E-5	-1.84787E-5	-1.84790E-1
4.67818E+0	4.58146E+0	2.99830E+2	9.99984E-5	-1.84257E-5	-1.84260E-1
4.69916E+0	4.60081E+0	2.99818E+2	9.99984E-5	-1.80647E-5	-1.80650E-1
4.71780E+0	4.62024E+0	2.99807E+2	9.99984E-5	-1.81862E-5	-1.81865E-1
4.73733E+0	4.63981E+0	2.99796E+2	9.99985E-5	-1.86185E-5	-1.86188E-1
4.75768E+0	4.65929E+0	2.99783E+2	9.99984E-5	-1.82734E-5	-1.82737E-1
4.77637E+0	4.67870E+0	2.99771E+2	9.99985E-5	-1.81058E-5	-1.81060E-1
4.79614E+0	4.69815E+0	2.99761E+2	9.99985E-5	-1.85796E-5	-1.85799E-1
4.81490E+0	4.71759E+0	2.99748E+2	9.99984E-5	-1.91092E-5	-1.91095E-1
4.83421E+0	4.73722E+0	2.99735E+2	9.99985E-5	-1.91721E-5	-1.91724E-1
4.85490E+0	4.75685E+0	2.99724E+2	9.99986E-5	-1.87701E-5	-1.87704E-1
4.87311E+0	4.77631E+0	2.99712E+2	9.99985E-5	-1.87459E-5	-1.87462E-1
4.89264E+0	4.79586E+0	2.99700E+2	9.99984E-5	-1.85362E-5	-1.85365E-1
4.91324E+0	4.81524E+0	2.99687E+2	9.99984E-5	-1.85550E-5	-1.85553E-1
4.93264E+0	4.83473E+0	2.99676E+2	9.99985E-5	-1.87109E-5	-1.87112E-1
4.95195E+0	4.85432E+0	2.99664E+2	9.99985E-5	-1.87560E-5	-1.87563E-1
4.97246E+0	4.87373E+0	2.99651E+2	9.99984E-5	-1.87458E-5	-1.87461E-1
4.99094E+0	4.89324E+0	2.99639E+2	9.99984E-5	-1.83517E-5	-1.83520E-1
4.99985E+0	4.91083E+0	2.99627E+2	9.99985E-5	-1.84161E-5	-1.84164E-1
5.00195E+0	4.92360E+0	2.99617E+2	9.99986E-5	-1.91054E-5	-1.91057E-1
5.00244E+0	4.93131E+0	2.99604E+2	9.99984E-5	-1.84855E-5	-1.84858E-1
5.00235E+0	4.93587E+0	2.99591E+2	9.99984E-5	-1.79896E-5	-1.79899E-1
5.00189E+0	4.93844E+0	2.99579E+2	9.99985E-5	-1.86778E-5	-1.86781E-1
5.00110E+0	4.93959E+0	2.99569E+2	9.99985E-5	-1.84887E-5	-1.84889E-1
4.99051E+0	4.93984E+0	2.99557E+2	9.99984E-5	-1.83388E-5	-1.83391E-1
4.97104E+0	4.93850E+0	2.99545E+2	9.99984E-5	-1.85320E-5	-1.85323E-1
4.95024E+0	4.93162E+0	2.99534E+2	9.99985E-5	-1.84090E-5	-1.84093E-1
4.93142E+0	4.91768E+0	2.99524E+2	9.99984E-5	-1.88470E-5	-1.88473E-1
4.91205E+0	4.90026E+0	2.99513E+2	9.99983E-5	-1.91498E-5	-1.91501E-1
4.89147E+0	4.88186E+0	2.99503E+2	9.99983E-5	-1.91788E-5	-1.91792E-1
4.87257E+0	4.86279E+0	2.99494E+2	9.99984E-5	-1.86852E-5	-1.86855E-1
4.85380E+0	4.84310E+0	2.99484E+2	9.99984E-5	-1.83252E-5	-1.83255E-1
4.83290E+0	4.82342E+0	2.99476E+2	9.99985E-5	-1.81491E-5	-1.81494E-1
4.81355E+0	4.80382E+0	2.99467E+2	9.99985E-5	-1.85152E-5	-1.85154E-1
4.79449E+0	4.78420E+0	2.99458E+2	9.99985E-5	-1.86791E-5	-1.86793E-1
4.77567E+0	4.76451E+0	2.99451E+2	9.99985E-5	-1.87463E-5	-1.87466E-1
4.75636E+0	4.74499E+0	2.99444E+2	9.99985E-5	-1.89008E-5	-1.89011E-1
4.73576E+0	4.72572E+0	2.99438E+2	9.99985E-5	-1.87953E-5	-1.87956E-1
