T_sample_(K)	I_s	V_nv	R_nv
2.96689E+2	9.99986E-5	3.66597E-2	3.66602E+2
2.96603E+2	9.99986E-5	3.66502E-2	3.66507E+2
2.96515E+2	9.99986E-5	3.66406E-2	3.66411E+2
2.96425E+2	9.99986E-5	3.66309E-2	3.66314E+2
2.96333E+2	9.99984E-5	3.66210E-2	3.66216E+2
2.96242E+2	9.99984E-5	3.66111E-2	3.66117E+2
2.96149E+2	9.99984E-5	3.66013E-2	3.66019E+2
2.96052E+2	9.99984E-5	3.65913E-2	3.65919E+2
2.95952E+2	9.99984E-5	3.65812E-2	3.65817E+2
2.95853E+2	9.99984E-5	3.65709E-2	3.65715E+2
2.95750E+2	9.99985E-5	3.65606E-2	3.65611E+2
2.95645E+2	9.99984E-5	3.65501E-2	3.65507E+2
2.95540E+2	9.99984E-5	3.65397E-2	3.65403E+2
2.95432E+2	9.99984E-5	3.65291E-2	3.65297E+2
2.95322E+2	9.99984E-5	3.65183E-2	3.65189E+2
2.95212E+2	9.99984E-5	3.65074E-2	3.65080E+2
2.95098E+2	9.99984E-5	3.64966E-2	3.64972E+2
2.94984E+2	9.99984E-5	3.64859E-2	3.64865E+2
2.94869E+2	9.99985E-5	3.64749E-2	3.64754E+2
2.94750E+2	9.99985E-5	3.64636E-2	3.64641E+2
2.94632E+2	9.99985E-5	3.64525E-2	3.64530E+2
2.94512E+2	9.99986E-5	3.64415E-2	3.64420E+2
2.94389E+2	9.99985E-5	3.64301E-2	3.64307E+2
2.94265E+2	9.99984E-5	3.64186E-2	3.64191E+2
2.94140E+2	9.99985E-5	3.64070E-2	3.64076E+2
2.94013E+2	9.99984E-5	3.63956E-2	3.63962E+2
2.93885E+2	9.99984E-5	3.63842E-2	3.63847E+2
2.93756E+2	9.99984E-5	3.63724E-2	3.63730E+2
2.93624E+2	9.99984E-5	3.63606E-2	3.63611E+2
2.93493E+2	9.99985E-5	3.63488E-2	3.63494E+2
2.93359E+2	9.99985E-5	3.63372E-2	3.63377E+2
2.93225E+2	9.99984E-5	3.63254E-2	3.63259E+2
2.93091E+2	9.99985E-5	3.63134E-2	3.63140E+2
2.92951E+2	9.99984E-5	3.63015E-2	3.63021E+2
2.92812E+2	9.99985E-5	3.62898E-2	3.62904E+2
2.92674E+2	9.99985E-5	3.62781E-2	3.62786E+2
2.92534E+2	9.99985E-5	3.62661E-2	3.62667E+2
2.92394E+2	9.99984E-5	3.62538E-2	3.62544E+2
2.92253E+2	9.99984E-5	3.62416E-2	3.62421E+2
2.92108E+2	9.99984E-5	3.62295E-2	3.62301E+2
2.91962E+2	9.99984E-5	3.62174E-2	3.62180E+2
2.91817E+2	9.99984E-5	3.62051E-2	3.62056E+2
2.91670E+2	9.99984E-5	3.61929E-2	3.61934E+2
2.91521E+2	9.99984E-5	3.61808E-2	3.61813E+2
2.91374E+2	9.99984E-5	3.61685E-2	3.61691E+2
2.91228E+2	9.99984E-5	3.61563E-2	3.61569E+2
2.91082E+2	9.99985E-5	3.61439E-2	3.61445E+2
2.90933E+2	9.99985E-5	3.61315E-2	3.61321E+2
2.90783E+2	9.99984E-5	3.61194E-2	3.61200E+2
2.90633E+2	9.99985E-5	3.61072E-2	3.61077E+2
2.90481E+2	9.99985E-5	3.60948E-2	3.60953E+2
2.90331E+2	9.99985E-5	3.60821E-2	3.60826E+2
2.90180E+2	9.99986E-5	3.60695E-2	3.60701E+2
2.90026E+2	9.99985E-5	3.60570E-2	3.60575E+2
2.89873E+2	9.99984E-5	3.60446E-2	3.60452E+2
2.89717E+2	9.99984E-5	3.60323E-2	3.60329E+2
2.89560E+2	9.99984E-5	3.60196E-2	3.60201E+2
2.89404E+2	9.99984E-5	3.60064E-2	3.60070E+2
2.89247E+2	9.99984E-5	3.59935E-2	3.59941E+2
2.89088E+2	9.99984E-5	3.59810E-2	3.59815E+2
2.88927E+2	9.99985E-5	3.59685E-2	3.59690E+2
2.88767E+2	9.99985E-5	3.59560E-2	3.59565E+2
2.88607E+2	9.99984E-5	3.59432E-2	3.59438E+2
2.88446E+2	9.99985E-5	3.59304E-2	3.59310E+2
2.88284E+2	9.99985E-5	3.59179E-2	3.59184E+2
2.88122E+2	9.99984E-5	3.59056E-2	3.59062E+2
2.87960E+2	9.99985E-5	3.58931E-2	3.58936E+2
2.87799E+2	9.99985E-5	3.58804E-2	3.58809E+2
2.87637E+2	9.99985E-5	3.58678E-2	3.58683E+2
2.87473E+2	9.99984E-5	3.58552E-2	3.58558E+2
2.87307E+2	9.99984E-5	3.58423E-2	3.58428E+2
2.87142E+2	9.99985E-5	3.58296E-2	3.58301E+2
2.86975E+2	9.99985E-5	3.58172E-2	3.58177E+2
2.86810E+2	9.99985E-5	3.58042E-2	3.58047E+2
2.86644E+2	9.99984E-5	3.57912E-2	3.57918E+2
2.86476E+2	9.99984E-5	3.57785E-2	3.57791E+2
2.86306E+2	9.99985E-5	3.57656E-2	3.57661E+2
2.86137E+2	9.99985E-5	3.57527E-2	3.57533E+2
2.85971E+2	9.99985E-5	3.57402E-2	3.57407E+2
2.85804E+2	9.99985E-5	3.57273E-2	3.57278E+2
2.85635E+2	9.99983E-5	3.57144E-2	3.57150E+2
2.85469E+2	9.99984E-5	3.57016E-2	3.57022E+2
2.85302E+2	9.99986E-5	3.56886E-2	3.56891E+2
2.85133E+2	9.99985E-5	3.56757E-2	3.56762E+2
2.84965E+2	9.99985E-5	3.56625E-2	3.56630E+2
2.84795E+2	9.99986E-5	3.56495E-2	3.56500E+2
2.84624E+2	9.99985E-5	3.56371E-2	3.56376E+2
2.84455E+2	9.99985E-5	3.56243E-2	3.56249E+2
2.84285E+2	9.99985E-5	3.56114E-2	3.56119E+2
2.84117E+2	9.99985E-5	3.55984E-2	3.55990E+2
2.83946E+2	9.99985E-5	3.55853E-2	3.55858E+2
2.83773E+2	9.99985E-5	3.55724E-2	3.55729E+2
2.83603E+2	9.99985E-5	3.55597E-2	3.55603E+2
2.83433E+2	9.99985E-5	3.55472E-2	3.55478E+2
2.83263E+2	9.99984E-5	3.55344E-2	3.55349E+2
2.83091E+2	9.99984E-5	3.55215E-2	3.55220E+2
2.82918E+2	9.99985E-5	3.55090E-2	3.55095E+2
2.82746E+2	9.99985E-5	3.54967E-2	3.54972E+2
2.82575E+2	9.99985E-5	3.54841E-2	3.54846E+2
2.82403E+2	9.99984E-5	3.54712E-2	3.54717E+2
2.82231E+2	9.99985E-5	3.54584E-2	3.54589E+2
2.82057E+2	9.99986E-5	3.54459E-2	3.54464E+2
2.81884E+2	9.99985E-5	3.54332E-2	3.54337E+2
2.81712E+2	9.99984E-5	3.54201E-2	3.54207E+2
2.81538E+2	9.99985E-5	3.54074E-2	3.54079E+2
2.81362E+2	9.99986E-5	3.53948E-2	3.53953E+2
2.81190E+2	9.99985E-5	3.53820E-2	3.53825E+2
2.81018E+2	9.99985E-5	3.53695E-2	3.53700E+2
2.80842E+2	9.99985E-5	3.53572E-2	3.53578E+2
2.80667E+2	9.99985E-5	3.53449E-2	3.53454E+2
2.80494E+2	9.99985E-5	3.53320E-2	3.53326E+2
2.80323E+2	9.99985E-5	3.53192E-2	3.53198E+2
2.80151E+2	9.99984E-5	3.53064E-2	3.53070E+2
2.79976E+2	9.99984E-5	3.52936E-2	3.52941E+2
2.79801E+2	9.99985E-5	3.52813E-2	3.52818E+2
2.79629E+2	9.99985E-5	3.52690E-2	3.52696E+2
2.79459E+2	9.99985E-5	3.52566E-2	3.52572E+2
2.79286E+2	9.99985E-5	3.52440E-2	3.52446E+2
2.79111E+2	9.99985E-5	3.52309E-2	3.52314E+2
2.78939E+2	9.99985E-5	3.52176E-2	3.52182E+2
2.78763E+2	9.99984E-5	3.52046E-2	3.52052E+2
2.78584E+2	9.99984E-5	3.51918E-2	3.51923E+2
2.78406E+2	9.99984E-5	3.51793E-2	3.51798E+2
2.78231E+2	9.99984E-5	3.51666E-2	3.51671E+2
2.78056E+2	9.99985E-5	3.51539E-2	3.51544E+2
2.77882E+2	9.99984E-5	3.51414E-2	3.51420E+2
2.77707E+2	9.99984E-5	3.51289E-2	3.51294E+2
2.77530E+2	9.99985E-5	3.51161E-2	3.51166E+2
2.77353E+2	9.99985E-5	3.51033E-2	3.51038E+2
2.77175E+2	9.99985E-5	3.50908E-2	3.50913E+2
2.76998E+2	9.99984E-5	3.50784E-2	3.50790E+2
2.76822E+2	9.99985E-5	3.50658E-2	3.50663E+2
2.76647E+2	9.99985E-5	3.50529E-2	3.50534E+2
2.76470E+2	9.99986E-5	3.50397E-2	3.50402E+2
2.76291E+2	9.99985E-5	3.50268E-2	3.50273E+2
2.76113E+2	9.99984E-5	3.50141E-2	3.50147E+2
2.75933E+2	9.99984E-5	3.50015E-2	3.50021E+2
2.75756E+2	9.99984E-5	3.49890E-2	3.49896E+2
2.75580E+2	9.99984E-5	3.49764E-2	3.49770E+2
2.75402E+2	9.99985E-5	3.49637E-2	3.49643E+2
2.75224E+2	9.99984E-5	3.49511E-2	3.49517E+2
2.75047E+2	9.99984E-5	3.49384E-2	3.49390E+2
2.74871E+2	9.99985E-5	3.49257E-2	3.49262E+2
2.74695E+2	9.99984E-5	3.49130E-2	3.49135E+2
2.74519E+2	9.99984E-5	3.49001E-2	3.49007E+2
2.74343E+2	9.99984E-5	3.48876E-2	3.48881E+2
2.74169E+2	9.99984E-5	3.48751E-2	3.48757E+2
2.73992E+2	9.99983E-5	3.48625E-2	3.48631E+2
2.73816E+2	9.99984E-5	3.48499E-2	3.48505E+2
2.73643E+2	9.99986E-5	3.48376E-2	3.48381E+2
2.73469E+2	9.99984E-5	3.48251E-2	3.48257E+2
2.73294E+2	9.99984E-5	3.48124E-2	3.48129E+2
2.73116E+2	9.99985E-5	3.47995E-2	3.48001E+2
2.72940E+2	9.99984E-5	3.47866E-2	3.47872E+2
2.72763E+2	9.99983E-5	3.47739E-2	3.47745E+2
2.72585E+2	9.99984E-5	3.47612E-2	3.47617E+2
2.72406E+2	9.99985E-5	3.47482E-2	3.47487E+2
2.72228E+2	9.99985E-5	3.47356E-2	3.47361E+2
2.72052E+2	9.99986E-5	3.47229E-2	3.47234E+2
2.71873E+2	9.99985E-5	3.47101E-2	3.47107E+2
2.71693E+2	9.99985E-5	3.46976E-2	3.46982E+2
2.71513E+2	9.99984E-5	3.46853E-2	3.46858E+2
2.71336E+2	9.99985E-5	3.46728E-2	3.46734E+2
2.71162E+2	9.99985E-5	3.46603E-2	3.46608E+2
2.70986E+2	9.99984E-5	3.46477E-2	3.46483E+2
2.70808E+2	9.99984E-5	3.46351E-2	3.46356E+2
2.70629E+2	9.99984E-5	3.46224E-2	3.46229E+2
2.70452E+2	9.99985E-5	3.46097E-2	3.46102E+2
2.70273E+2	9.99985E-5	3.45967E-2	3.45972E+2
2.70094E+2	9.99985E-5	3.45836E-2	3.45841E+2
2.69912E+2	9.99984E-5	3.45709E-2	3.45715E+2
2.69731E+2	9.99984E-5	3.45586E-2	3.45591E+2
2.69551E+2	9.99984E-5	3.45463E-2	3.45468E+2
2.69374E+2	9.99985E-5	3.45340E-2	3.45345E+2
2.69200E+2	9.99985E-5	3.45214E-2	3.45219E+2
2.69027E+2	9.99985E-5	3.45088E-2	3.45093E+2
2.68853E+2	9.99985E-5	3.44966E-2	3.44971E+2
2.68677E+2	9.99985E-5	3.44839E-2	3.44844E+2
2.68502E+2	9.99985E-5	3.44710E-2	3.44716E+2
2.68325E+2	9.99984E-5	3.44581E-2	3.44587E+2
2.68148E+2	9.99984E-5	3.44453E-2	3.44459E+2
2.67971E+2	9.99985E-5	3.44326E-2	3.44331E+2
2.67793E+2	9.99985E-5	3.44194E-2	3.44200E+2
2.67615E+2	9.99985E-5	3.44063E-2	3.44069E+2
2.67435E+2	9.99986E-5	3.43934E-2	3.43938E+2
2.67255E+2	9.99986E-5	3.43806E-2	3.43811E+2
2.67078E+2	9.99985E-5	3.43682E-2	3.43688E+2
2.66899E+2	9.99985E-5	3.43557E-2	3.43563E+2
2.66722E+2	9.99985E-5	3.43429E-2	3.43434E+2
2.66544E+2	9.99985E-5	3.43301E-2	3.43306E+2
2.66365E+2	9.99985E-5	3.43176E-2	3.43181E+2
2.66187E+2	9.99985E-5	3.43049E-2	3.43055E+2
2.66008E+2	9.99985E-5	3.42920E-2	3.42925E+2
2.65828E+2	9.99984E-5	3.42792E-2	3.42798E+2
2.65648E+2	9.99984E-5	3.42666E-2	3.42671E+2
2.65468E+2	9.99984E-5	3.42536E-2	3.42542E+2
2.65287E+2	9.99984E-5	3.42405E-2	3.42410E+2
2.65107E+2	9.99984E-5	3.42276E-2	3.42281E+2
2.64926E+2	9.99985E-5	3.42147E-2	3.42153E+2
2.64745E+2	9.99985E-5	3.42019E-2	3.42024E+2
2.64564E+2	9.99986E-5	3.41893E-2	3.41898E+2
2.64382E+2	9.99985E-5	3.41761E-2	3.41766E+2
2.64202E+2	9.99984E-5	3.41633E-2	3.41638E+2
2.64021E+2	9.99983E-5	3.41507E-2	3.41512E+2
2.63842E+2	9.99984E-5	3.41377E-2	3.41383E+2
2.63665E+2	9.99985E-5	3.41249E-2	3.41254E+2
2.63486E+2	9.99985E-5	3.41117E-2	3.41122E+2
2.63307E+2	9.99985E-5	3.40989E-2	3.40994E+2
2.63129E+2	9.99984E-5	3.40863E-2	3.40868E+2
2.62952E+2	9.99984E-5	3.40736E-2	3.40741E+2
2.62775E+2	9.99985E-5	3.40611E-2	3.40616E+2
2.62599E+2	9.99986E-5	3.40483E-2	3.40488E+2
2.62426E+2	9.99986E-5	3.40352E-2	3.40357E+2
2.62249E+2	9.99984E-5	3.40217E-2	3.40222E+2
2.62070E+2	9.99985E-5	3.40087E-2	3.40092E+2
2.61891E+2	9.99985E-5	3.39959E-2	3.39964E+2
2.61712E+2	9.99984E-5	3.39830E-2	3.39836E+2
2.61534E+2	9.99984E-5	3.39701E-2	3.39706E+2
2.61356E+2	9.99984E-5	3.39573E-2	3.39578E+2
2.61179E+2	9.99984E-5	3.39446E-2	3.39451E+2
2.61001E+2	9.99985E-5	3.39320E-2	3.39325E+2
2.60824E+2	9.99986E-5	3.39193E-2	3.39198E+2
2.60647E+2	9.99985E-5	3.39065E-2	3.39070E+2
2.60469E+2	9.99986E-5	3.38937E-2	3.38942E+2
2.60290E+2	9.99985E-5	3.38808E-2	3.38813E+2
2.60109E+2	9.99985E-5	3.38677E-2	3.38682E+2
2.59928E+2	9.99986E-5	3.38551E-2	3.38556E+2
2.59746E+2	9.99984E-5	3.38427E-2	3.38433E+2
2.59565E+2	9.99984E-5	3.38300E-2	3.38305E+2
2.59386E+2	9.99985E-5	3.38168E-2	3.38173E+2
2.59202E+2	9.99985E-5	3.38038E-2	3.38043E+2
2.59021E+2	9.99985E-5	3.37913E-2	3.37918E+2
2.58840E+2	9.99986E-5	3.37786E-2	3.37791E+2
2.58660E+2	9.99985E-5	3.37656E-2	3.37661E+2
2.58480E+2	9.99985E-5	3.37527E-2	3.37532E+2
2.58301E+2	9.99986E-5	3.37400E-2	3.37405E+2
2.58124E+2	9.99985E-5	3.37273E-2	3.37278E+2
2.57946E+2	9.99985E-5	3.37143E-2	3.37148E+2
2.57766E+2	9.99985E-5	3.37014E-2	3.37019E+2
2.57587E+2	9.99984E-5	3.36884E-2	3.36890E+2
2.57407E+2	9.99984E-5	3.36751E-2	3.36757E+2
2.57227E+2	9.99985E-5	3.36622E-2	3.36627E+2
2.57046E+2	9.99986E-5	3.36494E-2	3.36499E+2
2.56867E+2	9.99985E-5	3.36364E-2	3.36369E+2
2.56685E+2	9.99985E-5	3.36233E-2	3.36238E+2
2.56505E+2	9.99985E-5	3.36104E-2	3.36109E+2
2.56325E+2	9.99984E-5	3.35974E-2	3.35979E+2
2.56144E+2	9.99984E-5	3.35844E-2	3.35849E+2
2.55964E+2	9.99984E-5	3.35714E-2	3.35720E+2
2.55784E+2	9.99984E-5	3.35587E-2	3.35593E+2
2.55602E+2	9.99985E-5	3.35459E-2	3.35464E+2
2.55420E+2	9.99984E-5	3.35333E-2	3.35338E+2
2.55240E+2	9.99984E-5	3.35206E-2	3.35212E+2
2.55062E+2	9.99985E-5	3.35077E-2	3.35082E+2
2.54881E+2	9.99985E-5	3.34946E-2	3.34951E+2
2.54698E+2	9.99985E-5	3.34815E-2	3.34820E+2
2.54517E+2	9.99984E-5	3.34686E-2	3.34691E+2
2.54335E+2	9.99984E-5	3.34559E-2	3.34565E+2
2.54153E+2	9.99984E-5	3.34430E-2	3.34435E+2
2.53971E+2	9.99985E-5	3.34300E-2	3.34305E+2
2.53787E+2	9.99984E-5	3.34172E-2	3.34177E+2
2.53606E+2	9.99984E-5	3.34043E-2	3.34049E+2
2.53425E+2	9.99985E-5	3.33915E-2	3.33920E+2
2.53242E+2	9.99985E-5	3.33789E-2	3.33794E+2
2.53060E+2	9.99985E-5	3.33660E-2	3.33666E+2
2.52880E+2	9.99985E-5	3.33530E-2	3.33535E+2
2.52702E+2	9.99985E-5	3.33402E-2	3.33407E+2
2.52523E+2	9.99986E-5	3.33274E-2	3.33279E+2
2.52342E+2	9.99985E-5	3.33147E-2	3.33152E+2
2.52164E+2	9.99985E-5	3.33021E-2	3.33026E+2
2.51988E+2	9.99985E-5	3.32898E-2	3.32903E+2
2.51811E+2	9.99985E-5	3.32771E-2	3.32775E+2
2.51633E+2	9.99985E-5	3.32642E-2	3.32647E+2
2.51455E+2	9.99985E-5	3.32515E-2	3.32520E+2
2.51276E+2	9.99985E-5	3.32389E-2	3.32394E+2
2.51099E+2	9.99985E-5	3.32262E-2	3.32267E+2
2.50920E+2	9.99985E-5	3.32133E-2	3.32138E+2
2.50739E+2	9.99985E-5	3.32003E-2	3.32008E+2
2.50559E+2	9.99984E-5	3.31873E-2	3.31878E+2
2.50378E+2	9.99984E-5	3.31747E-2	3.31752E+2
2.50198E+2	9.99984E-5	3.31620E-2	3.31626E+2
2.50017E+2	9.99984E-5	3.31490E-2	3.31496E+2
2.49837E+2	9.99984E-5	3.31361E-2	3.31366E+2
2.49659E+2	9.99985E-5	3.31236E-2	3.31241E+2
2.49478E+2	9.99985E-5	3.31110E-2	3.31115E+2
2.49296E+2	9.99985E-5	3.30984E-2	3.30989E+2
2.49117E+2	9.99985E-5	3.30857E-2	3.30862E+2
2.48940E+2	9.99985E-5	3.30731E-2	3.30736E+2
2.48759E+2	9.99984E-5	3.30608E-2	3.30613E+2
2.48580E+2	9.99984E-5	3.30483E-2	3.30488E+2
2.48401E+2	9.99984E-5	3.30356E-2	3.30361E+2
2.48220E+2	9.99983E-5	3.30227E-2	3.30233E+2
2.48041E+2	9.99984E-5	3.30100E-2	3.30105E+2
2.47860E+2	9.99984E-5	3.29974E-2	3.29979E+2
2.47680E+2	9.99986E-5	3.29849E-2	3.29854E+2
2.47504E+2	9.99986E-5	3.29725E-2	3.29730E+2
2.47327E+2	9.99984E-5	3.29601E-2	3.29606E+2
2.47151E+2	9.99983E-5	3.29476E-2	3.29482E+2
2.46976E+2	9.99984E-5	3.29347E-2	3.29353E+2
2.46797E+2	9.99984E-5	3.29218E-2	3.29223E+2
2.46621E+2	9.99984E-5	3.29096E-2	3.29102E+2
2.46445E+2	9.99985E-5	3.28976E-2	3.28981E+2
2.46267E+2	9.99985E-5	3.28847E-2	3.28852E+2
2.46091E+2	9.99984E-5	3.28719E-2	3.28725E+2
2.45915E+2	9.99984E-5	3.28594E-2	3.28599E+2
2.45738E+2	9.99985E-5	3.28467E-2	3.28472E+2
2.45561E+2	9.99984E-5	3.28340E-2	3.28345E+2
2.45383E+2	9.99983E-5	3.28216E-2	3.28222E+2
2.45204E+2	9.99984E-5	3.28095E-2	3.28100E+2
2.45028E+2	9.99985E-5	3.27969E-2	3.27974E+2
2.44851E+2	9.99985E-5	3.27841E-2	3.27846E+2
2.44671E+2	9.99985E-5	3.27714E-2	3.27719E+2
2.44492E+2	9.99985E-5	3.27592E-2	3.27597E+2
2.44316E+2	9.99984E-5	3.27466E-2	3.27471E+2
2.44139E+2	9.99985E-5	3.27339E-2	3.27344E+2
2.43960E+2	9.99985E-5	3.27214E-2	3.27219E+2
2.43783E+2	9.99985E-5	3.27090E-2	3.27095E+2
2.43605E+2	9.99985E-5	3.26969E-2	3.26974E+2
2.43426E+2	9.99985E-5	3.26845E-2	3.26850E+2
2.43252E+2	9.99985E-5	3.26721E-2	3.26726E+2
2.43075E+2	9.99985E-5	3.26602E-2	3.26607E+2
2.42898E+2	9.99984E-5	3.26483E-2	3.26488E+2
2.42723E+2	9.99985E-5	3.26364E-2	3.26369E+2
2.42550E+2	9.99985E-5	3.26242E-2	3.26247E+2
2.42374E+2	9.99984E-5	3.26121E-2	3.26126E+2
2.42198E+2	9.99986E-5	3.26001E-2	3.26005E+2
2.42025E+2	9.99986E-5	3.25877E-2	3.25881E+2
2.41852E+2	9.99985E-5	3.25753E-2	3.25758E+2
2.41678E+2	9.99985E-5	3.25629E-2	3.25634E+2
2.41504E+2	9.99984E-5	3.25508E-2	3.25513E+2
2.41331E+2	9.99984E-5	3.25386E-2	3.25392E+2
2.41160E+2	9.99985E-5	3.25262E-2	3.25267E+2
2.40989E+2	9.99985E-5	3.25141E-2	3.25145E+2
2.40816E+2	9.99986E-5	3.25021E-2	3.25025E+2
2.40642E+2	9.99986E-5	3.24901E-2	3.24906E+2
2.40469E+2	9.99985E-5	3.24783E-2	3.24787E+2
2.40298E+2	9.99983E-5	3.24663E-2	3.24669E+2
2.40128E+2	9.99984E-5	3.24543E-2	3.24548E+2
2.39958E+2	9.99985E-5	3.24423E-2	3.24428E+2
2.39786E+2	9.99985E-5	3.24299E-2	3.24304E+2
2.39614E+2	9.99984E-5	3.24174E-2	3.24179E+2
2.39440E+2	9.99983E-5	3.24052E-2	3.24057E+2
2.39266E+2	9.99984E-5	3.23932E-2	3.23937E+2
2.39096E+2	9.99984E-5	3.23812E-2	3.23817E+2
2.38923E+2	9.99984E-5	3.23691E-2	3.23696E+2
2.38750E+2	9.99984E-5	3.23571E-2	3.23576E+2
2.38576E+2	9.99985E-5	3.23445E-2	3.23450E+2
2.38401E+2	9.99985E-5	3.23324E-2	3.23329E+2
2.38227E+2	9.99984E-5	3.23205E-2	3.23210E+2
2.38053E+2	9.99985E-5	3.23081E-2	3.23086E+2
2.37881E+2	9.99984E-5	3.22961E-2	3.22967E+2
2.37710E+2	9.99984E-5	3.22846E-2	3.22851E+2
2.37538E+2	9.99985E-5	3.22727E-2	3.22732E+2
2.37366E+2	9.99985E-5	3.22607E-2	3.22612E+2
2.37195E+2	9.99984E-5	3.22488E-2	3.22493E+2
2.37024E+2	9.99984E-5	3.22369E-2	3.22374E+2
2.36852E+2	9.99984E-5	3.22251E-2	3.22256E+2
2.36679E+2	9.99983E-5	3.22132E-2	3.22138E+2
2.36508E+2	9.99984E-5	3.22013E-2	3.22018E+2
2.36340E+2	9.99985E-5	3.21895E-2	3.21899E+2
2.36173E+2	9.99986E-5	3.21775E-2	3.21779E+2
2.36003E+2	9.99984E-5	3.21656E-2	3.21661E+2
2.35834E+2	9.99984E-5	3.21537E-2	3.21542E+2
2.35667E+2	9.99985E-5	3.21419E-2	3.21424E+2
2.35500E+2	9.99985E-5	3.21306E-2	3.21311E+2
2.35332E+2	9.99984E-5	3.21191E-2	3.21196E+2
2.35164E+2	9.99984E-5	3.21068E-2	3.21073E+2
2.34997E+2	9.99985E-5	3.20947E-2	3.20952E+2
2.34828E+2	9.99985E-5	3.20834E-2	3.20839E+2
2.34662E+2	9.99984E-5	3.20720E-2	3.20725E+2
2.34495E+2	9.99984E-5	3.20601E-2	3.20606E+2
2.34327E+2	9.99984E-5	3.20484E-2	3.20489E+2
2.34160E+2	9.99983E-5	3.20364E-2	3.20369E+2
2.33991E+2	9.99984E-5	3.20243E-2	3.20249E+2
2.33820E+2	9.99984E-5	3.20125E-2	3.20130E+2
2.33652E+2	9.99985E-5	3.20006E-2	3.20011E+2
2.33484E+2	9.99985E-5	3.19891E-2	3.19896E+2
2.33316E+2	9.99985E-5	3.19779E-2	3.19784E+2
2.33150E+2	9.99985E-5	3.19664E-2	3.19669E+2
2.32984E+2	9.99984E-5	3.19545E-2	3.19550E+2
2.32817E+2	9.99985E-5	3.19425E-2	3.19430E+2
2.32648E+2	9.99985E-5	3.19308E-2	3.19313E+2
2.32480E+2	9.99985E-5	3.19191E-2	3.19196E+2
