0.000000e+00	6.731739e+01	5.648677e+01	3.998126e+01
2.000000e-02	6.743314e+01	5.662605e+01	4.008390e+01
4.000000e-02	6.740968e+01	5.657159e+01	4.008991e+01
6.000000e-02	6.733331e+01	5.661335e+01	4.003069e+01
8.100000e-02	6.748887e+01	5.665609e+01	4.011982e+01
1.010000e-01	6.735078e+01	5.659259e+01	4.004597e+01
1.200000e-01	6.742141e+01	5.664412e+01	4.005315e+01
1.410000e-01	6.743153e+01	5.662108e+01	4.008926e+01
1.600000e-01	6.736856e+01	5.659088e+01	4.001920e+01
1.810000e-01	6.740172e+01	5.666455e+01	4.009161e+01
2.010000e-01	6.731631e+01	5.656776e+01	4.000771e+01
2.210000e-01	6.742052e+01	5.659642e+01	4.012608e+01
2.410000e-01	6.734947e+01	5.655857e+01	4.002076e+01
2.610000e-01	6.741112e+01	5.656817e+01	4.006830e+01
2.810000e-01	6.742267e+01	5.659723e+01	3.998302e+01
3.010000e-01	6.730177e+01	5.659219e+01	4.007045e+01
3.210000e-01	6.741483e+01	5.661082e+01	4.005184e+01
3.420000e-01	6.733828e+01	5.661327e+01	4.005968e+01
3.610000e-01	6.734319e+01	5.661384e+01	4.007874e+01
3.820000e-01	6.740627e+01	5.659031e+01	4.011172e+01
4.010000e-01	6.730254e+01	5.655344e+01	3.997551e+01
4.220000e-01	6.745242e+01	5.663850e+01	4.004531e+01
4.420000e-01	6.728764e+01	5.654383e+01	4.002266e+01
4.620000e-01	6.753280e+01	5.665153e+01	4.008005e+01
4.820000e-01	6.723257e+01	5.647033e+01	3.996141e+01
5.030000e-01	6.754567e+01	5.670973e+01	4.009579e+01
5.230000e-01	6.724216e+01	5.649035e+01	3.996572e+01
5.420000e-01	6.749521e+01	5.669076e+01	4.013183e+01
5.630000e-01	6.727776e+01	5.651380e+01	4.000196e+01
5.830000e-01	6.751521e+01	5.663223e+01	4.011936e+01
6.030000e-01	6.727848e+01	5.647871e+01	4.000026e+01
6.230000e-01	6.747660e+01	5.666911e+01	4.016656e+01
6.430000e-01	6.738741e+01	5.659227e+01	4.005309e+01
6.630000e-01	6.737335e+01	5.659666e+01	4.011133e+01
6.830000e-01	6.741501e+01	5.660391e+01	4.003630e+01
7.030000e-01	6.739155e+01	5.655979e+01	4.007705e+01
7.240000e-01	6.731739e+01	5.660252e+01	4.005753e+01
7.430000e-01	6.739281e+01	5.653683e+01	4.012804e+01
7.640000e-01	6.728417e+01	5.658397e+01	4.003794e+01
7.830000e-01	6.743117e+01	5.665291e+01	4.012491e+01
8.040000e-01	6.739591e+01	5.656557e+01	4.000829e+01
8.240000e-01	6.744272e+01	5.667684e+01	4.009566e+01
8.440000e-01	6.731439e+01	5.658315e+01	4.001756e+01
8.640000e-01	6.742794e+01	5.665519e+01	4.006654e+01
8.840000e-01	6.744147e+01	5.659609e+01	4.008155e+01
9.040000e-01	6.742255e+01	5.657281e+01	4.013366e+01
9.240000e-01	6.741985e+01	5.660578e+01	4.007842e+01
9.450000e-01	6.732954e+01	5.656467e+01	4.007169e+01
9.650000e-01	6.743272e+01	5.665120e+01	4.008730e+01
9.850000e-01	6.727208e+01	5.655906e+01	4.001384e+01
1.005000e+00	6.742058e+01	5.655808e+01	4.006960e+01
1.025000e+00	6.729392e+01	5.651925e+01	4.001965e+01
1.045000e+00	6.734905e+01	5.647993e+01	4.002083e+01
1.065000e+00	6.741896e+01	5.666797e+01	4.010617e+01
1.085000e+00	6.733463e+01	5.654571e+01	4.001717e+01
1.105000e+00	6.751939e+01	5.660944e+01	4.008998e+01
1.125000e+00	6.727454e+01	5.653089e+01	4.003545e+01
1.144000e+00	6.746272e+01	5.666187e+01	4.010800e+01
1.165000e+00	6.716811e+01	5.645332e+01	3.998387e+01
1.185000e+00	6.746451e+01	5.657835e+01	4.011642e+01
1.206000e+00	6.730512e+01	5.643671e+01	4.000150e+01
1.226000e+00	6.740011e+01	5.660781e+01	4.005955e+01
1.246000e+00	6.738149e+01	5.653830e+01	4.002005e+01
1.266000e+00	6.730889e+01	5.651982e+01	4.003709e+01
1.286000e+00	6.740777e+01	5.661514e+01	4.006882e+01
1.306000e+00	6.734145e+01	5.661425e+01	4.011407e+01
1.326000e+00	6.743859e+01	5.665487e+01	4.009272e+01
1.346000e+00	6.727065e+01	5.646846e+01	4.007215e+01
1.366000e+00	6.735444e+01	5.659341e+01	4.002625e+01
1.387000e+00	6.738197e+01	5.662352e+01	4.007365e+01
1.407000e+00	6.731799e+01	5.651901e+01	4.005687e+01
1.427000e+00	6.741004e+01	5.659105e+01	4.009317e+01
1.447000e+00	6.734384e+01	5.654562e+01	4.005968e+01
1.467000e+00	6.737245e+01	5.651746e+01	4.003186e+01
1.487000e+00	6.745033e+01	5.661945e+01	4.005452e+01
1.507000e+00	6.729638e+01	5.655857e+01	4.006144e+01
1.527000e+00	6.738233e+01	5.654188e+01	4.006941e+01
1.547000e+00	6.725885e+01	5.645494e+01	4.000444e+01
1.567000e+00	6.746577e+01	5.663988e+01	4.007770e+01
1.587000e+00	6.720295e+01	5.643386e+01	3.998851e+01
1.608000e+00	6.745044e+01	5.658185e+01	4.008567e+01
1.628000e+00	6.729578e+01	5.655865e+01	4.001430e+01
1.647000e+00	6.738580e+01	5.658999e+01	4.007848e+01
1.668000e+00	6.727334e+01	5.655360e+01	4.004623e+01
1.688000e+00	6.735641e+01	5.658470e+01	4.008181e+01
1.708000e+00	6.743327e+01	5.659911e+01	4.012347e+01
1.728000e+00	6.726831e+01	5.653610e+01	4.006588e+01
1.748000e+00	6.748492e+01	5.665926e+01	4.010649e+01
1.768000e+00	6.720373e+01	5.646609e+01	4.003389e+01
1.788000e+00	6.746247e+01	5.660138e+01	4.009579e+01
1.808000e+00	6.738999e+01	5.660472e+01	4.005850e+01
1.828000e+00	6.742506e+01	5.659634e+01	4.010584e+01
1.848000e+00	6.743230e+01	5.659911e+01	4.011609e+01
1.869000e+00	6.735342e+01	5.656394e+01	4.008776e+01
1.889000e+00	6.749491e+01	5.665853e+01	4.013464e+01
1.909000e+00	6.733834e+01	5.649117e+01	4.007535e+01
