0.000000e+00	5.965129e+01	5.033755e+01	3.693092e+01
2.000000e-02	5.968110e+01	5.026751e+01	3.690237e+01
4.000000e-02	5.971474e+01	5.028439e+01	3.698808e+01
6.000000e-02	5.958827e+01	5.023736e+01	3.691120e+01
8.000000e-02	5.974389e+01	5.032360e+01	3.696366e+01
1.000000e-01	5.958516e+01	5.022201e+01	3.689819e+01
1.200000e-01	5.970834e+01	5.035004e+01	3.696293e+01
1.400000e-01	5.963166e+01	5.025006e+01	3.694486e+01
1.600000e-01	5.960748e+01	5.026143e+01	3.696902e+01
1.810000e-01	5.968679e+01	5.031586e+01	3.697083e+01
2.010000e-01	5.957851e+01	5.027797e+01	3.690934e+01
2.200000e-01	5.972348e+01	5.032178e+01	3.693929e+01
2.410000e-01	5.966195e+01	5.024245e+01	3.694042e+01
2.610000e-01	5.970768e+01	5.026102e+01	3.697646e+01
2.810000e-01	5.963987e+01	5.030072e+01	3.696273e+01
3.010000e-01	5.966692e+01	5.032032e+01	3.694585e+01
3.210000e-01	5.963011e+01	5.033281e+01	3.692271e+01
3.410000e-01	5.959497e+01	5.026464e+01	3.691337e+01
3.610000e-01	5.975041e+01	5.033839e+01	3.696851e+01
3.820000e-01	5.955350e+01	5.018601e+01	3.688017e+01
4.020000e-01	5.970205e+01	5.029632e+01	3.692493e+01
4.220000e-01	5.960527e+01	5.025292e+01	3.691172e+01
4.420000e-01	5.969403e+01	5.028613e+01	3.696851e+01
4.620000e-01	5.964962e+01	5.024427e+01	3.691833e+01
4.820000e-01	5.962753e+01	5.028662e+01	3.689520e+01
5.020000e-01	5.966662e+01	5.025906e+01	3.694507e+01
5.220000e-01	5.962514e+01	5.026283e+01	3.689793e+01
5.420000e-01	5.966931e+01	5.031341e+01	3.695731e+01
5.620000e-01	5.945025e+01	5.014401e+01	3.686804e+01
5.820000e-01	5.942421e+01	5.008805e+01	3.682085e+01
6.020000e-01	5.945276e+01	5.013661e+01	3.685199e+01
6.230000e-01	5.944481e+01	5.006565e+01	3.685033e+01
6.420000e-01	5.950484e+01	5.021197e+01	3.689318e+01
6.630000e-01	5.932653e+01	5.004074e+01	3.681884e+01
6.820000e-01	5.946126e+01	5.013508e+01	3.685978e+01
7.020000e-01	5.942074e+01	5.008073e+01	3.684243e+01
7.230000e-01	5.942948e+01	5.014115e+01	3.687413e+01
7.430000e-01	5.941320e+01	5.007654e+01	3.683763e+01
7.630000e-01	5.932737e+01	5.013703e+01	3.687186e+01
7.830000e-01	5.942116e+01	5.010961e+01	3.681781e+01
8.020000e-01	5.936957e+01	5.005959e+01	3.679607e+01
8.230000e-01	5.946838e+01	5.013222e+01	3.681528e+01
8.430000e-01	5.937166e+01	5.007849e+01	3.682101e+01
8.630000e-01	5.944349e+01	5.010640e+01	3.681874e+01
8.830000e-01	5.939130e+01	5.010305e+01	3.684930e+01
9.040000e-01	5.938028e+01	5.009363e+01	3.680727e+01
9.240000e-01	5.944911e+01	5.016899e+01	3.686649e+01
9.440000e-01	5.936993e+01	5.006014e+01	3.685240e+01
9.640000e-01	5.955912e+01	5.020248e+01	3.688198e+01
9.840000e-01	5.940925e+01	5.002044e+01	3.683020e+01
1.004000e+00	5.958881e+01	5.021176e+01	3.689246e+01
1.025000e+00	5.941021e+01	5.010905e+01	3.686179e+01
1.044000e+00	5.947263e+01	5.015392e+01	3.685741e+01
1.065000e+00	5.938597e+01	5.009196e+01	3.680831e+01
1.085000e+00	5.935508e+01	5.011122e+01	3.677733e+01
1.105000e+00	5.945468e+01	5.007661e+01	3.682344e+01
1.125000e+00	5.935365e+01	5.001416e+01	3.683092e+01
1.144000e+00	5.947072e+01	5.012503e+01	3.685168e+01
1.165000e+00	5.941302e+01	5.011861e+01	3.681404e+01
