T_sample_(K)	I_s	V_nv	R_nv
2.90872E+2	9.99984E-5	3.45780E-2	3.45786E+2
2.90712E+2	9.99984E-5	3.45642E-2	3.45648E+2
2.90551E+2	9.99985E-5	3.45504E-2	3.45509E+2
2.90389E+2	9.99985E-5	3.45367E-2	3.45372E+2
2.90226E+2	9.99984E-5	3.45226E-2	3.45232E+2
2.90063E+2	9.99984E-5	3.45088E-2	3.45094E+2
2.89903E+2	9.99985E-5	3.44954E-2	3.44959E+2
2.89740E+2	9.99985E-5	3.44813E-2	3.44819E+2
2.89574E+2	9.99985E-5	3.44671E-2	3.44676E+2
2.89404E+2	9.99985E-5	3.44530E-2	3.44535E+2
2.89235E+2	9.99984E-5	3.44390E-2	3.44396E+2
2.89068E+2	9.99984E-5	3.44250E-2	3.44256E+2
2.88899E+2	9.99984E-5	3.44107E-2	3.44112E+2
2.88732E+2	9.99985E-5	3.43966E-2	3.43971E+2
2.88558E+2	9.99985E-5	3.43825E-2	3.43831E+2
2.88385E+2	9.99985E-5	3.43682E-2	3.43687E+2
2.88213E+2	9.99986E-5	3.43540E-2	3.43545E+2
2.88039E+2	9.99986E-5	3.43393E-2	3.43398E+2
2.87863E+2	9.99985E-5	3.43246E-2	3.43251E+2
2.87686E+2	9.99984E-5	3.43103E-2	3.43108E+2
2.87508E+2	9.99985E-5	3.42957E-2	3.42962E+2
2.87331E+2	9.99985E-5	3.42810E-2	3.42815E+2
2.87150E+2	9.99985E-5	3.42663E-2	3.42668E+2
2.86969E+2	9.99985E-5	3.42520E-2	3.42526E+2
2.86792E+2	9.99985E-5	3.42378E-2	3.42384E+2
2.86611E+2	9.99985E-5	3.42232E-2	3.42237E+2
2.86429E+2	9.99984E-5	3.42084E-2	3.42089E+2
2.86246E+2	9.99984E-5	3.41939E-2	3.41945E+2
2.86063E+2	9.99984E-5	3.41791E-2	3.41797E+2
2.85882E+2	9.99985E-5	3.41641E-2	3.41647E+2
2.85699E+2	9.99985E-5	3.41493E-2	3.41498E+2
2.85516E+2	9.99984E-5	3.41341E-2	3.41347E+2
2.85333E+2	9.99984E-5	3.41191E-2	3.41196E+2
2.85150E+2	9.99985E-5	3.41045E-2	3.41050E+2
2.84967E+2	9.99985E-5	3.40901E-2	3.40906E+2
2.84784E+2	9.99984E-5	3.40751E-2	3.40756E+2
2.84597E+2	9.99984E-5	3.40600E-2	3.40605E+2
2.84412E+2	9.99983E-5	3.40453E-2	3.40459E+2
2.84229E+2	9.99983E-5	3.40306E-2	3.40311E+2
2.84042E+2	9.99985E-5	3.40156E-2	3.40162E+2
2.83851E+2	9.99984E-5	3.40005E-2	3.40010E+2
2.83662E+2	9.99984E-5	3.39856E-2	3.39861E+2
2.83476E+2	9.99984E-5	3.39708E-2	3.39713E+2
2.83288E+2	9.99985E-5	3.39558E-2	3.39563E+2
2.83098E+2	9.99984E-5	3.39404E-2	3.39410E+2
2.82904E+2	9.99984E-5	3.39251E-2	3.39257E+2
2.82709E+2	9.99986E-5	3.39101E-2	3.39106E+2
2.82518E+2	9.99986E-5	3.38949E-2	3.38954E+2
2.82325E+2	9.99985E-5	3.38794E-2	3.38800E+2
2.82131E+2	9.99985E-5	3.38643E-2	3.38648E+2
2.81937E+2	9.99984E-5	3.38493E-2	3.38499E+2
2.81742E+2	9.99985E-5	3.38339E-2	3.38344E+2
2.81546E+2	9.99985E-5	3.38185E-2	3.38190E+2
2.81350E+2	9.99985E-5	3.38035E-2	3.38040E+2
2.81154E+2	9.99985E-5	3.37885E-2	3.37890E+2
2.80958E+2	9.99985E-5	3.37734E-2	3.37739E+2
2.80763E+2	9.99985E-5	3.37584E-2	3.37589E+2
2.80565E+2	9.99985E-5	3.37433E-2	3.37438E+2
2.80372E+2	9.99985E-5	3.37285E-2	3.37290E+2
2.80181E+2	9.99985E-5	3.37136E-2	3.37141E+2
2.79986E+2	9.99984E-5	3.36985E-2	3.36990E+2
2.79791E+2	9.99985E-5	3.36836E-2	3.36841E+2
2.79599E+2	9.99985E-5	3.36686E-2	3.36691E+2
2.79405E+2	9.99984E-5	3.36532E-2	3.36537E+2
2.79208E+2	9.99984E-5	3.36379E-2	3.36384E+2
2.79008E+2	9.99984E-5	3.36227E-2	3.36232E+2
2.78813E+2	9.99985E-5	3.36076E-2	3.36081E+2
2.78618E+2	9.99985E-5	3.35924E-2	3.35929E+2
2.78421E+2	9.99985E-5	3.35774E-2	3.35779E+2
2.78222E+2	9.99984E-5	3.35627E-2	3.35632E+2
2.78024E+2	9.99984E-5	3.35477E-2	3.35482E+2
2.77825E+2	9.99985E-5	3.35327E-2	3.35332E+2
2.77631E+2	9.99985E-5	3.35179E-2	3.35184E+2
2.77435E+2	9.99985E-5	3.35032E-2	3.35037E+2
2.77238E+2	9.99986E-5	3.34884E-2	3.34889E+2
2.77039E+2	9.99985E-5	3.34733E-2	3.34738E+2
2.76839E+2	9.99984E-5	3.34583E-2	3.34588E+2
2.76641E+2	9.99985E-5	3.34436E-2	3.34441E+2
2.76443E+2	9.99986E-5	3.34289E-2	3.34294E+2
2.76244E+2	9.99985E-5	3.34137E-2	3.34142E+2
2.76044E+2	9.99985E-5	3.33985E-2	3.33990E+2
2.75843E+2	9.99985E-5	3.33836E-2	3.33841E+2
2.75639E+2	9.99985E-5	3.33687E-2	3.33692E+2
2.75439E+2	9.99985E-5	3.33537E-2	3.33542E+2
2.75240E+2	9.99985E-5	3.33383E-2	3.33388E+2
2.75035E+2	9.99984E-5	3.33230E-2	3.33235E+2
2.74833E+2	9.99985E-5	3.33081E-2	3.33086E+2
2.74635E+2	9.99985E-5	3.32932E-2	3.32937E+2
2.74439E+2	9.99984E-5	3.32784E-2	3.32789E+2
2.74240E+2	9.99984E-5	3.32634E-2	3.32639E+2
2.74042E+2	9.99985E-5	3.32483E-2	3.32488E+2
2.73846E+2	9.99986E-5	3.32331E-2	3.32336E+2
2.73646E+2	9.99985E-5	3.32182E-2	3.32187E+2
2.73446E+2	9.99985E-5	3.32034E-2	3.32039E+2
2.73248E+2	9.99984E-5	3.31887E-2	3.31892E+2
2.73049E+2	9.99984E-5	3.31741E-2	3.31746E+2
2.72851E+2	9.99986E-5	3.31594E-2	3.31599E+2
2.72655E+2	9.99986E-5	3.31446E-2	3.31451E+2
2.72457E+2	9.99985E-5	3.31298E-2	3.31303E+2
2.72258E+2	9.99985E-5	3.31150E-2	3.31155E+2
2.72057E+2	9.99984E-5	3.31002E-2	3.31007E+2
2.71858E+2	9.99985E-5	3.30852E-2	3.30857E+2
2.71658E+2	9.99985E-5	3.30701E-2	3.30706E+2
2.71458E+2	9.99985E-5	3.30553E-2	3.30558E+2
2.71258E+2	9.99985E-5	3.30405E-2	3.30410E+2
2.71055E+2	9.99985E-5	3.30258E-2	3.30263E+2
2.70853E+2	9.99984E-5	3.30113E-2	3.30118E+2
2.70654E+2	9.99984E-5	3.29967E-2	3.29972E+2
2.70454E+2	9.99985E-5	3.29821E-2	3.29826E+2
2.70255E+2	9.99984E-5	3.29672E-2	3.29677E+2
2.70055E+2	9.99984E-5	3.29523E-2	3.29528E+2
2.69852E+2	9.99985E-5	3.29374E-2	3.29379E+2
2.69648E+2	9.99985E-5	3.29225E-2	3.29230E+2
2.69448E+2	9.99984E-5	3.29078E-2	3.29084E+2
2.69252E+2	9.99984E-5	3.28935E-2	3.28940E+2
2.69058E+2	9.99985E-5	3.28790E-2	3.28795E+2
2.68860E+2	9.99985E-5	3.28641E-2	3.28646E+2
2.68662E+2	9.99985E-5	3.28492E-2	3.28497E+2
2.68465E+2	9.99984E-5	3.28343E-2	3.28348E+2
2.68264E+2	9.99984E-5	3.28193E-2	3.28198E+2
2.68067E+2	9.99985E-5	3.28047E-2	3.28052E+2
2.67869E+2	9.99985E-5	3.27902E-2	3.27907E+2
2.67670E+2	9.99985E-5	3.27753E-2	3.27757E+2
2.67471E+2	9.99985E-5	3.27601E-2	3.27606E+2
2.67270E+2	9.99984E-5	3.27451E-2	3.27456E+2
2.67069E+2	9.99984E-5	3.27306E-2	3.27311E+2
2.66870E+2	9.99985E-5	3.27160E-2	3.27165E+2
2.66673E+2	9.99985E-5	3.27014E-2	3.27019E+2
2.66473E+2	9.99985E-5	3.26870E-2	3.26875E+2
2.66273E+2	9.99985E-5	3.26725E-2	3.26730E+2
2.66075E+2	9.99984E-5	3.26574E-2	3.26579E+2
2.65875E+2	9.99984E-5	3.26423E-2	3.26428E+2
2.65675E+2	9.99984E-5	3.26274E-2	3.26279E+2
2.65472E+2	9.99984E-5	3.26127E-2	3.26132E+2
2.65269E+2	9.99985E-5	3.25982E-2	3.25987E+2
2.65067E+2	9.99985E-5	3.25834E-2	3.25839E+2
2.64868E+2	9.99984E-5	3.25684E-2	3.25690E+2
2.64667E+2	9.99984E-5	3.25540E-2	3.25545E+2
2.64464E+2	9.99985E-5	3.25398E-2	3.25403E+2
2.64267E+2	9.99985E-5	3.25256E-2	3.25260E+2
2.64070E+2	9.99984E-5	3.25111E-2	3.25117E+2
2.63873E+2	9.99985E-5	3.24963E-2	3.24967E+2
2.63675E+2	9.99985E-5	3.24814E-2	3.24819E+2
2.63475E+2	9.99984E-5	3.24668E-2	3.24673E+2
2.63279E+2	9.99985E-5	3.24520E-2	3.24525E+2
2.63081E+2	9.99985E-5	3.24372E-2	3.24377E+2
2.62883E+2	9.99985E-5	3.24227E-2	3.24232E+2
2.62686E+2	9.99985E-5	3.24083E-2	3.24088E+2
2.62489E+2	9.99985E-5	3.23941E-2	3.23946E+2
2.62295E+2	9.99985E-5	3.23795E-2	3.23799E+2
2.62099E+2	9.99985E-5	3.23647E-2	3.23652E+2
2.61902E+2	9.99985E-5	3.23503E-2	3.23508E+2
2.61704E+2	9.99985E-5	3.23357E-2	3.23362E+2
2.61504E+2	9.99985E-5	3.23210E-2	3.23214E+2
2.61305E+2	9.99985E-5	3.23067E-2	3.23072E+2
2.61109E+2	9.99984E-5	3.22928E-2	3.22933E+2
2.60912E+2	9.99984E-5	3.22783E-2	3.22788E+2
2.60716E+2	9.99984E-5	3.22639E-2	3.22644E+2
2.60519E+2	9.99984E-5	3.22498E-2	3.22503E+2
2.60322E+2	9.99984E-5	3.22356E-2	3.22361E+2
2.60125E+2	9.99984E-5	3.22211E-2	3.22216E+2
2.59927E+2	9.99983E-5	3.22066E-2	3.22071E+2
2.59729E+2	9.99984E-5	3.21919E-2	3.21924E+2
2.59531E+2	9.99985E-5	3.21773E-2	3.21778E+2
2.59335E+2	9.99984E-5	3.21631E-2	3.21636E+2
2.59136E+2	9.99985E-5	3.21484E-2	3.21489E+2
2.58933E+2	9.99985E-5	3.21337E-2	3.21342E+2
2.58734E+2	9.99984E-5	3.21196E-2	3.21201E+2
2.58537E+2	9.99985E-5	3.21057E-2	3.21062E+2
2.58343E+2	9.99986E-5	3.20911E-2	3.20916E+2
2.58151E+2	9.99986E-5	3.20767E-2	3.20772E+2
2.57956E+2	9.99985E-5	3.20627E-2	3.20632E+2
2.57762E+2	9.99983E-5	3.20486E-2	3.20491E+2
2.57568E+2	9.99984E-5	3.20340E-2	3.20345E+2
2.57372E+2	9.99984E-5	3.20194E-2	3.20199E+2
2.57178E+2	9.99985E-5	3.20049E-2	3.20054E+2
2.56982E+2	9.99985E-5	3.19904E-2	3.19909E+2
2.56785E+2	9.99985E-5	3.19757E-2	3.19762E+2
2.56587E+2	9.99985E-5	3.19614E-2	3.19618E+2
2.56392E+2	9.99984E-5	3.19472E-2	3.19477E+2
2.56199E+2	9.99985E-5	3.19330E-2	3.19335E+2
2.56005E+2	9.99985E-5	3.19187E-2	3.19191E+2
2.55810E+2	9.99985E-5	3.19044E-2	3.19048E+2
2.55614E+2	9.99985E-5	3.18901E-2	3.18905E+2
2.55419E+2	9.99985E-5	3.18756E-2	3.18761E+2
2.55224E+2	9.99985E-5	3.18614E-2	3.18619E+2
2.55029E+2	9.99985E-5	3.18474E-2	3.18479E+2
2.54833E+2	9.99984E-5	3.18335E-2	3.18340E+2
2.54640E+2	9.99984E-5	3.18192E-2	3.18197E+2
2.54446E+2	9.99984E-5	3.18050E-2	3.18056E+2
2.54251E+2	9.99985E-5	3.17910E-2	3.17915E+2
2.54056E+2	9.99985E-5	3.17770E-2	3.17775E+2
2.53860E+2	9.99984E-5	3.17628E-2	3.17633E+2
2.53664E+2	9.99984E-5	3.17487E-2	3.17492E+2
2.53469E+2	9.99984E-5	3.17345E-2	3.17350E+2
2.53274E+2	9.99984E-5	3.17203E-2	3.17208E+2
2.53080E+2	9.99984E-5	3.17061E-2	3.17066E+2
2.52887E+2	9.99985E-5	3.16913E-2	3.16918E+2
2.52693E+2	9.99985E-5	3.16761E-2	3.16765E+2
2.52499E+2	9.99984E-5	3.16614E-2	3.16619E+2
2.52307E+2	9.99984E-5	3.16471E-2	3.16476E+2
2.52115E+2	9.99985E-5	3.16326E-2	3.16330E+2
2.51922E+2	9.99986E-5	3.16178E-2	3.16182E+2
2.51731E+2	9.99985E-5	3.16032E-2	3.16037E+2
2.51537E+2	9.99984E-5	3.15890E-2	3.15895E+2
2.51342E+2	9.99984E-5	3.15747E-2	3.15752E+2
2.51148E+2	9.99984E-5	3.15604E-2	3.15609E+2
2.50957E+2	9.99984E-5	3.15462E-2	3.15466E+2
2.50764E+2	9.99984E-5	3.15319E-2	3.15324E+2
2.50571E+2	9.99985E-5	3.15179E-2	3.15184E+2
2.50379E+2	9.99984E-5	3.15039E-2	3.15044E+2
2.50186E+2	9.99984E-5	3.14899E-2	3.14904E+2
2.49994E+2	9.99985E-5	3.14760E-2	3.14765E+2
2.49804E+2	9.99984E-5	3.14619E-2	3.14624E+2
2.49613E+2	9.99984E-5	3.14476E-2	3.14481E+2
2.49420E+2	9.99985E-5	3.14335E-2	3.14340E+2
2.49226E+2	9.99985E-5	3.14193E-2	3.14198E+2
2.49031E+2	9.99985E-5	3.14054E-2	3.14058E+2
2.48840E+2	9.99985E-5	3.13915E-2	3.13920E+2
2.48649E+2	9.99985E-5	3.13776E-2	3.13781E+2
2.48455E+2	9.99985E-5	3.13638E-2	3.13642E+2
2.48264E+2	9.99985E-5	3.13498E-2	3.13503E+2
2.48072E+2	9.99984E-5	3.13357E-2	3.13362E+2
2.47878E+2	9.99984E-5	3.13214E-2	3.13219E+2
2.47683E+2	9.99984E-5	3.13072E-2	3.13077E+2
2.47492E+2	9.99985E-5	3.12934E-2	3.12939E+2
2.47302E+2	9.99985E-5	3.12794E-2	3.12798E+2
2.47111E+2	9.99985E-5	3.12655E-2	3.12660E+2
2.46923E+2	9.99985E-5	3.12519E-2	3.12524E+2
2.46736E+2	9.99985E-5	3.12379E-2	3.12384E+2
2.46546E+2	9.99985E-5	3.12235E-2	3.12240E+2
2.46356E+2	9.99986E-5	3.12094E-2	3.12098E+2
2.46168E+2	9.99985E-5	3.11955E-2	3.11960E+2
2.45977E+2	9.99984E-5	3.11815E-2	3.11820E+2
2.45786E+2	9.99984E-5	3.11675E-2	3.11679E+2
2.45596E+2	9.99985E-5	3.11535E-2	3.11539E+2
2.45408E+2	9.99986E-5	3.11393E-2	3.11397E+2
2.45216E+2	9.99985E-5	3.11251E-2	3.11256E+2
2.45024E+2	9.99985E-5	3.11115E-2	3.11120E+2
2.44836E+2	9.99984E-5	3.10978E-2	3.10982E+2
2.44647E+2	9.99984E-5	3.10838E-2	3.10843E+2
2.44456E+2	9.99985E-5	3.10696E-2	3.10701E+2
2.44267E+2	9.99985E-5	3.10553E-2	3.10558E+2
2.44075E+2	9.99984E-5	3.10412E-2	3.10417E+2
2.43882E+2	9.99985E-5	3.10273E-2	3.10278E+2
2.43693E+2	9.99985E-5	3.10134E-2	3.10139E+2
2.43503E+2	9.99984E-5	3.09997E-2	3.10002E+2
2.43312E+2	9.99985E-5	3.09859E-2	3.09864E+2
2.43122E+2	9.99985E-5	3.09719E-2	3.09724E+2
2.42931E+2	9.99985E-5	3.09579E-2	3.09584E+2
2.42740E+2	9.99985E-5	3.09439E-2	3.09444E+2
2.42547E+2	9.99984E-5	3.09300E-2	3.09305E+2
2.42355E+2	9.99984E-5	3.09160E-2	3.09165E+2
2.42164E+2	9.99985E-5	3.09022E-2	3.09027E+2
2.41974E+2	9.99985E-5	3.08885E-2	3.08889E+2
2.41787E+2	9.99985E-5	3.08743E-2	3.08748E+2
2.41601E+2	9.99985E-5	3.08603E-2	3.08608E+2
2.41414E+2	9.99985E-5	3.08469E-2	3.08473E+2
2.41228E+2	9.99985E-5	3.08334E-2	3.08339E+2
2.41043E+2	9.99985E-5	3.08195E-2	3.08199E+2
2.40856E+2	9.99985E-5	3.08053E-2	3.08058E+2
2.40670E+2	9.99984E-5	3.07912E-2	3.07917E+2
2.40481E+2	9.99984E-5	3.07773E-2	3.07778E+2
2.40293E+2	9.99984E-5	3.07633E-2	3.07638E+2
2.40104E+2	9.99985E-5	3.07491E-2	3.07496E+2
2.39916E+2	9.99986E-5	3.07352E-2	3.07356E+2
2.39728E+2	9.99986E-5	3.07213E-2	3.07217E+2
2.39541E+2	9.99985E-5	3.07073E-2	3.07078E+2
2.39354E+2	9.99984E-5	3.06933E-2	3.06938E+2
2.39167E+2	9.99984E-5	3.06795E-2	3.06800E+2
2.38976E+2	9.99984E-5	3.06656E-2	3.06661E+2
2.38786E+2	9.99985E-5	3.06514E-2	3.06519E+2
2.38598E+2	9.99985E-5	3.06375E-2	3.06380E+2
2.38411E+2	9.99985E-5	3.06236E-2	3.06241E+2
2.38222E+2	9.99986E-5	3.06100E-2	3.06104E+2
2.38034E+2	9.99986E-5	3.05964E-2	3.05969E+2
2.37845E+2	9.99985E-5	3.05822E-2	3.05827E+2
2.37655E+2	9.99985E-5	3.05677E-2	3.05681E+2
2.37466E+2	9.99986E-5	3.05532E-2	3.05536E+2
2.37273E+2	9.99985E-5	3.05391E-2	3.05396E+2
2.37080E+2	9.99984E-5	3.05252E-2	3.05257E+2
2.36890E+2	9.99984E-5	3.05110E-2	3.05115E+2
2.36700E+2	9.99985E-5	3.04968E-2	3.04973E+2
2.36510E+2	9.99984E-5	3.04828E-2	3.04833E+2
2.36323E+2	9.99984E-5	3.04691E-2	3.04696E+2
2.36138E+2	9.99984E-5	3.04558E-2	3.04563E+2
2.35954E+2	9.99984E-5	3.04422E-2	3.04427E+2
2.35770E+2	9.99984E-5	3.04282E-2	3.04287E+2
2.35584E+2	9.99985E-5	3.04145E-2	3.04150E+2
2.35399E+2	9.99985E-5	3.04006E-2	3.04011E+2
2.35216E+2	9.99985E-5	3.03865E-2	3.03869E+2
2.35031E+2	9.99984E-5	3.03724E-2	3.03729E+2
2.34842E+2	9.99984E-5	3.03582E-2	3.03587E+2
2.34653E+2	9.99984E-5	3.03440E-2	3.03445E+2
2.34465E+2	9.99985E-5	3.03299E-2	3.03304E+2
2.34278E+2	9.99985E-5	3.03160E-2	3.03164E+2
2.34089E+2	9.99984E-5	3.03019E-2	3.03024E+2
2.33900E+2	9.99985E-5	3.02877E-2	3.02881E+2
2.33712E+2	9.99985E-5	3.02734E-2	3.02739E+2
2.33524E+2	9.99984E-5	3.02594E-2	3.02599E+2
2.33334E+2	9.99985E-5	3.02454E-2	3.02458E+2
2.33146E+2	9.99985E-5	3.02312E-2	3.02316E+2
2.32957E+2	9.99984E-5	3.02169E-2	3.02174E+2
2.32768E+2	9.99984E-5	3.02028E-2	3.02033E+2
2.32580E+2	9.99984E-5	3.01890E-2	3.01895E+2
2.32391E+2	9.99984E-5	3.01753E-2	3.01758E+2
2.32204E+2	9.99985E-5	3.01617E-2	3.01621E+2
2.32017E+2	9.99985E-5	3.01479E-2	3.01483E+2
2.31829E+2	9.99985E-5	3.01338E-2	3.01343E+2
2.31642E+2	9.99985E-5	3.01197E-2	3.01201E+2
2.31454E+2	9.99985E-5	3.01053E-2	3.01057E+2
2.31264E+2	9.99984E-5	3.00909E-2	3.00914E+2
2.31076E+2	9.99983E-5	3.00767E-2	3.00772E+2
2.30891E+2	9.99984E-5	3.00624E-2	3.00629E+2
2.30705E+2	9.99985E-5	3.00479E-2	3.00484E+2
2.30514E+2	9.99985E-5	3.00335E-2	3.00340E+2
2.30324E+2	9.99984E-5	3.00192E-2	3.00197E+2
2.30137E+2	9.99984E-5	3.00052E-2	3.00057E+2
2.29950E+2	9.99984E-5	2.99909E-2	2.99914E+2
2.29763E+2	9.99985E-5	2.99766E-2	2.99771E+2
2.29576E+2	9.99984E-5	2.99627E-2	2.99632E+2
2.29387E+2	9.99985E-5	2.99487E-2	2.99492E+2
2.29200E+2	9.99985E-5	2.99347E-2	2.99352E+2
2.29014E+2	9.99985E-5	2.99209E-2	2.99214E+2
2.28827E+2	9.99985E-5	2.99071E-2	2.99076E+2
2.28640E+2	9.99985E-5	2.98932E-2	2.98936E+2
2.28454E+2	9.99985E-5	2.98790E-2	2.98795E+2
2.28267E+2	9.99985E-5	2.98647E-2	2.98652E+2
2.28077E+2	9.99985E-5	2.98501E-2	2.98506E+2
2.27885E+2	9.99985E-5	2.98358E-2	2.98362E+2
2.27693E+2	9.99985E-5	2.98219E-2	2.98224E+2
2.27504E+2	9.99984E-5	2.98079E-2	2.98084E+2
2.27316E+2	9.99985E-5	2.97939E-2	2.97943E+2
2.27128E+2	9.99986E-5	2.97799E-2	2.97804E+2
2.26939E+2	9.99985E-5	2.97661E-2	2.97665E+2
2.26751E+2	9.99984E-5	2.97520E-2	2.97525E+2
2.26562E+2	9.99984E-5	2.97375E-2	2.97379E+2
2.26372E+2	9.99985E-5	2.97229E-2	2.97234E+2
2.26185E+2	9.99985E-5	2.97086E-2	2.97091E+2
2.25998E+2	9.99984E-5	2.96946E-2	2.96951E+2
2.25812E+2	9.99983E-5	2.96805E-2	2.96810E+2
2.25626E+2	9.99985E-5	2.96665E-2	2.96670E+2
2.25441E+2	9.99985E-5	2.96528E-2	2.96532E+2
