B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
-2.60051E+0	-2.51624E+0	2.99618E+2	9.99983E-5	-8.93235E-5	-8.93250E-1
-2.62084E+0	-2.53567E+0	2.99618E+2	9.99985E-5	-8.92852E-5	-8.92866E-1
-2.63919E+0	-2.55513E+0	2.99620E+2	9.99986E-5	-8.92216E-5	-8.92228E-1
-2.65908E+0	-2.57455E+0	2.99621E+2	9.99986E-5	-8.91349E-5	-8.91362E-1
-2.67957E+0	-2.59382E+0	2.99620E+2	9.99985E-5	-8.90728E-5	-8.90741E-1
-2.69804E+0	-2.61322E+0	2.99622E+2	9.99984E-5	-8.91588E-5	-8.91602E-1
-2.71782E+0	-2.63284E+0	2.99623E+2	9.99985E-5	-8.91928E-5	-8.91942E-1
-2.73655E+0	-2.65243E+0	2.99625E+2	9.99986E-5	-8.91812E-5	-8.91825E-1
-2.75609E+0	-2.67174E+0	2.99626E+2	9.99985E-5	-8.92562E-5	-8.92575E-1
-2.77688E+0	-2.69106E+0	2.99628E+2	9.99986E-5	-8.92610E-5	-8.92622E-1
-2.79590E+0	-2.71056E+0	2.99632E+2	9.99984E-5	-8.92810E-5	-8.92823E-1
-2.81559E+0	-2.73010E+0	2.99634E+2	9.99984E-5	-8.92941E-5	-8.92955E-1
-2.83580E+0	-2.74947E+0	2.99634E+2	9.99985E-5	-8.92309E-5	-8.92322E-1
-2.85486E+0	-2.76908E+0	2.99635E+2	9.99985E-5	-8.91892E-5	-8.91906E-1
-2.87371E+0	-2.78877E+0	2.99639E+2	9.99985E-5	-8.92561E-5	-8.92575E-1
-2.89366E+0	-2.80806E+0	2.99641E+2	9.99985E-5	-8.92144E-5	-8.92158E-1
-2.91289E+0	-2.82747E+0	2.99643E+2	9.99985E-5	-8.91638E-5	-8.91652E-1
-2.93235E+0	-2.84702E+0	2.99645E+2	9.99984E-5	-8.91422E-5	-8.91436E-1
-2.95108E+0	-2.86640E+0	2.99647E+2	9.99984E-5	-8.90766E-5	-8.90780E-1
-2.97123E+0	-2.88587E+0	2.99648E+2	9.99985E-5	-8.90788E-5	-8.90802E-1
-2.99185E+0	-2.90527E+0	2.99649E+2	9.99985E-5	-8.91057E-5	-8.91070E-1
-3.01026E+0	-2.92466E+0	2.99651E+2	9.99984E-5	-8.90731E-5	-8.90745E-1
-3.02945E+0	-2.94412E+0	2.99653E+2	9.99984E-5	-8.91257E-5	-8.91271E-1
-3.05008E+0	-2.96357E+0	2.99654E+2	9.99985E-5	-8.91071E-5	-8.91084E-1
-3.06884E+0	-2.98314E+0	2.99655E+2	9.99986E-5	-8.91332E-5	-8.91344E-1
-3.08849E+0	-3.00274E+0	2.99657E+2	9.99985E-5	-8.90949E-5	-8.90962E-1
-3.10866E+0	-3.02219E+0	2.99659E+2	9.99984E-5	-8.90551E-5	-8.90566E-1
-3.12767E+0	-3.04160E+0	2.99661E+2	9.99984E-5	-8.91425E-5	-8.91440E-1
-3.14755E+0	-3.06102E+0	2.99661E+2	9.99985E-5	-8.91466E-5	-8.91479E-1
-3.16565E+0	-3.08062E+0	2.99661E+2	9.99986E-5	-8.91193E-5	-8.91205E-1
-3.18497E+0	-3.10015E+0	2.99662E+2	9.99986E-5	-8.90982E-5	-8.90995E-1
-3.20616E+0	-3.11967E+0	2.99661E+2	9.99985E-5	-8.90781E-5	-8.90794E-1
-3.22467E+0	-3.13929E+0	2.99662E+2	9.99985E-5	-8.90561E-5	-8.90574E-1
-3.24396E+0	-3.15875E+0	2.99662E+2	9.99985E-5	-8.91025E-5	-8.91038E-1
-3.26473E+0	-3.17810E+0	2.99661E+2	9.99985E-5	-8.90328E-5	-8.90341E-1
-3.28332E+0	-3.19768E+0	2.99659E+2	9.99985E-5	-8.90572E-5	-8.90585E-1
-3.30293E+0	-3.21712E+0	2.99659E+2	9.99985E-5	-8.91181E-5	-8.91194E-1
-3.32340E+0	-3.23648E+0	2.99658E+2	9.99985E-5	-8.90817E-5	-8.90831E-1
-3.34202E+0	-3.25601E+0	2.99657E+2	9.99985E-5	-8.90530E-5	-8.90544E-1
-3.36179E+0	-3.27540E+0	2.99656E+2	9.99986E-5	-8.90246E-5	-8.90259E-1
-3.38209E+0	-3.29498E+0	2.99654E+2	9.99986E-5	-8.89940E-5	-8.89952E-1
-3.40150E+0	-3.31451E+0	2.99652E+2	9.99986E-5	-8.89583E-5	-8.89596E-1
-3.42061E+0	-3.33400E+0	2.99650E+2	9.99986E-5	-8.89612E-5	-8.89625E-1
-3.43900E+0	-3.35362E+0	2.99648E+2	9.99985E-5	-8.90655E-5	-8.90668E-1
-3.45902E+0	-3.37331E+0	2.99645E+2	9.99985E-5	-8.90689E-5	-8.90702E-1
-3.47922E+0	-3.39282E+0	2.99642E+2	9.99985E-5	-8.89414E-5	-8.89427E-1
-3.49785E+0	-3.41218E+0	2.99639E+2	9.99985E-5	-8.89995E-5	-8.90008E-1
-3.51771E+0	-3.43152E+0	2.99635E+2	9.99986E-5	-8.90901E-5	-8.90914E-1
-3.53770E+0	-3.45097E+0	2.99631E+2	9.99985E-5	-8.88814E-5	-8.88828E-1
-3.55696E+0	-3.47051E+0	2.99629E+2	9.99984E-5	-8.88330E-5	-8.88344E-1
-3.57630E+0	-3.49017E+0	2.99625E+2	9.99985E-5	-8.89411E-5	-8.89424E-1
-3.59647E+0	-3.50977E+0	2.99619E+2	9.99985E-5	-8.89981E-5	-8.89995E-1
-3.61551E+0	-3.52915E+0	2.99616E+2	9.99985E-5	-8.90815E-5	-8.90829E-1
-3.63520E+0	-3.54853E+0	2.99613E+2	9.99985E-5	-8.90752E-5	-8.90765E-1
-3.65410E+0	-3.56800E+0	2.99608E+2	9.99984E-5	-8.89834E-5	-8.89848E-1
-3.67408E+0	-3.58761E+0	2.99603E+2	9.99985E-5	-8.88428E-5	-8.88441E-1
-3.69398E+0	-3.60715E+0	2.99599E+2	9.99985E-5	-8.88367E-5	-8.88381E-1
-3.71236E+0	-3.62678E+0	2.99593E+2	9.99985E-5	-8.89466E-5	-8.89480E-1
-3.73185E+0	-3.64629E+0	2.99587E+2	9.99985E-5	-8.89277E-5	-8.89290E-1
-3.75269E+0	-3.66566E+0	2.99581E+2	9.99985E-5	-8.87721E-5	-8.87734E-1
-3.77185E+0	-3.68524E+0	2.99576E+2	9.99986E-5	-8.87321E-5	-8.87334E-1
-3.79180E+0	-3.70478E+0	2.99569E+2	9.99986E-5	-8.88282E-5	-8.88294E-1
-3.81200E+0	-3.72433E+0	2.99563E+2	9.99985E-5	-8.89198E-5	-8.89212E-1
-3.83093E+0	-3.74368E+0	2.99558E+2	9.99984E-5	-8.89244E-5	-8.89258E-1
-3.84983E+0	-3.76298E+0	2.99551E+2	9.99985E-5	-8.89707E-5	-8.89720E-1
-3.86983E+0	-3.78249E+0	2.99543E+2	9.99986E-5	-8.89183E-5	-8.89196E-1
-3.88909E+0	-3.80220E+0	2.99537E+2	9.99986E-5	-8.88898E-5	-8.88911E-1
-3.90886E+0	-3.82174E+0	2.99529E+2	9.99986E-5	-8.88962E-5	-8.88974E-1
-3.92786E+0	-3.84101E+0	2.99521E+2	9.99986E-5	-8.88897E-5	-8.88909E-1
-3.94645E+0	-3.86067E+0	2.99514E+2	9.99985E-5	-8.88461E-5	-8.88474E-1
-3.96689E+0	-3.88017E+0	2.99506E+2	9.99985E-5	-8.86243E-5	-8.86257E-1
-3.98618E+0	-3.89951E+0	2.99499E+2	9.99984E-5	-8.86162E-5	-8.86176E-1
-4.00557E+0	-3.91900E+0	2.99493E+2	9.99984E-5	-8.86962E-5	-8.86976E-1
-4.02625E+0	-3.93844E+0	2.99485E+2	9.99985E-5	-8.87717E-5	-8.87730E-1
-4.04526E+0	-3.95798E+0	2.99476E+2	9.99985E-5	-8.88605E-5	-8.88618E-1
-4.06431E+0	-3.97755E+0	2.99468E+2	9.99985E-5	-8.88202E-5	-8.88216E-1
-4.08456E+0	-3.99711E+0	2.99461E+2	9.99985E-5	-8.88814E-5	-8.88827E-1
-4.10372E+0	-4.01661E+0	2.99453E+2	9.99986E-5	-8.88093E-5	-8.88106E-1
-4.12341E+0	-4.03594E+0	2.99445E+2	9.99985E-5	-8.86493E-5	-8.86506E-1
-4.14356E+0	-4.05541E+0	2.99437E+2	9.99985E-5	-8.86065E-5	-8.86079E-1
-4.16278E+0	-4.07502E+0	2.99428E+2	9.99985E-5	-8.86205E-5	-8.86218E-1
-4.18224E+0	-4.09457E+0	2.99420E+2	9.99986E-5	-8.87590E-5	-8.87602E-1
-4.20095E+0	-4.11386E+0	2.99414E+2	9.99986E-5	-8.87915E-5	-8.87927E-1
-4.22001E+0	-4.13337E+0	2.99405E+2	9.99984E-5	-8.87777E-5	-8.87791E-1
-4.24050E+0	-4.15301E+0	2.99397E+2	9.99985E-5	-8.87795E-5	-8.87808E-1
-4.25925E+0	-4.17245E+0	2.99389E+2	9.99986E-5	-8.86865E-5	-8.86878E-1
-4.27858E+0	-4.19193E+0	2.99382E+2	9.99985E-5	-8.87287E-5	-8.87300E-1
-4.29929E+0	-4.21137E+0	2.99374E+2	9.99985E-5	-8.87395E-5	-8.87408E-1
-4.31853E+0	-4.23075E+0	2.99367E+2	9.99986E-5	-8.88267E-5	-8.88280E-1
-4.33790E+0	-4.25038E+0	2.99359E+2	9.99985E-5	-8.88236E-5	-8.88250E-1
-4.35839E+0	-4.26985E+0	2.99352E+2	9.99984E-5	-8.87931E-5	-8.87945E-1
-4.37748E+0	-4.28914E+0	2.99344E+2	9.99984E-5	-8.86991E-5	-8.87005E-1
-4.39642E+0	-4.30870E+0	2.99333E+2	9.99986E-5	-8.85505E-5	-8.85517E-1
-4.41538E+0	-4.32821E+0	2.99325E+2	9.99986E-5	-8.85981E-5	-8.85994E-1
-4.43477E+0	-4.34761E+0	2.99320E+2	9.99985E-5	-8.86758E-5	-8.86772E-1
-4.45527E+0	-4.36719E+0	2.99314E+2	9.99986E-5	-8.87595E-5	-8.87607E-1
-4.47398E+0	-4.38669E+0	2.99306E+2	9.99986E-5	-8.86822E-5	-8.86835E-1
-4.49345E+0	-4.40613E+0	2.99298E+2	9.99986E-5	-8.85927E-5	-8.85940E-1
-4.51409E+0	-4.42568E+0	2.99291E+2	9.99985E-5	-8.85410E-5	-8.85423E-1
-4.53303E+0	-4.44516E+0	2.99285E+2	9.99985E-5	-8.86224E-5	-8.86236E-1
-4.55237E+0	-4.46457E+0	2.99279E+2	9.99986E-5	-8.87354E-5	-8.87367E-1
-4.57234E+0	-4.48408E+0	2.99272E+2	9.99985E-5	-8.86606E-5	-8.86620E-1
-4.59110E+0	-4.50359E+0	2.99264E+2	9.99985E-5	-8.88017E-5	-8.88030E-1
-4.61048E+0	-4.52297E+0	2.99258E+2	9.99985E-5	-8.86756E-5	-8.86769E-1
-4.62961E+0	-4.54239E+0	2.99252E+2	9.99985E-5	-8.85188E-5	-8.85201E-1
-4.64931E+0	-4.56191E+0	2.99246E+2	9.99986E-5	-8.85248E-5	-8.85260E-1
-4.67003E+0	-4.58148E+0	2.99239E+2	9.99987E-5	-8.86180E-5	-8.86192E-1
-4.68891E+0	-4.60094E+0	2.99232E+2	9.99986E-5	-8.87057E-5	-8.87070E-1
-4.70814E+0	-4.62039E+0	2.99227E+2	9.99986E-5	-8.85546E-5	-8.85558E-1
-4.72864E+0	-4.63987E+0	2.99221E+2	9.99987E-5	-8.85885E-5	-8.85896E-1
-4.74745E+0	-4.65927E+0	2.99214E+2	9.99986E-5	-8.86912E-5	-8.86924E-1
-4.76706E+0	-4.67865E+0	2.99209E+2	9.99986E-5	-8.85289E-5	-8.85301E-1
-4.78742E+0	-4.69803E+0	2.99203E+2	9.99986E-5	-8.84339E-5	-8.84351E-1
-4.80593E+0	-4.71757E+0	2.99199E+2	9.99986E-5	-8.85004E-5	-8.85016E-1
-4.82590E+0	-4.73716E+0	2.99195E+2	9.99985E-5	-8.86148E-5	-8.86161E-1
-4.84459E+0	-4.75661E+0	2.99189E+2	9.99985E-5	-8.85686E-5	-8.85700E-1
-4.86417E+0	-4.77609E+0	2.99184E+2	9.99986E-5	-8.85277E-5	-8.85290E-1
-4.88459E+0	-4.79554E+0	2.99178E+2	9.99986E-5	-8.86851E-5	-8.86863E-1
-4.90283E+0	-4.81492E+0	2.99172E+2	9.99984E-5	-8.86010E-5	-8.86024E-1
-4.92319E+0	-4.83432E+0	2.99168E+2	9.99984E-5	-8.85704E-5	-8.85718E-1
-4.94377E+0	-4.85386E+0	2.99163E+2	9.99986E-5	-8.84699E-5	-8.84712E-1
-4.96211E+0	-4.87343E+0	2.99158E+2	9.99986E-5	-8.83658E-5	-8.83670E-1
-4.98150E+0	-4.89283E+0	2.99155E+2	9.99986E-5	-8.84620E-5	-8.84633E-1
-4.99659E+0	-4.91176E+0	2.99150E+2	9.99986E-5	-8.83856E-5	-8.83868E-1
-5.00195E+0	-4.92730E+0	2.99146E+2	9.99985E-5	-8.84198E-5	-8.84211E-1
-5.00214E+0	-4.93685E+0	2.99142E+2	9.99985E-5	-8.84682E-5	-8.84695E-1
-5.00214E+0	-4.94279E+0	2.99138E+2	9.99986E-5	-8.83531E-5	-8.83544E-1
-5.00241E+0	-4.94610E+0	2.99134E+2	9.99985E-5	-8.82992E-5	-8.83005E-1
-5.00165E+0	-4.94787E+0	2.99130E+2	9.99985E-5	-8.84025E-5	-8.84038E-1
-4.99863E+0	-4.94873E+0	2.99127E+2	9.99986E-5	-8.84480E-5	-8.84493E-1
-4.98599E+0	-4.94870E+0	2.99124E+2	9.99985E-5	-8.85141E-5	-8.85155E-1
-4.96701E+0	-4.94654E+0	2.99120E+2	9.99985E-5	-8.85673E-5	-8.85687E-1
-4.94675E+0	-4.93843E+0	2.99117E+2	9.99986E-5	-8.84356E-5	-8.84368E-1
-4.92764E+0	-4.92325E+0	2.99115E+2	9.99985E-5	-8.84594E-5	-8.84607E-1
-4.90837E+0	-4.90550E+0	2.99114E+2	9.99984E-5	-8.83406E-5	-8.83420E-1
-4.88767E+0	-4.88707E+0	2.99112E+2	9.99984E-5	-8.83666E-5	-8.83680E-1
-4.86887E+0	-4.86789E+0	2.99113E+2	9.99985E-5	-8.85977E-5	-8.85990E-1
-4.84944E+0	-4.84817E+0	2.99114E+2	9.99986E-5	-8.86714E-5	-8.86727E-1
-4.82914E+0	-4.82827E+0	2.99113E+2	9.99984E-5	-8.86672E-5	-8.86686E-1
-4.81023E+0	-4.80853E+0	2.99114E+2	9.99985E-5	-8.85521E-5	-8.85534E-1
-4.79062E+0	-4.78904E+0	2.99118E+2	9.99986E-5	-8.84469E-5	-8.84482E-1
-4.76992E+0	-4.76946E+0	2.99120E+2	9.99985E-5	-8.84165E-5	-8.84178E-1
-4.75123E+0	-4.74998E+0	2.99122E+2	9.99985E-5	-8.84741E-5	-8.84754E-1
-4.73201E+0	-4.73061E+0	2.99126E+2	9.99985E-5	-8.85311E-5	-8.85324E-1
-4.71321E+0	-4.71119E+0	2.99130E+2	9.99986E-5	-8.84631E-5	-8.84643E-1
-4.69382E+0	-4.69185E+0	2.99135E+2	9.99986E-5	-8.84586E-5	-8.84599E-1
-4.67320E+0	-4.67263E+0	2.99140E+2	9.99985E-5	-8.85815E-5	-8.85829E-1
-4.65436E+0	-4.65309E+0	2.99145E+2	9.99984E-5	-8.86256E-5	-8.86270E-1
-4.63472E+0	-4.63361E+0	2.99151E+2	9.99985E-5	-8.85332E-5	-8.85345E-1
-4.61437E+0	-4.61432E+0	2.99155E+2	9.99986E-5	-8.84062E-5	-8.84075E-1
-4.59564E+0	-4.59477E+0	2.99159E+2	9.99984E-5	-8.84787E-5	-8.84801E-1
-4.57648E+0	-4.57523E+0	2.99163E+2	9.99984E-5	-8.85979E-5	-8.85993E-1
-4.55607E+0	-4.55592E+0	2.99167E+2	9.99985E-5	-8.86015E-5	-8.86028E-1
-4.53709E+0	-4.53660E+0	2.99172E+2	9.99985E-5	-8.85731E-5	-8.85744E-1
-4.51766E+0	-4.51710E+0	2.99176E+2	9.99985E-5	-8.86184E-5	-8.86197E-1
-4.49865E+0	-4.49763E+0	2.99180E+2	9.99985E-5	-8.86843E-5	-8.86857E-1
-4.47937E+0	-4.47807E+0	2.99185E+2	9.99984E-5	-8.87755E-5	-8.87769E-1
-4.45891E+0	-4.45865E+0	2.99187E+2	9.99984E-5	-8.88405E-5	-8.88419E-1
-4.44001E+0	-4.43917E+0	2.99191E+2	9.99984E-5	-8.87275E-5	-8.87290E-1
-4.42092E+0	-4.41959E+0	2.99193E+2	9.99985E-5	-8.87473E-5	-8.87486E-1
-4.40023E+0	-4.40026E+0	2.99193E+2	9.99985E-5	-8.86914E-5	-8.86927E-1
-4.38103E+0	-4.38075E+0	2.99195E+2	9.99984E-5	-8.86567E-5	-8.86581E-1
-4.36211E+0	-4.36132E+0	2.99198E+2	9.99985E-5	-8.85962E-5	-8.85975E-1
-4.34123E+0	-4.34188E+0	2.99197E+2	9.99985E-5	-8.85988E-5	-8.86001E-1
-4.32236E+0	-4.32241E+0	2.99197E+2	9.99985E-5	-8.87368E-5	-8.87381E-1
-4.30256E+0	-4.30294E+0	2.99197E+2	9.99986E-5	-8.86016E-5	-8.86029E-1
-4.28179E+0	-4.28335E+0	2.99194E+2	9.99985E-5	-8.85008E-5	-8.85021E-1
-4.26293E+0	-4.26388E+0	2.99193E+2	9.99985E-5	-8.86243E-5	-8.86256E-1
-4.24398E+0	-4.24441E+0	2.99191E+2	9.99986E-5	-8.86844E-5	-8.86856E-1
-4.22535E+0	-4.22501E+0	2.99188E+2	9.99985E-5	-8.87543E-5	-8.87557E-1
-4.20571E+0	-4.20557E+0	2.99188E+2	9.99985E-5	-8.88463E-5	-8.88477E-1
-4.18508E+0	-4.18591E+0	2.99184E+2	9.99986E-5	-8.86520E-5	-8.86533E-1
-4.16605E+0	-4.16632E+0	2.99180E+2	9.99984E-5	-8.85601E-5	-8.85615E-1
-4.14682E+0	-4.14691E+0	2.99176E+2	9.99984E-5	-8.87154E-5	-8.87168E-1
-4.12664E+0	-4.12729E+0	2.99171E+2	9.99985E-5	-8.87608E-5	-8.87621E-1
-4.10791E+0	-4.10788E+0	2.99168E+2	9.99986E-5	-8.86379E-5	-8.86392E-1
-4.08872E+0	-4.08852E+0	2.99163E+2	9.99985E-5	-8.86432E-5	-8.86445E-1
-4.06937E+0	-4.06881E+0	2.99158E+2	9.99985E-5	-8.87325E-5	-8.87338E-1
-4.05014E+0	-4.04947E+0	2.99154E+2	9.99985E-5	-8.87121E-5	-8.87134E-1
-4.02969E+0	-4.03006E+0	2.99149E+2	9.99985E-5	-8.86597E-5	-8.86610E-1
-4.01059E+0	-4.01042E+0	2.99142E+2	9.99984E-5	-8.87299E-5	-8.87313E-1
-3.99117E+0	-3.99087E+0	2.99139E+2	9.99984E-5	-8.86997E-5	-8.87011E-1
-3.97042E+0	-3.97140E+0	2.99133E+2	9.99985E-5	-8.86663E-5	-8.86676E-1
-3.95146E+0	-3.95174E+0	2.99129E+2	9.99986E-5	-8.86649E-5	-8.86662E-1
-3.93253E+0	-3.93207E+0	2.99125E+2	9.99985E-5	-8.88201E-5	-8.88214E-1
-3.91195E+0	-3.91274E+0	2.99119E+2	9.99985E-5	-8.87688E-5	-8.87702E-1
-3.89245E+0	-3.89326E+0	2.99115E+2	9.99985E-5	-8.86108E-5	-8.86121E-1
-3.87334E+0	-3.87372E+0	2.99110E+2	9.99985E-5	-8.87993E-5	-8.88007E-1
-3.85500E+0	-3.85419E+0	2.99107E+2	9.99985E-5	-8.88611E-5	-8.88624E-1
-3.83499E+0	-3.83469E+0	2.99105E+2	9.99986E-5	-8.87838E-5	-8.87850E-1
-3.81448E+0	-3.81525E+0	2.99100E+2	9.99985E-5	-8.87388E-5	-8.87401E-1
-3.79556E+0	-3.79557E+0	2.99096E+2	9.99985E-5	-8.87617E-5	-8.87630E-1
-3.77614E+0	-3.77608E+0	2.99093E+2	9.99986E-5	-8.87121E-5	-8.87134E-1
-3.75564E+0	-3.75669E+0	2.99092E+2	9.99986E-5	-8.87542E-5	-8.87554E-1
-3.73708E+0	-3.73703E+0	2.99089E+2	9.99985E-5	-8.88450E-5	-8.88463E-1
-3.71797E+0	-3.71760E+0	2.99085E+2	9.99985E-5	-8.87686E-5	-8.87699E-1
-3.69759E+0	-3.69816E+0	2.99083E+2	9.99986E-5	-8.86628E-5	-8.86640E-1
-3.67842E+0	-3.67867E+0	2.99082E+2	9.99985E-5	-8.87098E-5	-8.87111E-1
-3.65893E+0	-3.65912E+0	2.99079E+2	9.99984E-5	-8.87301E-5	-8.87315E-1
-3.63823E+0	-3.63954E+0	2.99077E+2	9.99984E-5	-8.87985E-5	-8.87999E-1
-3.61927E+0	-3.62012E+0	2.99076E+2	9.99986E-5	-8.88395E-5	-8.88408E-1
-3.60021E+0	-3.60055E+0	2.99076E+2	9.99987E-5	-8.87570E-5	-8.87582E-1
-3.57974E+0	-3.58096E+0	2.99075E+2	9.99986E-5	-8.87338E-5	-8.87351E-1
-3.56053E+0	-3.56155E+0	2.99073E+2	9.99985E-5	-8.87719E-5	-8.87733E-1
-3.54167E+0	-3.54216E+0	2.99073E+2	9.99985E-5	-8.88409E-5	-8.88422E-1
-3.52219E+0	-3.52262E+0	2.99071E+2	9.99985E-5	-8.88907E-5	-8.88920E-1
-3.50312E+0	-3.50294E+0	2.99070E+2	9.99986E-5	-8.89068E-5	-8.89081E-1
-3.48265E+0	-3.48333E+0	2.99072E+2	9.99985E-5	-8.88435E-5	-8.88448E-1
-3.46355E+0	-3.46384E+0	2.99074E+2	9.99984E-5	-8.88544E-5	-8.88558E-1
-3.44401E+0	-3.44445E+0	2.99075E+2	9.99985E-5	-8.89173E-5	-8.89187E-1
-3.42334E+0	-3.42493E+0	2.99075E+2	9.99985E-5	-8.88363E-5	-8.88377E-1
-3.40466E+0	-3.40537E+0	2.99075E+2	9.99985E-5	-8.88116E-5	-8.88130E-1
-3.38570E+0	-3.38581E+0	2.99077E+2	9.99985E-5	-8.88694E-5	-8.88707E-1
-3.36490E+0	-3.36634E+0	2.99079E+2	9.99985E-5	-8.88791E-5	-8.88804E-1
-3.34597E+0	-3.34680E+0	2.99081E+2	9.99985E-5	-8.88429E-5	-8.88441E-1
-3.32689E+0	-3.32723E+0	2.99083E+2	9.99985E-5	-8.88574E-5	-8.88587E-1
-3.30770E+0	-3.30773E+0	2.99085E+2	9.99984E-5	-8.88222E-5	-8.88236E-1
-3.28814E+0	-3.28809E+0	2.99087E+2	9.99985E-5	-8.87474E-5	-8.87488E-1
-3.26794E+0	-3.26872E+0	2.99089E+2	9.99985E-5	-8.88293E-5	-8.88306E-1
-3.24871E+0	-3.24915E+0	2.99093E+2	9.99985E-5	-8.88588E-5	-8.88601E-1
-3.22984E+0	-3.22949E+0	2.99097E+2	9.99985E-5	-8.87768E-5	-8.87781E-1
-3.20932E+0	-3.21011E+0	2.99100E+2	9.99986E-5	-8.87995E-5	-8.88007E-1
-3.19047E+0	-3.19067E+0	2.99103E+2	9.99985E-5	-8.88876E-5	-8.88890E-1
-3.17084E+0	-3.17124E+0	2.99107E+2	9.99984E-5	-8.89406E-5	-8.89420E-1
-3.15022E+0	-3.15187E+0	2.99111E+2	9.99985E-5	-8.89023E-5	-8.89036E-1
-3.13128E+0	-3.13220E+0	2.99113E+2	9.99985E-5	-8.89058E-5	-8.89071E-1
-3.11218E+0	-3.11264E+0	2.99116E+2	9.99984E-5	-8.89215E-5	-8.89229E-1
-3.09354E+0	-3.09314E+0	2.99119E+2	9.99984E-5	-8.88457E-5	-8.88472E-1
-3.07373E+0	-3.07359E+0	2.99124E+2	9.99985E-5	-8.88561E-5	-8.88574E-1
-3.05315E+0	-3.05402E+0	2.99128E+2	9.99986E-5	-8.89005E-5	-8.89018E-1
-3.03447E+0	-3.03463E+0	2.99133E+2	9.99985E-5	-8.89746E-5	-8.89759E-1
-3.01520E+0	-3.01519E+0	2.99136E+2	9.99985E-5	-8.90293E-5	-8.90306E-1
-2.99448E+0	-2.99554E+0	2.99140E+2	9.99986E-5	-8.89392E-5	-8.89404E-1
-2.97541E+0	-2.97600E+0	2.99144E+2	9.99985E-5	-8.89899E-5	-8.89912E-1
-2.95600E+0	-2.95666E+0	2.99148E+2	9.99984E-5	-8.89793E-5	-8.89807E-1
-2.93552E+0	-2.93716E+0	2.99154E+2	9.99985E-5	-8.89352E-5	-8.89365E-1
-2.91677E+0	-2.91765E+0	2.99161E+2	9.99985E-5	-8.90552E-5	-8.90565E-1
-2.89751E+0	-2.89832E+0	2.99165E+2	9.99985E-5	-8.90635E-5	-8.90648E-1
-2.87702E+0	-2.87874E+0	2.99169E+2	9.99985E-5	-8.89706E-5	-8.89719E-1
-2.85806E+0	-2.85919E+0	2.99174E+2	9.99985E-5	-8.90268E-5	-8.90281E-1
-2.83836E+0	-2.83989E+0	2.99179E+2	9.99985E-5	-8.91047E-5	-8.91061E-1
-2.81960E+0	-2.82032E+0	2.99184E+2	9.99985E-5	-8.90368E-5	-8.90381E-1
-2.80048E+0	-2.80072E+0	2.99187E+2	9.99985E-5	-8.90107E-5	-8.90120E-1
-2.77998E+0	-2.78123E+0	2.99192E+2	9.99985E-5	-8.90853E-5	-8.90867E-1
-2.76070E+0	-2.76186E+0	2.99198E+2	9.99985E-5	-8.90195E-5	-8.90208E-1
-2.74124E+0	-2.74252E+0	2.99202E+2	9.99986E-5	-8.89339E-5	-8.89351E-1
-2.72091E+0	-2.72288E+0	2.99207E+2	9.99986E-5	-8.89969E-5	-8.89981E-1
-2.70207E+0	-2.70338E+0	2.99212E+2	9.99985E-5	-8.90103E-5	-8.90117E-1
-2.68314E+0	-2.68406E+0	2.99218E+2	9.99984E-5	-8.89571E-5	-8.89585E-1
-2.66268E+0	-2.66467E+0	2.99221E+2	9.99985E-5	-8.89602E-5	-8.89615E-1
-2.64356E+0	-2.64508E+0	2.99226E+2	9.99985E-5	-8.90688E-5	-8.90701E-1
-2.62490E+0	-2.62551E+0	2.99232E+2	9.99986E-5	-8.90673E-5	-8.90686E-1
-2.60537E+0	-2.60603E+0	2.99237E+2	9.99986E-5	-8.91499E-5	-8.91511E-1
-2.58553E+0	-2.58652E+0	2.99243E+2	9.99985E-5	-8.91998E-5	-8.92011E-1
-2.56527E+0	-2.56704E+0	2.99248E+2	9.99985E-5	-8.90915E-5	-8.90928E-1
-2.54621E+0	-2.54762E+0	2.99252E+2	9.99985E-5	-8.91075E-5	-8.91088E-1
-2.52701E+0	-2.52823E+0	2.99257E+2	9.99985E-5	-8.92067E-5	-8.92081E-1
-2.50679E+0	-2.50884E+0	2.99261E+2	9.99985E-5	-8.92245E-5	-8.92258E-1
-2.48783E+0	-2.48947E+0	2.99265E+2	9.99985E-5	-8.91213E-5	-8.91226E-1
-2.46808E+0	-2.47002E+0	2.99271E+2	9.99985E-5	-8.91516E-5	-8.91530E-1
-2.44743E+0	-2.45062E+0	2.99275E+2	9.99986E-5	-8.92715E-5	-8.92728E-1
-2.42887E+0	-2.43111E+0	2.99278E+2	9.99985E-5	-8.91983E-5	-8.91996E-1
-2.40962E+0	-2.41157E+0	2.99284E+2	9.99985E-5	-8.91195E-5	-8.91209E-1
-2.38991E+0	-2.39230E+0	2.99287E+2	9.99984E-5	-8.91104E-5	-8.91117E-1
-2.37058E+0	-2.37300E+0	2.99292E+2	9.99985E-5	-8.91784E-5	-8.91798E-1
-2.35058E+0	-2.35360E+0	2.99297E+2	9.99985E-5	-8.91426E-5	-8.91440E-1
-2.33143E+0	-2.33410E+0	2.99302E+2	9.99984E-5	-8.91018E-5	-8.91032E-1
-2.31248E+0	-2.31471E+0	2.99306E+2	9.99984E-5	-8.92167E-5	-8.92181E-1
