T_sample_(K)	I_s	V_nv	R_nv
1.29878E+2	9.99986E-5	2.43789E-2	2.43792E+2
1.29752E+2	9.99985E-5	2.43526E-2	2.43529E+2
1.29625E+2	9.99985E-5	2.43282E-2	2.43286E+2
1.29498E+2	9.99985E-5	2.43054E-2	2.43058E+2
1.29373E+2	9.99985E-5	2.42815E-2	2.42819E+2
1.29245E+2	9.99985E-5	2.42563E-2	2.42567E+2
1.29118E+2	9.99985E-5	2.42295E-2	2.42298E+2
1.28991E+2	9.99985E-5	2.42030E-2	2.42033E+2
1.28862E+2	9.99985E-5	2.41787E-2	2.41790E+2
1.28733E+2	9.99985E-5	2.41562E-2	2.41565E+2
1.28607E+2	9.99985E-5	2.41315E-2	2.41318E+2
1.28480E+2	9.99985E-5	2.41057E-2	2.41060E+2
1.28352E+2	9.99987E-5	2.40807E-2	2.40810E+2
1.28224E+2	9.99987E-5	2.40556E-2	2.40559E+2
1.28097E+2	9.99986E-5	2.40317E-2	2.40320E+2
1.27968E+2	9.99986E-5	2.40058E-2	2.40062E+2
1.27840E+2	9.99985E-5	2.39813E-2	2.39817E+2
1.27713E+2	9.99984E-5	2.39591E-2	2.39595E+2
1.27584E+2	9.99985E-5	2.39349E-2	2.39352E+2
1.27456E+2	9.99985E-5	2.39100E-2	2.39103E+2
1.27328E+2	9.99985E-5	2.38832E-2	2.38836E+2
1.27199E+2	9.99986E-5	2.38595E-2	2.38598E+2
1.27072E+2	9.99986E-5	2.38363E-2	2.38367E+2
1.26944E+2	9.99985E-5	2.38121E-2	2.38125E+2
1.26815E+2	9.99986E-5	2.37738E-2	2.37741E+2
1.26693E+2	9.99986E-5	2.37307E-2	2.37310E+2
1.26579E+2	9.99986E-5	2.37053E-2	2.37056E+2
1.26466E+2	9.99985E-5	2.36834E-2	2.36838E+2
1.26352E+2	9.99985E-5	2.36595E-2	2.36598E+2
1.26235E+2	9.99985E-5	2.36345E-2	2.36348E+2
1.26116E+2	9.99985E-5	2.36116E-2	2.36120E+2
1.25997E+2	9.99985E-5	2.35885E-2	2.35888E+2
1.25878E+2	9.99985E-5	2.35644E-2	2.35648E+2
1.25759E+2	9.99985E-5	2.35416E-2	2.35419E+2
1.25642E+2	9.99985E-5	2.35194E-2	2.35197E+2
1.25522E+2	9.99985E-5	2.34959E-2	2.34963E+2
1.25402E+2	9.99984E-5	2.34716E-2	2.34720E+2
1.25280E+2	9.99985E-5	2.34482E-2	2.34485E+2
1.25159E+2	9.99985E-5	2.34259E-2	2.34263E+2
1.25039E+2	9.99984E-5	2.34024E-2	2.34028E+2
1.24917E+2	9.99984E-5	2.33799E-2	2.33803E+2
1.24793E+2	9.99985E-5	2.33572E-2	2.33575E+2
1.24671E+2	9.99985E-5	2.33346E-2	2.33349E+2
1.24550E+2	9.99985E-5	2.33109E-2	2.33113E+2
1.24426E+2	9.99985E-5	2.32871E-2	2.32875E+2
1.24303E+2	9.99985E-5	2.32647E-2	2.32650E+2
1.24180E+2	9.99985E-5	2.32421E-2	2.32424E+2
1.24057E+2	9.99984E-5	2.32198E-2	2.32202E+2
1.23935E+2	9.99985E-5	2.31977E-2	2.31980E+2
1.23812E+2	9.99985E-5	2.31759E-2	2.31763E+2
1.23689E+2	9.99985E-5	2.31535E-2	2.31539E+2
1.23566E+2	9.99985E-5	2.31298E-2	2.31301E+2
1.23442E+2	9.99985E-5	2.31065E-2	2.31069E+2
1.23317E+2	9.99985E-5	2.30837E-2	2.30841E+2
1.23191E+2	9.99985E-5	2.30603E-2	2.30606E+2
1.23067E+2	9.99985E-5	2.30379E-2	2.30383E+2
1.22941E+2	9.99985E-5	2.30152E-2	2.30155E+2
1.22816E+2	9.99985E-5	2.29923E-2	2.29926E+2
1.22693E+2	9.99985E-5	2.29705E-2	2.29708E+2
1.22570E+2	9.99985E-5	2.29484E-2	2.29487E+2
1.22445E+2	9.99985E-5	2.29255E-2	2.29258E+2
1.22319E+2	9.99985E-5	2.29027E-2	2.29030E+2
1.22194E+2	9.99985E-5	2.28819E-2	2.28822E+2
1.22071E+2	9.99985E-5	2.28631E-2	2.28634E+2
1.21951E+2	9.99984E-5	2.28424E-2	2.28427E+2
1.21831E+2	9.99985E-5	2.28196E-2	2.28199E+2
1.21710E+2	9.99986E-5	2.27960E-2	2.27963E+2
1.21587E+2	9.99986E-5	2.27732E-2	2.27735E+2
1.21465E+2	9.99985E-5	2.27520E-2	2.27524E+2
1.21343E+2	9.99985E-5	2.27292E-2	2.27295E+2
1.21222E+2	9.99985E-5	2.27064E-2	2.27067E+2
1.21101E+2	9.99986E-5	2.26855E-2	2.26858E+2
1.20979E+2	9.99985E-5	2.26645E-2	2.26649E+2
1.20857E+2	9.99985E-5	2.26417E-2	2.26421E+2
1.20734E+2	9.99985E-5	2.26179E-2	2.26182E+2
1.20611E+2	9.99985E-5	2.25955E-2	2.25959E+2
1.20487E+2	9.99986E-5	2.25733E-2	2.25736E+2
1.20363E+2	9.99985E-5	2.25493E-2	2.25497E+2
1.20239E+2	9.99985E-5	2.25254E-2	2.25258E+2
1.20116E+2	9.99986E-5	2.25038E-2	2.25042E+2
1.19993E+2	9.99986E-5	2.24802E-2	2.24805E+2
1.19869E+2	9.99986E-5	2.24578E-2	2.24581E+2
1.19745E+2	9.99985E-5	2.24381E-2	2.24385E+2
1.19621E+2	9.99986E-5	2.24171E-2	2.24175E+2
1.19498E+2	9.99986E-5	2.23966E-2	2.23970E+2
1.19375E+2	9.99986E-5	2.23751E-2	2.23754E+2
1.19253E+2	9.99986E-5	2.23532E-2	2.23536E+2
1.19131E+2	9.99985E-5	2.23313E-2	2.23316E+2
1.19007E+2	9.99985E-5	2.23085E-2	2.23088E+2
1.18883E+2	9.99985E-5	2.22873E-2	2.22876E+2
1.18759E+2	9.99984E-5	2.22672E-2	2.22675E+2
1.18635E+2	9.99985E-5	2.22464E-2	2.22467E+2
1.18513E+2	9.99986E-5	2.22248E-2	2.22251E+2
1.18389E+2	9.99985E-5	2.22005E-2	2.22008E+2
1.18267E+2	9.99985E-5	2.21744E-2	2.21748E+2
1.18145E+2	9.99985E-5	2.21511E-2	2.21514E+2
1.18022E+2	9.99984E-5	2.21309E-2	2.21312E+2
1.17899E+2	9.99985E-5	2.21108E-2	2.21112E+2
1.17779E+2	9.99985E-5	2.20919E-2	2.20922E+2
1.17658E+2	9.99986E-5	2.20709E-2	2.20712E+2
1.17538E+2	9.99985E-5	2.20506E-2	2.20510E+2
1.17418E+2	9.99985E-5	2.20289E-2	2.20293E+2
1.17297E+2	9.99985E-5	2.20055E-2	2.20058E+2
1.17176E+2	9.99985E-5	2.19846E-2	2.19850E+2
1.17056E+2	9.99985E-5	2.19615E-2	2.19619E+2
1.16934E+2	9.99984E-5	2.19398E-2	2.19401E+2
1.16813E+2	9.99984E-5	2.19185E-2	2.19188E+2
1.16690E+2	9.99985E-5	2.18984E-2	2.18988E+2
1.16569E+2	9.99985E-5	2.18768E-2	2.18771E+2
1.16448E+2	9.99985E-5	2.18543E-2	2.18546E+2
1.16326E+2	9.99985E-5	2.18356E-2	2.18359E+2
1.16204E+2	9.99985E-5	2.18173E-2	2.18176E+2
1.16082E+2	9.99985E-5	2.17949E-2	2.17952E+2
1.15961E+2	9.99985E-5	2.17723E-2	2.17726E+2
1.15839E+2	9.99985E-5	2.17496E-2	2.17499E+2
1.15716E+2	9.99985E-5	2.17283E-2	2.17286E+2
1.15592E+2	9.99985E-5	2.17085E-2	2.17088E+2
1.15469E+2	9.99985E-5	2.16875E-2	2.16878E+2
1.15347E+2	9.99985E-5	2.16675E-2	2.16678E+2
1.15224E+2	9.99985E-5	2.16474E-2	2.16477E+2
1.15102E+2	9.99985E-5	2.16265E-2	2.16268E+2
1.14980E+2	9.99985E-5	2.16055E-2	2.16058E+2
1.14857E+2	9.99986E-5	2.15852E-2	2.15855E+2
1.14733E+2	9.99985E-5	2.15657E-2	2.15660E+2
1.14610E+2	9.99985E-5	2.15439E-2	2.15442E+2
1.14488E+2	9.99985E-5	2.15230E-2	2.15233E+2
1.14365E+2	9.99985E-5	2.15031E-2	2.15034E+2
1.14241E+2	9.99985E-5	2.14823E-2	2.14826E+2
1.14118E+2	9.99985E-5	2.14614E-2	2.14617E+2
1.13994E+2	9.99985E-5	2.14390E-2	2.14394E+2
1.13870E+2	9.99985E-5	2.14150E-2	2.14154E+2
1.13748E+2	9.99985E-5	2.13956E-2	2.13960E+2
1.13627E+2	9.99985E-5	2.13785E-2	2.13788E+2
1.13505E+2	9.99985E-5	2.13559E-2	2.13562E+2
1.13383E+2	9.99985E-5	2.13337E-2	2.13340E+2
1.13263E+2	9.99985E-5	2.13130E-2	2.13133E+2
1.13142E+2	9.99985E-5	2.12915E-2	2.12919E+2
1.13021E+2	9.99986E-5	2.12694E-2	2.12697E+2
1.12899E+2	9.99986E-5	2.12455E-2	2.12458E+2
1.12780E+2	9.99985E-5	2.12276E-2	2.12279E+2
1.12661E+2	9.99986E-5	2.12113E-2	2.12116E+2
1.12542E+2	9.99986E-5	2.11904E-2	2.11907E+2
1.12421E+2	9.99985E-5	2.11669E-2	2.11672E+2
1.12301E+2	9.99986E-5	2.11459E-2	2.11462E+2
1.12181E+2	9.99985E-5	2.11253E-2	2.11256E+2
1.12061E+2	9.99985E-5	2.11053E-2	2.11056E+2
1.11942E+2	9.99985E-5	2.10845E-2	2.10848E+2
1.11822E+2	9.99985E-5	2.10639E-2	2.10642E+2
1.11701E+2	9.99984E-5	2.10438E-2	2.10442E+2
1.11581E+2	9.99985E-5	2.10237E-2	2.10240E+2
1.11460E+2	9.99985E-5	2.10033E-2	2.10037E+2
1.11340E+2	9.99985E-5	2.09844E-2	2.09847E+2
1.11220E+2	9.99985E-5	2.09648E-2	2.09651E+2
1.11101E+2	9.99985E-5	2.09438E-2	2.09441E+2
1.10982E+2	9.99985E-5	2.09226E-2	2.09230E+2
1.10860E+2	9.99985E-5	2.09020E-2	2.09023E+2
1.10738E+2	9.99985E-5	2.08831E-2	2.08834E+2
1.10619E+2	9.99985E-5	2.08644E-2	2.08647E+2
1.10498E+2	9.99985E-5	2.08443E-2	2.08446E+2
1.10376E+2	9.99984E-5	2.08250E-2	2.08253E+2
1.10256E+2	9.99984E-5	2.08055E-2	2.08058E+2
1.10136E+2	9.99985E-5	2.07854E-2	2.07857E+2
1.10015E+2	9.99986E-5	2.07651E-2	2.07654E+2
1.09895E+2	9.99986E-5	2.07448E-2	2.07451E+2
1.09775E+2	9.99985E-5	2.07253E-2	2.07256E+2
1.09658E+2	9.99985E-5	2.07060E-2	2.07063E+2
1.09540E+2	9.99985E-5	2.06858E-2	2.06861E+2
1.09421E+2	9.99985E-5	2.06654E-2	2.06657E+2
1.09302E+2	9.99985E-5	2.06457E-2	2.06460E+2
1.09181E+2	9.99985E-5	2.06258E-2	2.06261E+2
1.09063E+2	9.99985E-5	2.06055E-2	2.06058E+2
1.08945E+2	9.99985E-5	2.05871E-2	2.05874E+2
1.08829E+2	9.99985E-5	2.05692E-2	2.05695E+2
1.08709E+2	9.99985E-5	2.05500E-2	2.05503E+2
1.08586E+2	9.99985E-5	2.05291E-2	2.05294E+2
1.08466E+2	9.99985E-5	2.05078E-2	2.05081E+2
1.08346E+2	9.99985E-5	2.04889E-2	2.04893E+2
1.08227E+2	9.99984E-5	2.04702E-2	2.04706E+2
1.08108E+2	9.99985E-5	2.04497E-2	2.04500E+2
1.07987E+2	9.99985E-5	2.04300E-2	2.04303E+2
1.07866E+2	9.99985E-5	2.04125E-2	2.04128E+2
1.07745E+2	9.99986E-5	2.03942E-2	2.03945E+2
1.07622E+2	9.99985E-5	2.03725E-2	2.03728E+2
1.07503E+2	9.99986E-5	2.03529E-2	2.03532E+2
1.07385E+2	9.99986E-5	2.03340E-2	2.03343E+2
1.07265E+2	9.99986E-5	2.03154E-2	2.03157E+2
1.07145E+2	9.99985E-5	2.02957E-2	2.02960E+2
1.07025E+2	9.99985E-5	2.02777E-2	2.02780E+2
1.06904E+2	9.99986E-5	2.02610E-2	2.02613E+2
1.06780E+2	9.99986E-5	2.02415E-2	2.02418E+2
1.06655E+2	9.99985E-5	2.02202E-2	2.02205E+2
1.06534E+2	9.99985E-5	2.02003E-2	2.02007E+2
1.06414E+2	9.99985E-5	2.01821E-2	2.01824E+2
1.06293E+2	9.99985E-5	2.01634E-2	2.01637E+2
1.06172E+2	9.99985E-5	2.01453E-2	2.01456E+2
1.06048E+2	9.99985E-5	2.01264E-2	2.01267E+2
1.05928E+2	9.99985E-5	2.01081E-2	2.01084E+2
1.05810E+2	9.99985E-5	2.00879E-2	2.00882E+2
1.05689E+2	9.99986E-5	2.00681E-2	2.00684E+2
1.05569E+2	9.99986E-5	2.00482E-2	2.00485E+2
1.05451E+2	9.99985E-5	2.00277E-2	2.00280E+2
1.05332E+2	9.99984E-5	2.00080E-2	2.00084E+2
1.05211E+2	9.99985E-5	1.99888E-2	1.99891E+2
1.05092E+2	9.99985E-5	1.99705E-2	1.99708E+2
1.04973E+2	9.99986E-5	1.99504E-2	1.99507E+2
1.04854E+2	9.99986E-5	1.99307E-2	1.99310E+2
1.04735E+2	9.99985E-5	1.99120E-2	1.99123E+2
1.04617E+2	9.99984E-5	1.98914E-2	1.98917E+2
1.04497E+2	9.99985E-5	1.98720E-2	1.98723E+2
1.04377E+2	9.99986E-5	1.98542E-2	1.98545E+2
1.04259E+2	9.99986E-5	1.98348E-2	1.98351E+2
1.04141E+2	9.99985E-5	1.98152E-2	1.98155E+2
1.04020E+2	9.99985E-5	1.97972E-2	1.97975E+2
1.03902E+2	9.99986E-5	1.97787E-2	1.97790E+2
1.03784E+2	9.99986E-5	1.97595E-2	1.97598E+2
1.03665E+2	9.99986E-5	1.97414E-2	1.97416E+2
1.03545E+2	9.99986E-5	1.97230E-2	1.97233E+2
1.03427E+2	9.99986E-5	1.97052E-2	1.97054E+2
1.03309E+2	9.99986E-5	1.96867E-2	1.96869E+2
1.03191E+2	9.99985E-5	1.96663E-2	1.96666E+2
1.03072E+2	9.99986E-5	1.96468E-2	1.96471E+2
1.02951E+2	9.99986E-5	1.96300E-2	1.96303E+2
1.02831E+2	9.99986E-5	1.96129E-2	1.96132E+2
1.02714E+2	9.99986E-5	1.95945E-2	1.95948E+2
1.02596E+2	9.99985E-5	1.95762E-2	1.95765E+2
1.02478E+2	9.99985E-5	1.95582E-2	1.95585E+2
1.02361E+2	9.99986E-5	1.95396E-2	1.95399E+2
1.02242E+2	9.99985E-5	1.95194E-2	1.95197E+2
1.02123E+2	9.99985E-5	1.94999E-2	1.95002E+2
1.02005E+2	9.99985E-5	1.94810E-2	1.94813E+2
1.01887E+2	9.99985E-5	1.94627E-2	1.94630E+2
1.01771E+2	9.99985E-5	1.94444E-2	1.94447E+2
1.01655E+2	9.99986E-5	1.94254E-2	1.94256E+2
1.01540E+2	9.99986E-5	1.94069E-2	1.94072E+2
1.01423E+2	9.99986E-5	1.93874E-2	1.93877E+2
1.01306E+2	9.99986E-5	1.93683E-2	1.93685E+2
1.01188E+2	9.99986E-5	1.93519E-2	1.93522E+2
1.01071E+2	9.99986E-5	1.93347E-2	1.93350E+2
1.00956E+2	9.99986E-5	1.93149E-2	1.93151E+2
1.00841E+2	9.99985E-5	1.92930E-2	1.92933E+2
1.00724E+2	9.99985E-5	1.92754E-2	1.92757E+2
1.00607E+2	9.99986E-5	1.92577E-2	1.92580E+2
1.00489E+2	9.99985E-5	1.92395E-2	1.92398E+2
1.00372E+2	9.99985E-5	1.92220E-2	1.92223E+2
1.00256E+2	9.99986E-5	1.92052E-2	1.92054E+2
1.00140E+2	9.99985E-5	1.91868E-2	1.91870E+2
1.00025E+2	9.99985E-5	1.91679E-2	1.91682E+2
9.99084E+1	9.99985E-5	1.91499E-2	1.91502E+2
9.97898E+1	9.99986E-5	1.91302E-2	1.91305E+2
9.96729E+1	9.99986E-5	1.91127E-2	1.91130E+2
9.95580E+1	9.99985E-5	1.90944E-2	1.90947E+2
9.94418E+1	9.99986E-5	1.90761E-2	1.90763E+2
9.93236E+1	9.99986E-5	1.90573E-2	1.90575E+2
9.92051E+1	9.99986E-5	1.90380E-2	1.90383E+2
9.90859E+1	9.99985E-5	1.90202E-2	1.90205E+2
9.89680E+1	9.99986E-5	1.90027E-2	1.90030E+2
9.88526E+1	9.99986E-5	1.89851E-2	1.89854E+2
9.87368E+1	9.99985E-5	1.89674E-2	1.89677E+2
9.86227E+1	9.99986E-5	1.89501E-2	1.89504E+2
9.85083E+1	9.99985E-5	1.89317E-2	1.89320E+2
9.83929E+1	9.99986E-5	1.89136E-2	1.89139E+2
9.82780E+1	9.99986E-5	1.88959E-2	1.88962E+2
9.81621E+1	9.99986E-5	1.88782E-2	1.88785E+2
9.80470E+1	9.99986E-5	1.88602E-2	1.88604E+2
9.79324E+1	9.99987E-5	1.88425E-2	1.88428E+2
9.78155E+1	9.99986E-5	1.88244E-2	1.88247E+2
9.76973E+1	9.99985E-5	1.88053E-2	1.88055E+2
9.75791E+1	9.99985E-5	1.87875E-2	1.87878E+2
9.74622E+1	9.99985E-5	1.87704E-2	1.87707E+2
9.73479E+1	9.99986E-5	1.87535E-2	1.87537E+2
9.72328E+1	9.99985E-5	1.87353E-2	1.87356E+2
9.71156E+1	9.99985E-5	1.87175E-2	1.87178E+2
9.69997E+1	9.99985E-5	1.87013E-2	1.87016E+2
9.68854E+1	9.99985E-5	1.86839E-2	1.86842E+2
9.67698E+1	9.99985E-5	1.86671E-2	1.86674E+2
9.66546E+1	9.99986E-5	1.86507E-2	1.86509E+2
9.65403E+1	9.99986E-5	1.86330E-2	1.86333E+2
9.64252E+1	9.99986E-5	1.86153E-2	1.86155E+2
9.63093E+1	9.99986E-5	1.85974E-2	1.85977E+2
9.61949E+1	9.99986E-5	1.85800E-2	1.85802E+2
9.60824E+1	9.99984E-5	1.85625E-2	1.85627E+2
9.59691E+1	9.99984E-5	1.85455E-2	1.85458E+2
9.58548E+1	9.99985E-5	1.85271E-2	1.85273E+2
9.57401E+1	9.99986E-5	1.85093E-2	1.85096E+2
9.56237E+1	9.99986E-5	1.84926E-2	1.84929E+2
9.55096E+1	9.99986E-5	1.84755E-2	1.84758E+2
9.53962E+1	9.99986E-5	1.84589E-2	1.84591E+2
9.52809E+1	9.99986E-5	1.84415E-2	1.84417E+2
9.51662E+1	9.99985E-5	1.84250E-2	1.84253E+2
9.50523E+1	9.99985E-5	1.84062E-2	1.84065E+2
9.49368E+1	9.99986E-5	1.83875E-2	1.83877E+2
9.48207E+1	9.99985E-5	1.83715E-2	1.83718E+2
9.47058E+1	9.99986E-5	1.83549E-2	1.83551E+2
9.45917E+1	9.99986E-5	1.83377E-2	1.83379E+2
9.44769E+1	9.99985E-5	1.83214E-2	1.83217E+2
9.43623E+1	9.99985E-5	1.83040E-2	1.83043E+2
9.42479E+1	9.99986E-5	1.82857E-2	1.82859E+2
9.41330E+1	9.99985E-5	1.82687E-2	1.82690E+2
9.40189E+1	9.99985E-5	1.82524E-2	1.82527E+2
9.39057E+1	9.99985E-5	1.82349E-2	1.82351E+2
9.37927E+1	9.99985E-5	1.82184E-2	1.82187E+2
9.36806E+1	9.99985E-5	1.82025E-2	1.82028E+2
9.35686E+1	9.99984E-5	1.81859E-2	1.81861E+2
9.34570E+1	9.99986E-5	1.81688E-2	1.81691E+2
9.33453E+1	9.99986E-5	1.81515E-2	1.81518E+2
9.32335E+1	9.99985E-5	1.81354E-2	1.81357E+2
9.31209E+1	9.99985E-5	1.81183E-2	1.81186E+2
9.30072E+1	9.99985E-5	1.81006E-2	1.81008E+2
9.28951E+1	9.99985E-5	1.80839E-2	1.80842E+2
9.27832E+1	9.99985E-5	1.80677E-2	1.80680E+2
9.26704E+1	9.99984E-5	1.80513E-2	1.80516E+2
9.25567E+1	9.99985E-5	1.80339E-2	1.80342E+2
9.24431E+1	9.99985E-5	1.80163E-2	1.80165E+2
9.23300E+1	9.99985E-5	1.79996E-2	1.79998E+2
9.22171E+1	9.99985E-5	1.79828E-2	1.79831E+2
9.21043E+1	9.99985E-5	1.79659E-2	1.79662E+2
9.19899E+1	9.99985E-5	1.79492E-2	1.79495E+2
9.18749E+1	9.99985E-5	1.79330E-2	1.79333E+2
9.17620E+1	9.99985E-5	1.79159E-2	1.79162E+2
9.16492E+1	9.99984E-5	1.78982E-2	1.78985E+2
9.15352E+1	9.99985E-5	1.78821E-2	1.78823E+2
9.14218E+1	9.99986E-5	1.78660E-2	1.78663E+2
9.13108E+1	9.99985E-5	1.78504E-2	1.78507E+2
9.12001E+1	9.99985E-5	1.78359E-2	1.78362E+2
9.10863E+1	9.99986E-5	1.78196E-2	1.78198E+2
9.09732E+1	9.99986E-5	1.78027E-2	1.78030E+2
9.08606E+1	9.99986E-5	1.77860E-2	1.77863E+2
9.07465E+1	9.99986E-5	1.77691E-2	1.77694E+2
9.06340E+1	9.99985E-5	1.77518E-2	1.77520E+2
9.05205E+1	9.99985E-5	1.77350E-2	1.77353E+2
9.04071E+1	9.99985E-5	1.77190E-2	1.77193E+2
9.02949E+1	9.99985E-5	1.77025E-2	1.77027E+2
9.01823E+1	9.99986E-5	1.76851E-2	1.76854E+2
9.00696E+1	9.99986E-5	1.76667E-2	1.76670E+2
8.99570E+1	9.99986E-5	1.76499E-2	1.76501E+2
8.98453E+1	9.99986E-5	1.76339E-2	1.76341E+2
8.97320E+1	9.99985E-5	1.76165E-2	1.76168E+2
8.96197E+1	9.99985E-5	1.75993E-2	1.75996E+2
8.95062E+1	9.99986E-5	1.75832E-2	1.75835E+2
8.93919E+1	9.99986E-5	1.75667E-2	1.75669E+2
8.92795E+1	9.99986E-5	1.75501E-2	1.75503E+2
8.91660E+1	9.99985E-5	1.75341E-2	1.75344E+2
8.90521E+1	9.99985E-5	1.75172E-2	1.75175E+2
8.89397E+1	9.99985E-5	1.74993E-2	1.74996E+2
8.88278E+1	9.99985E-5	1.74799E-2	1.74801E+2
8.87159E+1	9.99985E-5	1.74610E-2	1.74612E+2
8.86042E+1	9.99986E-5	1.74451E-2	1.74453E+2
8.84913E+1	9.99985E-5	1.74297E-2	1.74300E+2
8.83776E+1	9.99985E-5	1.74124E-2	1.74127E+2
8.82659E+1	9.99985E-5	1.73959E-2	1.73962E+2
8.81545E+1	9.99985E-5	1.73791E-2	1.73793E+2
8.80426E+1	9.99985E-5	1.73617E-2	1.73619E+2
8.79308E+1	9.99985E-5	1.73454E-2	1.73457E+2
8.78179E+1	9.99985E-5	1.73281E-2	1.73284E+2
8.77044E+1	9.99984E-5	1.73130E-2	1.73132E+2
8.75919E+1	9.99985E-5	1.72959E-2	1.72962E+2
8.74805E+1	9.99985E-5	1.72791E-2	1.72793E+2
8.73682E+1	9.99985E-5	1.72645E-2	1.72647E+2
8.72558E+1	9.99985E-5	1.72483E-2	1.72486E+2
8.71435E+1	9.99985E-5	1.72326E-2	1.72329E+2
8.70312E+1	9.99985E-5	1.72163E-2	1.72166E+2
8.69190E+1	9.99986E-5	1.71996E-2	1.71998E+2
8.68050E+1	9.99985E-5	1.71824E-2	1.71826E+2
8.66922E+1	9.99985E-5	1.71650E-2	1.71653E+2
8.65797E+1	9.99985E-5	1.71498E-2	1.71500E+2
8.64667E+1	9.99985E-5	1.71315E-2	1.71318E+2
8.63552E+1	9.99985E-5	1.71129E-2	1.71131E+2
8.62426E+1	9.99985E-5	1.70974E-2	1.70976E+2
8.61323E+1	9.99984E-5	1.70805E-2	1.70808E+2
8.60225E+1	9.99985E-5	1.70636E-2	1.70638E+2
8.59108E+1	9.99985E-5	1.70482E-2	1.70485E+2
8.57985E+1	9.99985E-5	1.70309E-2	1.70311E+2
8.56869E+1	9.99985E-5	1.70147E-2	1.70150E+2
8.55763E+1	9.99985E-5	1.69994E-2	1.69996E+2
8.54626E+1	9.99985E-5	1.69831E-2	1.69834E+2
8.53489E+1	9.99985E-5	1.69666E-2	1.69669E+2
8.52376E+1	9.99986E-5	1.69501E-2	1.69504E+2
8.51254E+1	9.99986E-5	1.69349E-2	1.69351E+2
8.50131E+1	9.99986E-5	1.69189E-2	1.69192E+2
8.49011E+1	9.99986E-5	1.69021E-2	1.69023E+2
8.47876E+1	9.99985E-5	1.68846E-2	1.68849E+2
8.46735E+1	9.99985E-5	1.68679E-2	1.68681E+2
8.45602E+1	9.99985E-5	1.68509E-2	1.68512E+2
8.44473E+1	9.99985E-5	1.68343E-2	1.68345E+2
8.43330E+1	9.99986E-5	1.68182E-2	1.68185E+2
8.42182E+1	9.99986E-5	1.68014E-2	1.68016E+2
8.41041E+1	9.99986E-5	1.67861E-2	1.67863E+2
8.39911E+1	9.99986E-5	1.67692E-2	1.67695E+2
8.38798E+1	9.99985E-5	1.67531E-2	1.67533E+2
8.37688E+1	9.99986E-5	1.67385E-2	1.67388E+2
8.36585E+1	9.99986E-5	1.67231E-2	1.67234E+2
8.35482E+1	9.99986E-5	1.67064E-2	1.67066E+2
8.34358E+1	9.99986E-5	1.66887E-2	1.66889E+2
8.33241E+1	9.99986E-5	1.66732E-2	1.66734E+2
8.32131E+1	9.99986E-5	1.66588E-2	1.66591E+2
8.31022E+1	9.99986E-5	1.66442E-2	1.66444E+2
8.29907E+1	9.99986E-5	1.66285E-2	1.66287E+2
8.28798E+1	9.99985E-5	1.66107E-2	1.66110E+2
8.27682E+1	9.99986E-5	1.65938E-2	1.65941E+2
8.26549E+1	9.99986E-5	1.65767E-2	1.65770E+2
8.25414E+1	9.99985E-5	1.65601E-2	1.65603E+2
8.24288E+1	9.99986E-5	1.65461E-2	1.65463E+2
8.23162E+1	9.99986E-5	1.65304E-2	1.65307E+2
8.22023E+1	9.99985E-5	1.65128E-2	1.65131E+2
8.20880E+1	9.99985E-5	1.64969E-2	1.64972E+2
8.19742E+1	9.99985E-5	1.64811E-2	1.64814E+2
8.18614E+1	9.99985E-5	1.64638E-2	1.64641E+2
8.17477E+1	9.99985E-5	1.64481E-2	1.64484E+2
8.16328E+1	9.99985E-5	1.64330E-2	1.64332E+2
8.15197E+1	9.99985E-5	1.64170E-2	1.64172E+2
8.14095E+1	9.99985E-5	1.64012E-2	1.64015E+2
8.12985E+1	9.99986E-5	1.63854E-2	1.63856E+2
8.11865E+1	9.99985E-5	1.63685E-2	1.63688E+2
8.10751E+1	9.99985E-5	1.63518E-2	1.63520E+2
8.09626E+1	9.99985E-5	1.63363E-2	1.63365E+2
8.08503E+1	9.99984E-5	1.63212E-2	1.63215E+2
8.07381E+1	9.99985E-5	1.63044E-2	1.63047E+2
8.06252E+1	9.99985E-5	1.62875E-2	1.62877E+2
8.05116E+1	9.99985E-5	1.62707E-2	1.62709E+2
8.03979E+1	9.99985E-5	1.62542E-2	1.62544E+2
8.02854E+1	9.99985E-5	1.62395E-2	1.62397E+2
8.01734E+1	9.99985E-5	1.62226E-2	1.62229E+2
8.00605E+1	9.99985E-5	1.62064E-2	1.62067E+2
7.99468E+1	9.99986E-5	1.61910E-2	1.61913E+2
7.98328E+1	9.99986E-5	1.61747E-2	1.61749E+2
7.97194E+1	9.99986E-5	1.61579E-2	1.61581E+2
7.96065E+1	9.99986E-5	1.61427E-2	1.61430E+2
7.94916E+1	9.99985E-5	1.61272E-2	1.61274E+2
7.93764E+1	9.99985E-5	1.61105E-2	1.61108E+2
7.92618E+1	9.99985E-5	1.60943E-2	1.60945E+2
7.91448E+1	9.99985E-5	1.60769E-2	1.60772E+2
7.90281E+1	9.99986E-5	1.60600E-2	1.60602E+2
7.89144E+1	9.99986E-5	1.60440E-2	1.60442E+2
7.88014E+1	9.99985E-5	1.60267E-2	1.60269E+2
7.86874E+1	9.99985E-5	1.60102E-2	1.60104E+2
7.85732E+1	9.99986E-5	1.59946E-2	1.59948E+2
