B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
1.35171E+0	1.28158E+0	2.96561E+2	9.99985E-5	8.53655E-5	8.53667E-1
1.37125E+0	1.30075E+0	2.96487E+2	9.99985E-5	8.54815E-5	8.54828E-1
1.39077E+0	1.32004E+0	2.96419E+2	9.99985E-5	8.53022E-5	8.53035E-1
1.41084E+0	1.33912E+0	2.96356E+2	9.99986E-5	8.48754E-5	8.48766E-1
1.43099E+0	1.35803E+0	2.96301E+2	9.99986E-5	8.50517E-5	8.50529E-1
1.44997E+0	1.37709E+0	2.96253E+2	9.99986E-5	8.54998E-5	8.55010E-1
1.46941E+0	1.39639E+0	2.96210E+2	9.99985E-5	8.48978E-5	8.48990E-1
1.48945E+0	1.41560E+0	2.96175E+2	9.99985E-5	8.44264E-5	8.44277E-1
1.50802E+0	1.43465E+0	2.96143E+2	9.99986E-5	8.47671E-5	8.47683E-1
1.52732E+0	1.45371E+0	2.96119E+2	9.99985E-5	8.48220E-5	8.48233E-1
1.54782E+0	1.47275E+0	2.96101E+2	9.99985E-5	8.48907E-5	8.48919E-1
1.56684E+0	1.49180E+0	2.96086E+2	9.99985E-5	8.51589E-5	8.51602E-1
1.58644E+0	1.51083E+0	2.96078E+2	9.99984E-5	8.45809E-5	8.45823E-1
1.60561E+0	1.52982E+0	2.96075E+2	9.99984E-5	8.40400E-5	8.40413E-1
1.62516E+0	1.54909E+0	2.96077E+2	9.99984E-5	8.45234E-5	8.45247E-1
1.64520E+0	1.56828E+0	2.96084E+2	9.99986E-5	8.49490E-5	8.49502E-1
1.66425E+0	1.58741E+0	2.96095E+2	9.99986E-5	8.47241E-5	8.47253E-1
1.68370E+0	1.60662E+0	2.96109E+2	9.99985E-5	8.45243E-5	8.45256E-1
1.70369E+0	1.62546E+0	2.96128E+2	9.99986E-5	8.43817E-5	8.43829E-1
1.72288E+0	1.64449E+0	2.96151E+2	9.99986E-5	8.44460E-5	8.44472E-1
1.74240E+0	1.66388E+0	2.96177E+2	9.99986E-5	8.45655E-5	8.45667E-1
1.76268E+0	1.68297E+0	2.96207E+2	9.99985E-5	8.48463E-5	8.48476E-1
1.78192E+0	1.70192E+0	2.96241E+2	9.99985E-5	8.46831E-5	8.46844E-1
1.80100E+0	1.72122E+0	2.96277E+2	9.99984E-5	8.43418E-5	8.43432E-1
1.82079E+0	1.74041E+0	2.96316E+2	9.99985E-5	8.40753E-5	8.40766E-1
1.84048E+0	1.75964E+0	2.96358E+2	9.99986E-5	8.40363E-5	8.40375E-1
1.85970E+0	1.77897E+0	2.96402E+2	9.99986E-5	8.40674E-5	8.40686E-1
1.87851E+0	1.79803E+0	2.96448E+2	9.99986E-5	8.46572E-5	8.46584E-1
1.89852E+0	1.81702E+0	2.96496E+2	9.99985E-5	8.45019E-5	8.45031E-1
1.91887E+0	1.83634E+0	2.96547E+2	9.99985E-5	8.37943E-5	8.37956E-1
1.93771E+0	1.85562E+0	2.96599E+2	9.99985E-5	8.38047E-5	8.38059E-1
1.95755E+0	1.87488E+0	2.96652E+2	9.99986E-5	8.45132E-5	8.45145E-1
1.97739E+0	1.89421E+0	2.96709E+2	9.99985E-5	8.49376E-5	8.49388E-1
1.99645E+0	1.91329E+0	2.96766E+2	9.99985E-5	8.40995E-5	8.41008E-1
2.01577E+0	1.93236E+0	2.96822E+2	9.99985E-5	8.37200E-5	8.37213E-1
2.03468E+0	1.95161E+0	2.96881E+2	9.99985E-5	8.43024E-5	8.43036E-1
2.05385E+0	1.97083E+0	2.96940E+2	9.99988E-5	8.44902E-5	8.44913E-1
2.07428E+0	1.98999E+0	2.97002E+2	9.99986E-5	8.40269E-5	8.40280E-1
2.09341E+0	2.00939E+0	2.97066E+2	9.99986E-5	8.41748E-5	8.41760E-1
2.11341E+0	2.02891E+0	2.97129E+2	9.99987E-5	8.44696E-5	8.44707E-1
2.13400E+0	2.04820E+0	2.97191E+2	9.99986E-5	8.44623E-5	8.44635E-1
2.15250E+0	2.06731E+0	2.97256E+2	9.99986E-5	8.45345E-5	8.45356E-1
2.17180E+0	2.08647E+0	2.97321E+2	9.99986E-5	8.38593E-5	8.38605E-1
2.19217E+0	2.10594E+0	2.97385E+2	9.99986E-5	8.37161E-5	8.37172E-1
2.21197E+0	2.12531E+0	2.97450E+2	9.99986E-5	8.41305E-5	8.41316E-1
2.23115E+0	2.14449E+0	2.97515E+2	9.99987E-5	8.37397E-5	8.37408E-1
2.24961E+0	2.16391E+0	2.97581E+2	9.99985E-5	8.39203E-5	8.39215E-1
2.26946E+0	2.18316E+0	2.97644E+2	9.99985E-5	8.39447E-5	8.39460E-1
2.28968E+0	2.20243E+0	2.97706E+2	9.99985E-5	8.33450E-5	8.33462E-1
2.30815E+0	2.22179E+0	2.97771E+2	9.99986E-5	8.34415E-5	8.34427E-1
2.32737E+0	2.24134E+0	2.97836E+2	9.99985E-5	8.37823E-5	8.37835E-1
2.34837E+0	2.26078E+0	2.97900E+2	9.99985E-5	8.32929E-5	8.32941E-1
2.36752E+0	2.27993E+0	2.97963E+2	9.99985E-5	8.37062E-5	8.37074E-1
2.38642E+0	2.29933E+0	2.98024E+2	9.99985E-5	8.43828E-5	8.43841E-1
2.40642E+0	2.31891E+0	2.98088E+2	9.99986E-5	8.43146E-5	8.43158E-1
2.42588E+0	2.33827E+0	2.98149E+2	9.99987E-5	8.41907E-5	8.41918E-1
2.44571E+0	2.35761E+0	2.98209E+2	9.99987E-5	8.37713E-5	8.37724E-1
2.46545E+0	2.37691E+0	2.98269E+2	9.99987E-5	8.33932E-5	8.33943E-1
2.48449E+0	2.39635E+0	2.98328E+2	9.99986E-5	8.37520E-5	8.37532E-1
2.50430E+0	2.41583E+0	2.98389E+2	9.99985E-5	8.37241E-5	8.37253E-1
2.52286E+0	2.43499E+0	2.98449E+2	9.99985E-5	8.31968E-5	8.31980E-1
2.54220E+0	2.45447E+0	2.98507E+2	9.99987E-5	8.36920E-5	8.36931E-1
2.56290E+0	2.47408E+0	2.98563E+2	9.99986E-5	8.41468E-5	8.41479E-1
2.58201E+0	2.49337E+0	2.98620E+2	9.99986E-5	8.43254E-5	8.43265E-1
2.60153E+0	2.51264E+0	2.98675E+2	9.99987E-5	8.38441E-5	8.38453E-1
2.62140E+0	2.53196E+0	2.98729E+2	9.99986E-5	8.35638E-5	8.35649E-1
2.64005E+0	2.55153E+0	2.98784E+2	9.99986E-5	8.39139E-5	8.39150E-1
2.66016E+0	2.57105E+0	2.98838E+2	9.99985E-5	8.38286E-5	8.38298E-1
2.68072E+0	2.59043E+0	2.98890E+2	9.99985E-5	8.34879E-5	8.34892E-1
2.69926E+0	2.60986E+0	2.98941E+2	9.99987E-5	8.34973E-5	8.34984E-1
2.71841E+0	2.62929E+0	2.98991E+2	9.99986E-5	8.38688E-5	8.38700E-1
2.73747E+0	2.64863E+0	2.99040E+2	9.99986E-5	8.38620E-5	8.38631E-1
2.75692E+0	2.66808E+0	2.99089E+2	9.99986E-5	8.38545E-5	8.38557E-1
2.77729E+0	2.68756E+0	2.99134E+2	9.99986E-5	8.39887E-5	8.39899E-1
2.79624E+0	2.70693E+0	2.99178E+2	9.99987E-5	8.38008E-5	8.38019E-1
2.81585E+0	2.72658E+0	2.99224E+2	9.99986E-5	8.32785E-5	8.32796E-1
2.83598E+0	2.74611E+0	2.99270E+2	9.99985E-5	8.35961E-5	8.35974E-1
2.85505E+0	2.76556E+0	2.99312E+2	9.99985E-5	8.38605E-5	8.38617E-1
2.87425E+0	2.78503E+0	2.99354E+2	9.99986E-5	8.36229E-5	8.36241E-1
2.89503E+0	2.80449E+0	2.99395E+2	9.99986E-5	8.32769E-5	8.32781E-1
2.91393E+0	2.82385E+0	2.99435E+2	9.99986E-5	8.35161E-5	8.35172E-1
2.93352E+0	2.84329E+0	2.99474E+2	9.99985E-5	8.42679E-5	8.42692E-1
2.95225E+0	2.86283E+0	2.99512E+2	9.99986E-5	8.38838E-5	8.38851E-1
2.97189E+0	2.88221E+0	2.99549E+2	9.99985E-5	8.37489E-5	8.37502E-1
2.99227E+0	2.90182E+0	2.99585E+2	9.99984E-5	8.37086E-5	8.37099E-1
3.01133E+0	2.92127E+0	2.99619E+2	9.99985E-5	8.38181E-5	8.38193E-1
3.03035E+0	2.94074E+0	2.99652E+2	9.99986E-5	8.36519E-5	8.36531E-1
3.05058E+0	2.96039E+0	2.99684E+2	9.99986E-5	8.36747E-5	8.36759E-1
3.06990E+0	2.97971E+0	2.99716E+2	9.99986E-5	8.37952E-5	8.37964E-1
3.08896E+0	2.99910E+0	2.99748E+2	9.99986E-5	8.34743E-5	8.34755E-1
3.10898E+0	3.01860E+0	2.99778E+2	9.99985E-5	8.36153E-5	8.36165E-1
3.12819E+0	3.03815E+0	2.99807E+2	9.99985E-5	8.38964E-5	8.38976E-1
3.14783E+0	3.05764E+0	2.99834E+2	9.99984E-5	8.34252E-5	8.34266E-1
3.16853E+0	3.07721E+0	2.99860E+2	9.99984E-5	8.30522E-5	8.30535E-1
3.18765E+0	3.09667E+0	2.99886E+2	9.99984E-5	8.30981E-5	8.30994E-1
3.20683E+0	3.11610E+0	2.99911E+2	9.99984E-5	8.31162E-5	8.31175E-1
3.22573E+0	3.13567E+0	2.99935E+2	9.99985E-5	8.31429E-5	8.31442E-1
3.24519E+0	3.15511E+0	2.99957E+2	9.99984E-5	8.25616E-5	8.25629E-1
3.26513E+0	3.17478E+0	2.99976E+2	9.99984E-5	8.28362E-5	8.28375E-1
3.28410E+0	3.19434E+0	2.99998E+2	9.99985E-5	8.34727E-5	8.34739E-1
3.30406E+0	3.21376E+0	3.00017E+2	9.99986E-5	8.41638E-5	8.41649E-1
3.32447E+0	3.23317E+0	3.00037E+2	9.99986E-5	8.45030E-5	8.45042E-1
3.34331E+0	3.25260E+0	3.00055E+2	9.99985E-5	8.38384E-5	8.38396E-1
3.36287E+0	3.27213E+0	3.00071E+2	9.99985E-5	8.31380E-5	8.31392E-1
3.38280E+0	3.29165E+0	3.00088E+2	9.99985E-5	8.37345E-5	8.37357E-1
3.40172E+0	3.31130E+0	3.00103E+2	9.99985E-5	8.46868E-5	8.46881E-1
3.42176E+0	3.33076E+0	3.00119E+2	9.99984E-5	8.42612E-5	8.42625E-1
3.44029E+0	3.35024E+0	3.00132E+2	9.99984E-5	8.42709E-5	8.42723E-1
3.46019E+0	3.36988E+0	3.00143E+2	9.99984E-5	8.42487E-5	8.42500E-1
3.48008E+0	3.38925E+0	3.00155E+2	9.99985E-5	8.39743E-5	8.39756E-1
3.49886E+0	3.40873E+0	3.00168E+2	9.99985E-5	8.36427E-5	8.36440E-1
3.51900E+0	3.42827E+0	3.00177E+2	9.99985E-5	8.37027E-5	8.37039E-1
3.53896E+0	3.44768E+0	3.00187E+2	9.99985E-5	8.37942E-5	8.37955E-1
3.55781E+0	3.46721E+0	3.00195E+2	9.99985E-5	8.39039E-5	8.39051E-1
3.57705E+0	3.48692E+0	3.00204E+2	9.99986E-5	8.36375E-5	8.36386E-1
3.59726E+0	3.50654E+0	3.00212E+2	9.99986E-5	8.38990E-5	8.39002E-1
3.61641E+0	3.52606E+0	3.00216E+2	9.99986E-5	8.45495E-5	8.45507E-1
3.63631E+0	3.54549E+0	3.00221E+2	9.99986E-5	8.36528E-5	8.36539E-1
3.65481E+0	3.56483E+0	3.00227E+2	9.99987E-5	8.36423E-5	8.36434E-1
3.67470E+0	3.58436E+0	3.00232E+2	9.99986E-5	8.43257E-5	8.43269E-1
3.69497E+0	3.60384E+0	3.00235E+2	9.99985E-5	8.33657E-5	8.33670E-1
3.71365E+0	3.62331E+0	3.00237E+2	9.99986E-5	8.25122E-5	8.25134E-1
3.73309E+0	3.64288E+0	3.00239E+2	9.99985E-5	8.37275E-5	8.37287E-1
3.75344E+0	3.66228E+0	3.00241E+2	9.99984E-5	8.43259E-5	8.43272E-1
3.77206E+0	3.68184E+0	3.00241E+2	9.99985E-5	8.34259E-5	8.34272E-1
3.79124E+0	3.70160E+0	3.00239E+2	9.99986E-5	8.35970E-5	8.35982E-1
3.81175E+0	3.72114E+0	3.00238E+2	9.99986E-5	8.45295E-5	8.45307E-1
3.83102E+0	3.74054E+0	3.00239E+2	9.99985E-5	8.38998E-5	8.39010E-1
3.85030E+0	3.75997E+0	3.00236E+2	9.99985E-5	8.37829E-5	8.37841E-1
3.87030E+0	3.77950E+0	3.00234E+2	9.99985E-5	8.41537E-5	8.41549E-1
3.88954E+0	3.79909E+0	3.00233E+2	9.99985E-5	8.38591E-5	8.38603E-1
3.90888E+0	3.81859E+0	3.00230E+2	9.99986E-5	8.42507E-5	8.42518E-1
3.92791E+0	3.83815E+0	3.00225E+2	9.99986E-5	8.45719E-5	8.45731E-1
3.94774E+0	3.85767E+0	3.00220E+2	9.99985E-5	8.45320E-5	8.45333E-1
3.96815E+0	3.87708E+0	3.00216E+2	9.99985E-5	8.41606E-5	8.41619E-1
3.98682E+0	3.89664E+0	3.00210E+2	9.99986E-5	8.39846E-5	8.39858E-1
4.00636E+0	3.91598E+0	3.00205E+2	9.99986E-5	8.38008E-5	8.38020E-1
4.02699E+0	3.93548E+0	3.00200E+2	9.99985E-5	8.39210E-5	8.39223E-1
4.04562E+0	3.95513E+0	3.00193E+2	9.99985E-5	8.46077E-5	8.46090E-1
4.06481E+0	3.97455E+0	3.00185E+2	9.99985E-5	8.51787E-5	8.51800E-1
4.08556E+0	3.99399E+0	3.00178E+2	9.99985E-5	8.50713E-5	8.50726E-1
4.10473E+0	4.01356E+0	3.00171E+2	9.99985E-5	8.48023E-5	8.48036E-1
4.12389E+0	4.03302E+0	3.00163E+2	9.99985E-5	8.46873E-5	8.46886E-1
4.14254E+0	4.05230E+0	3.00155E+2	9.99985E-5	8.43514E-5	8.43527E-1
4.16200E+0	4.07195E+0	3.00148E+2	9.99986E-5	8.40188E-5	8.40200E-1
4.18276E+0	4.09150E+0	3.00141E+2	9.99986E-5	8.39325E-5	8.39337E-1
4.20183E+0	4.11086E+0	3.00133E+2	9.99986E-5	8.36869E-5	8.36881E-1
4.22103E+0	4.13032E+0	3.00123E+2	9.99986E-5	8.45729E-5	8.45741E-1
4.24140E+0	4.14986E+0	3.00114E+2	9.99986E-5	8.51061E-5	8.51072E-1
4.26062E+0	4.16932E+0	3.00104E+2	9.99986E-5	8.49746E-5	8.49758E-1
4.28010E+0	4.18881E+0	3.00095E+2	9.99985E-5	8.47894E-5	8.47907E-1
4.30009E+0	4.20832E+0	3.00086E+2	9.99986E-5	8.41278E-5	8.41290E-1
4.31915E+0	4.22765E+0	3.00075E+2	9.99987E-5	8.41330E-5	8.41342E-1
4.33874E+0	4.24719E+0	3.00065E+2	9.99986E-5	8.48590E-5	8.48601E-1
4.35713E+0	4.26675E+0	3.00056E+2	9.99986E-5	8.47764E-5	8.47775E-1
4.37704E+0	4.28618E+0	3.00045E+2	9.99986E-5	8.45154E-5	8.45166E-1
4.39763E+0	4.30582E+0	3.00033E+2	9.99987E-5	8.44969E-5	8.44981E-1
4.41646E+0	4.32525E+0	3.00022E+2	9.99986E-5	8.49218E-5	8.49230E-1
4.43622E+0	4.34462E+0	3.00013E+2	9.99986E-5	8.52195E-5	8.52207E-1
4.45639E+0	4.36405E+0	3.00002E+2	9.99986E-5	8.50956E-5	8.50968E-1
4.47500E+0	4.38350E+0	2.99991E+2	9.99987E-5	8.53494E-5	8.53506E-1
4.49429E+0	4.40302E+0	2.99982E+2	9.99986E-5	8.51941E-5	8.51953E-1
4.51473E+0	4.42244E+0	2.99971E+2	9.99985E-5	8.43097E-5	8.43110E-1
4.53430E+0	4.44201E+0	2.99960E+2	9.99986E-5	8.39449E-5	8.39461E-1
4.55332E+0	4.46146E+0	2.99950E+2	9.99987E-5	8.49609E-5	8.49621E-1
4.57353E+0	4.48040E+0	2.99939E+2	9.99987E-5	8.46847E-5	8.46858E-1
4.59255E+0	4.50004E+0	2.99928E+2	9.99986E-5	8.41591E-5	8.41603E-1
4.61198E+0	4.52011E+0	2.99915E+2	9.99985E-5	8.43804E-5	8.43817E-1
4.63112E+0	4.53961E+0	2.99905E+2	9.99985E-5	8.46149E-5	8.46162E-1
4.65030E+0	4.55895E+0	2.99895E+2	9.99985E-5	8.43191E-5	8.43204E-1
4.67103E+0	4.57842E+0	2.99884E+2	9.99986E-5	8.43262E-5	8.43274E-1
4.68976E+0	4.59796E+0	2.99873E+2	9.99985E-5	8.47640E-5	8.47653E-1
4.70944E+0	4.61753E+0	2.99862E+2	9.99985E-5	8.44929E-5	8.44942E-1
4.73006E+0	4.63688E+0	2.99851E+2	9.99986E-5	8.53079E-5	8.53091E-1
4.74833E+0	4.65639E+0	2.99840E+2	9.99985E-5	8.51414E-5	8.51426E-1
4.76816E+0	4.67583E+0	2.99830E+2	9.99985E-5	8.46344E-5	8.46357E-1
4.78862E+0	4.69514E+0	2.99818E+2	9.99985E-5	8.42294E-5	8.42307E-1
4.80678E+0	4.71463E+0	2.99808E+2	9.99985E-5	8.45482E-5	8.45494E-1
4.82642E+0	4.73421E+0	2.99798E+2	9.99985E-5	8.54682E-5	8.54695E-1
4.84523E+0	4.75369E+0	2.99787E+2	9.99985E-5	8.44244E-5	8.44256E-1
4.86526E+0	4.77312E+0	2.99778E+2	9.99987E-5	8.46912E-5	8.46924E-1
4.88583E+0	4.79269E+0	2.99768E+2	9.99987E-5	8.50973E-5	8.50984E-1
4.90416E+0	4.81232E+0	2.99756E+2	9.99986E-5	8.44499E-5	8.44511E-1
4.92373E+0	4.83181E+0	2.99746E+2	9.99986E-5	8.40146E-5	8.40158E-1
4.94426E+0	4.85120E+0	2.99737E+2	9.99985E-5	8.42527E-5	8.42539E-1
4.96310E+0	4.87060E+0	2.99726E+2	9.99985E-5	8.50350E-5	8.50363E-1
4.98253E+0	4.89001E+0	2.99716E+2	9.99985E-5	8.44885E-5	8.44897E-1
4.99781E+0	4.90884E+0	2.99707E+2	9.99985E-5	8.41671E-5	8.41684E-1
5.00200E+0	4.92409E+0	2.99697E+2	9.99985E-5	8.48363E-5	8.48375E-1
5.00214E+0	4.93365E+0	2.99688E+2	9.99986E-5	8.50559E-5	8.50571E-1
5.00214E+0	4.93928E+0	2.99678E+2	9.99986E-5	8.47380E-5	8.47392E-1
5.00214E+0	4.94259E+0	2.99667E+2	9.99986E-5	8.51187E-5	8.51199E-1
5.00171E+0	4.94432E+0	2.99657E+2	9.99986E-5	8.54025E-5	8.54037E-1
4.99217E+0	4.94479E+0	2.99648E+2	9.99986E-5	8.49218E-5	8.49230E-1
4.97603E+0	4.94413E+0	2.99641E+2	9.99987E-5	8.54614E-5	8.54625E-1
4.95663E+0	4.93936E+0	2.99633E+2	9.99986E-5	8.53482E-5	8.53493E-1
4.93717E+0	4.92730E+0	2.99622E+2	9.99985E-5	8.48419E-5	8.48432E-1
4.91663E+0	4.91068E+0	2.99615E+2	9.99985E-5	8.52898E-5	8.52911E-1
4.89840E+0	4.89242E+0	2.99609E+2	9.99986E-5	8.52787E-5	8.52798E-1
4.87900E+0	4.87344E+0	2.99602E+2	9.99986E-5	8.47599E-5	8.47611E-1
4.85840E+0	4.85416E+0	2.99597E+2	9.99985E-5	8.51408E-5	8.51421E-1
4.83892E+0	4.83451E+0	2.99593E+2	9.99986E-5	8.54207E-5	8.54219E-1
4.81989E+0	4.81472E+0	2.99587E+2	9.99986E-5	8.47048E-5	8.47060E-1
4.79967E+0	4.79497E+0	2.99584E+2	9.99986E-5	8.50548E-5	8.50560E-1
4.78043E+0	4.77548E+0	2.99580E+2	9.99985E-5	8.44496E-5	8.44508E-1
4.76156E+0	4.75611E+0	2.99576E+2	9.99986E-5	8.45609E-5	8.45622E-1
4.74237E+0	4.73669E+0	2.99572E+2	9.99985E-5	8.56343E-5	8.56356E-1
4.72344E+0	4.71715E+0	2.99569E+2	9.99985E-5	8.57789E-5	8.57802E-1
4.70269E+0	4.69762E+0	2.99567E+2	9.99986E-5	8.51628E-5	8.51640E-1
4.68306E+0	4.67846E+0	2.99565E+2	9.99986E-5	8.46427E-5	8.46439E-1
4.66436E+0	4.65923E+0	2.99563E+2	9.99986E-5	8.51904E-5	8.51916E-1
4.64404E+0	4.63979E+0	2.99563E+2	9.99986E-5	8.49210E-5	8.49222E-1
4.62534E+0	4.62036E+0	2.99562E+2	9.99986E-5	8.45076E-5	8.45087E-1
