T_sample_(K)	I_s	V_nv	R_nv
2.93308E+2	9.99985E-5	4.18221E-2	4.18227E+2
2.93170E+2	9.99985E-5	4.18054E-2	4.18060E+2
2.93032E+2	9.99985E-5	4.17910E-2	4.17917E+2
2.92893E+2	9.99986E-5	4.17763E-2	4.17769E+2
2.92749E+2	9.99985E-5	4.17629E-2	4.17635E+2
2.92607E+2	9.99985E-5	4.17482E-2	4.17488E+2
2.92464E+2	9.99986E-5	4.17317E-2	4.17323E+2
2.92319E+2	9.99985E-5	4.17206E-2	4.17212E+2
2.92173E+2	9.99985E-5	4.17068E-2	4.17074E+2
2.92026E+2	9.99985E-5	4.16919E-2	4.16925E+2
2.91878E+2	9.99986E-5	4.16794E-2	4.16800E+2
2.91728E+2	9.99985E-5	4.16651E-2	4.16657E+2
2.91578E+2	9.99985E-5	4.16518E-2	4.16524E+2
2.91430E+2	9.99985E-5	4.16365E-2	4.16371E+2
2.91280E+2	9.99985E-5	4.16197E-2	4.16204E+2
2.91128E+2	9.99985E-5	4.16041E-2	4.16047E+2
2.90979E+2	9.99986E-5	4.15886E-2	4.15892E+2
2.90827E+2	9.99985E-5	4.15750E-2	4.15756E+2
2.90674E+2	9.99985E-5	4.15602E-2	4.15608E+2
2.90521E+2	9.99986E-5	4.15456E-2	4.15462E+2
2.90367E+2	9.99986E-5	4.15336E-2	4.15342E+2
2.90214E+2	9.99986E-5	4.15196E-2	4.15202E+2
2.90059E+2	9.99986E-5	4.14998E-2	4.15004E+2
2.89902E+2	9.99986E-5	4.14840E-2	4.14846E+2
2.89745E+2	9.99984E-5	4.14695E-2	4.14701E+2
2.89586E+2	9.99985E-5	4.14552E-2	4.14559E+2
2.89427E+2	9.99985E-5	4.14396E-2	4.14402E+2
2.89268E+2	9.99985E-5	4.14253E-2	4.14259E+2
2.89105E+2	9.99986E-5	4.14113E-2	4.14119E+2
2.88945E+2	9.99985E-5	4.13937E-2	4.13943E+2
2.88782E+2	9.99985E-5	4.13777E-2	4.13784E+2
2.88617E+2	9.99985E-5	4.13630E-2	4.13636E+2
2.88451E+2	9.99985E-5	4.13463E-2	4.13469E+2
2.88287E+2	9.99985E-5	4.13305E-2	4.13311E+2
2.88123E+2	9.99985E-5	4.13127E-2	4.13133E+2
2.87956E+2	9.99985E-5	4.12979E-2	4.12986E+2
2.87789E+2	9.99985E-5	4.12855E-2	4.12862E+2
2.87621E+2	9.99985E-5	4.12717E-2	4.12724E+2
2.87453E+2	9.99985E-5	4.12562E-2	4.12568E+2
2.87285E+2	9.99986E-5	4.12392E-2	4.12398E+2
2.87116E+2	9.99986E-5	4.12247E-2	4.12253E+2
2.86949E+2	9.99986E-5	4.12091E-2	4.12097E+2
2.86783E+2	9.99985E-5	4.11932E-2	4.11938E+2
2.86615E+2	9.99986E-5	4.11770E-2	4.11776E+2
2.86448E+2	9.99986E-5	4.11648E-2	4.11653E+2
2.86281E+2	9.99986E-5	4.11511E-2	4.11517E+2
2.86110E+2	9.99985E-5	4.11331E-2	4.11337E+2
2.85939E+2	9.99984E-5	4.11169E-2	4.11176E+2
2.85768E+2	9.99985E-5	4.11009E-2	4.11015E+2
2.85598E+2	9.99985E-5	4.10863E-2	4.10870E+2
2.85429E+2	9.99985E-5	4.10730E-2	4.10736E+2
2.85258E+2	9.99986E-5	4.10567E-2	4.10573E+2
2.85089E+2	9.99985E-5	4.10407E-2	4.10413E+2
2.84921E+2	9.99985E-5	4.10263E-2	4.10269E+2
2.84754E+2	9.99986E-5	4.10109E-2	4.10114E+2
2.84582E+2	9.99985E-5	4.09952E-2	4.09958E+2
2.84411E+2	9.99984E-5	4.09809E-2	4.09815E+2
2.84243E+2	9.99984E-5	4.09678E-2	4.09685E+2
2.84070E+2	9.99986E-5	4.09517E-2	4.09523E+2
2.83897E+2	9.99986E-5	4.09322E-2	4.09327E+2
2.83725E+2	9.99985E-5	4.09171E-2	4.09177E+2
2.83552E+2	9.99985E-5	4.09017E-2	4.09023E+2
2.83382E+2	9.99985E-5	4.08875E-2	4.08881E+2
2.83210E+2	9.99985E-5	4.08743E-2	4.08749E+2
2.83033E+2	9.99984E-5	4.08583E-2	4.08590E+2
2.82857E+2	9.99985E-5	4.08421E-2	4.08428E+2
2.82683E+2	9.99985E-5	4.08259E-2	4.08265E+2
2.82507E+2	9.99984E-5	4.08084E-2	4.08091E+2
2.82332E+2	9.99984E-5	4.07945E-2	4.07951E+2
2.82157E+2	9.99985E-5	4.07827E-2	4.07834E+2
2.81983E+2	9.99985E-5	4.07663E-2	4.07669E+2
2.81809E+2	9.99985E-5	4.07487E-2	4.07493E+2
2.81635E+2	9.99985E-5	4.07355E-2	4.07361E+2
2.81460E+2	9.99984E-5	4.07202E-2	4.07209E+2
2.81284E+2	9.99984E-5	4.07049E-2	4.07056E+2
2.81109E+2	9.99985E-5	4.06915E-2	4.06921E+2
2.80932E+2	9.99984E-5	4.06664E-2	4.06670E+2
2.80756E+2	9.99984E-5	4.06488E-2	4.06494E+2
2.80579E+2	9.99985E-5	4.06434E-2	4.06440E+2
2.80402E+2	9.99985E-5	4.06285E-2	4.06292E+2
2.80231E+2	9.99985E-5	4.06151E-2	4.06157E+2
2.80060E+2	9.99985E-5	4.05973E-2	4.05979E+2
2.79886E+2	9.99985E-5	4.05791E-2	4.05797E+2
2.79715E+2	9.99985E-5	4.05684E-2	4.05690E+2
2.79542E+2	9.99985E-5	4.05559E-2	4.05565E+2
2.79367E+2	9.99985E-5	4.05401E-2	4.05407E+2
2.79192E+2	9.99985E-5	4.05255E-2	4.05261E+2
2.79017E+2	9.99985E-5	4.05099E-2	4.05105E+2
2.78843E+2	9.99985E-5	4.04944E-2	4.04950E+2
2.78671E+2	9.99985E-5	4.04779E-2	4.04785E+2
2.78497E+2	9.99985E-5	4.04617E-2	4.04623E+2
2.78321E+2	9.99985E-5	4.04464E-2	4.04470E+2
2.78147E+2	9.99986E-5	4.04310E-2	4.04316E+2
2.77973E+2	9.99986E-5	4.04165E-2	4.04171E+2
2.77797E+2	9.99985E-5	4.04048E-2	4.04054E+2
2.77621E+2	9.99986E-5	4.03887E-2	4.03893E+2
2.77444E+2	9.99986E-5	4.03693E-2	4.03698E+2
2.77269E+2	9.99986E-5	4.03539E-2	4.03544E+2
2.77095E+2	9.99986E-5	4.03399E-2	4.03405E+2
2.76918E+2	9.99986E-5	4.03242E-2	4.03247E+2
2.76742E+2	9.99986E-5	4.03103E-2	4.03109E+2
2.76567E+2	9.99985E-5	4.02980E-2	4.02986E+2
2.76392E+2	9.99985E-5	4.02817E-2	4.02824E+2
2.76216E+2	9.99986E-5	4.02663E-2	4.02669E+2
2.76038E+2	9.99986E-5	4.02501E-2	4.02507E+2
2.75861E+2	9.99986E-5	4.02303E-2	4.02309E+2
2.75685E+2	9.99985E-5	4.02108E-2	4.02114E+2
2.75511E+2	9.99986E-5	4.01975E-2	4.01980E+2
2.75334E+2	9.99986E-5	4.01900E-2	4.01906E+2
2.75159E+2	9.99986E-5	4.01762E-2	4.01767E+2
2.74984E+2	9.99986E-5	4.01602E-2	4.01608E+2
2.74811E+2	9.99985E-5	4.01457E-2	4.01463E+2
2.74639E+2	9.99986E-5	4.01303E-2	4.01308E+2
2.74468E+2	9.99985E-5	4.01165E-2	4.01171E+2
2.74296E+2	9.99985E-5	4.01052E-2	4.01058E+2
2.74123E+2	9.99986E-5	4.00893E-2	4.00899E+2
2.73950E+2	9.99986E-5	4.00745E-2	4.00751E+2
2.73776E+2	9.99986E-5	4.00605E-2	4.00611E+2
2.73603E+2	9.99986E-5	4.00434E-2	4.00440E+2
2.73430E+2	9.99985E-5	4.00282E-2	4.00288E+2
2.73258E+2	9.99985E-5	4.00134E-2	4.00140E+2
2.73086E+2	9.99986E-5	3.99986E-2	3.99991E+2
2.72911E+2	9.99986E-5	3.99851E-2	3.99856E+2
2.72739E+2	9.99985E-5	3.99723E-2	3.99729E+2
2.72569E+2	9.99984E-5	3.99574E-2	3.99581E+2
2.72397E+2	9.99985E-5	3.99454E-2	3.99461E+2
2.72223E+2	9.99986E-5	3.99271E-2	3.99277E+2
2.72048E+2	9.99986E-5	3.99095E-2	3.99101E+2
2.71875E+2	9.99985E-5	3.99030E-2	3.99036E+2
2.71704E+2	9.99985E-5	3.98880E-2	3.98886E+2
2.71531E+2	9.99985E-5	3.98670E-2	3.98676E+2
2.71356E+2	9.99985E-5	3.98519E-2	3.98525E+2
2.71180E+2	9.99985E-5	3.98366E-2	3.98372E+2
2.71005E+2	9.99985E-5	3.98163E-2	3.98169E+2
2.70831E+2	9.99984E-5	3.98037E-2	3.98043E+2
2.70656E+2	9.99985E-5	3.97925E-2	3.97931E+2
2.70483E+2	9.99985E-5	3.97791E-2	3.97797E+2
2.70309E+2	9.99984E-5	3.97658E-2	3.97665E+2
2.70135E+2	9.99985E-5	3.97516E-2	3.97522E+2
2.69960E+2	9.99986E-5	3.97372E-2	3.97377E+2
2.69787E+2	9.99986E-5	3.97197E-2	3.97202E+2
2.69615E+2	9.99987E-5	3.97054E-2	3.97059E+2
2.69441E+2	9.99986E-5	3.96944E-2	3.96950E+2
2.69271E+2	9.99985E-5	3.96796E-2	3.96802E+2
2.69102E+2	9.99985E-5	3.96620E-2	3.96626E+2
2.68933E+2	9.99985E-5	3.96477E-2	3.96483E+2
2.68764E+2	9.99985E-5	3.96347E-2	3.96353E+2
2.68595E+2	9.99985E-5	3.96209E-2	3.96215E+2
2.68424E+2	9.99984E-5	3.96076E-2	3.96083E+2
2.68254E+2	9.99985E-5	3.95944E-2	3.95950E+2
2.68084E+2	9.99987E-5	3.95824E-2	3.95829E+2
2.67913E+2	9.99986E-5	3.95659E-2	3.95665E+2
2.67741E+2	9.99985E-5	3.95508E-2	3.95514E+2
2.67569E+2	9.99984E-5	3.95353E-2	3.95359E+2
2.67396E+2	9.99984E-5	3.95206E-2	3.95212E+2
2.67225E+2	9.99985E-5	3.95075E-2	3.95081E+2
2.67055E+2	9.99985E-5	3.94917E-2	3.94923E+2
2.66883E+2	9.99985E-5	3.94766E-2	3.94772E+2
2.66711E+2	9.99984E-5	3.94620E-2	3.94627E+2
2.66539E+2	9.99985E-5	3.94471E-2	3.94477E+2
2.66369E+2	9.99986E-5	3.94334E-2	3.94339E+2
2.66197E+2	9.99985E-5	3.94191E-2	3.94197E+2
2.66024E+2	9.99985E-5	3.94035E-2	3.94041E+2
2.65854E+2	9.99986E-5	3.93894E-2	3.93900E+2
2.65682E+2	9.99985E-5	3.93762E-2	3.93768E+2
2.65511E+2	9.99985E-5	3.93603E-2	3.93609E+2
2.65343E+2	9.99985E-5	3.93467E-2	3.93473E+2
2.65171E+2	9.99984E-5	3.93348E-2	3.93354E+2
2.64997E+2	9.99985E-5	3.93188E-2	3.93194E+2
2.64825E+2	9.99985E-5	3.93030E-2	3.93036E+2
2.64652E+2	9.99985E-5	3.92911E-2	3.92917E+2
2.64482E+2	9.99985E-5	3.92763E-2	3.92769E+2
2.64311E+2	9.99985E-5	3.92595E-2	3.92600E+2
2.64139E+2	9.99985E-5	3.92448E-2	3.92454E+2
2.63970E+2	9.99986E-5	3.92322E-2	3.92327E+2
2.63801E+2	9.99986E-5	3.92207E-2	3.92213E+2
2.63632E+2	9.99985E-5	3.92069E-2	3.92075E+2
2.63465E+2	9.99985E-5	3.91929E-2	3.91935E+2
2.63297E+2	9.99985E-5	3.91767E-2	3.91773E+2
2.63132E+2	9.99985E-5	3.91595E-2	3.91601E+2
2.62964E+2	9.99986E-5	3.91442E-2	3.91448E+2
2.62792E+2	9.99986E-5	3.91320E-2	3.91326E+2
2.62622E+2	9.99986E-5	3.91198E-2	3.91204E+2
2.62453E+2	9.99986E-5	3.91043E-2	3.91049E+2
2.62284E+2	9.99985E-5	3.90900E-2	3.90905E+2
2.62117E+2	9.99985E-5	3.90771E-2	3.90777E+2
2.61950E+2	9.99985E-5	3.90613E-2	3.90619E+2
2.61782E+2	9.99985E-5	3.90459E-2	3.90465E+2
2.61616E+2	9.99986E-5	3.90337E-2	3.90342E+2
2.61449E+2	9.99986E-5	3.90192E-2	3.90197E+2
2.61282E+2	9.99985E-5	3.90046E-2	3.90051E+2
2.61114E+2	9.99985E-5	3.89893E-2	3.89899E+2
2.60948E+2	9.99986E-5	3.89751E-2	3.89756E+2
2.60782E+2	9.99985E-5	3.89609E-2	3.89615E+2
2.60614E+2	9.99985E-5	3.89460E-2	3.89465E+2
2.60444E+2	9.99986E-5	3.89335E-2	3.89340E+2
2.60275E+2	9.99986E-5	3.89202E-2	3.89207E+2
2.60107E+2	9.99986E-5	3.89071E-2	3.89077E+2
2.59939E+2	9.99985E-5	3.88946E-2	3.88951E+2
2.59772E+2	9.99985E-5	3.88796E-2	3.88802E+2
2.59604E+2	9.99985E-5	3.88654E-2	3.88660E+2
2.59435E+2	9.99985E-5	3.88507E-2	3.88513E+2
2.59265E+2	9.99985E-5	3.88352E-2	3.88357E+2
2.59097E+2	9.99985E-5	3.88210E-2	3.88216E+2
2.58928E+2	9.99985E-5	3.88060E-2	3.88066E+2
2.58757E+2	9.99985E-5	3.87913E-2	3.87919E+2
2.58587E+2	9.99985E-5	3.87759E-2	3.87765E+2
2.58419E+2	9.99986E-5	3.87628E-2	3.87633E+2
2.58255E+2	9.99985E-5	3.87510E-2	3.87516E+2
2.58090E+2	9.99986E-5	3.87364E-2	3.87370E+2
2.57923E+2	9.99986E-5	3.87202E-2	3.87208E+2
2.57758E+2	9.99986E-5	3.87073E-2	3.87079E+2
2.57592E+2	9.99985E-5	3.86949E-2	3.86955E+2
2.57428E+2	9.99985E-5	3.86791E-2	3.86797E+2
2.57262E+2	9.99984E-5	3.86625E-2	3.86631E+2
2.57096E+2	9.99984E-5	3.86497E-2	3.86503E+2
2.56930E+2	9.99986E-5	3.86371E-2	3.86376E+2
2.56765E+2	9.99986E-5	3.86237E-2	3.86242E+2
2.56599E+2	9.99985E-5	3.86099E-2	3.86105E+2
2.56434E+2	9.99985E-5	3.85955E-2	3.85961E+2
2.56271E+2	9.99985E-5	3.85807E-2	3.85813E+2
2.56105E+2	9.99985E-5	3.85667E-2	3.85673E+2
2.55938E+2	9.99985E-5	3.85522E-2	3.85528E+2
2.55774E+2	9.99985E-5	3.85391E-2	3.85397E+2
2.55607E+2	9.99985E-5	3.85242E-2	3.85247E+2
2.55440E+2	9.99986E-5	3.85098E-2	3.85103E+2
2.55275E+2	9.99986E-5	3.84968E-2	3.84974E+2
2.55111E+2	9.99985E-5	3.84828E-2	3.84834E+2
2.54946E+2	9.99985E-5	3.84698E-2	3.84704E+2
2.54779E+2	9.99985E-5	3.84564E-2	3.84570E+2
2.54613E+2	9.99984E-5	3.84411E-2	3.84417E+2
2.54446E+2	9.99985E-5	3.84266E-2	3.84272E+2
2.54279E+2	9.99985E-5	3.84137E-2	3.84143E+2
2.54112E+2	9.99986E-5	3.83988E-2	3.83994E+2
2.53944E+2	9.99985E-5	3.83822E-2	3.83828E+2
2.53776E+2	9.99984E-5	3.83686E-2	3.83693E+2
2.53610E+2	9.99985E-5	3.83584E-2	3.83590E+2
2.53446E+2	9.99985E-5	3.83449E-2	3.83455E+2
2.53277E+2	9.99986E-5	3.83281E-2	3.83286E+2
2.53106E+2	9.99986E-5	3.83131E-2	3.83137E+2
2.52940E+2	9.99986E-5	3.82993E-2	3.82998E+2
2.52777E+2	9.99986E-5	3.82852E-2	3.82858E+2
2.52614E+2	9.99985E-5	3.82708E-2	3.82713E+2
2.52450E+2	9.99985E-5	3.82549E-2	3.82555E+2
2.52287E+2	9.99984E-5	3.82416E-2	3.82422E+2
2.52123E+2	9.99985E-5	3.82283E-2	3.82289E+2
2.51959E+2	9.99985E-5	3.82139E-2	3.82145E+2
2.51795E+2	9.99985E-5	3.82016E-2	3.82022E+2
2.51631E+2	9.99986E-5	3.81884E-2	3.81889E+2
2.51468E+2	9.99986E-5	3.81722E-2	3.81727E+2
2.51307E+2	9.99986E-5	3.81571E-2	3.81576E+2
2.51141E+2	9.99985E-5	3.81418E-2	3.81423E+2
2.50976E+2	9.99986E-5	3.81272E-2	3.81278E+2
2.50812E+2	9.99986E-5	3.81135E-2	3.81141E+2
2.50647E+2	9.99985E-5	3.80993E-2	3.80998E+2
2.50482E+2	9.99986E-5	3.80860E-2	3.80865E+2
2.50319E+2	9.99987E-5	3.80716E-2	3.80721E+2
2.50156E+2	9.99986E-5	3.80581E-2	3.80586E+2
2.49990E+2	9.99985E-5	3.80445E-2	3.80450E+2
2.49826E+2	9.99985E-5	3.80284E-2	3.80289E+2
2.49661E+2	9.99985E-5	3.80129E-2	3.80135E+2
2.49495E+2	9.99986E-5	3.79989E-2	3.79995E+2
2.49329E+2	9.99986E-5	3.79870E-2	3.79875E+2
2.49164E+2	9.99986E-5	3.79747E-2	3.79753E+2
2.48997E+2	9.99986E-5	3.79588E-2	3.79594E+2
2.48831E+2	9.99985E-5	3.79448E-2	3.79454E+2
2.48664E+2	9.99985E-5	3.79333E-2	3.79339E+2
2.48496E+2	9.99986E-5	3.79194E-2	3.79200E+2
2.48328E+2	9.99985E-5	3.79032E-2	3.79037E+2
2.48162E+2	9.99984E-5	3.78870E-2	3.78875E+2
2.47994E+2	9.99985E-5	3.78722E-2	3.78728E+2
2.47826E+2	9.99986E-5	3.78599E-2	3.78604E+2
2.47658E+2	9.99985E-5	3.78470E-2	3.78476E+2
2.47493E+2	9.99986E-5	3.78327E-2	3.78333E+2
2.47329E+2	9.99986E-5	3.78178E-2	3.78183E+2
2.47164E+2	9.99986E-5	3.78030E-2	3.78035E+2
2.47003E+2	9.99985E-5	3.77877E-2	3.77883E+2
2.46841E+2	9.99985E-5	3.77735E-2	3.77741E+2
2.46677E+2	9.99984E-5	3.77622E-2	3.77628E+2
2.46514E+2	9.99985E-5	3.77477E-2	3.77483E+2
2.46350E+2	9.99985E-5	3.77340E-2	3.77346E+2
2.46183E+2	9.99985E-5	3.77207E-2	3.77212E+2
2.46019E+2	9.99985E-5	3.77050E-2	3.77056E+2
2.45854E+2	9.99985E-5	3.76921E-2	3.76927E+2
2.45690E+2	9.99985E-5	3.76791E-2	3.76796E+2
2.45526E+2	9.99986E-5	3.76617E-2	3.76623E+2
2.45360E+2	9.99986E-5	3.76451E-2	3.76456E+2
2.45194E+2	9.99985E-5	3.76295E-2	3.76300E+2
2.45028E+2	9.99985E-5	3.76186E-2	3.76191E+2
2.44863E+2	9.99986E-5	3.76059E-2	3.76064E+2
2.44697E+2	9.99986E-5	3.75898E-2	3.75904E+2
2.44532E+2	9.99985E-5	3.75782E-2	3.75787E+2
2.44368E+2	9.99986E-5	3.75645E-2	3.75651E+2
2.44203E+2	9.99986E-5	3.75480E-2	3.75485E+2
2.44039E+2	9.99985E-5	3.75333E-2	3.75338E+2
2.43872E+2	9.99986E-5	3.75181E-2	3.75186E+2
2.43704E+2	9.99986E-5	3.75041E-2	3.75047E+2
2.43536E+2	9.99986E-5	3.74912E-2	3.74917E+2
2.43369E+2	9.99985E-5	3.74774E-2	3.74779E+2
2.43206E+2	9.99985E-5	3.74642E-2	3.74648E+2
2.43039E+2	9.99985E-5	3.74501E-2	3.74507E+2
2.42872E+2	9.99985E-5	3.74358E-2	3.74364E+2
2.42706E+2	9.99985E-5	3.74231E-2	3.74236E+2
2.42538E+2	9.99985E-5	3.74075E-2	3.74080E+2
2.42371E+2	9.99985E-5	3.73928E-2	3.73934E+2
2.42204E+2	9.99984E-5	3.73809E-2	3.73815E+2
2.42036E+2	9.99985E-5	3.73678E-2	3.73684E+2
2.41872E+2	9.99985E-5	3.73516E-2	3.73522E+2
2.41709E+2	9.99986E-5	3.73361E-2	3.73366E+2
2.41545E+2	9.99985E-5	3.73220E-2	3.73225E+2
2.41381E+2	9.99986E-5	3.73054E-2	3.73059E+2
2.41217E+2	9.99986E-5	3.72906E-2	3.72912E+2
2.41053E+2	9.99985E-5	3.72780E-2	3.72786E+2
2.40890E+2	9.99986E-5	3.72644E-2	3.72649E+2
2.40727E+2	9.99986E-5	3.72516E-2	3.72521E+2
2.40563E+2	9.99986E-5	3.72390E-2	3.72396E+2
2.40401E+2	9.99986E-5	3.72232E-2	3.72237E+2
2.40238E+2	9.99985E-5	3.72081E-2	3.72087E+2
2.40074E+2	9.99985E-5	3.71926E-2	3.71932E+2
2.39910E+2	9.99986E-5	3.71776E-2	3.71782E+2
2.39746E+2	9.99985E-5	3.71637E-2	3.71642E+2
2.39581E+2	9.99985E-5	3.71481E-2	3.71486E+2
2.39414E+2	9.99986E-5	3.71349E-2	3.71354E+2
2.39249E+2	9.99986E-5	3.71207E-2	3.71212E+2
2.39084E+2	9.99985E-5	3.71076E-2	3.71081E+2
2.38920E+2	9.99986E-5	3.70940E-2	3.70946E+2
2.38757E+2	9.99986E-5	3.70809E-2	3.70814E+2
2.38593E+2	9.99985E-5	3.70646E-2	3.70651E+2
2.38427E+2	9.99986E-5	3.70486E-2	3.70492E+2
2.38258E+2	9.99985E-5	3.70366E-2	3.70371E+2
2.38091E+2	9.99985E-5	3.70225E-2	3.70230E+2
2.37925E+2	9.99985E-5	3.70081E-2	3.70087E+2
2.37759E+2	9.99985E-5	3.69938E-2	3.69943E+2
2.37594E+2	9.99985E-5	3.69773E-2	3.69778E+2
2.37427E+2	9.99985E-5	3.69639E-2	3.69645E+2
2.37259E+2	9.99985E-5	3.69502E-2	3.69507E+2
2.37093E+2	9.99984E-5	3.69339E-2	3.69345E+2
2.36928E+2	9.99985E-5	3.69210E-2	3.69215E+2
2.36761E+2	9.99986E-5	3.69086E-2	3.69092E+2
2.36593E+2	9.99985E-5	3.68934E-2	3.68939E+2
2.36428E+2	9.99985E-5	3.68785E-2	3.68790E+2
2.36266E+2	9.99985E-5	3.68664E-2	3.68670E+2
2.36104E+2	9.99985E-5	3.68497E-2	3.68503E+2
2.35941E+2	9.99986E-5	3.68343E-2	3.68348E+2
2.35777E+2	9.99985E-5	3.68245E-2	3.68251E+2
2.35614E+2	9.99985E-5	3.68107E-2	3.68113E+2
2.35451E+2	9.99985E-5	3.67961E-2	3.67967E+2
2.35288E+2	9.99986E-5	3.67827E-2	3.67832E+2
2.35122E+2	9.99985E-5	3.67664E-2	3.67670E+2
2.34959E+2	9.99984E-5	3.67510E-2	3.67516E+2
2.34796E+2	9.99986E-5	3.67370E-2	3.67376E+2
2.34632E+2	9.99986E-5	3.67224E-2	3.67229E+2
