T_sample_(K)	I_s	V_nv	R_nv
2.78912E+2	9.99988E-5	3.04416E-2	3.04420E+2
2.78707E+2	9.99988E-5	3.04277E-2	3.04280E+2
2.78503E+2	9.99989E-5	3.04131E-2	3.04134E+2
2.78298E+2	9.99988E-5	3.03989E-2	3.03993E+2
2.78092E+2	9.99987E-5	3.03846E-2	3.03850E+2
2.77883E+2	9.99986E-5	3.03700E-2	3.03704E+2
2.77678E+2	9.99986E-5	3.03558E-2	3.03562E+2
2.77472E+2	9.99987E-5	3.03416E-2	3.03420E+2
2.77261E+2	9.99988E-5	3.03274E-2	3.03277E+2
2.77054E+2	9.99988E-5	3.03136E-2	3.03139E+2
2.76846E+2	9.99987E-5	3.02998E-2	3.03002E+2
2.76640E+2	9.99987E-5	3.02853E-2	3.02857E+2
2.76434E+2	9.99988E-5	3.02710E-2	3.02714E+2
2.76226E+2	9.99987E-5	3.02570E-2	3.02574E+2
2.76018E+2	9.99987E-5	3.02425E-2	3.02429E+2
2.75808E+2	9.99987E-5	3.02279E-2	3.02283E+2
2.75598E+2	9.99988E-5	3.02140E-2	3.02144E+2
2.75388E+2	9.99989E-5	3.02002E-2	3.02005E+2
2.75180E+2	9.99988E-5	3.01857E-2	3.01860E+2
2.74971E+2	9.99988E-5	3.01718E-2	3.01721E+2
2.74764E+2	9.99987E-5	3.01579E-2	3.01583E+2
2.74558E+2	9.99988E-5	3.01441E-2	3.01444E+2
2.74352E+2	9.99989E-5	3.01301E-2	3.01304E+2
2.74149E+2	9.99989E-5	3.01162E-2	3.01165E+2
2.73947E+2	9.99989E-5	3.01025E-2	3.01029E+2
2.73742E+2	9.99988E-5	3.00889E-2	3.00893E+2
2.73537E+2	9.99987E-5	3.00749E-2	3.00753E+2
2.73332E+2	9.99987E-5	3.00604E-2	3.00608E+2
2.73127E+2	9.99987E-5	3.00462E-2	3.00466E+2
2.72920E+2	9.99987E-5	3.00318E-2	3.00322E+2
2.72711E+2	9.99988E-5	3.00172E-2	3.00175E+2
2.72499E+2	9.99988E-5	3.00026E-2	3.00029E+2
2.72288E+2	9.99988E-5	2.99881E-2	2.99885E+2
2.72077E+2	9.99988E-5	2.99737E-2	2.99741E+2
2.71865E+2	9.99988E-5	2.99596E-2	2.99600E+2
2.71655E+2	9.99988E-5	2.99454E-2	2.99457E+2
2.71445E+2	9.99988E-5	2.99313E-2	2.99316E+2
2.71234E+2	9.99988E-5	2.99170E-2	2.99173E+2
2.71022E+2	9.99986E-5	2.99027E-2	2.99031E+2
2.70809E+2	9.99987E-5	2.98892E-2	2.98896E+2
2.70599E+2	9.99988E-5	2.98757E-2	2.98761E+2
2.70391E+2	9.99987E-5	2.98613E-2	2.98617E+2
2.70179E+2	9.99988E-5	2.98462E-2	2.98465E+2
2.69967E+2	9.99988E-5	2.98319E-2	2.98322E+2
2.69754E+2	9.99987E-5	2.98180E-2	2.98184E+2
2.69542E+2	9.99986E-5	2.98042E-2	2.98046E+2
2.69335E+2	9.99987E-5	2.97897E-2	2.97901E+2
2.69124E+2	9.99988E-5	2.97745E-2	2.97749E+2
2.68912E+2	9.99987E-5	2.97597E-2	2.97601E+2
2.68702E+2	9.99988E-5	2.97451E-2	2.97455E+2
2.68491E+2	9.99988E-5	2.97307E-2	2.97310E+2
2.68279E+2	9.99987E-5	2.97167E-2	2.97170E+2
2.68067E+2	9.99988E-5	2.97027E-2	2.97030E+2
2.67855E+2	9.99989E-5	2.96884E-2	2.96887E+2
2.67644E+2	9.99989E-5	2.96746E-2	2.96749E+2
2.67435E+2	9.99988E-5	2.96606E-2	2.96610E+2
2.67223E+2	9.99988E-5	2.96461E-2	2.96464E+2
2.67013E+2	9.99988E-5	2.96321E-2	2.96325E+2
2.66803E+2	9.99988E-5	2.96181E-2	2.96184E+2
2.66590E+2	9.99988E-5	2.96042E-2	2.96045E+2
2.66379E+2	9.99988E-5	2.95903E-2	2.95907E+2
2.66170E+2	9.99987E-5	2.95758E-2	2.95762E+2
2.65961E+2	9.99988E-5	2.95622E-2	2.95626E+2
2.65749E+2	9.99988E-5	2.95486E-2	2.95489E+2
2.65538E+2	9.99987E-5	2.95341E-2	2.95345E+2
2.65331E+2	9.99987E-5	2.95196E-2	2.95200E+2
2.65118E+2	9.99988E-5	2.95053E-2	2.95057E+2
2.64902E+2	9.99987E-5	2.94913E-2	2.94917E+2
2.64690E+2	9.99988E-5	2.94772E-2	2.94775E+2
2.64478E+2	9.99988E-5	2.94627E-2	2.94631E+2
2.64264E+2	9.99987E-5	2.94483E-2	2.94487E+2
2.64048E+2	9.99987E-5	2.94342E-2	2.94345E+2
2.63836E+2	9.99987E-5	2.94206E-2	2.94210E+2
2.63627E+2	9.99987E-5	2.94063E-2	2.94067E+2
2.63418E+2	9.99987E-5	2.93924E-2	2.93928E+2
2.63211E+2	9.99987E-5	2.93788E-2	2.93792E+2
2.63005E+2	9.99988E-5	2.93648E-2	2.93652E+2
2.62796E+2	9.99988E-5	2.93512E-2	2.93516E+2
2.62589E+2	9.99987E-5	2.93377E-2	2.93380E+2
2.62383E+2	9.99987E-5	2.93236E-2	2.93240E+2
2.62174E+2	9.99988E-5	2.93098E-2	2.93102E+2
2.61965E+2	9.99988E-5	2.92959E-2	2.92962E+2
2.61760E+2	9.99987E-5	2.92821E-2	2.92825E+2
2.61553E+2	9.99987E-5	2.92681E-2	2.92685E+2
2.61342E+2	9.99987E-5	2.92537E-2	2.92541E+2
2.61132E+2	9.99988E-5	2.92400E-2	2.92403E+2
2.60922E+2	9.99988E-5	2.92253E-2	2.92257E+2
2.60707E+2	9.99988E-5	2.92106E-2	2.92110E+2
2.60494E+2	9.99989E-5	2.91967E-2	2.91970E+2
2.60284E+2	9.99988E-5	2.91830E-2	2.91833E+2
2.60074E+2	9.99987E-5	2.91692E-2	2.91696E+2
2.59864E+2	9.99987E-5	2.91550E-2	2.91553E+2
2.59650E+2	9.99987E-5	2.91403E-2	2.91407E+2
2.59434E+2	9.99987E-5	2.91255E-2	2.91259E+2
2.59219E+2	9.99987E-5	2.91110E-2	2.91114E+2
2.59003E+2	9.99987E-5	2.90970E-2	2.90974E+2
2.58790E+2	9.99988E-5	2.90836E-2	2.90840E+2
2.58579E+2	9.99988E-5	2.90704E-2	2.90708E+2
2.58370E+2	9.99987E-5	2.90570E-2	2.90574E+2
2.58165E+2	9.99988E-5	2.90432E-2	2.90435E+2
2.57960E+2	9.99987E-5	2.90294E-2	2.90298E+2
2.57755E+2	9.99986E-5	2.90152E-2	2.90155E+2
2.57547E+2	9.99987E-5	2.89998E-2	2.90002E+2
2.57336E+2	9.99988E-5	2.89858E-2	2.89861E+2
2.57125E+2	9.99987E-5	2.89728E-2	2.89731E+2
2.56914E+2	9.99988E-5	2.89599E-2	2.89602E+2
2.56709E+2	9.99988E-5	2.89457E-2	2.89461E+2
2.56503E+2	9.99987E-5	2.89308E-2	2.89312E+2
2.56294E+2	9.99987E-5	2.89171E-2	2.89175E+2
2.56085E+2	9.99987E-5	2.89037E-2	2.89040E+2
2.55877E+2	9.99987E-5	2.88889E-2	2.88893E+2
2.55667E+2	9.99988E-5	2.88743E-2	2.88746E+2
2.55452E+2	9.99987E-5	2.88607E-2	2.88611E+2
2.55243E+2	9.99987E-5	2.88466E-2	2.88470E+2
2.55033E+2	9.99988E-5	2.88327E-2	2.88330E+2
2.54820E+2	9.99988E-5	2.88188E-2	2.88191E+2
2.54610E+2	9.99988E-5	2.88048E-2	2.88051E+2
2.54401E+2	9.99988E-5	2.87909E-2	2.87912E+2
2.54189E+2	9.99988E-5	2.87768E-2	2.87772E+2
2.53977E+2	9.99987E-5	2.87631E-2	2.87635E+2
2.53766E+2	9.99988E-5	2.87496E-2	2.87499E+2
2.53556E+2	9.99988E-5	2.87361E-2	2.87364E+2
2.53348E+2	9.99988E-5	2.87221E-2	2.87224E+2
2.53141E+2	9.99988E-5	2.87083E-2	2.87087E+2
2.52932E+2	9.99989E-5	2.86947E-2	2.86951E+2
2.52724E+2	9.99988E-5	2.86809E-2	2.86812E+2
2.52520E+2	9.99987E-5	2.86667E-2	2.86670E+2
2.52314E+2	9.99987E-5	2.86519E-2	2.86523E+2
2.52105E+2	9.99987E-5	2.86383E-2	2.86387E+2
2.51896E+2	9.99987E-5	2.86252E-2	2.86256E+2
2.51689E+2	9.99987E-5	2.86110E-2	2.86114E+2
2.51482E+2	9.99987E-5	2.85973E-2	2.85977E+2
2.51278E+2	9.99987E-5	2.85836E-2	2.85839E+2
2.51071E+2	9.99987E-5	2.85695E-2	2.85699E+2
2.50860E+2	9.99987E-5	2.85560E-2	2.85563E+2
2.50655E+2	9.99987E-5	2.85427E-2	2.85431E+2
2.50450E+2	9.99987E-5	2.85291E-2	2.85295E+2
2.50244E+2	9.99987E-5	2.85159E-2	2.85163E+2
2.50038E+2	9.99987E-5	2.85036E-2	2.85039E+2
2.49836E+2	9.99988E-5	2.84905E-2	2.84908E+2
2.49633E+2	9.99988E-5	2.84764E-2	2.84768E+2
2.49430E+2	9.99988E-5	2.84626E-2	2.84629E+2
2.49225E+2	9.99987E-5	2.84488E-2	2.84492E+2
2.49018E+2	9.99987E-5	2.84354E-2	2.84358E+2
2.48811E+2	9.99987E-5	2.84218E-2	2.84221E+2
2.48603E+2	9.99988E-5	2.84070E-2	2.84073E+2
2.48394E+2	9.99987E-5	2.83934E-2	2.83938E+2
2.48184E+2	9.99987E-5	2.83805E-2	2.83808E+2
2.47978E+2	9.99989E-5	2.83664E-2	2.83667E+2
2.47771E+2	9.99988E-5	2.83527E-2	2.83530E+2
2.47564E+2	9.99987E-5	2.83396E-2	2.83400E+2
2.47359E+2	9.99987E-5	2.83259E-2	2.83263E+2
2.47155E+2	9.99987E-5	2.83124E-2	2.83128E+2
2.46955E+2	9.99989E-5	2.82988E-2	2.82992E+2
2.46751E+2	9.99989E-5	2.82850E-2	2.82853E+2
2.46546E+2	9.99987E-5	2.82711E-2	2.82714E+2
2.46342E+2	9.99987E-5	2.82581E-2	2.82584E+2
2.46138E+2	9.99988E-5	2.82451E-2	2.82455E+2
2.45936E+2	9.99987E-5	2.82311E-2	2.82314E+2
2.45732E+2	9.99987E-5	2.82173E-2	2.82177E+2
2.45530E+2	9.99988E-5	2.82045E-2	2.82048E+2
2.45328E+2	9.99988E-5	2.81911E-2	2.81915E+2
2.45123E+2	9.99988E-5	2.81770E-2	2.81774E+2
2.44919E+2	9.99988E-5	2.81638E-2	2.81642E+2
2.44718E+2	9.99987E-5	2.81508E-2	2.81511E+2
2.44516E+2	9.99986E-5	2.81370E-2	2.81374E+2
2.44312E+2	9.99987E-5	2.81242E-2	2.81245E+2
2.44108E+2	9.99988E-5	2.81112E-2	2.81115E+2
2.43905E+2	9.99987E-5	2.80977E-2	2.80981E+2
2.43704E+2	9.99987E-5	2.80846E-2	2.80849E+2
2.43503E+2	9.99987E-5	2.80715E-2	2.80718E+2
2.43303E+2	9.99987E-5	2.80585E-2	2.80588E+2
2.43101E+2	9.99987E-5	2.80460E-2	2.80463E+2
2.42902E+2	9.99987E-5	2.80336E-2	2.80340E+2
2.42702E+2	9.99987E-5	2.80203E-2	2.80207E+2
2.42501E+2	9.99987E-5	2.80069E-2	2.80073E+2
2.42301E+2	9.99988E-5	2.79931E-2	2.79935E+2
2.42096E+2	9.99989E-5	2.79794E-2	2.79797E+2
2.41895E+2	9.99988E-5	2.79663E-2	2.79667E+2
2.41697E+2	9.99987E-5	2.79529E-2	2.79532E+2
2.41497E+2	9.99988E-5	2.79399E-2	2.79403E+2
2.41298E+2	9.99988E-5	2.79268E-2	2.79272E+2
2.41101E+2	9.99988E-5	2.79138E-2	2.79142E+2
2.40905E+2	9.99988E-5	2.79015E-2	2.79018E+2
2.40708E+2	9.99988E-5	2.78882E-2	2.78886E+2
2.40511E+2	9.99987E-5	2.78748E-2	2.78751E+2
2.40314E+2	9.99988E-5	2.78613E-2	2.78616E+2
2.40114E+2	9.99989E-5	2.78477E-2	2.78480E+2
2.39915E+2	9.99988E-5	2.78355E-2	2.78359E+2
2.39721E+2	9.99987E-5	2.78237E-2	2.78240E+2
2.39526E+2	9.99988E-5	2.78105E-2	2.78108E+2
2.39328E+2	9.99988E-5	2.77971E-2	2.77974E+2
2.39131E+2	9.99987E-5	2.77846E-2	2.77850E+2
2.38936E+2	9.99986E-5	2.77716E-2	2.77720E+2
2.38741E+2	9.99986E-5	2.77581E-2	2.77585E+2
2.38542E+2	9.99987E-5	2.77453E-2	2.77456E+2
2.38345E+2	9.99988E-5	2.77325E-2	2.77328E+2
2.38149E+2	9.99987E-5	2.77189E-2	2.77193E+2
2.37948E+2	9.99986E-5	2.77057E-2	2.77061E+2
2.37749E+2	9.99987E-5	2.76935E-2	2.76938E+2
2.37554E+2	9.99988E-5	2.76813E-2	2.76816E+2
2.37359E+2	9.99988E-5	2.76682E-2	2.76685E+2
2.37163E+2	9.99988E-5	2.76550E-2	2.76553E+2
2.36965E+2	9.99988E-5	2.76420E-2	2.76423E+2
2.36769E+2	9.99988E-5	2.76296E-2	2.76299E+2
2.36573E+2	9.99988E-5	2.76168E-2	2.76172E+2
2.36378E+2	9.99987E-5	2.76037E-2	2.76041E+2
2.36185E+2	9.99988E-5	2.75911E-2	2.75914E+2
2.35993E+2	9.99988E-5	2.75783E-2	2.75786E+2
2.35802E+2	9.99988E-5	2.75652E-2	2.75655E+2
2.35608E+2	9.99987E-5	2.75519E-2	2.75523E+2
2.35416E+2	9.99987E-5	2.75392E-2	2.75395E+2
2.35223E+2	9.99987E-5	2.75273E-2	2.75276E+2
2.35032E+2	9.99987E-5	2.75143E-2	2.75147E+2
2.34840E+2	9.99987E-5	2.75004E-2	2.75008E+2
2.34644E+2	9.99988E-5	2.74872E-2	2.74875E+2
2.34450E+2	9.99987E-5	2.74745E-2	2.74748E+2
2.34257E+2	9.99987E-5	2.74616E-2	2.74620E+2
2.34063E+2	9.99987E-5	2.74491E-2	2.74495E+2
2.33869E+2	9.99987E-5	2.74368E-2	2.74372E+2
2.33677E+2	9.99987E-5	2.74234E-2	2.74238E+2
2.33482E+2	9.99988E-5	2.74101E-2	2.74105E+2
2.33289E+2	9.99988E-5	2.73969E-2	2.73972E+2
2.33093E+2	9.99988E-5	2.73840E-2	2.73843E+2
2.32897E+2	9.99989E-5	2.73719E-2	2.73722E+2
2.32703E+2	9.99988E-5	2.73587E-2	2.73591E+2
2.32507E+2	9.99988E-5	2.73458E-2	2.73462E+2
2.32314E+2	9.99988E-5	2.73333E-2	2.73336E+2
2.32121E+2	9.99987E-5	2.73203E-2	2.73206E+2
2.31925E+2	9.99987E-5	2.73069E-2	2.73072E+2
2.31728E+2	9.99987E-5	2.72940E-2	2.72944E+2
2.31532E+2	9.99987E-5	2.72820E-2	2.72823E+2
2.31344E+2	9.99987E-5	2.72691E-2	2.72694E+2
2.31153E+2	9.99987E-5	2.72558E-2	2.72561E+2
2.30962E+2	9.99987E-5	2.72433E-2	2.72437E+2
2.30771E+2	9.99987E-5	2.72299E-2	2.72303E+2
2.30580E+2	9.99987E-5	2.72159E-2	2.72163E+2
2.30387E+2	9.99987E-5	2.72030E-2	2.72034E+2
2.30191E+2	9.99988E-5	2.71907E-2	2.71910E+2
2.30001E+2	9.99987E-5	2.71787E-2	2.71791E+2
2.29811E+2	9.99987E-5	2.71661E-2	2.71664E+2
2.29619E+2	9.99987E-5	2.71524E-2	2.71528E+2
2.29428E+2	9.99988E-5	2.71393E-2	2.71396E+2
2.29236E+2	9.99987E-5	2.71274E-2	2.71278E+2
2.29045E+2	9.99986E-5	2.71155E-2	2.71159E+2
2.28856E+2	9.99988E-5	2.71032E-2	2.71035E+2
2.28669E+2	9.99988E-5	2.70908E-2	2.70912E+2
2.28481E+2	9.99987E-5	2.70787E-2	2.70790E+2
2.28292E+2	9.99988E-5	2.70661E-2	2.70665E+2
2.28105E+2	9.99987E-5	2.70536E-2	2.70539E+2
2.27915E+2	9.99986E-5	2.70411E-2	2.70414E+2
2.27724E+2	9.99987E-5	2.70284E-2	2.70287E+2
2.27536E+2	9.99987E-5	2.70166E-2	2.70170E+2
2.27348E+2	9.99987E-5	2.70042E-2	2.70045E+2
2.27159E+2	9.99988E-5	2.69915E-2	2.69918E+2
2.26969E+2	9.99988E-5	2.69788E-2	2.69791E+2
2.26777E+2	9.99988E-5	2.69658E-2	2.69661E+2
2.26586E+2	9.99987E-5	2.69529E-2	2.69532E+2
2.26398E+2	9.99987E-5	2.69399E-2	2.69402E+2
2.26210E+2	9.99988E-5	2.69267E-2	2.69270E+2
2.26022E+2	9.99988E-5	2.69143E-2	2.69146E+2
2.25833E+2	9.99989E-5	2.69017E-2	2.69020E+2
2.25645E+2	9.99989E-5	2.68881E-2	2.68884E+2
2.25453E+2	9.99988E-5	2.68752E-2	2.68755E+2
2.25262E+2	9.99987E-5	2.68631E-2	2.68635E+2
2.25074E+2	9.99987E-5	2.68511E-2	2.68514E+2
2.24887E+2	9.99987E-5	2.68387E-2	2.68390E+2
2.24703E+2	9.99988E-5	2.68261E-2	2.68264E+2
2.24518E+2	9.99988E-5	2.68132E-2	2.68135E+2
2.24330E+2	9.99989E-5	2.68009E-2	2.68012E+2
2.24141E+2	9.99989E-5	2.67888E-2	2.67891E+2
2.23955E+2	9.99989E-5	2.67759E-2	2.67762E+2
2.23769E+2	9.99988E-5	2.67637E-2	2.67640E+2
2.23582E+2	9.99988E-5	2.67507E-2	2.67510E+2
2.23393E+2	9.99988E-5	2.67373E-2	2.67376E+2
2.23204E+2	9.99988E-5	2.67245E-2	2.67249E+2
2.23013E+2	9.99989E-5	2.67110E-2	2.67113E+2
