B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
4.82536E-1	4.35208E-1	2.99274E+2	9.99988E-5	-5.64988E-5	-5.64995E-1
5.01820E-1	4.53867E-1	2.99254E+2	9.99987E-5	-5.64531E-5	-5.64539E-1
5.21141E-1	4.72557E-1	2.99233E+2	9.99987E-5	-5.64690E-5	-5.64697E-1
5.40649E-1	4.91436E-1	2.99211E+2	9.99988E-5	-5.64935E-5	-5.64942E-1
5.60394E-1	5.10278E-1	2.99184E+2	9.99988E-5	-5.64246E-5	-5.64253E-1
5.80557E-1	5.29103E-1	2.99156E+2	9.99988E-5	-5.63865E-5	-5.63872E-1
5.99240E-1	5.47628E-1	2.99128E+2	9.99987E-5	-5.63059E-5	-5.63066E-1
6.18311E-1	5.66121E-1	2.99094E+2	9.99988E-5	-5.62928E-5	-5.62934E-1
6.38503E-1	5.84815E-1	2.99059E+2	9.99989E-5	-5.61855E-5	-5.61861E-1
6.57970E-1	6.03541E-1	2.99023E+2	9.99988E-5	-5.61339E-5	-5.61346E-1
6.77603E-1	6.22457E-1	2.98984E+2	9.99989E-5	-5.62294E-5	-5.62300E-1
6.97328E-1	6.41087E-1	2.98941E+2	9.99988E-5	-5.61971E-5	-5.61978E-1
7.16577E-1	6.59634E-1	2.98895E+2	9.99987E-5	-5.61893E-5	-5.61900E-1
7.36175E-1	6.78426E-1	2.98847E+2	9.99987E-5	-5.60401E-5	-5.60408E-1
7.55602E-1	6.97214E-1	2.98797E+2	9.99989E-5	-5.58879E-5	-5.58886E-1
7.75165E-1	7.16090E-1	2.98744E+2	9.99988E-5	-5.58505E-5	-5.58511E-1
7.94629E-1	7.35056E-1	2.98687E+2	9.99987E-5	-5.58898E-5	-5.58905E-1
8.14175E-1	7.54028E-1	2.98627E+2	9.99988E-5	-5.58705E-5	-5.58711E-1
8.34184E-1	7.73086E-1	2.98564E+2	9.99988E-5	-5.57852E-5	-5.57859E-1
8.53964E-1	7.92086E-1	2.98498E+2	9.99989E-5	-5.57848E-5	-5.57855E-1
8.73227E-1	8.11054E-1	2.98430E+2	9.99988E-5	-5.58102E-5	-5.58108E-1
8.92600E-1	8.30386E-1	2.98359E+2	9.99987E-5	-5.57448E-5	-5.57455E-1
9.12438E-1	8.49638E-1	2.98285E+2	9.99987E-5	-5.56312E-5	-5.56319E-1
9.31477E-1	8.68916E-1	2.98208E+2	9.99988E-5	-5.55821E-5	-5.55828E-1
9.50964E-1	8.88398E-1	2.98127E+2	9.99988E-5	-5.54992E-5	-5.54998E-1
9.70630E-1	9.07792E-1	2.98042E+2	9.99989E-5	-5.51962E-5	-5.51968E-1
9.89832E-1	9.27548E-1	2.97956E+2	9.99988E-5	-5.51155E-5	-5.51162E-1
1.00949E+0	9.47447E-1	2.97866E+2	9.99989E-5	-5.53189E-5	-5.53195E-1
1.02985E+0	9.67223E-1	2.97771E+2	9.99989E-5	-5.52403E-5	-5.52409E-1
1.04877E+0	9.86855E-1	2.97675E+2	9.99988E-5	-5.51465E-5	-5.51471E-1
1.06812E+0	1.00651E+0	2.97575E+2	9.99988E-5	-5.52464E-5	-5.52470E-1
1.08749E+0	1.02593E+0	2.97473E+2	9.99989E-5	-5.51023E-5	-5.51029E-1
1.10744E+0	1.04514E+0	2.97374E+2	9.99988E-5	-5.50452E-5	-5.50458E-1
1.12723E+0	1.06431E+0	2.97278E+2	9.99987E-5	-5.51439E-5	-5.51446E-1
1.14650E+0	1.08330E+0	2.97187E+2	9.99987E-5	-5.52450E-5	-5.52457E-1
1.16623E+0	1.10217E+0	2.97101E+2	9.99987E-5	-5.52762E-5	-5.52769E-1
1.18588E+0	1.12103E+0	2.97017E+2	9.99987E-5	-5.53423E-5	-5.53431E-1
1.20506E+0	1.14019E+0	2.96936E+2	9.99987E-5	-5.53709E-5	-5.53716E-1
1.22469E+0	1.15922E+0	2.96855E+2	9.99988E-5	-5.52805E-5	-5.52812E-1
1.24436E+0	1.17820E+0	2.96775E+2	9.99988E-5	-5.51265E-5	-5.51271E-1
1.26318E+0	1.19730E+0	2.96700E+2	9.99987E-5	-5.52214E-5	-5.52221E-1
1.28275E+0	1.21630E+0	2.96634E+2	9.99987E-5	-5.53080E-5	-5.53087E-1
1.30246E+0	1.23522E+0	2.96575E+2	9.99988E-5	-5.53843E-5	-5.53849E-1
1.32174E+0	1.25416E+0	2.96522E+2	9.99988E-5	-5.55667E-5	-5.55674E-1
1.34171E+0	1.27318E+0	2.96475E+2	9.99987E-5	-5.56990E-5	-5.56997E-1
1.36069E+0	1.29222E+0	2.96433E+2	9.99987E-5	-5.55616E-5	-5.55623E-1
1.38044E+0	1.31143E+0	2.96399E+2	9.99988E-5	-5.55002E-5	-5.55009E-1
1.40080E+0	1.33064E+0	2.96371E+2	9.99988E-5	-5.57080E-5	-5.57086E-1
1.41970E+0	1.34976E+0	2.96349E+2	9.99988E-5	-5.58383E-5	-5.58390E-1
1.43898E+0	1.36909E+0	2.96334E+2	9.99988E-5	-5.58415E-5	-5.58421E-1
1.45899E+0	1.38812E+0	2.96324E+2	9.99988E-5	-5.58750E-5	-5.58757E-1
1.47806E+0	1.40724E+0	2.96320E+2	9.99988E-5	-5.58981E-5	-5.58987E-1
1.49789E+0	1.42657E+0	2.96322E+2	9.99988E-5	-5.58835E-5	-5.58841E-1
1.51682E+0	1.44563E+0	2.96327E+2	9.99988E-5	-5.60280E-5	-5.60287E-1
1.53648E+0	1.46470E+0	2.96336E+2	9.99988E-5	-5.61889E-5	-5.61895E-1
1.55631E+0	1.48373E+0	2.96352E+2	9.99988E-5	-5.63628E-5	-5.63635E-1
1.57584E+0	1.50282E+0	2.96372E+2	9.99988E-5	-5.62901E-5	-5.62908E-1
1.59509E+0	1.52207E+0	2.96396E+2	9.99986E-5	-5.61909E-5	-5.61916E-1
1.61511E+0	1.54111E+0	2.96423E+2	9.99986E-5	-5.63135E-5	-5.63143E-1
1.63422E+0	1.56010E+0	2.96454E+2	9.99987E-5	-5.62394E-5	-5.62401E-1
1.65381E+0	1.57931E+0	2.96489E+2	9.99987E-5	-5.63333E-5	-5.63340E-1
1.67399E+0	1.59838E+0	2.96526E+2	9.99987E-5	-5.64760E-5	-5.64767E-1
1.69332E+0	1.61742E+0	2.96567E+2	9.99987E-5	-5.64895E-5	-5.64902E-1
1.71238E+0	1.63661E+0	2.96610E+2	9.99986E-5	-5.65795E-5	-5.65803E-1
1.73224E+0	1.65569E+0	2.96655E+2	9.99987E-5	-5.66401E-5	-5.66408E-1
1.75146E+0	1.67485E+0	2.96705E+2	9.99988E-5	-5.66145E-5	-5.66152E-1
1.77103E+0	1.69409E+0	2.96756E+2	9.99988E-5	-5.66025E-5	-5.66032E-1
1.79020E+0	1.71327E+0	2.96807E+2	9.99988E-5	-5.67153E-5	-5.67160E-1
1.80942E+0	1.73259E+0	2.96859E+2	9.99987E-5	-5.67639E-5	-5.67646E-1
1.82995E+0	1.75170E+0	2.96914E+2	9.99987E-5	-5.67668E-5	-5.67675E-1
1.84921E+0	1.77067E+0	2.96971E+2	9.99987E-5	-5.67710E-5	-5.67717E-1
1.86852E+0	1.79002E+0	2.97031E+2	9.99988E-5	-5.69059E-5	-5.69066E-1
1.88879E+0	1.80923E+0	2.97091E+2	9.99989E-5	-5.70420E-5	-5.70426E-1
1.90800E+0	1.82852E+0	2.97150E+2	9.99989E-5	-5.71362E-5	-5.71369E-1
1.92724E+0	1.84786E+0	2.97212E+2	9.99988E-5	-5.70373E-5	-5.70380E-1
1.94710E+0	1.86696E+0	2.97277E+2	9.99988E-5	-5.71551E-5	-5.71558E-1
1.96580E+0	1.88608E+0	2.97341E+2	9.99988E-5	-5.72063E-5	-5.72070E-1
1.98554E+0	1.90530E+0	2.97404E+2	9.99988E-5	-5.70305E-5	-5.70312E-1
1.99851E+0	1.92343E+0	2.97467E+2	9.99988E-5	-5.70250E-5	-5.70257E-1
2.00200E+0	1.93718E+0	2.97533E+2	9.99987E-5	-5.70399E-5	-5.70406E-1
2.00200E+0	1.94574E+0	2.97600E+2	9.99988E-5	-5.70555E-5	-5.70562E-1
2.00137E+0	1.95071E+0	2.97664E+2	9.99988E-5	-5.70451E-5	-5.70458E-1
2.00180E+0	1.95366E+0	2.97726E+2	9.99987E-5	-5.69734E-5	-5.69742E-1
2.00158E+0	1.95515E+0	2.97791E+2	9.99987E-5	-5.71211E-5	-5.71218E-1
1.99161E+0	1.95566E+0	2.97857E+2	9.99988E-5	-5.72333E-5	-5.72340E-1
1.97590E+0	1.95514E+0	2.97918E+2	9.99988E-5	-5.72865E-5	-5.72872E-1
1.95593E+0	1.95066E+0	2.97976E+2	9.99988E-5	-5.72966E-5	-5.72973E-1
1.93724E+0	1.93905E+0	2.98036E+2	9.99987E-5	-5.71417E-5	-5.71424E-1
1.91773E+0	1.92192E+0	2.98097E+2	9.99987E-5	-5.71987E-5	-5.71994E-1
1.89702E+0	1.90328E+0	2.98159E+2	9.99987E-5	-5.71204E-5	-5.71211E-1
1.87822E+0	1.88444E+0	2.98218E+2	9.99987E-5	-5.71288E-5	-5.71295E-1
1.85922E+0	1.86511E+0	2.98278E+2	9.99987E-5	-5.70960E-5	-5.70967E-1
1.83947E+0	1.84554E+0	2.98340E+2	9.99988E-5	-5.68260E-5	-5.68267E-1
1.82024E+0	1.82614E+0	2.98403E+2	9.99988E-5	-5.69547E-5	-5.69555E-1
1.80044E+0	1.80680E+0	2.98467E+2	9.99987E-5	-5.70370E-5	-5.70377E-1
1.78077E+0	1.78764E+0	2.98529E+2	9.99987E-5	-5.71013E-5	-5.71021E-1
1.76120E+0	1.76834E+0	2.98591E+2	9.99987E-5	-5.71759E-5	-5.71767E-1
1.74167E+0	1.74913E+0	2.98653E+2	9.99988E-5	-5.71761E-5	-5.71768E-1
1.72290E+0	1.73010E+0	2.98718E+2	9.99988E-5	-5.73714E-5	-5.73721E-1
1.70290E+0	1.71103E+0	2.98782E+2	9.99987E-5	-5.73930E-5	-5.73937E-1
1.68285E+0	1.69195E+0	2.98843E+2	9.99988E-5	-5.72626E-5	-5.72633E-1
1.66416E+0	1.67293E+0	2.98904E+2	9.99988E-5	-5.72978E-5	-5.72985E-1
1.64449E+0	1.65400E+0	2.98966E+2	9.99988E-5	-5.74048E-5	-5.74055E-1
1.62484E+0	1.63491E+0	2.99028E+2	9.99988E-5	-5.73840E-5	-5.73848E-1
1.60552E+0	1.61562E+0	2.99089E+2	9.99988E-5	-5.72380E-5	-5.72387E-1
1.58554E+0	1.59643E+0	2.99150E+2	9.99988E-5	-5.71545E-5	-5.71552E-1
1.56604E+0	1.57753E+0	2.99210E+2	9.99988E-5	-5.72189E-5	-5.72195E-1
1.54694E+0	1.55866E+0	2.99268E+2	9.99988E-5	-5.74145E-5	-5.74152E-1
1.52686E+0	1.53964E+0	2.99327E+2	9.99986E-5	-5.75671E-5	-5.75679E-1
1.50751E+0	1.52046E+0	2.99383E+2	9.99987E-5	-5.75468E-5	-5.75475E-1
1.48826E+0	1.50124E+0	2.99436E+2	9.99989E-5	-5.74334E-5	-5.74341E-1
1.46797E+0	1.48217E+0	2.99487E+2	9.99989E-5	-5.73152E-5	-5.73158E-1
1.44887E+0	1.46321E+0	2.99538E+2	9.99988E-5	-5.73269E-5	-5.73276E-1
1.42941E+0	1.44418E+0	2.99589E+2	9.99988E-5	-5.72812E-5	-5.72819E-1
1.40928E+0	1.42502E+0	2.99638E+2	9.99988E-5	-5.73507E-5	-5.73514E-1
1.39043E+0	1.40582E+0	2.99683E+2	9.99989E-5	-5.75119E-5	-5.75126E-1
1.37086E+0	1.38672E+0	2.99727E+2	9.99988E-5	-5.74348E-5	-5.74355E-1
1.35152E+0	1.36757E+0	2.99767E+2	9.99988E-5	-5.73031E-5	-5.73038E-1
1.33217E+0	1.34847E+0	2.99804E+2	9.99988E-5	-5.73754E-5	-5.73761E-1
1.31225E+0	1.32939E+0	2.99842E+2	9.99988E-5	-5.75008E-5	-5.75015E-1
1.29271E+0	1.31029E+0	2.99879E+2	9.99987E-5	-5.73943E-5	-5.73950E-1
1.27337E+0	1.29123E+0	2.99912E+2	9.99986E-5	-5.72363E-5	-5.72371E-1
1.25356E+0	1.27219E+0	2.99943E+2	9.99987E-5	-5.72252E-5	-5.72260E-1
1.23442E+0	1.25312E+0	2.99972E+2	9.99988E-5	-5.72382E-5	-5.72389E-1
1.21529E+0	1.23429E+0	2.99999E+2	9.99988E-5	-5.71902E-5	-5.71909E-1
1.19471E+0	1.21518E+0	3.00025E+2	9.99987E-5	-5.70730E-5	-5.70737E-1
1.17546E+0	1.19589E+0	3.00047E+2	9.99987E-5	-5.71385E-5	-5.71392E-1
1.15670E+0	1.17691E+0	3.00067E+2	9.99988E-5	-5.72745E-5	-5.72752E-1
1.13591E+0	1.15775E+0	3.00087E+2	9.99988E-5	-5.73175E-5	-5.73182E-1
1.11665E+0	1.13858E+0	3.00107E+2	9.99988E-5	-5.71983E-5	-5.71990E-1
1.09726E+0	1.11966E+0	3.00124E+2	9.99987E-5	-5.71038E-5	-5.71045E-1
1.07770E+0	1.10058E+0	3.00138E+2	9.99988E-5	-5.70362E-5	-5.70369E-1
1.05832E+0	1.08161E+0	3.00152E+2	9.99988E-5	-5.70397E-5	-5.70403E-1
1.03862E+0	1.06251E+0	3.00163E+2	9.99986E-5	-5.71428E-5	-5.71436E-1
1.01940E+0	1.04327E+0	3.00173E+2	9.99986E-5	-5.71767E-5	-5.71774E-1
1.00005E+0	1.02427E+0	3.00182E+2	9.99987E-5	-5.70207E-5	-5.70214E-1
9.79916E-1	1.00492E+0	3.00191E+2	9.99987E-5	-5.69466E-5	-5.69473E-1
9.61010E-1	9.85137E-1	3.00198E+2	9.99988E-5	-5.69998E-5	-5.70005E-1
9.41695E-1	9.65022E-1	3.00203E+2	9.99988E-5	-5.69192E-5	-5.69199E-1
9.21485E-1	9.45055E-1	3.00207E+2	9.99988E-5	-5.69824E-5	-5.69831E-1
9.02036E-1	9.25488E-1	3.00209E+2	9.99987E-5	-5.69880E-5	-5.69887E-1
8.82335E-1	9.05919E-1	3.00212E+2	9.99988E-5	-5.68028E-5	-5.68035E-1
8.63320E-1	8.86192E-1	3.00212E+2	9.99988E-5	-5.67889E-5	-5.67895E-1
8.44133E-1	8.66559E-1	3.00213E+2	9.99988E-5	-5.69089E-5	-5.69096E-1
8.23904E-1	8.47163E-1	3.00212E+2	9.99988E-5	-5.70846E-5	-5.70853E-1
8.04426E-1	8.27938E-1	3.00212E+2	9.99988E-5	-5.69329E-5	-5.69336E-1
7.85341E-1	8.08754E-1	3.00210E+2	9.99987E-5	-5.67118E-5	-5.67125E-1
7.65823E-1	7.89604E-1	3.00206E+2	9.99986E-5	-5.68675E-5	-5.68682E-1
7.46561E-1	7.70532E-1	3.00202E+2	9.99987E-5	-5.68718E-5	-5.68725E-1
7.27233E-1	7.51425E-1	3.00197E+2	9.99988E-5	-5.68012E-5	-5.68019E-1
7.06939E-1	7.32347E-1	3.00194E+2	9.99988E-5	-5.67326E-5	-5.67333E-1
6.87579E-1	7.13404E-1	3.00189E+2	9.99988E-5	-5.67173E-5	-5.67180E-1
6.68337E-1	6.94311E-1	3.00182E+2	9.99987E-5	-5.67432E-5	-5.67439E-1
6.49241E-1	6.75333E-1	3.00175E+2	9.99987E-5	-5.67194E-5	-5.67201E-1
6.29215E-1	6.56510E-1	3.00167E+2	9.99989E-5	-5.67612E-5	-5.67618E-1
6.09398E-1	6.37698E-1	3.00159E+2	9.99988E-5	-5.67070E-5	-5.67077E-1
5.90342E-1	6.18899E-1	3.00151E+2	9.99987E-5	-5.67047E-5	-5.67054E-1
5.70756E-1	6.00034E-1	3.00145E+2	9.99989E-5	-5.66320E-5	-5.66326E-1
5.50868E-1	5.81052E-1	3.00137E+2	9.99988E-5	-5.64937E-5	-5.64944E-1
5.31337E-1	5.62211E-1	3.00126E+2	9.99988E-5	-5.65670E-5	-5.65677E-1
5.12307E-1	5.43398E-1	3.00116E+2	9.99988E-5	-5.65772E-5	-5.65778E-1
4.92515E-1	5.24574E-1	3.00107E+2	9.99989E-5	-5.65942E-5	-5.65948E-1
4.73068E-1	5.05903E-1	3.00096E+2	9.99989E-5	-5.65711E-5	-5.65717E-1
4.53710E-1	4.87059E-1	3.00084E+2	9.99987E-5	-5.65140E-5	-5.65148E-1
4.33866E-1	4.68217E-1	3.00074E+2	9.99988E-5	-5.65113E-5	-5.65120E-1
4.14672E-1	4.49434E-1	3.00064E+2	9.99988E-5	-5.65944E-5	-5.65951E-1
3.94805E-1	4.30441E-1	3.00053E+2	9.99988E-5	-5.66291E-5	-5.66298E-1
3.74329E-1	4.11449E-1	3.00042E+2	9.99989E-5	-5.65506E-5	-5.65512E-1
3.55508E-1	3.92651E-1	3.00030E+2	9.99990E-5	-5.65103E-5	-5.65108E-1
3.36437E-1	3.73241E-1	3.00018E+2	9.99989E-5	-5.64899E-5	-5.64906E-1
3.16804E-1	3.53967E-1	3.00006E+2	9.99989E-5	-5.64618E-5	-5.64624E-1
2.97375E-1	3.34997E-1	2.99993E+2	9.99990E-5	-5.64197E-5	-5.64202E-1
2.78081E-1	3.15907E-1	2.99982E+2	9.99989E-5	-5.64621E-5	-5.64627E-1
2.58999E-1	2.96920E-1	2.99969E+2	9.99988E-5	-5.64516E-5	-5.64523E-1
2.39141E-1	2.77839E-1	2.99958E+2	9.99988E-5	-5.63828E-5	-5.63835E-1
2.18965E-1	2.58470E-1	2.99946E+2	9.99988E-5	-5.64309E-5	-5.64316E-1
1.99465E-1	2.39103E-1	2.99934E+2	9.99988E-5	-5.64664E-5	-5.64671E-1
1.80118E-1	2.19661E-1	2.99922E+2	9.99988E-5	-5.64424E-5	-5.64431E-1
1.60579E-1	2.00107E-1	2.99911E+2	9.99988E-5	-5.63809E-5	-5.63816E-1
1.41123E-1	1.80808E-1	2.99898E+2	9.99989E-5	-5.63367E-5	-5.63373E-1
1.22153E-1	1.61232E-1	2.99886E+2	9.99988E-5	-5.64145E-5	-5.64151E-1
1.02366E-1	1.41566E-1	2.99876E+2	9.99987E-5	-5.63912E-5	-5.63919E-1
8.27711E-2	1.22351E-1	2.99863E+2	9.99987E-5	-5.63345E-5	-5.63352E-1
6.37739E-2	1.02905E-1	2.99852E+2	9.99987E-5	-5.63835E-5	-5.63843E-1
4.41768E-2	8.30175E-2	2.99841E+2	9.99987E-5	-5.63836E-5	-5.63844E-1
2.47423E-2	6.33535E-2	2.99831E+2	9.99987E-5	-5.63553E-5	-5.63560E-1
7.25741E-3	4.43713E-2	2.99820E+2	9.99988E-5	-5.63524E-5	-5.63530E-1
1.14680E-3	2.86066E-2	2.99807E+2	9.99989E-5	-5.63775E-5	-5.63781E-1
9.50000E-4	1.79229E-2	2.99797E+2	9.99989E-5	-5.63441E-5	-5.63447E-1
6.86188E-4	1.17377E-2	2.99786E+2	9.99989E-5	-5.63107E-5	-5.63113E-1
2.39039E-4	8.28227E-3	2.99775E+2	9.99988E-5	-5.63192E-5	-5.63198E-1
1.21901E-3	6.60669E-3	2.99766E+2	9.99988E-5	-5.62807E-5	-5.62814E-1
-5.10675E-3	5.55627E-3	2.99756E+2	9.99988E-5	-5.62881E-5	-5.62887E-1
-2.13861E-2	2.23404E-3	2.99744E+2	9.99988E-5	-5.62965E-5	-5.62972E-1
-4.10144E-2	-7.33117E-3	2.99735E+2	9.99987E-5	-5.62634E-5	-5.62641E-1
-6.08014E-2	-2.18558E-2	2.99727E+2	9.99988E-5	-5.62428E-5	-5.62434E-1
-8.02140E-2	-3.81802E-2	2.99718E+2	9.99989E-5	-5.62325E-5	-5.62331E-1
-9.92448E-2	-5.58781E-2	2.99712E+2	9.99987E-5	-5.62404E-5	-5.62411E-1
-1.19003E-1	-7.49843E-2	2.99708E+2	9.99987E-5	-5.62518E-5	-5.62526E-1
-1.38491E-1	-9.50030E-2	2.99702E+2	9.99988E-5	-5.62555E-5	-5.62562E-1
-1.58208E-1	-1.14723E-1	2.99697E+2	9.99988E-5	-5.62791E-5	-5.62798E-1
-1.77839E-1	-1.34241E-1	2.99695E+2	9.99987E-5	-5.63183E-5	-5.63190E-1
-1.97521E-1	-1.53727E-1	2.99690E+2	9.99987E-5	-5.63475E-5	-5.63483E-1
-2.16895E-1	-1.72290E-1	2.99686E+2	9.99987E-5	-5.63036E-5	-5.63044E-1
-2.36269E-1	-1.90321E-1	2.99684E+2	9.99987E-5	-5.62846E-5	-5.62853E-1
-2.55783E-1	-2.08746E-1	2.99682E+2	9.99988E-5	-5.63110E-5	-5.63117E-1
-2.75282E-1	-2.27522E-1	2.99682E+2	9.99988E-5	-5.63060E-5	-5.63067E-1
-2.95384E-1	-2.46549E-1	2.99681E+2	9.99989E-5	-5.63035E-5	-5.63041E-1
-3.14378E-1	-2.66014E-1	2.99676E+2	9.99988E-5	-5.63030E-5	-5.63036E-1
-3.33683E-1	-2.85745E-1	2.99673E+2	9.99988E-5	-5.62877E-5	-5.62884E-1
-3.53372E-1	-3.05341E-1	2.99671E+2	9.99988E-5	-5.62750E-5	-5.62757E-1
-3.72593E-1	-3.24895E-1	2.99665E+2	9.99988E-5	-5.62583E-5	-5.62590E-1
-3.92166E-1	-3.44345E-1	2.99659E+2	9.99988E-5	-5.62253E-5	-5.62259E-1
-4.11897E-1	-3.63636E-1	2.99653E+2	9.99989E-5	-5.62748E-5	-5.62754E-1
-4.31183E-1	-3.82659E-1	2.99649E+2	9.99987E-5	-5.62725E-5	-5.62732E-1
-4.50717E-1	-4.01575E-1	2.99644E+2	9.99987E-5	-5.62046E-5	-5.62054E-1
-4.70449E-1	-4.21100E-1	2.99637E+2	9.99988E-5	-5.62293E-5	-5.62300E-1
-4.89953E-1	-4.40480E-1	2.99630E+2	9.99987E-5	-5.63417E-5	-5.63424E-1
-5.08959E-1	-4.57779E-1	2.99623E+2	9.99987E-5	-5.62809E-5	-5.62816E-1
-5.28495E-1	-4.76321E-1	2.99615E+2	9.99987E-5	-5.61393E-5	-5.61400E-1
-5.48459E-1	-4.96818E-1	2.99607E+2	9.99987E-5	-5.61366E-5	-5.61373E-1
-5.67815E-1	-5.16504E-1	2.99600E+2	9.99987E-5	-5.60692E-5	-5.60699E-1
-5.87673E-1	-5.35712E-1	2.99592E+2	9.99987E-5	-5.60785E-5	-5.60792E-1
-6.07272E-1	-5.54613E-1	2.99586E+2	9.99987E-5	-5.61984E-5	-5.61991E-1
-6.26624E-1	-5.73377E-1	2.99578E+2	9.99988E-5	-5.62889E-5	-5.62896E-1
-6.45900E-1	-5.92127E-1	2.99572E+2	9.99988E-5	-5.62267E-5	-5.62274E-1
-6.65220E-1	-6.10838E-1	2.99564E+2	9.99988E-5	-5.61734E-5	-5.61740E-1
-6.84698E-1	-6.29660E-1	2.99556E+2	9.99988E-5	-5.61042E-5	-5.61048E-1
-7.04454E-1	-6.48637E-1	2.99549E+2	9.99988E-5	-5.60437E-5	-5.60444E-1
-7.24427E-1	-6.67463E-1	2.99541E+2	9.99987E-5	-5.61623E-5	-5.61630E-1
-7.43693E-1	-6.86311E-1	2.99534E+2	9.99988E-5	-5.61352E-5	-5.61359E-1
-7.62831E-1	-7.05257E-1	2.99528E+2	9.99988E-5	-5.60191E-5	-5.60198E-1
-7.82071E-1	-7.24193E-1	2.99523E+2	9.99988E-5	-5.61554E-5	-5.61561E-1
-8.02107E-1	-7.43125E-1	2.99518E+2	9.99987E-5	-5.62036E-5	-5.62043E-1
-8.22425E-1	-7.61989E-1	2.99513E+2	9.99987E-5	-5.61732E-5	-5.61739E-1
-8.41248E-1	-7.80933E-1	2.99509E+2	9.99988E-5	-5.62120E-5	-5.62127E-1
-8.60817E-1	-8.00105E-1	2.99504E+2	9.99987E-5	-5.61703E-5	-5.61710E-1
-8.80799E-1	-8.19277E-1	2.99501E+2	9.99987E-5	-5.60880E-5	-5.60888E-1
-8.99873E-1	-8.38421E-1	2.99498E+2	9.99988E-5	-5.60747E-5	-5.60753E-1
-9.19313E-1	-8.57627E-1	2.99495E+2	9.99988E-5	-5.59747E-5	-5.59754E-1
-9.39291E-1	-8.76970E-1	2.99491E+2	9.99989E-5	-5.58318E-5	-5.58325E-1
-9.58399E-1	-8.96308E-1	2.99488E+2	9.99989E-5	-5.59210E-5	-5.59216E-1
-9.77773E-1	-9.15889E-1	2.99486E+2	9.99989E-5	-5.60871E-5	-5.60878E-1
-9.97781E-1	-9.35611E-1	2.99486E+2	9.99988E-5	-5.61871E-5	-5.61878E-1
-1.01700E+0	-9.55280E-1	2.99485E+2	9.99987E-5	-5.60851E-5	-5.60858E-1
-1.03656E+0	-9.75079E-1	2.99484E+2	9.99987E-5	-5.59437E-5	-5.59444E-1
-1.05682E+0	-9.94987E-1	2.99481E+2	9.99987E-5	-5.58943E-5	-5.58950E-1
-1.07611E+0	-1.01465E+0	2.99479E+2	9.99987E-5	-5.57930E-5	-5.57937E-1
-1.09534E+0	-1.03399E+0	2.99480E+2	9.99988E-5	-5.58384E-5	-5.58391E-1
-1.11465E+0	-1.05331E+0	2.99481E+2	9.99988E-5	-5.59262E-5	-5.59269E-1
