B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
2.86383E-1	2.53855E-1	2.99284E+2	1.00004E-4	3.72487E-4	3.72471E+0
2.99359E-1	2.66165E-1	2.99281E+2	1.00004E-4	3.72558E-4	3.72541E+0
3.12177E-1	2.78551E-1	2.99279E+2	1.00004E-4	3.72592E-4	3.72577E+0
3.24613E-1	2.90844E-1	2.99277E+2	1.00004E-4	3.72610E-4	3.72593E+0
3.37293E-1	3.03020E-1	2.99274E+2	1.00004E-4	3.72550E-4	3.72534E+0
3.49995E-1	3.15181E-1	2.99272E+2	1.00004E-4	3.72533E-4	3.72517E+0
3.62896E-1	3.27203E-1	2.99269E+2	1.00004E-4	3.72592E-4	3.72576E+0
3.75813E-1	3.39202E-1	2.99266E+2	1.00004E-4	3.72580E-4	3.72564E+0
3.88331E-1	3.51127E-1	2.99264E+2	1.00004E-4	3.72509E-4	3.72493E+0
4.00503E-1	3.63055E-1	2.99261E+2	1.00004E-4	3.72398E-4	3.72382E+0
4.13518E-1	3.74923E-1	2.99256E+2	1.00004E-4	3.72376E-4	3.72360E+0
4.26283E-1	3.86740E-1	2.99253E+2	1.00004E-4	3.72516E-4	3.72500E+0
4.38537E-1	3.98645E-1	2.99252E+2	1.00004E-4	3.72584E-4	3.72568E+0
4.51422E-1	4.10668E-1	2.99248E+2	1.00004E-4	3.72492E-4	3.72476E+0
4.64244E-1	4.23204E-1	2.99245E+2	1.00004E-4	3.72431E-4	3.72415E+0
4.76677E-1	4.35696E-1	2.99242E+2	1.00004E-4	3.72492E-4	3.72476E+0
4.89147E-1	4.47844E-1	2.99239E+2	1.00004E-4	3.72541E-4	3.72526E+0
5.01702E-1	4.59882E-1	2.99235E+2	1.00004E-4	3.72600E-4	3.72583E+0
5.14492E-1	4.71960E-1	2.99231E+2	1.00004E-4	3.72610E-4	3.72594E+0
5.27289E-1	4.84098E-1	2.99228E+2	1.00004E-4	3.72586E-4	3.72570E+0
5.40070E-1	4.96096E-1	2.99224E+2	1.00004E-4	3.72592E-4	3.72576E+0
5.53005E-1	5.08108E-1	2.99220E+2	1.00004E-4	3.72626E-4	3.72610E+0
5.65328E-1	5.20251E-1	2.99217E+2	1.00004E-4	3.72659E-4	3.72643E+0
5.77991E-1	5.32295E-1	2.99214E+2	1.00004E-4	3.72645E-4	3.72628E+0
5.90522E-1	5.44370E-1	2.99208E+2	1.00004E-4	3.72533E-4	3.72517E+0
6.03211E-1	5.56531E-1	2.99203E+2	1.00004E-4	3.72474E-4	3.72458E+0
6.15967E-1	5.68433E-1	2.99199E+2	1.00004E-4	3.72476E-4	3.72461E+0
6.28199E-1	5.80471E-1	2.99194E+2	1.00004E-4	3.72436E-4	3.72420E+0
6.40918E-1	5.92524E-1	2.99192E+2	1.00004E-4	3.72461E-4	3.72445E+0
6.53354E-1	6.04564E-1	2.99188E+2	1.00004E-4	3.72519E-4	3.72503E+0
6.66010E-1	6.16643E-1	2.99183E+2	1.00004E-4	3.72464E-4	3.72448E+0
6.78979E-1	6.28722E-1	2.99181E+2	1.00004E-4	3.72389E-4	3.72373E+0
6.91671E-1	6.40836E-1	2.99176E+2	1.00004E-4	3.72353E-4	3.72337E+0
7.04215E-1	6.52943E-1	2.99169E+2	1.00004E-4	3.72300E-4	3.72285E+0
7.17245E-1	6.64995E-1	2.99165E+2	1.00004E-4	3.72336E-4	3.72321E+0
7.30381E-1	6.77095E-1	2.99161E+2	1.00004E-4	3.72420E-4	3.72404E+0
7.42822E-1	6.89225E-1	2.99157E+2	1.00004E-4	3.72471E-4	3.72455E+0
7.54871E-1	7.01359E-1	2.99151E+2	1.00004E-4	3.72455E-4	3.72439E+0
7.67632E-1	7.13497E-1	2.99145E+2	1.00004E-4	3.72339E-4	3.72324E+0
7.80051E-1	7.25564E-1	2.99140E+2	1.00004E-4	3.72313E-4	3.72297E+0
7.92953E-1	7.37889E-1	2.99136E+2	1.00004E-4	3.72474E-4	3.72458E+0
8.05918E-1	7.50106E-1	2.99131E+2	1.00004E-4	3.72379E-4	3.72364E+0
8.18130E-1	7.62361E-1	2.99126E+2	1.00004E-4	3.72260E-4	3.72245E+0
8.31159E-1	7.74618E-1	2.99120E+2	1.00004E-4	3.72237E-4	3.72222E+0
8.43727E-1	7.86782E-1	2.99115E+2	1.00004E-4	3.72195E-4	3.72180E+0
8.56684E-1	7.99234E-1	2.99112E+2	1.00004E-4	3.72263E-4	3.72247E+0
8.69494E-1	8.11689E-1	2.99105E+2	1.00004E-4	3.72348E-4	3.72332E+0
8.81963E-1	8.24041E-1	2.99098E+2	1.00004E-4	3.72381E-4	3.72366E+0
8.94247E-1	8.36342E-1	2.99094E+2	1.00004E-4	3.72275E-4	3.72259E+0
9.07249E-1	8.48665E-1	2.99089E+2	1.00004E-4	3.72198E-4	3.72182E+0
9.20368E-1	8.61097E-1	2.99085E+2	1.00004E-4	3.72264E-4	3.72249E+0
9.32845E-1	8.73707E-1	2.99081E+2	1.00004E-4	3.72369E-4	3.72354E+0
9.45473E-1	8.86374E-1	2.99074E+2	1.00004E-4	3.72441E-4	3.72426E+0
9.58003E-1	8.98975E-1	2.99067E+2	1.00004E-4	3.72361E-4	3.72345E+0
9.71028E-1	9.11555E-1	2.99062E+2	1.00004E-4	3.72343E-4	3.72327E+0
9.83814E-1	9.24199E-1	2.99058E+2	1.00004E-4	3.72361E-4	3.72345E+0
9.95400E-1	9.36823E-1	2.99054E+2	1.00004E-4	3.72348E-4	3.72332E+0
1.00832E+0	9.49529E-1	2.99051E+2	1.00004E-4	3.72351E-4	3.72335E+0
1.02138E+0	9.62319E-1	2.99045E+2	1.00004E-4	3.72386E-4	3.72371E+0
1.03389E+0	9.75079E-1	2.99039E+2	1.00004E-4	3.72457E-4	3.72442E+0
1.04627E+0	9.87910E-1	2.99036E+2	1.00004E-4	3.72390E-4	3.72374E+0
1.05850E+0	1.00055E+0	2.99033E+2	1.00004E-4	3.72248E-4	3.72232E+0
1.07185E+0	1.01306E+0	2.99030E+2	1.00004E-4	3.72206E-4	3.72190E+0
1.08413E+0	1.02547E+0	2.99027E+2	1.00004E-4	3.72271E-4	3.72255E+0
1.09744E+0	1.03766E+0	2.99025E+2	1.00004E-4	3.72292E-4	3.72276E+0
1.10970E+0	1.04983E+0	2.99023E+2	1.00004E-4	3.72117E-4	3.72101E+0
1.12149E+0	1.06200E+0	2.99019E+2	1.00004E-4	3.72155E-4	3.72139E+0
1.13494E+0	1.07431E+0	2.99017E+2	1.00004E-4	3.72441E-4	3.72425E+0
1.14730E+0	1.08669E+0	2.99016E+2	1.00004E-4	3.72413E-4	3.72397E+0
1.16008E+0	1.09902E+0	2.99015E+2	1.00004E-4	3.72436E-4	3.72420E+0
1.17233E+0	1.11133E+0	2.99015E+2	1.00004E-4	3.72468E-4	3.72452E+0
1.18525E+0	1.12363E+0	2.99015E+2	1.00004E-4	3.72365E-4	3.72349E+0
1.19850E+0	1.13592E+0	2.99014E+2	1.00004E-4	3.72428E-4	3.72412E+0
1.21055E+0	1.14808E+0	2.99013E+2	1.00004E-4	3.72448E-4	3.72431E+0
1.22315E+0	1.16041E+0	2.99012E+2	1.00004E-4	3.72451E-4	3.72435E+0
1.23584E+0	1.17280E+0	2.99013E+2	1.00004E-4	3.72409E-4	3.72393E+0
1.24896E+0	1.18499E+0	2.99015E+2	1.00004E-4	3.72235E-4	3.72219E+0
1.26217E+0	1.19716E+0	2.99016E+2	1.00004E-4	3.72102E-4	3.72086E+0
1.27398E+0	1.20949E+0	2.99018E+2	1.00004E-4	3.72267E-4	3.72251E+0
1.28647E+0	1.22179E+0	2.99019E+2	1.00004E-4	3.72391E-4	3.72376E+0
1.29944E+0	1.23408E+0	2.99022E+2	1.00004E-4	3.72337E-4	3.72322E+0
1.31241E+0	1.24644E+0	2.99026E+2	1.00004E-4	3.72432E-4	3.72415E+0
1.32506E+0	1.25878E+0	2.99027E+2	1.00004E-4	3.72298E-4	3.72282E+0
1.33809E+0	1.27113E+0	2.99029E+2	1.00004E-4	3.72230E-4	3.72214E+0
1.35040E+0	1.28342E+0	2.99034E+2	1.00004E-4	3.72348E-4	3.72332E+0
1.36243E+0	1.29560E+0	2.99039E+2	1.00004E-4	3.72535E-4	3.72520E+0
1.37575E+0	1.30794E+0	2.99043E+2	1.00004E-4	3.72551E-4	3.72535E+0
1.38837E+0	1.32042E+0	2.99047E+2	1.00004E-4	3.72410E-4	3.72393E+0
1.40102E+0	1.33280E+0	2.99052E+2	1.00004E-4	3.72343E-4	3.72326E+0
1.41395E+0	1.34510E+0	2.99058E+2	1.00004E-4	3.72450E-4	3.72435E+0
1.42580E+0	1.35736E+0	2.99061E+2	1.00004E-4	3.72313E-4	3.72297E+0
1.43867E+0	1.36973E+0	2.99066E+2	1.00004E-4	3.72262E-4	3.72246E+0
1.45141E+0	1.38206E+0	2.99072E+2	1.00004E-4	3.72375E-4	3.72360E+0
1.46417E+0	1.39440E+0	2.99078E+2	1.00004E-4	3.72336E-4	3.72321E+0
1.47692E+0	1.40673E+0	2.99087E+2	1.00004E-4	3.72419E-4	3.72404E+0
1.48977E+0	1.41899E+0	2.99092E+2	1.00004E-4	3.72529E-4	3.72514E+0
1.50274E+0	1.43143E+0	2.99097E+2	1.00004E-4	3.72595E-4	3.72580E+0
1.51459E+0	1.44381E+0	2.99104E+2	1.00004E-4	3.72576E-4	3.72560E+0
1.52730E+0	1.45603E+0	2.99112E+2	1.00004E-4	3.72380E-4	3.72364E+0
1.54051E+0	1.46838E+0	2.99118E+2	1.00004E-4	3.72304E-4	3.72288E+0
1.55341E+0	1.48076E+0	2.99125E+2	1.00004E-4	3.72422E-4	3.72406E+0
1.56589E+0	1.49314E+0	2.99133E+2	1.00004E-4	3.72362E-4	3.72347E+0
1.57772E+0	1.50554E+0	2.99140E+2	1.00004E-4	3.72278E-4	3.72263E+0
1.59096E+0	1.51778E+0	2.99148E+2	1.00004E-4	3.72405E-4	3.72389E+0
1.60374E+0	1.53003E+0	2.99155E+2	1.00004E-4	3.72527E-4	3.72511E+0
1.61677E+0	1.54238E+0	2.99163E+2	1.00004E-4	3.72500E-4	3.72484E+0
1.62882E+0	1.55477E+0	2.99172E+2	1.00004E-4	3.72224E-4	3.72208E+0
1.64074E+0	1.56709E+0	2.99179E+2	1.00004E-4	3.72174E-4	3.72158E+0
1.65400E+0	1.57957E+0	2.99187E+2	1.00004E-4	3.72450E-4	3.72434E+0
1.66664E+0	1.59206E+0	2.99194E+2	1.00004E-4	3.72494E-4	3.72479E+0
1.67965E+0	1.60439E+0	2.99202E+2	1.00004E-4	3.72506E-4	3.72490E+0
1.69186E+0	1.61667E+0	2.99211E+2	1.00004E-4	3.72342E-4	3.72327E+0
1.70494E+0	1.62911E+0	2.99219E+2	1.00004E-4	3.72287E-4	3.72271E+0
1.71751E+0	1.64145E+0	2.99228E+2	1.00004E-4	3.72528E-4	3.72512E+0
1.72951E+0	1.65374E+0	2.99236E+2	1.00004E-4	3.72515E-4	3.72499E+0
1.74234E+0	1.66621E+0	2.99246E+2	1.00004E-4	3.72323E-4	3.72307E+0
1.75529E+0	1.67870E+0	2.99255E+2	1.00004E-4	3.72317E-4	3.72301E+0
1.76808E+0	1.69106E+0	2.99264E+2	1.00004E-4	3.72543E-4	3.72527E+0
1.78084E+0	1.70333E+0	2.99271E+2	1.00004E-4	3.72538E-4	3.72522E+0
1.79263E+0	1.71584E+0	2.99279E+2	1.00004E-4	3.72307E-4	3.72291E+0
1.80581E+0	1.72832E+0	2.99288E+2	1.00004E-4	3.72271E-4	3.72255E+0
1.81902E+0	1.74062E+0	2.99295E+2	1.00005E-4	3.72478E-4	3.72461E+0
1.83192E+0	1.75303E+0	2.99302E+2	1.00004E-4	3.72537E-4	3.72520E+0
1.84415E+0	1.76546E+0	2.99311E+2	1.00004E-4	3.72536E-4	3.72520E+0
1.85729E+0	1.77791E+0	2.99318E+2	1.00004E-4	3.72509E-4	3.72493E+0
1.87033E+0	1.79030E+0	2.99326E+2	1.00004E-4	3.72474E-4	3.72457E+0
1.88174E+0	1.80259E+0	2.99334E+2	1.00004E-4	3.72504E-4	3.72488E+0
1.89442E+0	1.81498E+0	2.99343E+2	1.00004E-4	3.72530E-4	3.72514E+0
1.90738E+0	1.82745E+0	2.99351E+2	1.00004E-4	3.72304E-4	3.72288E+0
1.92056E+0	1.84000E+0	2.99360E+2	1.00004E-4	3.72334E-4	3.72319E+0
1.93312E+0	1.85238E+0	2.99368E+2	1.00004E-4	3.72414E-4	3.72398E+0
1.94460E+0	1.86471E+0	2.99374E+2	1.00004E-4	3.72408E-4	3.72392E+0
1.95780E+0	1.87716E+0	2.99380E+2	1.00004E-4	3.72337E-4	3.72321E+0
1.97074E+0	1.88955E+0	2.99388E+2	1.00004E-4	3.72521E-4	3.72505E+0
1.98423E+0	1.90206E+0	2.99397E+2	1.00004E-4	3.72439E-4	3.72423E+0
1.99652E+0	1.91450E+0	2.99405E+2	1.00004E-4	3.72208E-4	3.72192E+0
2.00075E+0	1.92562E+0	2.99411E+2	1.00004E-4	3.72508E-4	3.72491E+0
2.00167E+0	1.93368E+0	2.99419E+2	1.00004E-4	3.72613E-4	3.72597E+0
2.00141E+0	1.93903E+0	2.99427E+2	1.00004E-4	3.72680E-4	3.72665E+0
2.00158E+0	1.94225E+0	2.99433E+2	1.00004E-4	3.72534E-4	3.72518E+0
2.00174E+0	1.94378E+0	2.99437E+2	1.00004E-4	3.72375E-4	3.72359E+0
1.99948E+0	1.94447E+0	2.99443E+2	1.00004E-4	3.72459E-4	3.72443E+0
1.99054E+0	1.94464E+0	2.99449E+2	1.00004E-4	3.72505E-4	3.72489E+0
1.97775E+0	1.94415E+0	2.99456E+2	1.00004E-4	3.72330E-4	3.72315E+0
1.96514E+0	1.94237E+0	2.99463E+2	1.00004E-4	3.72327E-4	3.72312E+0
1.95204E+0	1.93641E+0	2.99468E+2	1.00004E-4	3.72465E-4	3.72449E+0
1.93895E+0	1.92557E+0	2.99473E+2	1.00004E-4	3.72394E-4	3.72378E+0
1.92637E+0	1.91239E+0	2.99479E+2	1.00004E-4	3.72258E-4	3.72242E+0
1.91383E+0	1.89918E+0	2.99484E+2	1.00004E-4	3.72281E-4	3.72266E+0
1.90169E+0	1.88631E+0	2.99488E+2	1.00004E-4	3.72453E-4	3.72438E+0
1.88891E+0	1.87368E+0	2.99494E+2	1.00004E-4	3.72381E-4	3.72365E+0
1.87590E+0	1.86133E+0	2.99502E+2	1.00004E-4	3.72394E-4	3.72378E+0
1.86299E+0	1.84889E+0	2.99506E+2	1.00004E-4	3.72484E-4	3.72468E+0
1.85030E+0	1.83652E+0	2.99509E+2	1.00004E-4	3.72608E-4	3.72592E+0
1.83785E+0	1.82430E+0	2.99516E+2	1.00004E-4	3.72856E-4	3.72840E+0
1.82528E+0	1.81191E+0	2.99520E+2	1.00004E-4	3.72578E-4	3.72562E+0
1.81307E+0	1.79953E+0	2.99524E+2	1.00004E-4	3.72381E-4	3.72365E+0
1.80016E+0	1.78722E+0	2.99529E+2	1.00004E-4	3.72270E-4	3.72256E+0
1.78695E+0	1.77495E+0	2.99534E+2	1.00004E-4	3.72337E-4	3.72322E+0
1.77474E+0	1.76268E+0	2.99540E+2	1.00004E-4	3.72673E-4	3.72657E+0
1.76235E+0	1.75028E+0	2.99544E+2	1.00004E-4	3.72947E-4	3.72931E+0
1.75002E+0	1.73792E+0	2.99548E+2	1.00004E-4	3.72894E-4	3.72878E+0
1.73686E+0	1.72549E+0	2.99553E+2	1.00004E-4	3.72737E-4	3.72721E+0
1.72414E+0	1.71311E+0	2.99556E+2	1.00004E-4	3.72629E-4	3.72613E+0
1.71085E+0	1.70076E+0	2.99561E+2	1.00004E-4	3.72363E-4	3.72347E+0
1.69840E+0	1.68841E+0	2.99567E+2	1.00004E-4	3.72436E-4	3.72420E+0
1.68642E+0	1.67610E+0	2.99570E+2	1.00004E-4	3.72702E-4	3.72687E+0
1.67347E+0	1.66378E+0	2.99573E+2	1.00004E-4	3.72522E-4	3.72506E+0
1.66093E+0	1.65135E+0	2.99578E+2	1.00004E-4	3.72496E-4	3.72480E+0
1.64767E+0	1.63885E+0	2.99582E+2	1.00004E-4	3.72620E-4	3.72604E+0
1.63496E+0	1.62652E+0	2.99585E+2	1.00004E-4	3.72678E-4	3.72662E+0
1.62263E+0	1.61426E+0	2.99588E+2	1.00004E-4	3.72863E-4	3.72847E+0
1.61005E+0	1.60196E+0	2.99592E+2	1.00004E-4	3.72634E-4	3.72618E+0
1.59774E+0	1.58961E+0	2.99593E+2	1.00004E-4	3.72466E-4	3.72450E+0
1.58463E+0	1.57725E+0	2.99596E+2	1.00004E-4	3.72574E-4	3.72559E+0
1.57181E+0	1.56485E+0	2.99601E+2	1.00004E-4	3.72740E-4	3.72724E+0
1.55974E+0	1.55239E+0	2.99603E+2	1.00004E-4	3.72769E-4	3.72753E+0
1.54685E+0	1.54006E+0	2.99606E+2	1.00004E-4	3.72606E-4	3.72590E+0
1.53406E+0	1.52777E+0	2.99609E+2	1.00004E-4	3.72545E-4	3.72529E+0
1.52131E+0	1.51537E+0	2.99611E+2	1.00004E-4	3.72449E-4	3.72433E+0
1.50877E+0	1.50307E+0	2.99614E+2	1.00004E-4	3.72472E-4	3.72456E+0
1.49613E+0	1.49066E+0	2.99615E+2	1.00004E-4	3.72536E-4	3.72520E+0
1.48349E+0	1.47820E+0	2.99618E+2	1.00004E-4	3.72507E-4	3.72491E+0
1.47118E+0	1.46597E+0	2.99619E+2	1.00004E-4	3.72513E-4	3.72496E+0
1.45860E+0	1.45369E+0	2.99620E+2	1.00004E-4	3.72546E-4	3.72530E+0
1.44609E+0	1.44129E+0	2.99621E+2	1.00004E-4	3.72614E-4	3.72598E+0
1.43246E+0	1.42894E+0	2.99622E+2	1.00004E-4	3.72528E-4	3.72512E+0
1.41948E+0	1.41662E+0	2.99625E+2	1.00004E-4	3.72626E-4	3.72611E+0
1.40773E+0	1.40429E+0	2.99627E+2	1.00004E-4	3.72534E-4	3.72519E+0
1.39480E+0	1.39190E+0	2.99627E+2	1.00004E-4	3.72482E-4	3.72467E+0
1.38258E+0	1.37954E+0	2.99628E+2	1.00004E-4	3.72594E-4	3.72578E+0
1.36968E+0	1.36723E+0	2.99628E+2	1.00004E-4	3.72504E-4	3.72488E+0
1.35706E+0	1.35486E+0	2.99629E+2	1.00004E-4	3.72624E-4	3.72608E+0
1.34383E+0	1.34257E+0	2.99629E+2	1.00004E-4	3.72569E-4	3.72553E+0
1.33122E+0	1.33029E+0	2.99631E+2	1.00004E-4	3.72649E-4	3.72633E+0
1.31925E+0	1.31785E+0	2.99630E+2	1.00004E-4	3.72735E-4	3.72719E+0
1.30648E+0	1.30544E+0	2.99628E+2	1.00004E-4	3.72603E-4	3.72587E+0
1.29376E+0	1.29312E+0	2.99627E+2	1.00004E-4	3.72655E-4	3.72638E+0
1.28090E+0	1.28092E+0	2.99626E+2	1.00004E-4	3.72570E-4	3.72554E+0
1.26818E+0	1.26861E+0	2.99627E+2	1.00004E-4	3.72392E-4	3.72376E+0
1.25605E+0	1.25629E+0	2.99626E+2	1.00004E-4	3.72343E-4	3.72327E+0
1.24278E+0	1.24400E+0	2.99624E+2	1.00004E-4	3.72477E-4	3.72461E+0
1.22973E+0	1.23168E+0	2.99625E+2	1.00004E-4	3.72597E-4	3.72581E+0
1.21707E+0	1.21942E+0	2.99625E+2	1.00004E-4	3.72650E-4	3.72633E+0
1.20467E+0	1.20707E+0	2.99623E+2	1.00004E-4	3.72586E-4	3.72570E+0
1.19184E+0	1.19475E+0	2.99623E+2	1.00004E-4	3.72408E-4	3.72392E+0
1.17914E+0	1.18246E+0	2.99620E+2	1.00004E-4	3.72550E-4	3.72534E+0
1.16734E+0	1.17001E+0	2.99618E+2	1.00004E-4	3.72756E-4	3.72740E+0
1.15454E+0	1.15754E+0	2.99617E+2	1.00004E-4	3.72781E-4	3.72766E+0
1.14166E+0	1.14511E+0	2.99616E+2	1.00004E-4	3.72749E-4	3.72733E+0
1.12870E+0	1.13269E+0	2.99614E+2	1.00004E-4	3.72719E-4	3.72704E+0
1.11618E+0	1.12049E+0	2.99613E+2	1.00004E-4	3.72524E-4	3.72509E+0
1.10381E+0	1.10830E+0	2.99610E+2	1.00004E-4	3.72486E-4	3.72470E+0
1.09147E+0	1.09586E+0	2.99610E+2	1.00004E-4	3.72642E-4	3.72625E+0
1.07867E+0	1.08356E+0	2.99607E+2	1.00004E-4	3.72578E-4	3.72562E+0
1.06572E+0	1.07129E+0	2.99603E+2	1.00004E-4	3.72433E-4	3.72418E+0
1.05288E+0	1.05888E+0	2.99601E+2	1.00004E-4	3.72514E-4	3.72498E+0
1.03955E+0	1.04661E+0	2.99600E+2	1.00004E-4	3.72657E-4	3.72642E+0
1.02750E+0	1.03441E+0	2.99597E+2	1.00004E-4	3.72548E-4	3.72533E+0
1.01552E+0	1.02197E+0	2.99594E+2	1.00004E-4	3.72506E-4	3.72491E+0
1.00241E+0	1.00923E+0	2.99592E+2	1.00004E-4	3.72541E-4	3.72525E+0
9.89977E-1	9.96478E-1	2.99590E+2	1.00004E-4	3.72587E-4	3.72571E+0
9.76859E-1	9.83735E-1	2.99588E+2	1.00004E-4	3.72599E-4	3.72583E+0
9.64425E-1	9.70961E-1	2.99585E+2	1.00004E-4	3.72505E-4	3.72489E+0
9.52233E-1	9.58092E-1	2.99582E+2	1.00004E-4	3.72456E-4	3.72440E+0
9.39386E-1	9.45151E-1	2.99580E+2	1.00004E-4	3.72448E-4	3.72432E+0
9.26786E-1	9.32361E-1	2.99577E+2	1.00004E-4	3.72619E-4	3.72603E+0
9.13846E-1	9.19645E-1	2.99575E+2	1.00004E-4	3.72611E-4	3.72595E+0
9.01438E-1	9.06910E-1	2.99572E+2	1.00004E-4	3.72539E-4	3.72523E+0
8.89193E-1	8.94370E-1	2.99570E+2	1.00004E-4	3.72511E-4	3.72495E+0
8.76205E-1	8.81767E-1	2.99568E+2	1.00004E-4	3.72500E-4	3.72484E+0
8.63583E-1	8.69142E-1	2.99566E+2	1.00004E-4	3.72637E-4	3.72622E+0
8.50597E-1	8.56670E-1	2.99563E+2	1.00004E-4	3.72514E-4	3.72498E+0
8.38049E-1	8.44152E-1	2.99558E+2	1.00004E-4	3.72519E-4	3.72503E+0
8.25159E-1	8.31715E-1	2.99555E+2	1.00004E-4	3.72709E-4	3.72693E+0
8.12367E-1	8.19384E-1	2.99553E+2	1.00004E-4	3.72708E-4	3.72692E+0
7.99832E-1	8.06847E-1	2.99551E+2	1.00004E-4	3.72651E-4	3.72635E+0
7.87118E-1	7.94464E-1	2.99548E+2	1.00004E-4	3.72565E-4	3.72548E+0
7.74702E-1	7.82098E-1	2.99544E+2	1.00004E-4	3.72577E-4	3.72561E+0
7.61816E-1	7.69728E-1	2.99542E+2	1.00004E-4	3.72730E-4	3.72714E+0
7.49367E-1	7.57417E-1	2.99539E+2	1.00004E-4	3.72823E-4	3.72807E+0
7.37176E-1	7.45055E-1	2.99536E+2	1.00004E-4	3.72829E-4	3.72813E+0
7.24017E-1	7.32916E-1	2.99533E+2	1.00004E-4	3.72788E-4	3.72773E+0
7.11429E-1	7.20689E-1	2.99531E+2	1.00004E-4	3.72756E-4	3.72740E+0
6.98360E-1	7.08372E-1	2.99528E+2	1.00004E-4	3.72643E-4	3.72628E+0
6.85444E-1	6.96183E-1	2.99524E+2	1.00004E-4	3.72554E-4	3.72539E+0
6.73306E-1	6.83956E-1	2.99521E+2	1.00004E-4	3.72565E-4	3.72549E+0
6.60693E-1	6.71811E-1	2.99520E+2	1.00004E-4	3.72556E-4	3.72540E+0
6.48225E-1	6.59755E-1	2.99518E+2	1.00004E-4	3.72578E-4	3.72563E+0
6.35620E-1	6.47519E-1	2.99513E+2	1.00004E-4	3.72709E-4	3.72692E+0
6.22492E-1	6.35297E-1	2.99511E+2	1.00004E-4	3.72669E-4	3.72653E+0
6.09242E-1	6.23248E-1	2.99508E+2	1.00004E-4	3.72615E-4	3.72600E+0
5.96888E-1	6.11178E-1	2.99504E+2	1.00004E-4	3.72693E-4	3.72677E+0
5.84909E-1	5.98974E-1	2.99501E+2	1.00004E-4	3.72699E-4	3.72683E+0
5.72029E-1	5.86749E-1	2.99501E+2	1.00004E-4	3.72621E-4	3.72605E+0
5.59367E-1	5.74684E-1	2.99499E+2	1.00004E-4	3.72632E-4	3.72616E+0
5.46655E-1	5.62680E-1	2.99495E+2	1.00004E-4	3.72689E-4	3.72673E+0
5.33746E-1	5.50608E-1	2.99491E+2	1.00004E-4	3.72696E-4	3.72681E+0
5.21461E-1	5.38510E-1	2.99488E+2	1.00004E-4	3.72754E-4	3.72738E+0
5.09081E-1	5.26286E-1	2.99485E+2	1.00004E-4	3.72727E-4	3.72711E+0
4.96277E-1	5.14026E-1	2.99481E+2	1.00004E-4	3.72614E-4	3.72598E+0
4.82503E-1	5.01977E-1	2.99479E+2	1.00004E-4	3.72558E-4	3.72542E+0
4.70275E-1	4.89870E-1	2.99477E+2	1.00004E-4	3.72625E-4	3.72609E+0
4.58605E-1	4.77745E-1	2.99475E+2	1.00004E-4	3.72682E-4	3.72666E+0
4.45748E-1	4.65612E-1	2.99473E+2	1.00004E-4	3.72663E-4	3.72648E+0
