B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
2.47131E+0	2.38829E+0	2.98576E+2	9.99988E-5	-5.72315E-5	-5.72322E-1
2.49050E+0	2.40789E+0	2.98632E+2	9.99987E-5	-5.74534E-5	-5.74541E-1
2.51071E+0	2.42726E+0	2.98688E+2	9.99987E-5	-5.72400E-5	-5.72407E-1
2.53064E+0	2.44651E+0	2.98743E+2	9.99987E-5	-5.72908E-5	-5.72915E-1
2.54881E+0	2.46584E+0	2.98795E+2	9.99986E-5	-5.75055E-5	-5.75063E-1
2.56849E+0	2.48524E+0	2.98847E+2	9.99986E-5	-5.73589E-5	-5.73596E-1
2.58934E+0	2.50459E+0	2.98900E+2	9.99987E-5	-5.75410E-5	-5.75418E-1
2.60787E+0	2.52405E+0	2.98951E+2	9.99987E-5	-5.75393E-5	-5.75400E-1
2.62754E+0	2.54351E+0	2.99003E+2	9.99987E-5	-5.74564E-5	-5.74572E-1
2.64630E+0	2.56288E+0	2.99051E+2	9.99988E-5	-5.76924E-5	-5.76931E-1
2.66648E+0	2.58226E+0	2.99098E+2	9.99988E-5	-5.77012E-5	-5.77019E-1
2.68674E+0	2.60180E+0	2.99143E+2	9.99988E-5	-5.76199E-5	-5.76206E-1
2.70503E+0	2.62134E+0	2.99189E+2	9.99989E-5	-5.77563E-5	-5.77570E-1
2.72422E+0	2.64070E+0	2.99236E+2	9.99989E-5	-5.77278E-5	-5.77284E-1
2.74435E+0	2.66011E+0	2.99278E+2	9.99988E-5	-5.76054E-5	-5.76061E-1
2.76390E+0	2.67970E+0	2.99321E+2	9.99987E-5	-5.72437E-5	-5.72444E-1
2.78317E+0	2.69919E+0	2.99362E+2	9.99988E-5	-5.70598E-5	-5.70605E-1
2.80341E+0	2.71856E+0	2.99402E+2	9.99987E-5	-5.72873E-5	-5.72881E-1
2.82259E+0	2.73797E+0	2.99441E+2	9.99986E-5	-5.72394E-5	-5.72402E-1
2.84195E+0	2.75738E+0	2.99480E+2	9.99987E-5	-5.70244E-5	-5.70252E-1
2.86094E+0	2.77681E+0	2.99516E+2	9.99988E-5	-5.72261E-5	-5.72268E-1
2.88124E+0	2.79628E+0	2.99551E+2	9.99987E-5	-5.75786E-5	-5.75793E-1
2.90109E+0	2.81583E+0	2.99586E+2	9.99987E-5	-5.75101E-5	-5.75109E-1
2.92104E+0	2.83535E+0	2.99620E+2	9.99987E-5	-5.73644E-5	-5.73652E-1
2.94008E+0	2.85478E+0	2.99652E+2	9.99987E-5	-5.75252E-5	-5.75259E-1
2.95910E+0	2.87422E+0	2.99684E+2	9.99988E-5	-5.77774E-5	-5.77781E-1
2.97839E+0	2.89385E+0	2.99716E+2	9.99988E-5	-5.75498E-5	-5.75505E-1
2.99770E+0	2.91330E+0	2.99744E+2	9.99987E-5	-5.71783E-5	-5.71790E-1
3.01823E+0	2.93257E+0	2.99772E+2	9.99987E-5	-5.73509E-5	-5.73517E-1
3.03719E+0	2.95217E+0	2.99800E+2	9.99987E-5	-5.74621E-5	-5.74629E-1
3.05629E+0	2.97177E+0	2.99826E+2	9.99987E-5	-5.75005E-5	-5.75012E-1
3.07673E+0	2.99127E+0	2.99854E+2	9.99986E-5	-5.72917E-5	-5.72925E-1
3.09647E+0	3.01069E+0	2.99878E+2	9.99987E-5	-5.70593E-5	-5.70601E-1
3.11602E+0	3.03021E+0	2.99898E+2	9.99988E-5	-5.72331E-5	-5.72338E-1
3.13490E+0	3.04969E+0	2.99921E+2	9.99988E-5	-5.73187E-5	-5.73194E-1
3.15410E+0	3.06908E+0	2.99943E+2	9.99988E-5	-5.73639E-5	-5.73646E-1
3.17413E+0	3.08862E+0	2.99962E+2	9.99988E-5	-5.73492E-5	-5.73499E-1
3.19300E+0	3.10813E+0	2.99981E+2	9.99987E-5	-5.72650E-5	-5.72657E-1
3.21275E+0	3.12776E+0	3.00000E+2	9.99987E-5	-5.76647E-5	-5.76655E-1
3.23293E+0	3.14729E+0	3.00017E+2	9.99988E-5	-5.75814E-5	-5.75821E-1
3.25167E+0	3.16664E+0	3.00031E+2	9.99989E-5	-5.72931E-5	-5.72938E-1
3.27111E+0	3.18610E+0	3.00047E+2	9.99989E-5	-5.76319E-5	-5.76325E-1
3.29156E+0	3.20571E+0	3.00063E+2	9.99988E-5	-5.76628E-5	-5.76635E-1
3.31094E+0	3.22523E+0	3.00077E+2	9.99988E-5	-5.73749E-5	-5.73756E-1
3.33005E+0	3.24462E+0	3.00091E+2	9.99988E-5	-5.71943E-5	-5.71950E-1
3.34863E+0	3.26428E+0	3.00102E+2	9.99987E-5	-5.74387E-5	-5.74394E-1
3.36880E+0	3.28382E+0	3.00112E+2	9.99987E-5	-5.75015E-5	-5.75022E-1
3.38943E+0	3.30335E+0	3.00124E+2	9.99989E-5	-5.73822E-5	-5.73829E-1
3.40797E+0	3.32277E+0	3.00134E+2	9.99989E-5	-5.74981E-5	-5.74987E-1
3.42699E+0	3.34218E+0	3.00141E+2	9.99987E-5	-5.71498E-5	-5.71505E-1
3.44788E+0	3.36188E+0	3.00149E+2	9.99987E-5	-5.72053E-5	-5.72060E-1
3.46666E+0	3.38128E+0	3.00155E+2	9.99987E-5	-5.71619E-5	-5.71626E-1
3.48559E+0	3.40073E+0	3.00162E+2	9.99987E-5	-5.72844E-5	-5.72851E-1
3.50654E+0	3.42030E+0	3.00168E+2	9.99987E-5	-5.75840E-5	-5.75847E-1
3.52523E+0	3.43968E+0	3.00173E+2	9.99987E-5	-5.74770E-5	-5.74777E-1
3.54509E+0	3.45912E+0	3.00176E+2	9.99988E-5	-5.73432E-5	-5.73438E-1
3.56376E+0	3.47862E+0	3.00178E+2	9.99988E-5	-5.72351E-5	-5.72358E-1
3.58303E+0	3.49820E+0	3.00182E+2	9.99988E-5	-5.72167E-5	-5.72174E-1
3.60350E+0	3.51774E+0	3.00185E+2	9.99988E-5	-5.72078E-5	-5.72085E-1
3.62247E+0	3.53723E+0	3.00187E+2	9.99987E-5	-5.74949E-5	-5.74956E-1
3.64209E+0	3.55687E+0	3.00188E+2	9.99988E-5	-5.75323E-5	-5.75330E-1
3.66259E+0	3.57636E+0	3.00188E+2	9.99988E-5	-5.74932E-5	-5.74939E-1
3.68121E+0	3.59565E+0	3.00187E+2	9.99987E-5	-5.74240E-5	-5.74248E-1
3.70095E+0	3.61524E+0	3.00185E+2	9.99987E-5	-5.74004E-5	-5.74012E-1
3.72126E+0	3.63483E+0	3.00185E+2	9.99988E-5	-5.73636E-5	-5.73643E-1
3.74007E+0	3.65423E+0	3.00184E+2	9.99988E-5	-5.71141E-5	-5.71148E-1
3.75973E+0	3.67374E+0	3.00180E+2	9.99987E-5	-5.71671E-5	-5.71679E-1
3.77991E+0	3.69340E+0	3.00177E+2	9.99988E-5	-5.71811E-5	-5.71818E-1
3.79864E+0	3.71284E+0	3.00174E+2	9.99988E-5	-5.70868E-5	-5.70875E-1
3.81829E+0	3.73230E+0	3.00169E+2	9.99988E-5	-5.73380E-5	-5.73387E-1
3.83682E+0	3.75186E+0	3.00165E+2	9.99987E-5	-5.74700E-5	-5.74707E-1
3.85638E+0	3.77126E+0	3.00162E+2	9.99988E-5	-5.73410E-5	-5.73417E-1
3.87692E+0	3.79079E+0	3.00157E+2	9.99988E-5	-5.70367E-5	-5.70374E-1
3.89548E+0	3.81031E+0	3.00150E+2	9.99988E-5	-5.70165E-5	-5.70172E-1
3.91562E+0	3.82979E+0	3.00143E+2	9.99989E-5	-5.74213E-5	-5.74220E-1
3.93573E+0	3.84944E+0	3.00137E+2	9.99989E-5	-5.77656E-5	-5.77662E-1
3.95454E+0	3.86882E+0	3.00130E+2	9.99988E-5	-5.75790E-5	-5.75797E-1
3.97419E+0	3.88827E+0	3.00123E+2	9.99988E-5	-5.72351E-5	-5.72358E-1
3.99219E+0	3.90779E+0	3.00116E+2	9.99989E-5	-5.70885E-5	-5.70891E-1
4.01237E+0	3.92718E+0	3.00109E+2	9.99989E-5	-5.71229E-5	-5.71235E-1
4.03312E+0	3.94679E+0	3.00102E+2	9.99988E-5	-5.71306E-5	-5.71313E-1
4.05159E+0	3.96634E+0	3.00092E+2	9.99986E-5	-5.69881E-5	-5.69888E-1
4.07116E+0	3.98575E+0	3.00081E+2	9.99987E-5	-5.70829E-5	-5.70837E-1
4.09133E+0	4.00535E+0	3.00074E+2	9.99987E-5	-5.72471E-5	-5.72478E-1
4.11067E+0	4.02485E+0	3.00065E+2	9.99988E-5	-5.73754E-5	-5.73761E-1
4.13003E+0	4.04428E+0	3.00056E+2	9.99988E-5	-5.77165E-5	-5.77172E-1
4.15015E+0	4.06375E+0	3.00045E+2	9.99988E-5	-5.77408E-5	-5.77414E-1
4.16970E+0	4.08309E+0	3.00034E+2	9.99988E-5	-5.77930E-5	-5.77937E-1
4.18878E+0	4.10263E+0	3.00024E+2	9.99987E-5	-5.78232E-5	-5.78239E-1
4.20911E+0	4.12217E+0	3.00014E+2	9.99988E-5	-5.75049E-5	-5.75056E-1
4.22841E+0	4.14154E+0	3.00003E+2	9.99987E-5	-5.70418E-5	-5.70425E-1
4.24764E+0	4.16106E+0	2.99991E+2	9.99987E-5	-5.68694E-5	-5.68701E-1
4.26653E+0	4.18053E+0	2.99980E+2	9.99988E-5	-5.69137E-5	-5.69144E-1
4.28611E+0	4.19990E+0	2.99968E+2	9.99988E-5	-5.73381E-5	-5.73388E-1
4.30641E+0	4.21956E+0	2.99956E+2	9.99989E-5	-5.72997E-5	-5.73003E-1
4.32671E+0	4.23904E+0	2.99945E+2	9.99988E-5	-5.74809E-5	-5.74816E-1
4.34547E+0	4.25834E+0	2.99934E+2	9.99988E-5	-5.76314E-5	-5.76321E-1
4.36423E+0	4.27790E+0	2.99923E+2	9.99988E-5	-5.73406E-5	-5.73412E-1
4.38348E+0	4.29739E+0	2.99910E+2	9.99988E-5	-5.72651E-5	-5.72658E-1
4.40323E+0	4.31679E+0	2.99897E+2	9.99988E-5	-5.70471E-5	-5.70478E-1
4.42418E+0	4.33619E+0	2.99886E+2	9.99987E-5	-5.72978E-5	-5.72986E-1
4.44297E+0	4.35562E+0	2.99875E+2	9.99987E-5	-5.73410E-5	-5.73417E-1
4.46206E+0	4.37510E+0	2.99861E+2	9.99988E-5	-5.74968E-5	-5.74975E-1
4.48229E+0	4.39477E+0	2.99847E+2	9.99988E-5	-5.75665E-5	-5.75672E-1
4.50089E+0	4.41443E+0	2.99835E+2	9.99989E-5	-5.78019E-5	-5.78025E-1
4.52017E+0	4.43386E+0	2.99824E+2	9.99990E-5	-5.77210E-5	-5.77216E-1
4.54085E+0	4.45323E+0	2.99811E+2	9.99988E-5	-5.74271E-5	-5.74278E-1
4.56034E+0	4.47253E+0	2.99799E+2	9.99988E-5	-5.70700E-5	-5.70707E-1
4.57963E+0	4.49191E+0	2.99787E+2	9.99987E-5	-5.67543E-5	-5.67550E-1
4.59823E+0	4.51144E+0	2.99776E+2	9.99987E-5	-5.70783E-5	-5.70791E-1
4.61726E+0	4.53094E+0	2.99765E+2	9.99987E-5	-5.70394E-5	-5.70401E-1
4.63778E+0	4.55047E+0	2.99751E+2	9.99987E-5	-5.70486E-5	-5.70493E-1
4.65681E+0	4.56994E+0	2.99736E+2	9.99988E-5	-5.72276E-5	-5.72283E-1
4.67660E+0	4.58950E+0	2.99724E+2	9.99988E-5	-5.74071E-5	-5.74078E-1
4.69704E+0	4.60902E+0	2.99712E+2	9.99988E-5	-5.72965E-5	-5.72972E-1
4.71582E+0	4.62852E+0	2.99700E+2	9.99988E-5	-5.71346E-5	-5.71353E-1
4.73547E+0	4.64791E+0	2.99689E+2	9.99987E-5	-5.71380E-5	-5.71387E-1
4.75429E+0	4.66720E+0	2.99677E+2	9.99987E-5	-5.69196E-5	-5.69204E-1
4.77332E+0	4.68680E+0	2.99664E+2	9.99988E-5	-5.72690E-5	-5.72697E-1
4.79404E+0	4.70645E+0	2.99654E+2	9.99988E-5	-5.72393E-5	-5.72400E-1
4.81308E+0	4.72582E+0	2.99641E+2	9.99988E-5	-5.68146E-5	-5.68153E-1
4.83240E+0	4.74519E+0	2.99629E+2	9.99988E-5	-5.71489E-5	-5.71495E-1
4.85317E+0	4.76467E+0	2.99617E+2	9.99988E-5	-5.74134E-5	-5.74141E-1
4.87178E+0	4.78406E+0	2.99606E+2	9.99988E-5	-5.71157E-5	-5.71164E-1
4.89092E+0	4.80351E+0	2.99596E+2	9.99987E-5	-5.74254E-5	-5.74261E-1
4.91164E+0	4.82301E+0	2.99583E+2	9.99988E-5	-5.74017E-5	-5.74023E-1
4.93092E+0	4.84259E+0	2.99573E+2	9.99989E-5	-5.71324E-5	-5.71330E-1
4.95050E+0	4.86214E+0	2.99562E+2	9.99989E-5	-5.70703E-5	-5.70709E-1
4.96862E+0	4.88159E+0	2.99550E+2	9.99989E-5	-5.71469E-5	-5.71475E-1
4.98856E+0	4.90106E+0	2.99542E+2	9.99988E-5	-5.73858E-5	-5.73865E-1
4.99991E+0	4.91912E+0	2.99534E+2	9.99988E-5	-5.68589E-5	-5.68596E-1
5.00185E+0	4.93222E+0	2.99522E+2	9.99988E-5	-5.70020E-5	-5.70027E-1
5.00228E+0	4.94023E+0	2.99511E+2	9.99988E-5	-5.73155E-5	-5.73162E-1
5.00235E+0	4.94501E+0	2.99501E+2	9.99987E-5	-5.73873E-5	-5.73880E-1
5.00214E+0	4.94770E+0	2.99491E+2	9.99987E-5	-5.78454E-5	-5.78461E-1
5.00126E+0	4.94895E+0	2.99481E+2	9.99987E-5	-5.77183E-5	-5.77191E-1
4.99034E+0	4.94921E+0	2.99474E+2	9.99988E-5	-5.73438E-5	-5.73445E-1
4.97127E+0	4.94788E+0	2.99467E+2	9.99988E-5	-5.73274E-5	-5.73281E-1
4.94974E+0	4.94087E+0	2.99458E+2	9.99989E-5	-5.74904E-5	-5.74911E-1
4.93100E+0	4.92701E+0	2.99451E+2	9.99988E-5	-5.76599E-5	-5.76606E-1
4.91131E+0	4.90974E+0	2.99444E+2	9.99989E-5	-5.72819E-5	-5.72825E-1
4.89050E+0	4.89137E+0	2.99439E+2	9.99989E-5	-5.73418E-5	-5.73425E-1
4.87185E+0	4.87220E+0	2.99435E+2	9.99989E-5	-5.75832E-5	-5.75839E-1
4.85324E+0	4.85252E+0	2.99430E+2	9.99988E-5	-5.74838E-5	-5.74845E-1
4.83430E+0	4.83288E+0	2.99425E+2	9.99988E-5	-5.72573E-5	-5.72580E-1
4.81483E+0	4.81336E+0	2.99420E+2	9.99989E-5	-5.72212E-5	-5.72218E-1
4.79463E+0	4.79367E+0	2.99418E+2	9.99988E-5	-5.74395E-5	-5.74402E-1
4.77632E+0	4.77404E+0	2.99415E+2	9.99988E-5	-5.73325E-5	-5.73332E-1
4.75648E+0	4.75465E+0	2.99411E+2	9.99989E-5	-5.71992E-5	-5.71998E-1
4.73523E+0	4.73525E+0	2.99408E+2	9.99989E-5	-5.70781E-5	-5.70787E-1
