B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
-9.98341E-1	-9.42273E-1	2.99380E+2	1.00004E-4	3.73727E-4	3.73710E+0
-1.00073E+0	-9.51807E-1	2.99379E+2	1.00004E-4	3.73779E-4	3.73763E+0
-1.00025E+0	-9.58337E-1	2.99378E+2	1.00004E-4	3.73669E-4	3.73652E+0
-1.00004E+0	-9.62497E-1	2.99377E+2	1.00004E-4	3.73523E-4	3.73507E+0
-1.00033E+0	-9.64736E-1	2.99375E+2	1.00004E-4	3.73541E-4	3.73525E+0
-1.00052E+0	-9.65814E-1	2.99375E+2	1.00004E-4	3.73536E-4	3.73519E+0
-9.92422E-1	-9.66217E-1	2.99374E+2	1.00004E-4	3.73666E-4	3.73650E+0
-9.81729E-1	-9.65955E-1	2.99372E+2	1.00004E-4	3.73888E-4	3.73873E+0
-9.69021E-1	-9.64657E-1	2.99370E+2	1.00004E-4	3.73705E-4	3.73689E+0
-9.56483E-1	-9.60257E-1	2.99369E+2	1.00004E-4	3.73534E-4	3.73518E+0
-9.43459E-1	-9.50455E-1	2.99367E+2	1.00004E-4	3.73583E-4	3.73567E+0
-9.30735E-1	-9.37289E-1	2.99368E+2	1.00004E-4	3.73533E-4	3.73517E+0
-9.18606E-1	-9.23481E-1	2.99368E+2	1.00004E-4	3.73488E-4	3.73472E+0
-9.06054E-1	-9.09968E-1	2.99365E+2	1.00004E-4	3.73582E-4	3.73567E+0
-8.93189E-1	-8.96961E-1	2.99365E+2	1.00004E-4	3.73582E-4	3.73566E+0
-8.80159E-1	-8.84277E-1	2.99364E+2	1.00004E-4	3.73462E-4	3.73446E+0
-8.68113E-1	-8.71889E-1	2.99362E+2	1.00004E-4	3.73526E-4	3.73510E+0
-8.55077E-1	-8.59506E-1	2.99359E+2	1.00004E-4	3.73584E-4	3.73568E+0
-8.41788E-1	-8.47018E-1	2.99358E+2	1.00004E-4	3.73586E-4	3.73570E+0
-8.29950E-1	-8.34712E-1	2.99358E+2	1.00004E-4	3.73631E-4	3.73615E+0
-8.17009E-1	-8.22391E-1	2.99358E+2	1.00004E-4	3.73635E-4	3.73619E+0
-8.04125E-1	-8.10161E-1	2.99358E+2	1.00004E-4	3.73480E-4	3.73464E+0
-7.91455E-1	-7.98029E-1	2.99358E+2	1.00004E-4	3.73526E-4	3.73510E+0
-7.78617E-1	-7.85791E-1	2.99359E+2	1.00004E-4	3.73645E-4	3.73629E+0
-7.66705E-1	-7.73410E-1	2.99358E+2	1.00004E-4	3.73579E-4	3.73563E+0
-7.54210E-1	-7.61129E-1	2.99357E+2	1.00004E-4	3.73509E-4	3.73493E+0
-7.40981E-1	-7.49030E-1	2.99358E+2	1.00004E-4	3.73555E-4	3.73538E+0
-7.28392E-1	-7.36860E-1	2.99358E+2	1.00004E-4	3.73519E-4	3.73503E+0
-7.16047E-1	-7.24658E-1	2.99358E+2	1.00004E-4	3.73456E-4	3.73440E+0
-7.02486E-1	-7.12386E-1	2.99358E+2	1.00004E-4	3.73503E-4	3.73487E+0
-6.89535E-1	-7.00186E-1	2.99356E+2	1.00004E-4	3.73527E-4	3.73510E+0
-6.77470E-1	-6.88102E-1	2.99357E+2	1.00005E-4	3.73611E-4	3.73595E+0
-6.64795E-1	-6.75849E-1	2.99359E+2	1.00004E-4	3.73648E-4	3.73631E+0
-6.52152E-1	-6.63634E-1	2.99360E+2	1.00004E-4	3.73642E-4	3.73626E+0
-6.39545E-1	-6.51526E-1	2.99360E+2	1.00005E-4	3.73578E-4	3.73561E+0
-6.26902E-1	-6.39430E-1	2.99360E+2	1.00004E-4	3.73508E-4	3.73492E+0
-6.14721E-1	-6.27314E-1	2.99360E+2	1.00005E-4	3.73532E-4	3.73515E+0
-6.02139E-1	-6.15054E-1	2.99362E+2	1.00004E-4	3.73491E-4	3.73474E+0
-5.89159E-1	-6.02906E-1	2.99364E+2	1.00004E-4	3.73587E-4	3.73571E+0
-5.76057E-1	-5.90785E-1	2.99364E+2	1.00004E-4	3.73562E-4	3.73545E+0
-5.63365E-1	-5.78531E-1	2.99365E+2	1.00004E-4	3.73496E-4	3.73480E+0
-5.51081E-1	-5.66464E-1	2.99366E+2	1.00005E-4	3.73609E-4	3.73592E+0
-5.38570E-1	-5.54322E-1	2.99367E+2	1.00004E-4	3.73714E-4	3.73698E+0
-5.25966E-1	-5.42098E-1	2.99367E+2	1.00004E-4	3.73713E-4	3.73697E+0
-5.12910E-1	-5.29974E-1	2.99366E+2	1.00004E-4	3.73703E-4	3.73687E+0
-5.00377E-1	-5.17789E-1	2.99366E+2	1.00004E-4	3.73687E-4	3.73670E+0
-4.87460E-1	-5.05579E-1	2.99367E+2	1.00004E-4	3.73524E-4	3.73508E+0
-4.74945E-1	-4.93362E-1	2.99368E+2	1.00004E-4	3.73490E-4	3.73474E+0
-4.62447E-1	-4.81124E-1	2.99368E+2	1.00004E-4	3.73547E-4	3.73531E+0
-4.49458E-1	-4.68842E-1	2.99367E+2	1.00004E-4	3.73556E-4	3.73540E+0
-4.37082E-1	-4.56651E-1	2.99368E+2	1.00004E-4	3.73576E-4	3.73559E+0
-4.24499E-1	-4.44461E-1	2.99366E+2	1.00004E-4	3.73659E-4	3.73642E+0
-4.12048E-1	-4.32203E-1	2.99367E+2	1.00004E-4	3.73663E-4	3.73647E+0
-3.99437E-1	-4.19892E-1	2.99367E+2	1.00004E-4	3.73580E-4	3.73564E+0
-3.86538E-1	-4.07575E-1	2.99368E+2	1.00004E-4	3.73559E-4	3.73542E+0
-3.73851E-1	-3.95169E-1	2.99370E+2	1.00004E-4	3.73677E-4	3.73661E+0
-3.61298E-1	-3.82879E-1	2.99370E+2	1.00004E-4	3.73708E-4	3.73692E+0
-3.48724E-1	-3.70255E-1	2.99369E+2	1.00004E-4	3.73610E-4	3.73593E+0
-3.35447E-1	-3.57521E-1	2.99369E+2	1.00004E-4	3.73548E-4	3.73531E+0
-3.23101E-1	-3.45086E-1	2.99367E+2	1.00004E-4	3.73591E-4	3.73574E+0
-3.10436E-1	-3.32716E-1	2.99367E+2	1.00004E-4	3.73677E-4	3.73661E+0
-2.97860E-1	-3.20336E-1	2.99367E+2	1.00004E-4	3.73611E-4	3.73595E+0
-2.85319E-1	-3.07966E-1	2.99367E+2	1.00004E-4	3.73490E-4	3.73474E+0
-2.72484E-1	-2.95634E-1	2.99366E+2	1.00004E-4	3.73604E-4	3.73588E+0
-2.59777E-1	-2.83064E-1	2.99365E+2	1.00004E-4	3.73638E-4	3.73621E+0
-2.47098E-1	-2.70582E-1	2.99364E+2	1.00004E-4	3.73588E-4	3.73572E+0
-2.34336E-1	-2.58110E-1	2.99361E+2	1.00004E-4	3.73568E-4	3.73552E+0
-2.21680E-1	-2.45531E-1	2.99362E+2	1.00004E-4	3.73603E-4	3.73588E+0
-2.09024E-1	-2.33009E-1	2.99362E+2	1.00004E-4	3.73621E-4	3.73605E+0
-1.96623E-1	-2.20487E-1	2.99361E+2	1.00004E-4	3.73635E-4	3.73618E+0
-1.83692E-1	-2.07802E-1	2.99360E+2	1.00005E-4	3.73660E-4	3.73643E+0
-1.70862E-1	-1.95138E-1	2.99359E+2	1.00004E-4	3.73673E-4	3.73657E+0
-1.58195E-1	-1.82670E-1	2.99357E+2	1.00004E-4	3.73619E-4	3.73603E+0
-1.45475E-1	-1.70155E-1	2.99357E+2	1.00004E-4	3.73557E-4	3.73541E+0
-1.32865E-1	-1.57534E-1	2.99356E+2	1.00004E-4	3.73605E-4	3.73589E+0
-1.20630E-1	-1.44883E-1	2.99354E+2	1.00004E-4	3.73633E-4	3.73617E+0
-1.08045E-1	-1.32188E-1	2.99356E+2	1.00004E-4	3.73654E-4	3.73638E+0
-9.54846E-2	-1.19544E-1	2.99354E+2	1.00004E-4	3.73685E-4	3.73668E+0
-8.27618E-2	-1.07040E-1	2.99350E+2	1.00004E-4	3.73702E-4	3.73685E+0
-6.99219E-2	-9.44082E-2	2.99351E+2	1.00004E-4	3.73608E-4	3.73592E+0
-5.74962E-2	-8.17095E-2	2.99349E+2	1.00004E-4	3.73514E-4	3.73498E+0
-4.48507E-2	-6.90390E-2	2.99348E+2	1.00004E-4	3.73497E-4	3.73481E+0
-3.16387E-2	-5.63599E-2	2.99348E+2	1.00004E-4	3.73484E-4	3.73467E+0
