0.000000e+00	7.681549e+01	6.893031e+01	4.726945e+01
2.000000e-02	7.657790e+01	6.863940e+01	4.723927e+01
4.000000e-02	7.678410e+01	6.886904e+01	4.737943e+01
6.000000e-02	7.652032e+01	6.857871e+01	4.715168e+01
8.000000e-02	7.678965e+01	6.890403e+01	4.736959e+01
1.000000e-01	7.638973e+01	6.856029e+01	4.716032e+01
1.210000e-01	7.691164e+01	6.899557e+01	4.746642e+01
1.410000e-01	7.643385e+01	6.858828e+01	4.716032e+01
1.610000e-01	7.691671e+01	6.896786e+01	4.744641e+01
1.810000e-01	7.647774e+01	6.854601e+01	4.710436e+01
2.010000e-01	7.696744e+01	6.896301e+01	4.743878e+01
2.210000e-01	7.648705e+01	6.865497e+01	4.718763e+01
2.410000e-01	7.688238e+01	6.888703e+01	4.738189e+01
2.620000e-01	7.638702e+01	6.849046e+01	4.716075e+01
2.820000e-01	7.681301e+01	6.887889e+01	4.730828e+01
3.010000e-01	7.640330e+01	6.852002e+01	4.708817e+01
3.210000e-01	7.677974e+01	6.881848e+01	4.731617e+01
3.410000e-01	7.635635e+01	6.848817e+01	4.708172e+01
3.610000e-01	7.673609e+01	6.892702e+01	4.737230e+01
3.820000e-01	7.627317e+01	6.840392e+01	4.696717e+01
4.020000e-01	7.682198e+01	6.893344e+01	4.737417e+01
4.220000e-01	7.634325e+01	6.836521e+01	4.698726e+01
4.420000e-01	7.683377e+01	6.891945e+01	4.740003e+01
4.620000e-01	7.627954e+01	6.842234e+01	4.696124e+01
4.830000e-01	7.690691e+01	6.896500e+01	4.739986e+01
5.020000e-01	7.629429e+01	6.838021e+01	4.697845e+01
5.230000e-01	7.664396e+01	6.885547e+01	4.731261e+01
5.430000e-01	7.624239e+01	6.834794e+01	4.700439e+01
5.630000e-01	7.675462e+01	6.882020e+01	4.730125e+01
5.840000e-01	7.624639e+01	6.844433e+01	4.704848e+01
6.030000e-01	7.681902e+01	6.888946e+01	4.735458e+01
6.230000e-01	7.631057e+01	6.828539e+01	4.709783e+01
6.440000e-01	7.790849e+01	7.006020e+01	4.814026e+01
6.630000e-01	7.640884e+01	6.856186e+01	4.715218e+01
6.840000e-01	7.697463e+01	6.893244e+01	4.744522e+01
7.030000e-01	7.625123e+01	6.852773e+01	4.705383e+01
7.230000e-01	7.693865e+01	6.890646e+01	4.743505e+01
7.440000e-01	7.617136e+01	6.838906e+01	4.700465e+01
7.640000e-01	7.695646e+01	6.906368e+01	4.751204e+01
7.840000e-01	7.626303e+01	6.832180e+01	4.699532e+01
8.040000e-01	7.696118e+01	6.899957e+01	4.749033e+01
8.240000e-01	7.627046e+01	6.839320e+01	4.698599e+01
8.440000e-01	7.689359e+01	6.896529e+01	4.739639e+01
8.640000e-01	7.635705e+01	6.855572e+01	4.706205e+01
8.840000e-01	7.693287e+01	6.906825e+01	4.743810e+01
9.040000e-01	7.638430e+01	6.850788e+01	4.711403e+01
9.240000e-01	7.696755e+01	6.891473e+01	4.744794e+01
9.440000e-01	7.641969e+01	6.851873e+01	4.713472e+01
9.640000e-01	7.704506e+01	6.901542e+01	4.743819e+01
9.850000e-01	7.648116e+01	6.852930e+01	4.717898e+01
1.005000e+00	7.707939e+01	6.908839e+01	4.752357e+01
1.025000e+00	7.644223e+01	6.852887e+01	4.706129e+01
1.045000e+00	7.716811e+01	6.919278e+01	4.759887e+01
1.065000e+00	7.644293e+01	6.859827e+01	4.713353e+01
1.085000e+00	7.716598e+01	6.921306e+01	4.763049e+01
1.105000e+00	7.646217e+01	6.860913e+01	4.719280e+01
